Ticker,META,META,META,META,META,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN
2026-04-10 14:30:00+00:00,635.25,635.8699951171875,630.3800048828125,630.3800048828125,1675227,101.9740982055664,102.06999969482422,101.5250015258789,101.91999816894531,2964414,261.56500244140625,262.19000244140625,261.13970947265625,261.2900085449219,3021703,317.29998779296875,317.6199951171875,316.20001220703125,316.3666076660156,1520165,239.0312042236328,240.42999267578125,238.5800018310547,239.30999755859375,8710338
2026-04-10 15:30:00+00:00,630.3800048828125,630.72998046875,624.9500122070312,627.9400024414062,1604174,101.91500091552734,102.15499877929688,101.7300033569336,102.09500122070312,2206573,261.31988525390625,261.75,260.42999267578125,260.53509521484375,2476645,316.3800048828125,316.6199951171875,315.3299865722656,315.70001220703125,1460276,239.32000732421875,239.5500030517578,237.47999572753906,237.9250030517578,5750390
2026-04-10 16:30:00+00:00,627.8900146484375,628.5499877929688,625.9199829101562,627.010009765625,1006951,102.09500122070312,102.41000366210938,101.83999633789062,102.20999908447266,2112439,260.5450134277344,260.55999755859375,259.20001220703125,259.239990234375,2249096,315.7250061035156,315.8299865722656,314.8299865722656,314.9490051269531,996269,237.92999267578125,238.8280029296875,237.13999938964844,238.63999938964844,3827898
2026-04-10 17:30:00+00:00,626.9500122070312,627.9598999023438,624.9000244140625,625.135009765625,857826,102.19999694824219,102.63500213623047,102.01000213623047,102.625,1735997,259.239990234375,260.1449890136719,259.0231018066406,260.1199951171875,1925290,314.91009521484375,315.4100036621094,314.5400085449219,315.0899963378906,728977,238.6300048828125,238.64999389648438,237.7200927734375,237.8800048828125,3365576
2026-04-10 18:30:00+00:00,625.2000122070312,628.6300048828125,624.3300170898438,627.6400146484375,1165726,102.625,102.66000366210938,102.1500015258789,102.61000061035156,2554537,260.1099853515625,260.20001220703125,259.3500061035156,259.7200012207031,2386313,315.0899963378906,315.70001220703125,314.9700012207031,315.57000732421875,670761,237.88499450683594,238.39999389648438,237.4501953125,238.33999633789062,4002799
2026-04-10 19:30:00+00:00,627.6699829101562,629.9500122070312,627.2999877929688,629.8900146484375,1291195,102.5999984741211,103.05999755859375,102.48999786376953,103.02999877929688,3676900,259.7200012207031,260.5350036621094,259.2900085449219,260.3800048828125,3655071,315.57000732421875,316.05999755859375,315.3999938964844,315.7300109863281,1258876,238.3249969482422,238.47999572753906,237.7071990966797,238.36000061035156,5118143
2026-04-13 13:30:00+00:00,629.5,633.7000122070312,624.4000244140625,627.0,2529860,102.83999633789062,103.26000213623047,102.05999755859375,102.73500061035156,6224393,259.67999267578125,259.7799987792969,256.6600036621094,257.32000732421875,6263854,315.4800109863281,318.1390075683594,313.6900939941406,316.1499938964844,2369244,237.27000427246094,238.1999969482422,235.75,237.11000061035156,10365583
2026-04-13 14:30:00+00:00,626.969970703125,627.889892578125,625.1500244140625,625.9450073242188,1098144,102.73999786376953,103.0199966430664,102.56999969482422,102.80000305175781,2754435,257.30999755859375,257.8800048828125,257.1000061035156,257.7099914550781,3495796,316.1449890136719,317.19989013671875,316.0799865722656,316.95001220703125,980335,237.125,238.16929626464844,236.3800048828125,237.85000610351562,5039926
2026-04-13 15:30:00+00:00,625.72998046875,629.4600219726562,625.72998046875,629.2650146484375,772415,102.80000305175781,103.55000305175781,102.80000305175781,103.50499725341797,2065479,257.7300109863281,257.875,256.7900085449219,257.7799987792969,3136398,316.8800048828125,317.6449890136719,316.05999755859375,317.2200012207031,876678,237.86000061035156,239.32000732421875,237.3800048828125,238.88499450683594,5062947
2026-04-13 16:30:00+00:00,629.3179931640625,630.9600219726562,628.2901000976562,629.97998046875,690263,103.5,103.61509704589844,103.36499786376953,103.6050033569336,1792453,257.79010009765625,258.3399963378906,257.5151062011719,257.864990234375,2360343,317.2149963378906,318.1099853515625,316.90008544921875,317.7200012207031,814411,238.88499450683594,239.08999633789062,237.86000061035156,238.75,2919523
2026-04-13 17:30:00+00:00,630.0,631.719970703125,629.2000732421875,631.2650146484375,836731,103.61000061035156,103.66500091552734,103.2300033569336,103.30999755859375,1600762,257.8599853515625,258.20001220703125,257.5199890136719,257.8800048828125,2113453,317.69000244140625,317.8900146484375,317.1499938964844,317.385009765625,594395,238.7449951171875,239.22999572753906,238.4001007080078,238.72500610351562,2379978
2026-04-13 18:30:00+00:00,631.2650146484375,633.1259765625,631.2650146484375,632.25,914463,103.30500030517578,103.46990203857422,103.2699966430664,103.37000274658203,1631635,257.864990234375,258.4800109863281,257.79998779296875,257.8500061035156,2513031,317.3349914550781,319.1099853515625,317.3349914550781,318.3529968261719,985366,238.72000122070312,239.0850067138672,238.2100067138672,238.56500244140625,3870124
2026-04-13 19:30:00+00:00,632.25,635.0,631.8400268554688,634.52001953125,1027066,103.37000274658203,103.53510284423828,102.87999725341797,103.16500091552734,3635245,257.8450012207031,259.5799865722656,257.5899963378906,259.2099914550781,5022608,318.385009765625,319.42498779296875,318.04998779296875,319.2200012207031,1651969,238.52999877929688,240.0,238.47000122070312,239.86000061035156,5312101
2026-04-14 13:30:00+00:00,643.0120239257812,654.0800170898438,639.3704833984375,653.6456298828125,3981892,103.16500091552734,104.9000015258789,103.04000091552734,104.875,6678441,259.1000061035156,261.92999267578125,259.0299987792969,259.3399963378906,8135429,322.0849914550781,325.7850036621094,321.1499938964844,325.760009765625,4281244,241.77999877929688,246.99000549316406,241.77999877929688,245.8000030517578,16655479
2026-04-14 14:30:00+00:00,653.8220825195312,661.5,653.0,660.2650146484375,2874407,104.875,105.43000030517578,104.5999984741211,105.40370178222656,5346227,259.3299865722656,259.42999267578125,257.6099853515625,258.0553894042969,4964907,325.739990234375,328.7749938964844,325.2799987792969,328.3901062011719,2111160,245.82000732421875,247.75999450683594,245.75,247.35000610351562,7434543
2026-04-14 15:30:00+00:00,660.239990234375,665.59912109375,660.0499877929688,664.9299926757812,2291188,105.40499877929688,106.18499755859375,105.3949966430664,106.15499877929688,4563471,258.04998779296875,258.3900146484375,257.1900939941406,257.70001220703125,4016733,328.3699951171875,330.3399963378906,328.32330322265625,330.1400146484375,2294219,247.33999633789062,249.75999450683594,247.27999877929688,249.6721954345703,8240274
2026-04-14 16:30:00+00:00,664.9000244140625,665.2899780273438,661.363525390625,661.85498046875,1153274,106.15499877929688,106.55000305175781,105.98999786376953,106.41500091552734,3566318,257.69000244140625,259.7651062011719,257.6199951171875,258.6600036621094,4098111,330.1400146484375,330.5350036621094,329.4200134277344,330.1600036621094,1420369,249.6699981689453,250.44000244140625,249.39999389648438,250.04849243164062,8563396
2026-04-14 17:30:00+00:00,661.9000244140625,666.260009765625,659.9099731445312,660.0549926757812,1525257,106.41500091552734,106.56999969482422,105.66999816894531,105.94000244140625,3723657,258.6600036621094,258.9700012207031,257.75,258.7799987792969,2712760,330.1700134277344,330.4100036621094,329.04998779296875,329.07000732421875,1262560,250.05999755859375,252.17999267578125,249.47000122070312,249.55499267578125,8519532
2026-04-14 18:30:00+00:00,660.1199951171875,662.5599975585938,660.010009765625,661.4349975585938,1158510,105.93000030517578,106.29000091552734,105.70500183105469,106.20500183105469,4692008,258.7799987792969,258.80999755859375,257.75,258.32501220703125,3074143,329.0799865722656,329.69500732421875,328.94000244140625,329.614990234375,949167,249.5500030517578,249.6300048828125,248.1999969482422,249.48500061035156,9698791
2026-04-14 19:30:00+00:00,661.4000244140625,662.780029296875,659.6900024414062,662.5499877929688,1670204,106.20500183105469,106.41500091552734,106.05010223388672,106.22000122070312,5509264,258.32501220703125,258.8599853515625,258.1499938964844,258.8550109863281,5322365,329.614990234375,330.6300048828125,329.2200012207031,330.5799865722656,1895858,249.5,249.73500061035156,248.47999572753906,249.02999877929688,5878959
2026-04-15 13:30:00+00:00,667.0,675.3800048828125,664.219970703125,674.7550048828125,3979740,106.00499725341797,106.64990234375,105.04000091552734,105.99230194091797,6913991,258.0950012207031,261.0400085449219,257.82000732421875,260.67999267578125,8314756,330.55999755859375,332.1400146484375,328.6700134277344,331.92498779296875,3079284,249.1999969482422,250.44000244140625,247.25999450683594,247.92999267578125,10022945
2026-04-15 14:30:00+00:00,674.7550048828125,676.155029296875,672.5399780273438,673.02001953125,583290,105.99500274658203,106.06500244140625,105.9000015258789,105.94499969482422,903730,260.70001220703125,261.1700134277344,260.4200134277344,261.1600036621094,1346006,331.92999267578125,331.9750061035156,330.8550109863281,331.19500732421875,366298,247.9199981689453,248.1750030517578,247.1999969482422,247.8300018310547,1426819
