Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL
2026-01-15 15:30:00+00:00,333.29998779296875,334.1784973144531,331.2900085449219,332.3299865722656,1582563,619.6900024414062,622.1900024414062,617.719970703125,621.5900268554688,1261625,237.75,239.91000366210938,237.32000732421875,238.97999572753906,4093144,89.21499633789062,89.51000213623047,88.9000015258789,89.1946029663086,2746478,260.1400146484375,260.78509521484375,259.19000244140625,260.4949951171875,2795244
2026-01-15 16:30:00+00:00,332.2200012207031,333.5400085449219,331.80999755859375,333.159912109375,931282,621.3499755859375,623.6400146484375,621.0200805664062,621.594970703125,710759,238.94000244140625,240.64999389648438,238.6199951171875,239.49000549316406,3085577,89.19999694824219,89.375,88.98999786376953,88.99500274658203,2156454,260.5,260.6300048828125,259.29998779296875,259.3299865722656,2122658
2026-01-15 17:30:00+00:00,333.1000061035156,333.8900146484375,332.5299987792969,333.69000244140625,887538,621.5499877929688,623.64990234375,621.1539916992188,623.0900268554688,594850,239.49000549316406,239.60800170898438,238.23829650878906,238.71499633789062,2388430,89.0,89.08000183105469,88.69999694824219,88.96499633789062,2246088,259.3399963378906,259.56500244140625,258.0,259.5299987792969,2472715
2026-01-15 18:30:00+00:00,333.6400146484375,334.010009765625,333.1700134277344,333.2099914550781,859612,623.0800170898438,624.1699829101562,620.4500122070312,620.6790771484375,724541,238.7100067138672,239.38999938964844,237.82000732421875,237.85499572753906,1958063,88.96499633789062,89.12000274658203,88.55000305175781,88.59500122070312,2248997,259.54998779296875,259.75,258.260009765625,258.32000732421875,2003848
2026-01-15 19:30:00+00:00,333.1499938964844,333.3500061035156,331.8299865722656,332.40008544921875,851807,620.600830078125,620.6749877929688,616.9000854492188,618.4500122070312,815960,237.85000610351562,237.99400329589844,236.99000549316406,237.48269653320312,2871667,88.59500122070312,88.5999984741211,87.81999969482422,88.13400268554688,11092885,258.3434143066406,258.45001220703125,257.04998779296875,257.6700134277344,3158266
2026-01-15 20:30:00+00:00,332.4049987792969,333.5299987792969,332.04998779296875,333.1300048828125,5399523,618.4400024414062,622.6500244140625,618.1701049804688,620.9299926757812,871312,237.46499633789062,238.3350067138672,237.0,238.1699981689453,2540196,88.12999725341797,88.23500061035156,87.95999908447266,88.05999755859375,0,257.6575012207031,258.3800048828125,257.1099853515625,258.3299865722656,2733911
2026-01-16 14:30:00+00:00,333.7619934082031,334.510009765625,329.8399963378906,329.9952087402344,4616237,622.2899780273438,629.0800170898438,621.25,624.3400268554688,3259271,239.38499450683594,239.57000732421875,237.10000610351562,237.9199981689453,8735114,88.10639953613281,88.51000213623047,87.77999877929688,88.2500991821289,7072898,258.20001220703125,258.8999938964844,256.4601135253906,256.80999755859375,11278805
2026-01-16 15:30:00+00:00,329.9800109863281,330.67999267578125,329.45001220703125,330.3500061035156,1341990,624.4299926757812,625.5999145507812,621.6500244140625,625.510009765625,760109,237.89999389648438,238.0399932861328,236.41000366210938,237.8175048828125,3696222,88.25,88.29000091552734,87.80999755859375,88.10549926757812,2346302,256.80999755859375,256.9200134277344,256.05999755859375,256.4399108886719,2790833
2026-01-16 16:30:00+00:00,330.3500061035156,331.260009765625,330.0899963378906,330.2300109863281,859681,625.5150146484375,625.75,622.6599731445312,623.9299926757812,2290497,237.80999755859375,238.3300018310547,237.32839965820312,237.67919921875,2006703,88.1050033569336,88.29889678955078,87.83000183105469,87.91999816894531,2595394,256.426513671875,256.6300048828125,255.82000732421875,255.8300018310547,2796717
2026-01-16 17:30:00+00:00,330.20001220703125,330.45001220703125,328.1700134277344,330.0199890136719,1197049,623.9299926757812,626.530029296875,623.260009765625,626.2349853515625,0,237.67999267578125,239.02999877929688,237.52000427246094,238.80499267578125,1691113,87.91999816894531,88.19499969482422,87.8499984741211,88.0155029296875,2373900,255.8300018310547,256.08990478515625,254.92999267578125,256.0299987792969,3606144
2026-01-16 18:30:00+00:00,330.0260009765625,330.1700134277344,329.05999755859375,329.8900146484375,804026,626.260009765625,627.5574951171875,622.830078125,623.2899780273438,746958,238.8000030517578,238.91000366210938,237.4199981689453,237.64999389648438,1534493,88.01000213623047,88.16000366210938,87.81999969482422,87.86499786376953,2285801,256.0299987792969,257.1499938964844,255.9149932861328,256.0,2811980
2026-01-16 19:30:00+00:00,329.8699951171875,330.6199951171875,329.73748779296875,330.1300048828125,738288,623.1699829101562,624.2000122070312,622.47998046875,622.9349975585938,1193623,237.63999938964844,238.39999389648438,237.63999938964844,238.22500610351562,1778073,87.86979675292969,88.05000305175781,87.81999969482422,87.99230194091797,2252576,256.0,256.9700012207031,255.94000244140625,256.17999267578125,2648818
2026-01-16 20:30:00+00:00,330.1099853515625,330.6700134277344,329.4700012207031,330.42999267578125,1322471,622.9099731445312,622.9099731445312,620.0900268554688,620.25,919678,238.22000122070312,239.38999938964844,238.0,239.05999755859375,2413421,87.99500274658203,88.18000030517578,87.8949966430664,87.98999786376953,3097563,256.1700134277344,256.4725036621094,255.1300048828125,255.47999572753906,3511559
2026-01-20 14:30:00+00:00,321.3999938964844,325.69000244140625,320.8900146484375,324.7900085449219,4146937,607.8800048828125,611.4000244140625,600.010009765625,611.3099975585938,2856628,233.6649932861328,234.95199584960938,231.55999755859375,234.80690002441406,8569374,88.93000030517578,89.9000015258789,88.4800033569336,88.69000244140625,13831439,252.50999450683594,254.7899932861328,250.85000610351562,251.61570739746094,9087553
2026-01-20 15:30:00+00:00,324.80999755859375,327.8299865722656,324.45001220703125,327.80999755859375,1711391,611.3099975585938,611.3099975585938,608.6126708984375,610.3200073242188,966997,234.75999450683594,235.08999633789062,233.6300048828125,234.2899932861328,2923442,88.68000030517578,88.69999694824219,88.31999969482422,88.59600067138672,6409196,251.63999938964844,252.1300048828125,250.69000244140625,251.30499267578125,3367134
2026-01-20 16:30:00+00:00,327.7900085449219,328.0899963378906,326.17999267578125,326.42999267578125,1116805,610.219970703125,610.6799926757812,606.6699829101562,607.5,888888,234.2899932861328,234.61810302734375,233.3000030517578,233.4600067138672,2117288,88.58999633789062,88.94999694824219,88.38999938964844,88.52449798583984,4558958,251.3000030517578,251.58999633789062,250.35000610351562,250.55999755859375,2677257
2026-01-20 17:30:00+00:00,326.3699951171875,326.8399963378906,324.79998779296875,324.875,1915614,607.52001953125,607.5499877929688,605.5599975585938,606.6649780273438,737890,233.4199981689453,233.5800018310547,231.5500030517578,231.77499389648438,2236044,88.5250015258789,88.52999877929688,88.04000091552734,88.45899963378906,8039956,250.52000427246094,250.6999969482422,249.0800018310547,249.19500732421875,2979236
2026-01-20 18:30:00+00:00,324.8500061035156,325.0400085449219,323.3500061035156,323.4075012207031,1492940,606.739990234375,606.8900146484375,603.9099731445312,604.510009765625,874394,231.75999450683594,231.91000366210938,229.7899932861328,229.97999572753906,2962770,88.45500183105469,88.58999633789062,87.9800033569336,88.04499816894531,3731915,249.17999267578125,249.22999572753906,247.4199981689453,247.45249938964844,3351984
2026-01-20 19:30:00+00:00,323.42999267578125,323.8399963378906,322.1499938964844,322.2099914550781,2006029,604.5,605.9000244140625,602.8400268554688,604.22998046875,912659,229.97000122070312,230.93499755859375,229.33999633789062,230.6197052001953,3624253,88.04499816894531,88.19000244140625,87.72000122070312,88.04180145263672,6142777,247.4499969482422,248.17999267578125,245.0800018310547,245.4600067138672,5956327
2026-01-20 20:30:00+00:00,322.2449951171875,322.5199890136719,321.2200012207031,322.17999267578125,3310305,604.239990234375,604.77001953125,602.4600219726562,604.6699829101562,1282166,230.63999938964844,231.1199951171875,230.2100067138672,231.11000061035156,3184001,88.0416030883789,88.13999938964844,87.0199966430664,87.18000030517578,8990929,245.4600067138672,246.92999267578125,243.4199981689453,246.67999267578125,10058590
2026-01-21 14:30:00+00:00,321.0950012207031,327.510009765625,319.54010009765625,326.9100036621094,3574002,606.4149780273438,608.5,600.0900268554688,608.121826171875,2528831,231.0850067138672,231.9799041748047,228.67999267578125,231.25999450683594,6386021,82.51499938964844,85.2249984741211,81.94999694824219,84.33999633789062,40315026,248.7100067138672,248.75,246.02999877929688,247.57000732421875,7234453
2026-01-21 15:30:00+00:00,326.8599853515625,332.7250061035156,326.6700134277344,331.42999267578125,2581506,608.114990234375,615.6500244140625,607.5399780273438,613.6649780273438,1242267,231.27000427246094,232.08999633789062,230.9600067138672,231.30499267578125,3190506,84.34500122070312,84.73500061035156,82.9800033569336,83.44499969482422,10111217,247.57000732421875,248.72000122070312,246.8300018310547,247.3000030517578,3802836
2026-01-21 16:30:00+00:00,331.4700012207031,331.5198974609375,326.32000732421875,327.4049987792969,1463206,613.75,613.780029296875,607.8499755859375,610.4151000976562,807607,231.2899932861328,231.3000030517578,227.30999755859375,228.44000244140625,3759624,83.44499969482422,83.5999984741211,82.9000015258789,83.41000366210938,7041600,247.30999755859375,247.36000061035156,245.19000244140625,245.8300018310547,3521906
2026-01-21 17:30:00+00:00,327.364990234375,328.5799865722656,326.4200134277344,327.25,898139,610.4199829101562,611.3699951171875,606.4099731445312,607.635009765625,996918,228.44000244140625,228.4499969482422,226.8800048828125,227.57000732421875,2436982,83.41500091552734,83.55999755859375,82.98999786376953,83.5199966430664,6113114,245.82009887695312,246.47000122070312,245.5800018310547,245.8800048828125,2014674
2026-01-21 18:30:00+00:00,327.32000732421875,329.239990234375,326.2099914550781,328.8399963378906,918417,607.9099731445312,614.6799926757812,607.52001953125,613.9249877929688,693615,227.5399932861328,229.75999450683594,227.27000427246094,229.42999267578125,2482096,83.52249908447266,84.66999816894531,83.4749984741211,84.52999877929688,6606238,245.8800048828125,247.33999633789062,245.5,247.1103057861328,2357430
2026-01-21 19:30:00+00:00,328.95001220703125,332.04998779296875,328.44000244140625,329.05999755859375,2683756,614.0399780273438,618.1199951171875,613.1950073242188,613.4600219726562,1108224,229.47999572753906,232.3000030517578,229.39999389648438,230.5399932861328,4620057,84.52999877929688,85.08000183105469,84.36000061035156,84.74549865722656,7602656,247.1300048828125,251.55999755859375,247.10000610351562,248.38279724121094,7875948
2026-01-21 20:30:00+00:00,328.9200134277344,329.19000244140625,327.8500061035156,328.4700012207031,1904450,613.439697265625,616.0,611.7000122070312,613.0499877929688,931691,230.55999755859375,231.75,230.1999969482422,231.35000610351562,2916202,84.74500274658203,85.5,84.5614013671875,85.37999725341797,7357572,248.38999938964844,248.5800018310547,246.83999633789062,247.6300048828125,4345116
