Ticker,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-01 10:30:00-04:00,612.52001953125,628.280029296875,611.7000122070312,627.5,8911892,356.7666015625,359.5398864746094,356.6700134277344,358.6199035644531,1835088,73.11000061035156,73.78990173339844,72.9749984741211,73.19499969482422,6445620,240.3350067138672,243.57000732421875,240.2050018310547,243.2899932861328,7484053,293.05999755859375,296.5899963378906,292.7300109863281,295.751708984375,6765940
2026-07-01 11:30:00-04:00,627.5899047851562,627.77001953125,615.7750244140625,618.0800170898438,4547859,358.6000061035156,358.8999938964844,355.04998779296875,355.4100036621094,1391001,73.19509887695312,73.58000183105469,72.96499633789062,73.28500366210938,4346535,243.30999755859375,243.42999267578125,241.35000610351562,242.2050018310547,5709663,295.7799987792969,295.7900085449219,294.6300048828125,294.94500732421875,3404930
2026-07-01 12:30:00-04:00,618.1749877929688,620.3599853515625,615.6300048828125,617.864990234375,2167445,355.3800048828125,356.0899963378906,354.2200012207031,355.56500244140625,1574346,73.29000091552734,74.08000183105469,73.2699966430664,73.86000061035156,3697222,242.22000122070312,244.89999389648438,242.02999877929688,244.3249969482422,4642535,294.94500732421875,295.0599060058594,293.9200134277344,294.0899963378906,3566425
2026-07-01 13:30:00-04:00,617.97998046875,622.8699951171875,617.0,621.3400268554688,2900838,355.5199890136719,357.5199890136719,355.2349853515625,356.2900085449219,2132480,73.875,74.33999633789062,73.83999633789062,74.16000366210938,3384186,244.35000610351562,244.60000610351562,243.625,244.11500549316406,4021264,294.0799865722656,295.1000061035156,292.70001220703125,294.80499267578125,5502330
2026-07-01 14:30:00-04:00,621.3800048828125,621.4400024414062,614.25,615.02001953125,2783467,356.3399963378906,357.8999938964844,356.25,356.9100036621094,1435881,74.16280364990234,74.3550033569336,73.80999755859375,74.0,4471842,244.08999633789062,244.3300018310547,242.02999877929688,242.03500366210938,5084998,294.80999755859375,295.5299987792969,294.0,294.0151062011719,4406744
2026-07-01 15:30:00-04:00,614.9000244140625,616.989990234375,611.4000244140625,612.9500122070312,3242791,356.9100036621094,358.3699951171875,356.8900146484375,357.8699951171875,2985926,74.0,74.2300033569336,73.95999908447266,74.19000244140625,5475121,242.03500366210938,242.47000122070312,241.5,241.6699981689453,6483082,294.0,295.54998779296875,293.7500915527344,294.25,6231653
2026-07-02 09:30:00-04:00,607.89501953125,610.0,588.7999877929688,590.9199829101562,7109387,356.1499938964844,360.7699890136719,355.0,358.8999938964844,3096468,75.15799713134766,76.38990020751953,74.91000366210938,76.19999694824219,10292219,241.6024932861328,244.69949340820312,241.0800018310547,244.07000732421875,7849573,294.0849914550781,305.32000732421875,293.67999267578125,305.04998779296875,15588276
2026-07-02 10:30:00-04:00,590.9749755859375,592.8499755859375,585.8800048828125,587.864990234375,2482770,358.989990234375,360.989990234375,353.5199890136719,353.864990234375,2528219,76.19000244140625,77.1500015258789,76.12999725341797,76.69000244140625,6124867,244.1300048828125,245.8800048828125,243.8000030517578,244.75999450683594,9075076,305.04400634765625,307.82000732421875,304.8500061035156,305.4150085449219,11321356
2026-07-02 11:30:00-04:00,587.875,590.0,584.3099975585938,587.0899047851562,1849384,353.8949890136719,354.8599853515625,350.94000244140625,352.1099853515625,1613418,76.69000244140625,77.48500061035156,76.5199966430664,77.43499755859375,4831000,244.8000030517578,246.72000122070312,244.52000427246094,246.13999938964844,4368011,305.4200134277344,308.45001220703125,305.2799987792969,308.0899963378906,7200646
2026-07-02 12:30:00-04:00,587.010009765625,587.4400024414062,584.1500244140625,584.989990234375,1192808,352.1050109863281,352.5,350.32000732421875,351.92999267578125,1134318,77.43000030517578,78.2750015258789,77.33999633789062,78.1050033569336,7030190,246.1300048828125,246.2100067138672,243.7550048828125,244.88499450683594,3187675,308.0899963378906,308.5299072265625,306.6700134277344,307.80499267578125,6654699
2026-07-02 13:30:00-04:00,584.9650268554688,586.8099975585938,583.760009765625,586.47998046875,1182767,351.947998046875,355.2699890136719,351.7200012207031,355.0899963378906,1016571,78.1050033569336,78.43000030517578,78.08999633789062,78.2699966430664,5663512,244.8699951171875,245.4290008544922,243.50999450683594,243.8800048828125,4761423,307.80499267578125,308.29998779296875,306.8200988769531,307.3299865722656,5550150
2026-07-02 14:30:00-04:00,586.344970703125,587.6900024414062,580.4199829101562,586.2550048828125,2154604,355.0150146484375,356.260009765625,354.3299865722656,355.5899963378906,1040574,78.26499938964844,78.43000030517578,77.86499786376953,78.11499786376953,5759384,243.8699951171875,244.2299041748047,242.67010498046875,243.97999572753906,3608833,307.3399963378906,308.30999755859375,307.1300048828125,307.42498779296875,5450575
2026-07-02 15:30:00-04:00,586.2550048828125,586.7999877929688,582.5700073242188,582.6500244140625,2296882,355.6199951171875,356.80999755859375,355.30999755859375,355.8699951171875,1984329,78.11499786376953,78.15499877929688,77.58499908447266,77.5999984741211,7040372,243.9600067138672,244.13999938964844,242.27999877929688,242.27999877929688,4247394,307.44000244140625,309.4200134277344,307.2099914550781,308.2200012207031,8660612
2026-07-06 09:30:00-04:00,594.8400268554688,597.6799926757812,581.760009765625,587.3900146484375,3807410,358.19500732421875,360.4100036621094,354.1994934082031,357.875,3474542,77.07499694824219,77.83999633789062,75.75,76.0010986328125,8707594,243.7949981689453,245.50999450683594,240.8800048828125,243.08999633789062,7183355,307.67999267578125,311.75,307.010009765625,311.7300109863281,10212875
2026-07-06 10:30:00-04:00,587.2650146484375,591.89501953125,586.489990234375,591.6199951171875,1366009,357.875,360.1199951171875,357.6199951171875,359.739990234375,2117311,75.98999786376953,76.72000122070312,75.98989868164062,76.38990020751953,7022368,243.1300048828125,244.88999938964844,242.44000244140625,244.75,4029564,311.70001220703125,313.6000061035156,311.2101135253906,313.5799865722656,6250328
2026-07-06 11:30:00-04:00,591.8499755859375,598.2000122070312,590.7999877929688,592.4400024414062,1464445,359.7900085449219,362.5,359.6099853515625,361.04998779296875,1768840,76.37999725341797,76.47000122070312,76.22000122070312,76.2699966430664,2730007,244.71929931640625,246.0399932861328,244.47000122070312,244.82000732421875,4192304,313.5849914550781,314.20001220703125,312.2300109863281,312.25,4817415
2026-07-06 12:30:00-04:00,592.469970703125,595.1099853515625,591.6199951171875,594.6400146484375,887995,361.0350036621094,362.2799987792969,360.9599914550781,362.09588623046875,1365477,76.26000213623047,76.45999908447266,76.19000244140625,76.32499694824219,2466477,244.8101043701172,245.42999267578125,244.4499969482422,245.4149932861328,3092756,312.2449951171875,312.9800109863281,311.8500061035156,312.3800048828125,6272773
2026-07-06 13:30:00-04:00,594.6699829101562,601.8300170898438,592.5399780273438,599.9199829101562,1601017,362.1199951171875,362.6495056152344,361.010009765625,361.9700012207031,1846029,76.33000183105469,76.41000366210938,75.86499786376953,75.86499786376953,3075017,245.38999938964844,245.6999969482422,244.35000610351562,245.1699981689453,2480993,312.3876037597656,313.14990234375,312.1099853515625,313.07000732421875,2501244
2026-07-06 14:30:00-04:00,600.0,602.47998046875,599.0,600.4190063476562,1846146,361.95001220703125,365.2300109863281,361.95001220703125,365.16009521484375,2603376,75.86499786376953,76.0198974609375,75.82499694824219,75.93199920654297,2956283,245.14999389648438,245.85000610351562,245.11500549316406,245.5050048828125,2633413,313.0799865722656,313.55999755859375,312.9100036621094,313.3999938964844,3451883
2026-07-06 15:30:00-04:00,600.4099731445312,603.5800170898438,599.6500244140625,600.27001953125,1964635,365.17498779296875,365.67999267578125,363.9200134277344,364.75,3144996,75.93000030517578,76.08000183105469,75.70999908447266,76.05000305175781,5241977,245.49000549316406,245.83990478515625,243.9600067138672,244.22999572753906,4441421,313.4150085449219,313.739990234375,312.04998779296875,312.80999755859375,4988391
2026-07-07 09:30:00-04:00,608.0,615.9899291992188,604.1500244140625,611.0872802734375,4612423,367.3699951171875,370.8900146484375,364.7900085449219,368.4549865722656,4165682,77.87999725341797,78.18000030517578,76.55999755859375,77.18499755859375,7992207,247.32000732421875,248.9149932861328,244.6699981689453,245.11500549316406,10689886,315.2900085449219,315.4800109863281,310.1499938964844,311.45001220703125,8945230
2026-07-07 10:30:00-04:00,610.969970703125,611.7100219726562,604.010009765625,606.7885131835938,1810258,368.3999938964844,368.5,364.4200134277344,366.42999267578125,2158778,77.18000030517578,77.86990356445312,76.87999725341797,77.0,4396240,245.10000610351562,245.6699981689453,243.05999755859375,243.10000610351562,5131799,311.45001220703125,314.1300048828125,310.989990234375,314.0799865722656,5204771
2026-07-07 11:30:00-04:00,606.6300048828125,606.9450073242188,604.9199829101562,605.6799926757812,176205,366.4100036621094,366.760009765625,365.44500732421875,365.74200439453125,322534,77.0,77.0,76.59500122070312,76.88999938964844,685644,243.10499572753906,243.52999877929688,242.75,243.07000732421875,1052847,314.1025085449219,314.3699951171875,313.739990234375,314.0450134277344,1331154
