Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META
2026-03-02 15:30:00+00:00,96.80000305175781,97.30999755859375,95.95999908447266,96.0199966430664,6210301,304.4750061035156,305.7300109863281,303.8500061035156,304.45001220703125,77857,207.89999389648438,208.82000732421875,206.25,206.44000244140625,4099604,263.82000732421875,265.0299987792969,262.0,264.3599853515625,439306,651.89501953125,655.9000244140625,649.219970703125,650.4500122070312,646349
2026-03-02 16:30:00+00:00,96.01499938964844,97.375,95.9000015258789,97.34300231933594,4644782,304.4700012207031,307.7200012207031,304.44000244140625,307.55010986328125,1052911,206.44000244140625,209.42999267578125,206.4199981689453,208.39999389648438,3284637,264.3599853515625,266.20001220703125,264.0,266.0,2203439,650.4420776367188,659.9400024414062,650.4099731445312,656.1199951171875,665774
2026-03-02 17:30:00+00:00,97.3550033569336,97.61000061035156,96.95210266113281,97.04000091552734,3508882,307.5201110839844,308.1400146484375,306.1300048828125,306.614990234375,808737,208.3800048828125,208.91000366210938,208.05999755859375,208.63119506835938,2067516,265.9949951171875,266.2900085449219,265.25,265.5,1644931,656.1199951171875,657.3499755859375,654.4099731445312,655.719970703125,388897
2026-03-02 18:30:00+00:00,97.04000091552734,97.38999938964844,96.7300033569336,97.36499786376953,2991798,306.6300048828125,307.2900085449219,305.57000732421875,307.2300109863281,912882,208.63999938964844,209.72000122070312,208.13009643554688,208.6649932861328,2184712,265.52801513671875,266.1499938964844,264.3599853515625,266.05999755859375,6993135,655.7000122070312,657.3800048828125,654.0001220703125,655.3150024414062,457709
2026-03-02 19:30:00+00:00,97.36129760742188,97.87000274658203,97.21499633789062,97.33000183105469,26375585,307.25,307.760009765625,305.2099914550781,305.31988525390625,4669019,208.6649932861328,208.80999755859375,207.3000030517578,207.64999389648438,13276529,266.0450134277344,266.5299987792969,264.1400146484375,264.30999755859375,3422545,655.3151245117188,656.260009765625,650.6599731445312,651.1950073242188,2557739
2026-03-02 20:30:00+00:00,97.33999633789062,97.75,97.04499816894531,97.05999755859375,8101113,305.2699890136719,306.8900146484375,304.9100036621094,306.1499938964844,2272533,207.6300048828125,208.6999053955078,207.52999877929688,208.1999969482422,4872596,264.31500244140625,265.54998779296875,263.6099853515625,264.6000061035156,5738581,651.1500244140625,655.1199951171875,650.6300048828125,653.5599975585938,1176731
2026-03-03 14:30:00+00:00,95.93000030517578,97.7699966430664,95.33000183105469,95.48999786376953,16274057,298.1919860839844,301.6300048828125,296.69940185546875,297.3500061035156,6059628,203.22999572753906,205.28500366210938,202.47999572753906,202.6999969482422,11361773,263.4800109863281,265.55999755859375,261.2200012207031,262.260009765625,8047558,648.2899780273438,655.9000244140625,638.8400268554688,639.5599975585938,3207824
2026-03-03 15:30:00+00:00,95.48500061035156,97.23999786376953,95.47000122070312,97.1050033569336,7809293,297.3599853515625,301.5199890136719,297.18499755859375,301.07501220703125,2388886,202.65499877929688,206.09500122070312,202.63999938964844,205.9499969482422,6038482,262.2799987792969,263.94000244140625,261.9100036621094,262.57000732421875,4016845,639.510009765625,654.2291259765625,639.2999877929688,652.3499755859375,1338621
2026-03-03 16:30:00+00:00,97.0999984741211,97.19999694824219,96.21499633789062,96.73500061035156,4803699,301.04998779296875,302.1759948730469,300.0400085449219,301.4750061035156,1439360,205.93499755859375,207.3699951171875,205.1699981689453,206.6300048828125,4186063,262.4800109863281,263.7799987792969,261.5799865722656,261.80999755859375,2940122,652.4299926757812,654.8499755859375,650.1699829101562,651.8499755859375,744094
2026-03-03 17:30:00+00:00,96.73999786376953,97.33509826660156,96.27999877929688,97.2750015258789,4554003,301.45001220703125,301.5,300.2300109863281,300.875,1323811,206.5749969482422,207.80999755859375,205.8000030517578,207.58999633789062,3182622,261.79998779296875,261.8699951171875,260.1300048828125,261.4800109863281,2901307,652.0,655.2799072265625,648.110107421875,654.9299926757812,881349
2026-03-03 18:30:00+00:00,97.27999877929688,97.42510223388672,96.8499984741211,97.26000213623047,4171963,300.8299865722656,303.0400085449219,300.7799987792969,301.2099914550781,1491295,207.61000061035156,208.610107421875,207.57000732421875,207.8800048828125,3250626,261.44000244140625,263.9100036621094,261.3699951171875,263.6549987792969,2917518,655.0499877929688,659.0399780273438,654.52001953125,654.9500122070312,951493
2026-03-03 19:30:00+00:00,97.25499725341797,97.33000183105469,96.81999969482422,97.23989868164062,5318233,301.2099914550781,303.2300109863281,300.67999267578125,302.7200012207031,1523652,207.88999938964844,209.09500122070312,207.0,208.68499755859375,4342544,263.6700134277344,264.614990234375,262.510009765625,263.2799987792969,2571377,655.260009765625,659.0,653.4700927734375,655.1099853515625,818549
2026-03-03 20:30:00+00:00,97.23500061035156,98.45999908447266,97.1050033569336,97.70999908447266,7532939,302.7300109863281,303.94000244140625,301.92999267578125,303.54998779296875,2245660,208.6699981689453,209.17799377441406,208.17999267578125,208.75999450683594,4356029,263.239990234375,263.9599914550781,262.3399963378906,263.6889953613281,4138461,655.0050048828125,655.5499877929688,653.3499755859375,654.9710083007812,1001840
2026-03-04 14:30:00+00:00,97.12000274658203,99.75,96.98999786376953,99.27999877929688,16066031,302.7200012207031,305.28271484375,300.79998779296875,305.1724853515625,4821250,210.47000122070312,217.53500366210938,210.14999389648438,217.00999450683594,15194959,264.6499938964844,266.1499938964844,261.4200134277344,264.1300048828125,7214854,657.9600219726562,672.0,657.6710815429688,671.9199829101562,2800573
2026-03-04 15:30:00+00:00,99.2699966430664,99.68000030517578,97.66000366210938,98.18499755859375,8341294,305.2900085449219,305.4599914550781,303.0,304.5,2113214,217.03500366210938,217.10000610351562,215.02000427246094,215.63499450683594,7491010,264.125,264.7200012207031,262.81500244140625,264.5299987792969,3576211,671.989990234375,672.75,667.5,670.6500244140625,1372288
2026-03-04 16:30:00+00:00,98.18499755859375,98.9000015258789,98.11499786376953,98.75499725341797,5047543,304.4800109863281,304.94000244140625,303.6700134277344,303.7799987792969,1226400,215.625,216.11000061035156,214.75,214.7899932861328,3878413,264.5199890136719,265.510009765625,264.29998779296875,264.8999938964844,3050842,670.8499755859375,671.9598999023438,667.8900146484375,668.1849975585938,692195
2026-03-04 17:30:00+00:00,98.75499725341797,99.3499984741211,98.37999725341797,99.1449966430664,4082537,303.75,304.29998779296875,303.3299865722656,303.5419921875,1103869,214.8000030517578,216.08999633789062,214.47999572753906,216.0299072265625,3424781,264.9100036621094,265.3599853515625,263.3399963378906,263.7799987792969,2827303,668.1849975585938,668.72998046875,665.7999877929688,668.39501953125,626213
2026-03-04 18:30:00+00:00,99.1449966430664,99.22000122070312,98.61000061035156,98.94999694824219,3657263,303.5299987792969,303.8599853515625,302.79998779296875,302.8902893066406,1310620,216.02999877929688,217.02000427246094,215.8699951171875,216.6898956298828,5555417,263.79998779296875,264.19500732421875,263.05999755859375,263.3500061035156,2889009,668.4600219726562,671.1300048828125,666.860107421875,670.010009765625,731332
2026-03-04 19:30:00+00:00,98.94999694824219,99.27999877929688,98.19999694824219,98.76499938964844,4628797,302.885009765625,303.3699951171875,302.1000061035156,302.8999938964844,1425562,216.67999267578125,217.1699981689453,216.19500732421875,216.69000244140625,4771953,263.3399963378906,263.67999267578125,262.0599060058594,262.7300109863281,3383632,670.010009765625,670.5,665.5,666.9500122070312,788921
2026-03-04 20:30:00+00:00,98.76000213623047,99.19000244140625,98.57499694824219,98.62000274658203,4978555,302.8900146484375,303.7699890136719,302.5799865722656,303.19000244140625,2630164,216.6999969482422,217.47000122070312,216.57000732421875,216.77000427246094,6806612,262.7099914550781,263.1600036621094,262.16461181640625,262.45001220703125,4837636,666.8200073242188,669.4199829101562,666.72998046875,667.52001953125,1287916
2026-03-05 14:30:00+00:00,98.49500274658203,100.19000244140625,98.29000091552734,98.41000366210938,14506077,303.0899963378906,303.3699951171875,299.1700134277344,299.7699890136719,5275791,215.85000610351562,220.47000122070312,215.58999633789062,216.27000427246094,15889696,260.7449951171875,261.45001220703125,258.5400085449219,258.8699951171875,10468747,662.1500244140625,670.7000122070312,661.3499755859375,662.094970703125,2566357
2026-03-05 15:30:00+00:00,98.41999816894531,99.07980346679688,98.0999984741211,98.80000305175781,5658552,299.760009765625,301.0400085449219,298.3500061035156,298.9100036621094,2874270,216.3000030517578,217.25999450683594,215.7100067138672,216.75,7636952,258.9100036621094,261.2250061035156,258.07501220703125,260.7550048828125,4851072,662.094970703125,662.8400268554688,656.3200073242188,657.1300048828125,1311462
2026-03-05 16:30:00+00:00,98.80000305175781,99.69000244140625,98.625,98.69000244140625,5173939,298.94000244140625,300.4599914550781,298.5400085449219,298.67999267578125,2165317,216.77000427246094,218.83999633789062,216.77000427246094,217.5200958251953,4878253,260.760009765625,261.55499267578125,258.9700012207031,259.0199890136719,3933354,657.1300048828125,661.5999755859375,655.760009765625,655.9249877929688,920902
2026-03-05 17:30:00+00:00,98.68499755859375,99.08499908447266,98.45999908447266,98.68000030517578,4372548,298.7300109863281,300.3699951171875,298.239990234375,298.3800048828125,1920963,217.52999877929688,218.31399536132812,216.9550018310547,217.10000610351562,5598017,259.0400085449219,259.489990234375,258.4949951171875,258.9090881347656,3426289,655.9249877929688,656.2999877929688,651.9400024414062,653.0050048828125,1052229
2026-03-05 18:30:00+00:00,98.68000030517578,98.7750015258789,98.16500091552734,98.66500091552734,3559034,298.3500061035156,299.6300048828125,298.07000732421875,299.4200134277344,1684256,217.0800018310547,217.82000732421875,216.8300018310547,217.8000030517578,4103468,258.9200134277344,259.17999267578125,257.760009765625,257.8599853515625,3356489,653.1799926757812,654.114990234375,650.3099975585938,652.4600219726562,1037427
2026-03-05 19:30:00+00:00,98.66500091552734,99.37000274658203,98.47000122070312,99.19560241699219,4863049,299.32000732421875,300.7449951171875,298.7699890136719,299.989990234375,1975111,217.81700134277344,219.3000030517578,217.1999969482422,218.8000030517578,7103006,257.8450012207031,259.489990234375,257.25,258.69000244140625,4038383,652.3200073242188,659.3900146484375,651.1699829101562,657.4199829101562,1068715
2026-03-05 20:30:00+00:00,99.19499969482422,99.68000030517578,99.01499938964844,99.13999938964844,5554297,300.04998779296875,301.42999267578125,299.1000061035156,301.010009765625,2512139,218.78500366210938,219.77000427246094,218.72000122070312,218.8699951171875,7633511,258.67999267578125,260.55999755859375,258.4100036621094,260.260009765625,7022514,657.489990234375,661.260009765625,656.2100219726562,660.280029296875,1483347
