Ticker,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13 14:30:00+00:00,626.7249755859375,629.169921875,617.3200073242188,618.4099731445312,2442971,306.2449951171875,307.1300048828125,303.57000732421875,303.6700134277344,1772444,210.0,210.5,207.96780395507812,208.02999877929688,4051165,95.23999786376953,95.40499877929688,94.55999755859375,94.75,2768824,255.42999267578125,255.80999755859375,253.27000427246094,253.3007049560547,3280492
2026-03-13 15:30:00+00:00,618.4099731445312,619.669921875,615.1580810546875,617.75,1842761,303.7099914550781,303.8699951171875,301.739990234375,302.13031005859375,1919830,208.02999877929688,208.39999389648438,206.8699951171875,207.77999877929688,4243612,94.75499725341797,94.98999786376953,94.37000274658203,94.75499725341797,3325827,253.3300018310547,253.50999450683594,251.85000610351562,252.65499877929688,3395163
2026-03-13 16:30:00+00:00,617.780029296875,618.760009765625,613.260009765625,615.6699829101562,1817113,302.1400146484375,302.5201110839844,300.0,301.2650146484375,1901813,207.77000427246094,208.14999389648438,206.5399932861328,207.14500427246094,3100421,94.74500274658203,94.9000015258789,94.32499694824219,94.66000366210938,2352758,252.63999938964844,252.97000122070312,250.9600067138672,251.17999267578125,4343212
2026-03-13 17:30:00+00:00,615.719970703125,615.9299926757812,609.5499877929688,613.219970703125,1897342,301.3951110839844,301.3951110839844,299.78009033203125,301.3500061035156,1501459,207.19000244140625,207.8000030517578,206.22000122070312,207.8000030517578,3348930,94.66000366210938,94.69390106201172,94.23999786376953,94.62000274658203,2048684,251.18499755859375,251.65750122070312,250.779296875,251.26400756835938,2493737
2026-03-13 18:30:00+00:00,613.2756958007812,614.280029296875,611.7249755859375,611.7849731445312,1459849,301.3399963378906,301.9649963378906,300.4599914550781,300.82000732421875,964726,207.76609802246094,208.49000549316406,207.67999267578125,208.1199951171875,2978467,94.61499786376953,94.88999938964844,94.58499908447266,94.59500122070312,2248775,251.25999450683594,251.84500122070312,250.2100067138672,250.2949981689453,3296194
2026-03-13 19:30:00+00:00,611.8200073242188,614.8300170898438,611.7999877929688,613.6300048828125,2168095,300.80499267578125,301.75,300.3599853515625,301.4649963378906,1893636,208.1300048828125,208.5,207.39999389648438,207.7100067138672,4430500,94.5999984741211,95.58999633789062,94.56999969482422,95.33999633789062,6007186,250.27999877929688,250.6199951171875,249.52000427246094,250.11500549316406,6367474
2026-03-16 13:30:00+00:00,632.0,634.739990234375,625.7999877929688,632.1500244140625,5389646,303.5,305.57000732421875,302.4849853515625,304.310302734375,2549254,208.35000610351562,210.13999938964844,207.44500732421875,209.59500122070312,5951335,95.58000183105469,96.0999984741211,94.36000061035156,95.58999633789062,4718644,252.10499572753906,253.58999633789062,249.91000366210938,253.2357940673828,4604631
2026-03-16 14:30:00+00:00,632.0900268554688,632.0900268554688,627.0900268554688,629.1799926757812,0,304.3349914550781,304.3399963378906,302.20001220703125,302.9798889160156,1156989,209.61000061035156,209.61000061035156,208.36000061035156,209.3699951171875,2934524,95.59500122070312,95.71499633789062,95.0999984741211,95.1449966430664,2190963,253.22000122070312,253.88499450683594,252.9199981689453,253.01499938964844,2784630
2026-03-16 15:30:00+00:00,629.1500244140625,630.0,623.1004028320312,623.719970703125,968008,303.1099853515625,303.3475036621094,301.80999755859375,302.0,739732,209.36000061035156,209.66000366210938,208.62989807128906,208.8415985107422,2005757,95.13999938964844,95.41999816894531,94.87999725341797,94.9458999633789,1796169,253.00999450683594,253.5399932861328,252.20010375976562,252.36500549316406,1738509
2026-03-16 16:30:00+00:00,623.7849731445312,627.030029296875,623.3049926757812,625.5,3916268,302.0199890136719,303.67999267578125,301.8900146484375,303.32000732421875,768318,208.86000061035156,210.1300048828125,208.63999938964844,209.88999938964844,2378548,94.94499969482422,95.2300033569336,94.7699966430664,94.98600006103516,2621491,252.35000610351562,253.3300018310547,252.1999969482422,252.92999267578125,1437485
2026-03-16 17:30:00+00:00,625.52001953125,626.8699951171875,623.4000244140625,626.864990234375,0,303.3450012207031,303.9599914550781,303.03948974609375,303.70001220703125,656468,209.89999389648438,211.21499633789062,209.6699981689453,211.00399780273438,2256442,94.9800033569336,95.23999786376953,94.86000061035156,95.05000305175781,1451349,252.94000244140625,253.05999755859375,252.1300048828125,252.9199981689453,1544256
2026-03-16 18:30:00+00:00,626.8499755859375,628.639892578125,625.6900024414062,627.5150146484375,4982823,303.67498779296875,305.0299987792969,303.614990234375,304.94000244140625,995230,211.0,212.7239990234375,210.9199981689453,212.3800048828125,3948226,95.04000091552734,95.38999938964844,94.9749984741211,95.37000274658203,1786423,252.9219970703125,253.44000244140625,252.27000427246094,252.86199951171875,1954982
2026-03-16 19:30:00+00:00,627.4299926757812,628.2100219726562,626.655029296875,627.6300048828125,0,304.8949890136719,305.05999755859375,303.8999938964844,304.42999267578125,4746102,212.35000610351562,212.4499969482422,211.10000610351562,211.75999450683594,15202768,95.375,95.46499633789062,95.13500213623047,95.19999694824219,2464203,252.83999633789062,253.05999755859375,252.11000061035156,252.77999877929688,2287594
2026-03-17 13:30:00+00:00,628.530029296875,636.5499877929688,628.0,630.0549926757812,1794589,304.6499938964844,306.3999938964844,304.3699951171875,305.93499755859375,1699887,212.88499450683594,214.8350067138672,212.42999267578125,213.68499755859375,5682256,95.30000305175781,96.33999633789062,94.95999908447266,95.65499877929688,3647143,253.07850646972656,255.0749969482422,252.17999267578125,254.44000244140625,3494086
2026-03-17 14:30:00+00:00,629.833984375,631.0,625.239990234375,625.3900146484375,750779,305.94000244140625,306.6700134277344,305.2803039550781,305.32000732421875,948770,213.69000244140625,214.2899932861328,213.24000549316406,213.889892578125,6093312,95.66000366210938,95.71499633789062,95.21499633789062,95.3550033569336,1533740,254.47999572753906,254.9499969482422,253.80079650878906,254.1699981689453,1412006
2026-03-17 15:30:00+00:00,625.1699829101562,627.030029296875,624.530029296875,625.52001953125,2227361,305.3599853515625,307.489990234375,305.0899963378906,307.07000732421875,981602,213.88999938964844,214.1300048828125,213.00999450683594,213.6699981689453,0,95.3550033569336,95.5302963256836,95.23500061035156,95.30000305175781,1273849,254.14999389648438,255.12989807128906,253.66000366210938,254.86000061035156,1738870
2026-03-17 16:30:00+00:00,625.4400024414062,625.97998046875,623.6599731445312,624.5599975585938,0,307.0199890136719,307.29998779296875,306.45001220703125,306.7300109863281,692089,213.6750030517578,214.52999877929688,213.47000122070312,213.6649932861328,1837148,95.30000305175781,95.52999877929688,95.19000244140625,95.29499816894531,5562340,254.8699951171875,255.02999877929688,253.55999755859375,253.9199981689453,6074290
2026-03-17 17:30:00+00:00,624.510009765625,626.4000244140625,623.2999877929688,623.3699951171875,403825,306.7099914550781,308.3800048828125,306.625,308.0899963378906,887576,213.66000366210938,214.1750030517578,213.41000366210938,213.5399932861328,2235475,95.29499816894531,95.33999633789062,94.55000305175781,94.55999755859375,0,253.91000366210938,254.6300048828125,253.88499450683594,254.10000610351562,0
2026-03-17 18:30:00+00:00,623.3699951171875,623.8798828125,621.7100219726562,622.9650268554688,931233,308.0400085449219,309.4700012207031,307.8399963378906,309.3699951171875,956919,213.5399932861328,215.6999969482422,213.22999572753906,215.22999572753906,6420660,94.55999755859375,94.59989929199219,94.01000213623047,94.2750015258789,2351373,254.09500122070312,254.3300018310547,253.13009643554688,253.77000427246094,1332707
2026-03-17 19:30:00+00:00,622.969970703125,623.7564086914062,621.77001953125,622.6400146484375,716277,309.3500061035156,310.04998779296875,309.0350036621094,309.3699951171875,1563245,215.22999572753906,215.64979553222656,215.02000427246094,215.1999969482422,3061262,94.27999877929688,94.53500366210938,94.04000091552734,94.38999938964844,2212017,253.77999877929688,254.5800018310547,253.67999267578125,254.22999572753906,1930468
2026-03-18 13:30:00+00:00,616.3099975585938,621.7899169921875,615.3099975585938,618.9099731445312,4609569,307.9049987792969,310.75,307.9049987792969,308.32000732421875,3768213,213.9600067138672,215.14010620117188,212.77000427246094,213.15989685058594,12722625,94.44499969482422,94.9800033569336,93.61000061035156,94.08499908447266,16524611,252.625,254.94000244140625,251.3800048828125,253.11000061035156,7112888
