Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX
2026-05-13 14:30:00+00:00,265.4700012207031,267.239990234375,264.7799987792969,267.1000061035156,3760676,295.1700134277344,297.25,295.1600036621094,296.94000244140625,4349742,606.2849731445312,606.9600219726562,602.9299926757812,606.4896240234375,1337473,391.03851318359375,394.1000061035156,389.7015075683594,393.9700012207031,2095466,87.2699966430664,87.29499816894531,86.80000305175781,87.0199966430664,2852999
2026-05-13 15:30:00+00:00,267.0199890136719,269.65948486328125,266.7950134277344,269.5,4522329,296.93499755859375,298.54998779296875,296.7207946777344,298.40008544921875,4139107,606.4400024414062,612.6199951171875,605.5100708007812,612.5499877929688,1710811,393.9100036621094,396.489990234375,393.3399963378906,396.1300048828125,1636792,87.0199966430664,87.55000305175781,86.84500122070312,87.55000305175781,2753173
2026-05-13 16:30:00+00:00,269.489990234375,270.39959716796875,268.80999755859375,269.5249938964844,4213431,298.3900146484375,300.3699951171875,298.33099365234375,300.125,6943795,612.5,616.6599731445312,611.4600219726562,615.510009765625,1892041,396.0899963378906,398.25,395.5799865722656,397.55999755859375,1683938,87.55000305175781,87.94499969482422,87.55000305175781,87.83979797363281,2403164
2026-05-13 17:30:00+00:00,269.5400085449219,270.3500061035156,269.010009765625,270.2699890136719,3599798,300.1099853515625,300.9200134277344,299.7099914550781,299.7149963378906,4870507,615.4400024414062,618.5,614.6799926757812,617.8800048828125,1297606,397.5899963378906,399.7900085449219,397.3500061035156,399.70001220703125,1550715,87.83000183105469,88.05000305175781,87.66999816894531,87.94000244140625,2636529
2026-05-13 18:30:00+00:00,270.260009765625,270.2900085449219,269.2799987792969,270.135009765625,2992960,299.7099914550781,299.7200012207031,298.614990234375,299.1499938964844,3364858,617.8699951171875,619.9000244140625,616.239990234375,616.614990234375,1622463,399.7099914550781,399.92999267578125,397.7099914550781,399.19000244140625,1545673,87.94000244140625,88.62000274658203,87.8550033569336,88.08499908447266,4816904
2026-05-13 19:30:00+00:00,270.135009765625,270.7200012207031,269.6000061035156,270.0799865722656,4236684,299.1499938964844,299.4800109863281,298.8500061035156,298.8800048828125,3870507,616.60009765625,617.4224853515625,615.3150024414062,616.5900268554688,1236664,399.19000244140625,399.57000732421875,398.06500244140625,399.1000061035156,1998285,88.08499908447266,88.23500061035156,87.5,87.56999969482422,3126219
2026-05-14 13:30:00+00:00,269.2796936035156,270.7799072265625,267.57501220703125,267.739990234375,6255864,299.82000732421875,300.3500061035156,297.0799865722656,297.93499755859375,7145581,616.125,623.1599731445312,615.0,621.9500122070312,2875167,393.92999267578125,397.54998779296875,392.7279968261719,393.05999755859375,3465026,87.62000274658203,88.5,87.48999786376953,87.69000244140625,5706479
2026-05-14 14:30:00+00:00,267.7049865722656,268.04998779296875,267.0299987792969,267.69000244140625,3498571,297.95001220703125,299.4700012207031,297.5799865722656,299.06500244140625,3728318,622.1300048828125,622.8499755859375,617.9201049804688,622.0250244140625,1411208,393.04998779296875,395.5,392.7799987792969,394.8399963378906,1628354,87.69999694824219,87.8499984741211,87.31999969482422,87.79019927978516,3066625
2026-05-14 15:30:00+00:00,267.70001220703125,268.739990234375,267.1000061035156,267.9800109863281,2900929,299.07000732421875,299.3599853515625,298.2799987792969,298.3099060058594,3199871,621.9199829101562,623.72998046875,620.6099853515625,620.8800048828125,1010972,394.8900146484375,398.8800048828125,394.7699890136719,396.3399963378906,1559735,87.80000305175781,88.21499633789062,87.7300033569336,87.98500061035156,3110480
2026-05-14 16:30:00+00:00,267.989990234375,268.8900146484375,267.8900146484375,268.739990234375,2423505,298.30999755859375,298.51251220703125,295.3800048828125,298.3800048828125,4489806,621.0399780273438,621.2103271484375,618.0599975585938,619.1400146484375,1056054,396.3800964355469,397.6099853515625,395.3901062011719,397.4100036621094,1354102,87.98500061035156,88.00499725341797,87.58999633789062,87.84010314941406,1732607
2026-05-14 17:30:00+00:00,268.7449951171875,269.1799011230469,267.7900085449219,267.7900085449219,2879860,298.40899658203125,298.6299133300781,297.54998779296875,298.3699951171875,2323271,619.1500244140625,619.9000244140625,615.75,615.9600219726562,830116,397.4700012207031,399.10400390625,395.69500732421875,396.07000732421875,1216565,87.83499908447266,87.91999816894531,86.65499877929688,86.91500091552734,3730572
2026-05-14 18:30:00+00:00,267.7799987792969,268.2300109863281,267.3005065917969,268.1000061035156,2761989,298.364990234375,299.20001220703125,298.2229919433594,299.07501220703125,2930714,615.8300170898438,617.9989013671875,615.4199829101562,617.1799926757812,986117,396.07000732421875,397.3500061035156,395.79998779296875,397.0400085449219,1184286,86.91500091552734,87.24500274658203,86.7699966430664,87.22000122070312,3091483
2026-05-14 19:30:00+00:00,268.0799865722656,268.1700134277344,266.6300048828125,267.25,3711555,299.0799865722656,299.0799865722656,297.8800048828125,298.1650085449219,3098706,617.2100219726562,618.75,617.2100219726562,618.4299926757812,971964,397.023193359375,397.3299865722656,396.0199890136719,397.20001220703125,1277243,87.22989654541016,87.36000061035156,86.8550033569336,86.94000244140625,2705572
2026-05-15 13:30:00+00:00,262.5899963378906,264.04998779296875,260.8901062011719,262.94500732421875,12630042,297.7550048828125,299.8500061035156,296.5299987792969,299.2900085449219,10451647,614.10498046875,614.5850219726562,609.3099975585938,612.4199829101562,2820808,393.2149963378906,395.8800048828125,389.760009765625,394.6025085449219,4376180,87.7699966430664,89.48999786376953,87.38999938964844,87.64009857177734,9871967
2026-05-15 14:30:00+00:00,262.9800109863281,263.80999755859375,262.04998779296875,263.6199951171875,4624418,299.2699890136719,302.7900085449219,299.239990234375,301.9695129394531,8526677,612.489990234375,616.0,612.4849853515625,614.9400024414062,2244976,394.57501220703125,395.17999267578125,392.92999267578125,393.5899963378906,2140996,87.66000366210938,87.8949966430664,87.01000213623047,87.06999969482422,3322063
2026-05-15 15:30:00+00:00,263.6199951171875,263.94000244140625,261.29998779296875,262.760009765625,3308075,301.989990234375,302.6000061035156,300.6400146484375,301.80999755859375,4948995,615.0999755859375,615.9899291992188,611.72998046875,615.39501953125,766435,393.6099853515625,394.17999267578125,391.1000061035156,393.3200988769531,1086269,87.06999969482422,87.18000030517578,86.71499633789062,87.06999969482422,2274109
2026-05-15 16:30:00+00:00,262.739990234375,263.44000244140625,261.25,263.32000732421875,4631116,301.7900085449219,303.20001220703125,301.4849853515625,303.1199951171875,4106965,615.39501953125,618.3699951171875,614.5800170898438,618.1099853515625,752421,393.3999938964844,393.8500061035156,392.0899963378906,393.7099914550781,750423,87.07499694824219,87.4800033569336,86.95999908447266,87.19000244140625,2388328
2026-05-15 17:30:00+00:00,263.2850036621094,263.9800109863281,262.79998779296875,263.739990234375,2810509,303.1000061035156,303.1400146484375,301.1180114746094,301.2650146484375,4178682,618.0549926757812,621.1998901367188,617.6400146484375,619.0599975585938,1166936,393.6700134277344,394.3299865722656,391.8800048828125,392.0299987792969,1028805,87.16999816894531,87.30000305175781,87.00499725341797,87.03500366210938,1775032
2026-05-15 18:30:00+00:00,263.739990234375,263.95001220703125,262.8450012207031,263.3299865722656,2426002,301.2799987792969,301.760009765625,299.8800048828125,300.2633972167969,4233250,619.0650024414062,619.219970703125,615.5900268554688,616.375,1277014,392.05999755859375,392.909912109375,391.3599853515625,392.3699951171875,842948,87.02999877929688,87.15499877929688,86.73999786376953,86.79000091552734,2343140
2026-05-15 19:30:00+00:00,263.29998779296875,264.3500061035156,263.20001220703125,264.2099914550781,4259073,300.2799987792969,300.6600036621094,299.6300048828125,300.2200012207031,4618896,616.3200073242188,616.5,613.5,614.4500122070312,1644912,392.3299865722656,393.5199890136719,391.6499938964844,393.3800048828125,2279317,86.77999877929688,87.12999725341797,86.69000244140625,87.04000091552734,3474800
2026-05-18 13:30:00+00:00,263.864990234375,268.8500061035156,262.5299987792969,267.9649963378906,9779666,300.239990234375,300.6300048828125,296.70001220703125,298.1650085449219,7655183,609.2249755859375,612.219970703125,603.6900024414062,611.469970703125,3987429,392.125,404.44000244140625,390.9100036621094,402.04998779296875,6267338,86.4020004272461,89.56999969482422,86.33000183105469,89.48799896240234,9552550
2026-05-18 14:30:00+00:00,268.0,268.6300048828125,265.7699890136719,265.8999938964844,6357712,298.1400146484375,298.5799865722656,295.4800109863281,295.4800109863281,3859797,611.6599731445312,611.97998046875,605.7100219726562,607.7100219726562,1676162,402.04998779296875,402.54998779296875,397.92999267578125,398.3299865722656,2275879,89.48999786376953,89.81500244140625,88.81999969482422,89.48500061035156,5733149
2026-05-18 15:30:00+00:00,265.8699951171875,266.4798889160156,265.2099914550781,265.82000732421875,2406298,295.5199890136719,296.6499938964844,295.2699890136719,296.6499938964844,2070192,607.5900268554688,610.5,606.6849975585938,610.1199951171875,1028070,398.3550109863281,400.09991455078125,396.80999755859375,398.69000244140625,1174823,89.48500061035156,89.5,88.81009674072266,89.31500244140625,2776560
