Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-30 10:30:00-04:00,70.68499755859375,71.54989624023438,70.64399719238281,71.4999008178711,6560183,331.05499267578125,333.1199951171875,330.66009521484375,330.9840087890625,1766701,237.30999755859375,238.13780212402344,236.32749938964844,236.5500030517578,6296667,331.29998779296875,333.03228759765625,329.5899963378906,331.2200012207031,6768257,531.4000244140625,538.9400024414062,529.6699829101562,533.0050048828125,5431602
2026-07-30 11:30:00-04:00,71.48999786376953,72.58999633789062,71.44000244140625,72.4999008178711,4896605,330.9700012207031,334.6293029785156,330.79998779296875,334.3949890136719,1209874,236.55999755859375,239.49000549316406,236.4499969482422,238.6999969482422,6727384,331.2349853515625,332.6000061035156,330.6300048828125,332.0899963378906,6061981,532.9500122070312,536.989990234375,531.3200073242188,531.5399780273438,3965992
2026-07-30 12:30:00-04:00,72.49500274658203,73.16500091552734,72.49500274658203,73.08999633789062,5702161,334.3800048828125,334.9100036621094,332.57000732421875,332.69000244140625,1074535,238.6699981689453,238.97999572753906,237.5,237.77000427246094,4500643,332.0899963378906,332.8500061035156,331.4049987792969,332.0899963378906,4068798,531.4749755859375,533.25,529.77001953125,532.77001953125,3168629
2026-07-30 13:30:00-04:00,73.08999633789062,73.19000244140625,72.81999969482422,72.94499969482422,4285730,332.66119384765625,334.7200012207031,332.0899963378906,332.1000061035156,1365983,237.75,238.125,236.91000366210938,237.4080047607422,4815422,332.0799865722656,333.9800109863281,331.7200927734375,333.1000061035156,3594892,532.6950073242188,534.9400024414062,531.52001953125,532.9600219726562,2561464
2026-07-30 14:30:00-04:00,72.94999694824219,73.02999877929688,72.72000122070312,72.87000274658203,4054228,332.1099853515625,334.80999755859375,332.0899963378906,334.1449890136719,1251375,237.42999267578125,239.82359313964844,237.0399932861328,239.52000427246094,8409950,333.1199951171875,334.0899963378906,332.8999938964844,333.1600036621094,4768291,532.969970703125,535.9600219726562,532.0,534.5399780273438,2992702
2026-07-30 15:30:00-04:00,72.875,73.31999969482422,72.76499938964844,73.1500015258789,7690773,334.1449890136719,334.5400085449219,333.2900085449219,333.6499938964844,1703673,239.5399932861328,239.77000427246094,234.7801055908203,236.02999877929688,12546815,333.1600036621094,334.75,332.30999755859375,333.8500061035156,6035501,534.5399780273438,539.8800048828125,533.2100219726562,539.0599975585938,4456265
2026-07-31 09:30:00-04:00,71.96499633789062,72.75,71.18000030517578,71.3550033569336,6864663,340.07501220703125,347.6300048828125,339.1700134277344,347.125,6132469,264.9849853515625,270.94000244140625,262.1499938964844,269.6300048828125,49279882,304.80999755859375,306.8999938964844,300.3299865722656,302.739990234375,42271625,543.5599975585938,557.9600219726562,542.760009765625,547.22998046875,7362804
2026-07-31 10:30:00-04:00,71.3550033569336,71.81999969482422,71.1050033569336,71.6449966430664,4452453,347.1099853515625,353.17999267578125,346.4100036621094,348.4599914550781,4203278,269.6000061035156,272.0400085449219,267.364990234375,267.3999938964844,17016236,302.7550048828125,304.25,301.6400146484375,301.7300109863281,10897816,547.3795166015625,553.0700073242188,540.760009765625,540.8800048828125,3279199
2026-07-31 11:30:00-04:00,71.6500015258789,71.7750015258789,71.45500183105469,71.64600372314453,2848306,348.44000244140625,354.3399963378906,347.9700012207031,354.2099914550781,2272784,267.4049987792969,271.5299987792969,266.32000732421875,270.7900085449219,13082516,301.7300109863281,302.82000732421875,300.3999938964844,300.5400085449219,9857216,540.780029296875,549.5700073242188,540.239990234375,549.22998046875,1790502
2026-07-31 12:30:00-04:00,71.63999938964844,71.63999938964844,71.3499984741211,71.54499816894531,2531068,354.2300109863281,354.6099853515625,352.62799072265625,354.3800048828125,2471662,270.79998779296875,271.54998779296875,269.67999267578125,271.30999755859375,7609537,300.55999755859375,301.83428955078125,300.0,301.20001220703125,7813750,549.2999877929688,552.0999755859375,546.4008178710938,549.3250122070312,1858243
2026-07-31 13:30:00-04:00,71.54019927978516,71.83000183105469,71.41999816894531,71.66000366210938,2840274,354.3599853515625,356.2699890136719,353.32000732421875,356.04998779296875,3944194,271.3299865722656,271.75,270.20001220703125,270.7799987792969,6333731,301.20001220703125,302.4200134277344,300.5,301.7300109863281,9575659,549.3350219726562,551.6400146484375,547.5,550.0775146484375,1772205
2026-07-31 14:30:00-04:00,71.6500015258789,71.77999877929688,71.19999694824219,71.6050033569336,3297446,356.0249938964844,356.3399963378906,354.739990234375,355.8349914550781,2518737,270.7784118652344,272.3599853515625,270.510009765625,271.8219909667969,9944689,301.760009765625,305.7099914550781,301.7449951171875,305.6549987792969,11851963,550.135009765625,553.739990234375,549.1799926757812,552.5599975585938,2577461
2026-07-31 15:30:00-04:00,71.6050033569336,71.80979919433594,71.50499725341797,71.69999694824219,4897260,355.8399963378906,358.8800048828125,355.5400085449219,356.7099914550781,4354772,271.8299865722656,273.2300109863281,271.0400085449219,271.6099853515625,12190809,305.6600036621094,310.6600036621094,305.0199890136719,309.0299987792969,20642958,552.5399780273438,558.3300170898438,551.0100708007812,556.5,3064620
2026-08-03 09:30:00-04:00,72.62999725341797,73.94999694824219,72.62999725341797,72.66500091552734,6971313,365.2200012207031,374.3399963378906,363.2699890136719,367.4200134277344,7844196,278.2900085449219,287.1600036621094,278.2200012207031,285.8399963378906,34485894,309.6700134277344,311.79998779296875,304.3399963378906,305.55010986328125,15181869,562.4199829101562,594.5999755859375,559.3599853515625,586.7949829101562,8750734
2026-08-03 10:30:00-04:00,72.66500091552734,73.17970275878906,72.18000030517578,73.0999984741211,4006943,367.4599914550781,372.625,366.4104919433594,372.29058837890625,2940593,285.739990234375,286.57000732421875,283.8500061035156,285.7699890136719,12434880,305.54998779296875,306.44000244140625,303.8999938964844,304.2149963378906,9512430,586.7899780273438,594.780029296875,582.6400146484375,594.239990234375,3485835
2026-08-03 11:30:00-04:00,73.1050033569336,73.2699966430664,72.69000244140625,72.87999725341797,2731045,372.3399963378906,375.2699890136719,372.1600036621094,374.6099853515625,3164532,285.7850036621094,286.40960693359375,284.0350036621094,284.5,8065237,304.2149963378906,306.3599853515625,302.55999755859375,306.3599853515625,8017561,594.1799926757812,596.9299926757812,591.5706176757812,595.594970703125,2314798
2026-08-03 12:30:00-04:00,72.88500213623047,72.98999786376953,72.77020263671875,72.97010040283203,2247688,374.614990234375,376.0899963378906,373.3399963378906,373.7401123046875,1857914,284.5,285.5199890136719,283.6304016113281,284.67999267578125,4802454,306.3500061035156,307.5400085449219,305.8999938964844,307.2250061035156,6899047,595.6599731445312,597.52001953125,590.7999877929688,593.844970703125,1687341
2026-08-03 13:30:00-04:00,72.97100067138672,73.05000305175781,72.6449966430664,72.67500305175781,2587029,373.739990234375,374.1199951171875,372.4400939941406,372.57000732421875,1736149,284.6600036621094,284.67999267578125,282.4849853515625,282.9100036621094,5063978,307.2250061035156,307.2300109863281,305.5,305.5202941894531,4746952,593.8812866210938,593.8812866210938,589.02001953125,590.6798706054688,1450284
2026-08-03 14:30:00-04:00,72.67500305175781,73.05500030517578,72.58999633789062,73.04499816894531,3257180,372.60400390625,374.4800109863281,372.4200134277344,373.1805114746094,1911034,282.8999938964844,284.7099914550781,282.4165954589844,284.635009765625,6436563,305.5299987792969,305.9700012207031,304.79998779296875,305.0450134277344,5628929,590.5850219726562,594.2000122070312,589.719970703125,593.6849975585938,1454450
2026-08-03 15:30:00-04:00,73.04000091552734,73.3499984741211,73.01000213623047,73.31999969482422,4174165,373.1805114746094,373.57000732421875,371.9150085449219,372.4700012207031,3718109,284.6499938964844,285.8999938964844,283.70001220703125,284.0199890136719,8040402,305.0450134277344,305.0799865722656,302.67999267578125,303.2699890136719,10186067,593.7000122070312,594.1699829101562,589.8499755859375,590.530029296875,2038723
2026-08-04 09:30:00-04:00,72.44999694824219,73.58499908447266,72.30000305175781,73.56999969482422,7263045,366.3599853515625,375.9200134277344,366.3210144042969,374.8572998046875,5251010,276.05999755859375,281.07000732421875,275.82000732421875,277.5899963378906,20241867,302.7250061035156,307.1400146484375,301.32000732421875,306.80999755859375,16371244,581.1649780273438,586.3699951171875,579.9500122070312,583.6599731445312,4047840
2026-08-04 10:30:00-04:00,73.55999755859375,73.74500274658203,72.88500213623047,73.16000366210938,4020570,374.8100891113281,375.17999267578125,372.44000244140625,373.7749938964844,1811881,277.5899963378906,279.1499938964844,276.6199951171875,277.3900146484375,8349970,306.8599853515625,306.89990234375,305.2250061035156,305.9100036621094,5159685,583.6199951171875,584.6900024414062,581.0499877929688,583.7100219726562,1804990
