Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-05 15:30:00+00:00,216.3000030517578,217.25999450683594,215.7100067138672,216.75,7636952,258.9100036621094,261.2250061035156,258.07501220703125,260.7550048828125,4851072,662.094970703125,662.8400268554688,656.3200073242188,657.1300048828125,1311462,299.760009765625,301.0400085449219,298.3500061035156,298.9100036621094,2874270,98.41999816894531,99.07980346679688,98.0999984741211,98.80000305175781,5658552
2026-03-05 16:30:00+00:00,216.77000427246094,218.83999633789062,216.77000427246094,217.5200958251953,4878253,260.760009765625,261.55499267578125,258.9700012207031,259.0199890136719,3933354,657.1300048828125,661.5999755859375,655.760009765625,655.9249877929688,920902,298.94000244140625,300.4599914550781,298.5400085449219,298.67999267578125,2165317,98.80000305175781,99.69000244140625,98.625,98.69000244140625,5173939
2026-03-05 17:30:00+00:00,217.52999877929688,218.31399536132812,216.9550018310547,217.10000610351562,5598017,259.0400085449219,259.489990234375,258.4949951171875,258.9090881347656,3426289,655.9249877929688,656.2999877929688,651.9400024414062,653.0050048828125,1052229,298.7300109863281,300.3699951171875,298.239990234375,298.3800048828125,1920963,98.68499755859375,99.08499908447266,98.45999908447266,98.68000030517578,4372548
2026-03-05 18:30:00+00:00,217.0800018310547,217.82000732421875,216.8300018310547,217.8000030517578,4103468,258.9200134277344,259.17999267578125,257.760009765625,257.8599853515625,3356489,653.1799926757812,654.114990234375,650.3099975585938,652.4600219726562,1037427,298.3500061035156,299.6300048828125,298.07000732421875,299.4200134277344,1684256,98.68000030517578,98.7750015258789,98.16500091552734,98.66500091552734,3559034
2026-03-05 19:30:00+00:00,217.81700134277344,219.3000030517578,217.1999969482422,218.8000030517578,7103006,257.8450012207031,259.489990234375,257.25,258.69000244140625,4038383,652.3200073242188,659.3900146484375,651.1699829101562,657.4199829101562,1068715,299.32000732421875,300.7449951171875,298.7699890136719,299.989990234375,1975111,98.66500091552734,99.37000274658203,98.47000122070312,99.19560241699219,4863049
2026-03-05 20:30:00+00:00,218.78500366210938,219.77000427246094,218.72000122070312,218.8699951171875,7633511,258.67999267578125,260.55999755859375,258.4100036621094,260.260009765625,7022514,657.489990234375,661.260009765625,656.2100219726562,660.280029296875,1483347,300.04998779296875,301.42999267578125,299.1000061035156,301.010009765625,2512139,99.19499969482422,99.68000030517578,99.01499938964844,99.13999938964844,5554297
2026-03-06 14:30:00+00:00,214.99000549316406,217.32000732421875,214.1999969482422,215.13360595703125,11492331,258.739990234375,258.760009765625,254.3699951171875,256.70001220703125,8565069,647.9000244140625,648.3800048828125,636.1799926757812,644.2000122070312,3287887,296.0719909667969,300.0799865722656,295.2699890136719,299.67999267578125,3993396,99.37999725341797,99.87999725341797,97.4000015258789,98.20999908447266,11790312
2026-03-06 15:30:00+00:00,215.14999389648438,216.54989624023438,214.42999267578125,215.0500030517578,5471550,256.69500732421875,257.95001220703125,256.0799865722656,257.25,3270567,644.2650756835938,649.456787109375,644.1848754882812,647.5399780273438,1295271,299.739990234375,300.3299865722656,298.69000244140625,299.42999267578125,1591776,98.20999908447266,99.02999877929688,98.0,98.23999786376953,5848492
2026-03-06 16:30:00+00:00,215.0,216.5,214.77999877929688,215.4199981689453,3828084,257.29998779296875,257.489990234375,256.3900146484375,256.7699890136719,3297640,647.5599975585938,648.9771118164062,645.1199951171875,645.8499755859375,738080,299.4200134277344,299.8699951171875,298.5799865722656,298.9599914550781,1189778,98.23999786376953,98.63500213623047,98.04000091552734,98.19999694824219,3701138
2026-03-06 17:30:00+00:00,215.42999267578125,215.6199951171875,214.27000427246094,214.78939819335938,4011756,256.7699890136719,257.5899963378906,256.05999755859375,256.4750061035156,2387760,645.8499755859375,647.5449829101562,643.760009765625,645.4299926757812,985089,298.9700012207031,299.8900146484375,298.18499755859375,299.20001220703125,1323364,98.19999694824219,98.61499786376953,98.09500122070312,98.28500366210938,2490375
2026-03-06 18:30:00+00:00,214.75999450683594,215.4199981689453,214.39999389648438,214.60000610351562,3420579,256.4750061035156,257.2300109863281,255.91000366210938,257.17999267578125,2090262,645.4600219726562,646.510009765625,644.4481811523438,645.6199951171875,545269,299.1900939941406,299.7300109863281,298.6099853515625,299.0299987792969,1184283,98.29000091552734,98.87999725341797,98.2750015258789,98.75990295410156,2565049
2026-03-06 19:30:00+00:00,214.60000610351562,214.79249572753906,213.19000244140625,213.5399932861328,5728055,257.1700134277344,257.96990966796875,256.8005065917969,256.9100036621094,2795477,645.469970703125,646.9000244140625,642.7797241210938,643.47998046875,1269678,299.0199890136719,299.5,297.75,298.07000732421875,1981237,98.75499725341797,99.42500305175781,98.67500305175781,99.19499969482422,3628584
2026-03-06 20:30:00+00:00,213.5399932861328,213.99000549316406,212.53500366210938,213.10499572753906,8365940,256.9200134277344,258.010009765625,256.44000244140625,257.44000244140625,5129423,643.3400268554688,646.2000122070312,641.52001953125,644.8300170898438,1711439,298.0899963378906,298.6000061035156,297.3299865722656,298.1700134277344,2521081,99.19000244140625,99.48999786376953,98.76000213623047,99.02999877929688,5184997
2026-03-09 13:30:00+00:00,210.4600067138672,212.2949981689453,207.11000061035156,209.0500030517578,13347555,255.69000244140625,257.0198974609375,253.6804962158203,255.7100067138672,7181497,634.7525024414062,637.6890258789062,626.780029296875,631.0800170898438,3430864,294.1400146484375,298.2698974609375,293.989990234375,296.7550048828125,4525659,97.69000244140625,98.94000244140625,96.70999908447266,96.83499908447266,9992841
2026-03-09 14:30:00+00:00,209.02999877929688,210.83999633789062,208.8300018310547,210.55999755859375,6725876,255.66000366210938,257.8800048828125,255.6300048828125,257.7300109863281,3727402,630.8200073242188,637.5800170898438,630.8200073242188,636.4199829101562,1289748,296.7300109863281,299.70001220703125,296.70001220703125,299.17999267578125,2078179,96.8301010131836,97.47000122070312,96.58000183105469,97.41000366210938,6559490
2026-03-09 15:30:00+00:00,210.56500244140625,210.75,209.82000732421875,210.11500549316406,4403943,257.7200012207031,258.2699890136719,257.1499938964844,257.57000732421875,3050497,636.614990234375,638.22998046875,635.2100219726562,636.719970703125,908345,299.15020751953125,301.0899963378906,298.6600036621094,300.5199890136719,1625634,97.40499877929688,97.98999786376953,97.13999938964844,97.82389831542969,4126455
2026-03-09 16:30:00+00:00,210.11500549316406,210.47999572753906,209.1699981689453,209.58999633789062,4161290,257.5799865722656,258.0899963378906,256.5400085449219,256.6300048828125,2401092,636.8049926757812,637.8200073242188,633.6300048828125,633.9949951171875,680621,300.6199951171875,301.6600036621094,299.8299865722656,300.44500732421875,1380232,97.83000183105469,98.20999908447266,97.37000274658203,97.41000366210938,4790565
2026-03-09 17:30:00+00:00,209.5800018310547,209.92999267578125,208.8300018310547,209.35499572753906,3708315,256.6499938964844,257.364990234375,255.9499969482422,257.1499938964844,2688859,633.9949951171875,635.7000122070312,633.010009765625,634.3350219726562,827010,300.44000244140625,301.6499938964844,300.25,300.8599853515625,1628456,97.4000015258789,97.67500305175781,97.11000061035156,97.37000274658203,3532752
2026-03-09 18:30:00+00:00,209.33999633789062,212.69000244140625,208.99000549316406,212.6750030517578,6976298,257.1317138671875,259.57000732421875,256.5199890136719,259.4800109863281,4105990,634.260009765625,644.3800048828125,634.260009765625,644.3300170898438,1196150,300.79998779296875,304.8349914550781,300.7900085449219,304.7550048828125,2522692,97.375,98.0999984741211,97.30000305175781,97.91000366210938,4592414
2026-03-09 19:30:00+00:00,212.67999267578125,213.82000732421875,212.42999267578125,213.4199981689453,7206471,259.4599914550781,261.1499938964844,259.010009765625,259.8900146484375,4821540,644.22998046875,647.739990234375,642.760986328125,647.3499755859375,1695679,304.760009765625,306.5,304.20001220703125,306.0199890136719,3152870,97.91500091552734,98.5,97.76000213623047,98.30000305175781,5451608
2026-03-10 13:30:00+00:00,214.125,214.52999877929688,212.42999267578125,213.36000061035156,5251966,257.69500732421875,259.91839599609375,256.95001220703125,257.82000732421875,3675360,653.5599975585938,659.7000122070312,652.3200073242188,652.9450073242188,1665282,305.875,308.2200012207031,305.3599853515625,306.2749938964844,1913105,97.80500030517578,98.48999786376953,96.94999694824219,97.02999877929688,5612960
