Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,GOOG,GOOG,GOOG,GOOG,GOOG,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-17 10:30:00-04:00,76.85710144042969,76.95010375976562,76.36499786376953,76.55500030517578,3160899,341.2850036621094,341.97088623046875,339.57000732421875,341.48480224609375,1876011,578.0999755859375,578.1898803710938,572.8510131835938,575.030029296875,2261534,260.7900085449219,261.7200012207031,260.0799865722656,261.7099914550781,5607434,304.48419189453125,304.9100036621094,303.6499938964844,304.5350036621094,4144849
2026-08-17 11:30:00-04:00,76.55500030517578,76.69999694824219,76.36499786376953,76.58499908447266,4122501,341.4849853515625,342.04998779296875,340.6600036621094,341.8999938964844,1293305,575.0700073242188,575.1199951171875,569.0499877929688,569.5750122070312,2132997,261.715087890625,261.7300109863281,260.20001220703125,260.50201416015625,3281013,304.5400085449219,304.5950927734375,303.04998779296875,303.55499267578125,2930675
2026-08-17 12:30:00-04:00,76.58999633789062,76.63999938964844,76.05999755859375,76.08499908447266,2737737,341.8800048828125,342.1299133300781,340.1499938964844,340.7799072265625,1232539,569.5750122070312,569.8200073242188,566.1605224609375,566.4299926757812,2291129,260.489990234375,260.56988525390625,258.5899963378906,258.6499938964844,4828205,303.55999755859375,304.42498779296875,302.9389953613281,304.4150085449219,2489734
2026-08-17 13:30:00-04:00,76.08499908447266,76.19000244140625,75.58999633789062,75.61499786376953,2687323,340.7650146484375,341.54998779296875,340.32000732421875,341.32501220703125,855205,566.4299926757812,567.8200073242188,564.75,567.1400146484375,1944424,258.6549987792969,260.2099914550781,258.3389892578125,259.6400146484375,3758046,304.4150085449219,304.94000244140625,303.9599914550781,304.7049865722656,2462965
2026-08-17 14:30:00-04:00,75.61990356445312,75.83999633789062,75.46499633789062,75.7750015258789,3571274,341.32501220703125,341.70001220703125,341.05999755859375,341.43499755859375,953487,567.1799926757812,569.97998046875,566.8101196289062,569.3150024414062,1459681,259.6499938964844,260.6700134277344,259.45001220703125,260.510009765625,3656549,304.70001220703125,306.1600036621094,304.69049072265625,306.1449890136719,2925518
2026-08-17 15:30:00-04:00,75.7750015258789,76.06999969482422,75.69999694824219,76.02999877929688,4216998,341.3999938964844,341.6000061035156,340.8500061035156,341.4599914550781,1732343,569.280029296875,569.593994140625,567.7235107421875,569.010009765625,1809520,260.5199890136719,261.3999938964844,259.7699890136719,261.3349914550781,4464879,306.1499938964844,306.32000732421875,305.0299987792969,305.69000244140625,3979916
2026-08-18 09:30:00-04:00,77.35189819335938,78.52999877929688,76.33999633789062,78.12999725341797,8458705,339.8046875,341.95001220703125,337.5199890136719,341.8999938964844,2930089,557.3099975585938,560.6300048828125,546.6099853515625,547.8316040039062,7947794,260.6300048828125,261.2699890136719,257.7300109863281,261.14599609375,7344434,307.5299987792969,310.2699890136719,305.739990234375,309.659912109375,0
2026-08-18 10:30:00-04:00,78.13500213623047,79.09719848632812,78.05000305175781,78.75,5050815,341.8999938964844,342.0799865722656,340.44000244140625,340.73760986328125,1410816,547.885009765625,553.5582275390625,545.469970703125,552.219970703125,3736094,261.1400146484375,262.17999267578125,260.2799987792969,260.42999267578125,4300309,309.6400146484375,311.489990234375,309.6000061035156,310.42999267578125,17838632
2026-08-18 11:30:00-04:00,78.75499725341797,78.93000030517578,78.51000213623047,78.83000183105469,2919254,340.6499938964844,341.75,340.05999755859375,341.4549865722656,997459,552.219970703125,555.7999877929688,551.3699951171875,551.8300170898438,2122193,260.45989990234375,261.4800109863281,259.69000244140625,261.04998779296875,2574986,310.42999267578125,310.6400146484375,309.0119934082031,310.614990234375,3765824
2026-08-18 12:30:00-04:00,78.83499908447266,78.93000030517578,78.56999969482422,78.61499786376953,2787921,341.4549865722656,341.55499267578125,340.4599914550781,340.75,827704,551.6799926757812,552.280029296875,548.2501220703125,548.9199829101562,2174188,261.0299987792969,262.1400146484375,260.8699951171875,260.8900146484375,2697383,310.6199951171875,310.94000244140625,310.20001220703125,310.3999938964844,3345582
2026-08-18 13:30:00-04:00,78.61499786376953,78.75,78.38999938964844,78.70999908447266,2286737,340.739990234375,342.389892578125,340.56500244140625,342.3500061035156,1303195,548.9577026367188,549.3599853515625,546.4299926757812,547.239990234375,2201289,260.8699951171875,260.8699951171875,260.04998779296875,260.5580139160156,2417634,310.3999938964844,310.64990234375,309.75,310.627685546875,3979233
2026-08-18 14:30:00-04:00,78.70989990234375,78.73500061035156,78.3499984741211,78.44000244140625,2983873,342.364990234375,342.3900146484375,340.2200012207031,341.7799987792969,1267438,547.22998046875,547.4000244140625,543.9099731445312,545.22998046875,2475290,260.55499267578125,260.6499938964844,259.8599853515625,260.0199890136719,2298425,310.6099853515625,311.239990234375,309.3699951171875,309.7099914550781,3801923
2026-08-18 15:30:00-04:00,78.47000122070312,78.49500274658203,77.75,77.79000091552734,4853864,341.80999755859375,342.3599853515625,341.2099914550781,341.3699951171875,2478155,545.280029296875,546.260009765625,543.2100219726562,543.7279052734375,2843823,260.0299987792969,260.3299865722656,259.1099853515625,259.4800109863281,4341416,309.69500732421875,311.0690002441406,309.6014099121094,310.20001220703125,5897762
2026-08-19 09:30:00-04:00,78.22000122070312,80.59310150146484,78.0999984741211,80.22000122070312,8329455,339.79998779296875,341.8399963378906,338.04998779296875,340.1099853515625,2971314,541.3400268554688,548.010009765625,537.280029296875,547.419921875,5060525,260.8450012207031,262.6799011230469,258.5799865722656,261.17498779296875,7142748,310.1300048828125,317.80999755859375,309.6000061035156,316.010009765625,12465334
2026-08-19 10:30:00-04:00,80.2300033569336,81.16000366210938,80.19000244140625,80.62000274658203,5287404,340.07000732421875,343.19000244140625,339.8500061035156,342.07000732421875,1920573,547.4171752929688,550.5900268554688,546.75,550.3599853515625,2197874,261.19000244140625,264.9700012207031,261.17999267578125,263.9800109863281,6276483,316.375,319.2799072265625,315.7550048828125,318.17999267578125,5409655
2026-08-19 11:30:00-04:00,80.625,80.69499969482422,80.36499786376953,80.5531997680664,2196766,342.05999755859375,343.55999755859375,341.6600036621094,342.5799865722656,1222401,550.3599853515625,554.0599975585938,550.1400146484375,552.3101196289062,1785051,263.989990234375,265.1499938964844,263.7799987792969,264.5450134277344,2598636,318.18499755859375,318.2300109863281,315.96600341796875,316.55999755859375,3124257
2026-08-19 12:30:00-04:00,80.55000305175781,80.58999633789062,80.12999725341797,80.53500366210938,1903352,342.5400085449219,342.8699951171875,340.70001220703125,341.010009765625,848039,552.2600708007812,553.6799926757812,551.030029296875,553.280029296875,1069578,264.5400085449219,264.95001220703125,263.8100891113281,264.7200012207031,2396904,316.54998779296875,316.54998779296875,314.489990234375,315.05999755859375,3532239
2026-08-19 13:30:00-04:00,80.55000305175781,80.72000122070312,80.41010284423828,80.63500213623047,1959879,341.0299987792969,341.3500061035156,340.4104919433594,340.7300109863281,767832,553.2349853515625,553.4400024414062,549.6699829101562,550.2050170898438,1004678,264.7200012207031,264.9800109863281,263.8800048828125,264.4200134277344,2189679,315.05999755859375,315.8190002441406,314.7749938964844,314.8399963378906,2825989
2026-08-19 14:30:00-04:00,80.63999938964844,80.68499755859375,80.33000183105469,80.42769622802734,2682745,340.7699890136719,341.6700134277344,340.17999267578125,340.94000244140625,977455,550.2899780273438,551.8499755859375,548.16748046875,548.6950073242188,1212651,264.4399108886719,265.5199890136719,263.860107421875,265.5,2518820,314.8599853515625,316.7300109863281,314.2900085449219,316.67840576171875,5086965
2026-08-19 15:30:00-04:00,80.41999816894531,80.58999633789062,80.11000061035156,80.2300033569336,3809893,340.9100036621094,341.9800109863281,340.9100036621094,341.7699890136719,1521350,548.5999755859375,548.7899780273438,545.3300170898438,545.97998046875,2778864,265.489990234375,266.3999938964844,265.0,265.8900146484375,5225420,316.6600036621094,316.8800048828125,315.20001220703125,316.8800048828125,5339532
2026-08-20 09:30:00-04:00,80.17440032958984,81.0238037109375,80.0199966430664,80.9000015258789,2375021,339.69000244140625,340.79998779296875,338.5,340.1099853515625,1300636,546.9500122070312,549.02001953125,543.6900024414062,548.2100219726562,1353696,262.9049987792969,263.7799072265625,261.6400146484375,263.43499755859375,2842439,317.4549865722656,320.2799987792969,316.7099914550781,318.2356872558594,4230019
