Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META
2026-06-18 10:30:00-04:00,77.12000274658203,77.41000366210938,76.91999816894531,76.94999694824219,3856511,359.8599853515625,362.64990234375,359.6600036621094,362.17999267578125,1566989,299.614990234375,300.57000732421875,296.9599914550781,297.1099853515625,8140647,239.39500427246094,242.99000549316406,238.9600067138672,242.34500122070312,9574618,569.9600219726562,573.419189453125,568.9000244140625,572.989990234375,2226370
2026-06-18 11:30:00-04:00,76.94499969482422,77.51000213623047,76.8949966430664,77.23880004882812,4545282,362.2200012207031,365.5899963378906,361.95001220703125,364.69000244140625,1978046,297.1000061035156,297.7300109863281,295.95001220703125,297.489990234375,4986655,242.35000610351562,244.32000732421875,241.53500366210938,243.4499053955078,5361260,573.0700073242188,578.6900024414062,572.6099853515625,576.030029296875,1726820
2026-06-18 12:30:00-04:00,77.23999786376953,77.62000274658203,77.0999984741211,77.58000183105469,3783239,364.70001220703125,366.30999755859375,364.07000732421875,366.2799987792969,1032053,297.4849853515625,298.3598937988281,296.8399963378906,297.82000732421875,3319629,243.4499053955078,245.35000610351562,243.16000366210938,245.28500366210938,5036268,576.0999755859375,578.6400146484375,575.6699829101562,577.9000244140625,967526
2026-06-18 13:30:00-04:00,77.58499908447266,77.73619842529297,77.19000244140625,77.25,3679527,366.29998779296875,366.94000244140625,365.8500061035156,366.1099853515625,1026618,297.82501220703125,297.9849853515625,297.010009765625,297.1099853515625,2384713,245.28829956054688,245.72999572753906,242.8300018310547,242.94000244140625,4019614,577.9400024414062,578.8800048828125,573.3200073242188,573.530029296875,1199186
2026-06-18 14:30:00-04:00,77.24500274658203,77.375,76.92500305175781,77.01499938964844,4255286,366.1199951171875,367.05999755859375,364.6499938964844,365.9800109863281,1173960,297.1400146484375,298.07000732421875,297.04010009765625,297.3800048828125,2773331,242.9600067138672,243.3199005126953,242.44000244140625,243.07000732421875,3746723,573.4299926757812,576.5795288085938,573.0200805664062,574.6849975585938,1379385
2026-06-18 15:30:00-04:00,77.0199966430664,78.23500061035156,76.9800033569336,77.33000183105469,11797911,365.989990234375,368.6400146484375,365.6700134277344,367.17999267578125,4096978,297.3599853515625,299.2394104003906,297.05999755859375,297.8900146484375,5250521,243.0800018310547,244.7100067138672,242.6717987060547,244.3524932861328,5976442,574.7169799804688,580.2150268554688,573.3499755859375,577.219970703125,12763390
2026-06-22 09:30:00-04:00,76.13500213623047,77.08999633789062,74.58000183105469,74.74220275878906,15478128,357.135009765625,358.20001220703125,347.8599853515625,348.2427062988281,7033521,297.5,302.4200134277344,297.5,301.20001220703125,8668767,240.49000549316406,242.0,235.5,235.7100067138672,11746467,572.02001953125,575.780029296875,567.0,567.64501953125,3055242
2026-06-22 10:30:00-04:00,74.75,74.91999816894531,73.7699966430664,73.78500366210938,10127711,348.260009765625,348.510009765625,340.94000244140625,342.70001220703125,6579308,301.2099914550781,301.2300109863281,299.0350036621094,299.94000244140625,4311646,235.7100067138672,236.39999389648438,232.52000427246094,233.03500366210938,9536266,567.510009765625,568.6300048828125,560.02001953125,560.5449829101562,2698681
2026-06-22 11:30:00-04:00,73.78150177001953,73.91999816894531,72.3499984741211,72.55500030517578,11347956,342.7049865722656,346.5799865722656,342.6000061035156,346.1300048828125,3012832,299.94000244140625,301.4299011230469,299.75,300.5398864746094,2951222,233.0399932861328,234.88999938964844,232.66000366210938,233.25999450683594,6558177,560.6099853515625,564.639892578125,559.8099975585938,560.8599853515625,1730116
2026-06-22 12:30:00-04:00,72.55500030517578,72.6500015258789,72.08000183105469,72.13999938964844,10127076,346.1499938964844,346.75,344.8299865722656,346.32000732421875,2841219,300.5199890136719,300.67999267578125,299.45001220703125,299.80999755859375,2690789,233.30999755859375,234.1898956298828,232.25,233.59500122070312,4722448,560.8499755859375,563.75,560.3800048828125,562.5499877929688,1037727
2026-06-22 13:30:00-04:00,72.13500213623047,73.27999877929688,71.80999755859375,73.18499755859375,9260092,346.32000732421875,347.6700134277344,345.6700134277344,347.30499267578125,2016117,299.81500244140625,299.8599853515625,298.5830078125,298.9200134277344,2455391,233.59500122070312,234.41000366210938,233.08740234375,234.08999633789062,4588202,562.5499877929688,566.1500244140625,561.3900146484375,565.5250244140625,1172600
2026-06-22 14:30:00-04:00,73.18890380859375,73.3499984741211,72.80500030517578,72.88020324707031,6472424,347.30999755859375,348.9700012207031,346.510009765625,348.6549987792969,2024350,298.9200134277344,299.3399963378906,298.590087890625,299.05999755859375,2926458,234.10000610351562,235.05499267578125,233.4499969482422,233.9149932861328,8126958,565.5250244140625,566.0599975585938,562.0,564.6300048828125,1119578
2026-06-22 15:30:00-04:00,72.88500213623047,73.3499984741211,72.68000030517578,72.87999725341797,8591854,348.6600036621094,349.4599914550781,347.69000244140625,348.6700134277344,3113463,299.05999755859375,299.0899963378906,296.7900085449219,296.7900085449219,6099091,233.9149932861328,234.39999389648438,232.7899932861328,232.7899932861328,8927713,564.6599731445312,566.0,563.47998046875,563.8499755859375,1426962
2026-06-23 09:30:00-04:00,73.75,73.96070098876953,72.82499694824219,73.03500366210938,11964308,342.0,348.7200012207031,341.1300048828125,347.62200927734375,4996405,296.5,301.6400146484375,296.20001220703125,300.506591796875,9260481,232.5500030517578,236.85000610351562,232.0,236.71119689941406,12549981,562.2449951171875,572.2000122070312,561.030029296875,568.7100219726562,2938625
2026-06-23 10:30:00-04:00,73.0250015258789,73.375,72.62999725341797,72.87999725341797,5993686,347.5799865722656,348.125,344.7449951171875,344.92999267578125,2197177,300.5199890136719,300.8800048828125,298.3999938964844,298.54998779296875,4488606,236.6934051513672,236.8699951171875,233.72999572753906,233.74000549316406,4969741,568.6300048828125,569.1500244140625,562.0800170898438,563.3499755859375,1044201
2026-06-23 11:30:00-04:00,72.87999725341797,73.24500274658203,72.80999755859375,73.06500244140625,4123202,344.9200134277344,347.20001220703125,344.6000061035156,346.92999267578125,1689932,298.5450134277344,298.885009765625,297.3500061035156,298.6199035644531,3832130,233.72000122070312,234.99000549316406,233.20750427246094,234.61500549316406,5153393,563.27001953125,564.6500244140625,562.2109985351562,563.8300170898438,895603
2026-06-23 12:30:00-04:00,73.06500244140625,73.20500183105469,72.81999969482422,73.06500244140625,3280124,346.92999267578125,347.6499938964844,346.3100891113281,347.2300109863281,1248300,298.5849914550781,299.4700012207031,297.8800048828125,299.3949890136719,3364678,234.6300048828125,235.07000732421875,233.91000366210938,233.97000122070312,3464043,563.8300170898438,568.8798828125,563.5399780273438,565.6900024414062,1306784
2026-06-23 13:30:00-04:00,73.06500244140625,73.44000244140625,73.02999877929688,73.36000061035156,6333924,347.2099914550781,347.3299865722656,345.3900146484375,345.4200134277344,1326167,299.3949890136719,300.0849914550781,298.3399963378906,298.5199890136719,3348073,233.97000122070312,235.83999633789062,233.85000610351562,234.8800048828125,3691627,565.655029296875,567.7000122070312,562.3400268554688,562.6699829101562,926989
2026-06-23 14:30:00-04:00,73.37000274658203,73.48999786376953,72.83999633789062,72.86499786376953,4218953,345.43499755859375,346.885009765625,345.3599853515625,346.3800048828125,1547355,298.5249938964844,298.86761474609375,295.30999755859375,295.840087890625,5096967,234.88999938964844,235.2449951171875,234.0800018310547,234.52999877929688,4820893,562.655029296875,564.489990234375,561.6599731445312,562.77001953125,1302352
2026-06-23 15:30:00-04:00,72.86329650878906,72.94999694824219,72.68000030517578,72.76000213623047,4975066,346.3699951171875,347.7200012207031,345.8399963378906,345.9100036621094,2963714,295.8399963378906,296.5,294.2120056152344,294.2799987792969,7805347,234.5399932861328,235.5399932861328,234.0500030517578,234.10000610351562,6376395,562.760009765625,564.0,562.030029296875,562.219970703125,1557855
2026-06-24 09:30:00-04:00,72.62000274658203,73.44999694824219,72.33000183105469,72.47989654541016,7461794,348.7200012207031,351.8599853515625,346.7699890136719,349.8500061035156,3712487,295.375,296.4599914550781,293.20001220703125,295.4649963378906,6118447,233.84500122070312,238.97000122070312,232.9499969482422,238.4149932861328,10337405,562.1500244140625,569.0399780273438,557.4749755859375,562.7999877929688,2401432
2026-06-24 10:30:00-04:00,72.47000122070312,72.5999984741211,72.05000305175781,72.41500091552734,10498651,349.8299865722656,352.8299865722656,349.4100036621094,350.1199951171875,1787033,295.4599914550781,298.8800048828125,295.1099853515625,298.7850036621094,4101414,238.41000366210938,242.41990661621094,237.73500061035156,241.8249969482422,7835089,562.7899780273438,568.030029296875,559.7999877929688,566.50732421875,1426969
2026-06-24 11:30:00-04:00,72.41500091552734,72.44000244140625,72.31999969482422,72.31999969482422,117504,350.1300048828125,350.3999938964844,349.3900146484375,349.3900146484375,44132,298.760009765625,299.25,298.7099914550781,298.9649963378906,255091,241.80999755859375,241.97999572753906,241.49200439453125,241.66000366210938,197054,566.510009765625,566.72998046875,565.7999877929688,565.8099975585938,34613
