Ticker,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL,NFLX,NFLX,NFLX,NFLX,NFLX
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-31 14:30:00+00:00,555.7899780273438,557.9099731445312,551.5499877929688,557.60498046875,3757919,206.1999969482422,206.47000122070312,204.42999267578125,206.00999450683594,4742493,281.3800048828125,281.7900085449219,279.7550048828125,280.760009765625,2751520,248.94009399414062,249.00999450683594,247.1009979248047,248.42999267578125,3461229,94.77989959716797,95.26000213623047,94.34500122070312,94.90499877929688,4040253
2026-03-31 15:30:00+00:00,557.6199951171875,561.0399780273438,555.8499755859375,560.0599975585938,2145036,206.00999450683594,206.4149932861328,205.27000427246094,206.3498992919922,2842938,280.75,281.6000061035156,280.2099914550781,281.4150085449219,1848397,248.4499969482422,250.69000244140625,247.66000366210938,250.33999633789062,3436143,94.90979766845703,95.26820373535156,94.72000122070312,95.05000305175781,2862404
2026-03-31 16:30:00+00:00,560.0900268554688,573.6900024414062,559.7999877929688,570.280029296875,4209873,206.33999633789062,210.27999877929688,206.02000427246094,209.15499877929688,7532946,281.4100036621094,286.95001220703125,280.9750061035156,285.8299865722656,3861623,250.3498992919922,253.92990112304688,250.17999267578125,253.22500610351562,5752049,95.04499816894531,96.26000213623047,95.01000213623047,95.83999633789062,7243189
2026-03-31 17:30:00+00:00,570.2100219726562,572.0700073242188,568.1599731445312,571.22998046875,2421610,209.15499877929688,209.8300018310547,208.22000122070312,208.67999267578125,4218601,285.7900085449219,287.0400085449219,285.1099853515625,286.0799865722656,2211165,253.17999267578125,253.9600067138672,252.39999389648438,253.1300048828125,3142090,95.83000183105469,96.22000122070312,95.76000213623047,95.95999908447266,3577275
2026-03-31 18:30:00+00:00,571.3150024414062,572.1199951171875,568.7050170898438,570.0700073242188,2241332,208.6300048828125,209.27999877929688,208.44000244140625,209.03500366210938,4825023,286.05999755859375,286.5,285.4800109863281,285.6600036621094,2228626,253.1199951171875,254.125,253.02000427246094,253.6699981689453,3514497,95.95999908447266,96.0,95.5199966430664,95.69999694824219,3641666
2026-03-31 19:30:00+00:00,570.1099853515625,572.280029296875,568.5999755859375,572.02001953125,3461097,209.0399932861328,210.0,207.9199981689453,208.2899932861328,7617213,285.6499938964844,287.04998779296875,285.5,286.7799987792969,3797655,253.6699981689453,255.47999572753906,253.27999877929688,253.7899932861328,7002121,95.69499969482422,96.22000122070312,95.68499755859375,96.13999938964844,8782768
2026-04-01 13:30:00+00:00,581.0700073242188,585.0,573.9155883789062,579.4299926757812,5968199,210.43499755859375,211.38999938964844,208.19000244140625,210.75,9987544,289.9800109863281,294.614990234375,289.4700012207031,294.19000244140625,6760440,254.3000030517578,256.17999267578125,253.82000732421875,254.12010192871094,7295932,96.5199966430664,97.19999694824219,94.26399993896484,95.20500183105469,8741670
2026-04-01 14:30:00+00:00,579.27001953125,583.8099975585938,576.2899780273438,583.2799072265625,2341523,210.75,212.30999755859375,210.30999755859375,212.03500366210938,4982369,294.17999267578125,295.135009765625,292.6199951171875,294.4750061035156,2812690,254.19000244140625,254.7449951171875,253.3300018310547,254.14999389648438,3965408,95.19999694824219,95.45500183105469,94.94999694824219,95.0250015258789,3468509
2026-04-01 15:30:00+00:00,583.1259765625,588.1199951171875,581.9600219726562,587.219970703125,2647115,212.05499267578125,213.5800018310547,211.77000427246094,212.95199584960938,6135427,294.44000244140625,296.1000061035156,294.04998779296875,295.5799865722656,2125554,254.14999389648438,254.82000732421875,253.75999450683594,254.4300994873047,2571729,95.0250015258789,95.45999908447266,94.87999725341797,95.3949966430664,2898461
2026-04-01 16:30:00+00:00,587.2050170898438,592.5465087890625,586.7100219726562,590.5900268554688,2693471,212.97000122070312,213.32000732421875,212.3800048828125,212.4949951171875,3619887,295.55010986328125,297.9849853515625,295.4930114746094,297.3949890136719,2340737,254.44000244140625,255.39999389648438,254.22000122070312,255.14219665527344,4352734,95.3949966430664,95.82499694824219,95.37000274658203,95.73500061035156,1986895
2026-04-01 17:30:00+00:00,590.5850219726562,590.8198852539062,579.219970703125,579.52001953125,2781376,212.4954071044922,212.7799072265625,210.3249969482422,210.52999877929688,4248461,297.4049987792969,297.760009765625,294.4700012207031,294.6400146484375,2323429,255.125,255.27999877929688,254.10000610351562,254.30999755859375,2614499,95.73500061035156,95.90740203857422,95.36000061035156,95.41300201416016,2280003
2026-04-01 18:30:00+00:00,579.5999755859375,580.9600219726562,576.3837280273438,580.7999877929688,2426175,210.52000427246094,211.75,209.9199981689453,211.75,4057101,294.6499938964844,295.69000244140625,293.7925109863281,295.39111328125,1870598,254.32000732421875,255.66000366210938,253.97000122070312,255.65499877929688,3235556,95.41999816894531,95.81500244140625,95.4124984741211,95.75499725341797,2460537
2026-04-01 19:30:00+00:00,580.8049926757812,582.7698974609375,578.1099853515625,579.1900024414062,2221686,211.73989868164062,211.89999389648438,210.31500244140625,210.57000732421875,5595978,295.4200134277344,295.6000061035156,294.2900085449219,294.94000244140625,2333090,255.63999938964844,256.1300048828125,255.1501007080078,255.69000244140625,4782139,95.76000213623047,96.0,95.51000213623047,95.58000183105469,3492152
2026-04-02 13:30:00+00:00,566.0150146484375,570.0,559.7274169921875,569.1500244140625,4173599,206.5500030517578,209.5399932861328,204.89999389648438,208.94000244140625,8284908,288.989990234375,293.3500061035156,287.57000732421875,292.19000244140625,3748548,254.13999938964844,254.75999450683594,250.64999389648438,252.125,6325362,95.25,96.73999786376953,95.19999694824219,96.68000030517578,7177792
2026-04-02 14:30:00+00:00,569.155029296875,578.5,568.8101196289062,572.4199829101562,2442553,208.91000366210938,212.21249389648438,208.86000061035156,210.42999267578125,4895813,292.1300048828125,295.8999938964844,292.0614929199219,293.9100036621094,1971311,252.11000061035156,255.72000122070312,251.99000549316406,255.1199951171875,3633781,96.66999816894531,97.95999908447266,96.61499786376953,97.625,6440714
2026-04-02 15:30:00+00:00,572.3049926757812,574.1099853515625,569.8171997070312,570.3900146484375,1234161,210.47000122070312,210.6750030517578,208.97999572753906,209.27000427246094,3352493,293.80999755859375,294.2300109863281,292.95001220703125,293.3699951171875,1104589,255.1649932861328,255.18499755859375,254.0,254.11000061035156,1582954,97.62999725341797,97.8550033569336,97.34500122070312,97.53800201416016,3077837
2026-04-02 16:30:00+00:00,570.405029296875,573.3499755859375,570.2000122070312,572.385009765625,910163,209.27999877929688,210.08999633789062,209.11700439453125,209.61000061035156,2558120,293.3299865722656,294.5199890136719,293.2699890136719,294.3299865722656,1612634,254.1300048828125,255.4853057861328,254.07000732421875,255.3350067138672,1421651,97.53500366210938,98.33999633789062,97.43000030517578,98.12999725341797,3178715
2026-04-02 17:30:00+00:00,572.405029296875,573.5599975585938,569.5,572.4421997070312,988467,209.625,209.67999267578125,208.49000549316406,209.02000427246094,2050570,294.3299865722656,294.5,293.3299865722656,293.489990234375,642341,255.3350067138672,255.38999938964844,254.30999755859375,255.14500427246094,1758702,98.125,98.23819732666016,97.63999938964844,97.70500183105469,2938582
2026-04-02 18:30:00+00:00,572.5,574.7999267578125,572.4749755859375,573.8900146484375,1001883,209.0449981689453,209.48500061035156,208.7899932861328,209.11000061035156,2729574,293.489990234375,294.3299865722656,293.239990234375,293.36859130859375,863323,255.16000366210938,255.6999969482422,254.8000946044922,255.1199951171875,3309762,97.70999908447266,97.93990325927734,97.5199966430664,97.87000274658203,3508562
2026-04-02 19:30:00+00:00,573.8400268554688,575.1300048828125,573.5599975585938,574.5499877929688,1076161,209.0850067138672,209.90499877929688,208.91000366210938,209.77000427246094,3338918,293.3399963378906,294.4800109863281,293.2799987792969,294.44000244140625,1188308,255.10000610351562,256.1300048828125,254.8000030517578,255.88999938964844,3297591,97.86499786376953,98.70999908447266,97.79000091552734,98.68499755859375,5019509
2026-04-06 13:30:00+00:00,577.2020263671875,582.7899780273438,576.5999755859375,576.969970703125,1370155,210.30999755859375,212.9499969482422,210.00999450683594,211.8699951171875,4249039,294.70001220703125,297.19000244140625,293.79998779296875,295.45001220703125,1837196,256.9624938964844,260.010009765625,256.4800109863281,259.4700012207031,4515728,101.8499984741211,102.68499755859375,99.37999725341797,99.57499694824219,10677288
