Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,NFLX,NFLX,NFLX,NFLX,NFLX,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL
2026-06-22 10:30:00-04:00,235.7100067138672,236.39999389648438,232.52000427246094,233.03500366210938,9536266,567.510009765625,568.6300048828125,560.02001953125,560.5449829101562,2698681,74.75,74.91999816894531,73.7699966430664,73.78500366210938,10127711,348.260009765625,348.510009765625,340.94000244140625,342.70001220703125,6579308,301.2099914550781,301.2300109863281,299.0350036621094,299.94000244140625,4311646
2026-06-22 11:30:00-04:00,233.0399932861328,234.88999938964844,232.66000366210938,233.25999450683594,6558177,560.6099853515625,564.639892578125,559.8099975585938,560.8599853515625,1730116,73.78150177001953,73.91999816894531,72.3499984741211,72.55500030517578,11347956,342.7049865722656,346.5799865722656,342.6000061035156,346.1300048828125,3012832,299.94000244140625,301.4299011230469,299.75,300.5398864746094,2951222
2026-06-22 12:30:00-04:00,233.30999755859375,234.1898956298828,232.25,233.59500122070312,4722448,560.8499755859375,563.75,560.3800048828125,562.5499877929688,1037727,72.55500030517578,72.6500015258789,72.08000183105469,72.13999938964844,10127076,346.1499938964844,346.75,344.8299865722656,346.32000732421875,2841219,300.5199890136719,300.67999267578125,299.45001220703125,299.80999755859375,2690789
2026-06-22 13:30:00-04:00,233.59500122070312,234.41000366210938,233.08740234375,234.08999633789062,4588202,562.5499877929688,566.1500244140625,561.3900146484375,565.5250244140625,1172600,72.13500213623047,73.27999877929688,71.80999755859375,73.18499755859375,9260092,346.32000732421875,347.6700134277344,345.6700134277344,347.30499267578125,2016117,299.81500244140625,299.8599853515625,298.5830078125,298.9200134277344,2455391
2026-06-22 14:30:00-04:00,234.10000610351562,235.05499267578125,233.4499969482422,233.9149932861328,8126958,565.5250244140625,566.0599975585938,562.0,564.6300048828125,1119578,73.18890380859375,73.3499984741211,72.80500030517578,72.88020324707031,6472424,347.30999755859375,348.9700012207031,346.510009765625,348.6549987792969,2024350,298.9200134277344,299.3399963378906,298.590087890625,299.05999755859375,2926458
2026-06-22 15:30:00-04:00,233.9149932861328,234.39999389648438,232.7899932861328,232.7899932861328,8927713,564.6599731445312,566.0,563.47998046875,563.8499755859375,1426962,72.88500213623047,73.3499984741211,72.68000030517578,72.87999725341797,8591854,348.6600036621094,349.4599914550781,347.69000244140625,348.6700134277344,3113463,299.05999755859375,299.0899963378906,296.7900085449219,296.7900085449219,6099091
2026-06-23 09:30:00-04:00,232.5500030517578,236.85000610351562,232.0,236.71119689941406,12549981,562.2449951171875,572.2000122070312,561.030029296875,568.7100219726562,2938625,73.75,73.96070098876953,72.82499694824219,73.03500366210938,11964308,342.0,348.7200012207031,341.1300048828125,347.62200927734375,4996405,296.5,301.6400146484375,296.20001220703125,300.506591796875,9260481
2026-06-23 10:30:00-04:00,236.6934051513672,236.8699951171875,233.72999572753906,233.74000549316406,4969741,568.6300048828125,569.1500244140625,562.0800170898438,563.3499755859375,1044201,73.0250015258789,73.375,72.62999725341797,72.87999725341797,5993686,347.5799865722656,348.125,344.7449951171875,344.92999267578125,2197177,300.5199890136719,300.8800048828125,298.3999938964844,298.54998779296875,4488606
2026-06-23 11:30:00-04:00,233.72000122070312,234.99000549316406,233.20750427246094,234.61500549316406,5153393,563.27001953125,564.6500244140625,562.2109985351562,563.8300170898438,895603,72.87999725341797,73.24500274658203,72.80999755859375,73.06500244140625,4123202,344.9200134277344,347.20001220703125,344.6000061035156,346.92999267578125,1689932,298.5450134277344,298.885009765625,297.3500061035156,298.6199035644531,3832130
2026-06-23 12:30:00-04:00,234.6300048828125,235.07000732421875,233.91000366210938,233.97000122070312,3464043,563.8300170898438,568.8798828125,563.5399780273438,565.6900024414062,1306784,73.06500244140625,73.20500183105469,72.81999969482422,73.06500244140625,3280124,346.92999267578125,347.6499938964844,346.3100891113281,347.2300109863281,1248300,298.5849914550781,299.4700012207031,297.8800048828125,299.3949890136719,3364678
2026-06-23 13:30:00-04:00,233.97000122070312,235.83999633789062,233.85000610351562,234.8800048828125,3691627,565.655029296875,567.7000122070312,562.3400268554688,562.6699829101562,926989,73.06500244140625,73.44000244140625,73.02999877929688,73.36000061035156,6333924,347.2099914550781,347.3299865722656,345.3900146484375,345.4200134277344,1326167,299.3949890136719,300.0849914550781,298.3399963378906,298.5199890136719,3348073
2026-06-23 14:30:00-04:00,234.88999938964844,235.2449951171875,234.0800018310547,234.52999877929688,4820893,562.655029296875,564.489990234375,561.6599731445312,562.77001953125,1302352,73.37000274658203,73.48999786376953,72.83999633789062,72.86499786376953,4218953,345.43499755859375,346.885009765625,345.3599853515625,346.3800048828125,1547355,298.5249938964844,298.86761474609375,295.30999755859375,295.840087890625,5096967
2026-06-23 15:30:00-04:00,234.5399932861328,235.5399932861328,234.0500030517578,234.10000610351562,6376395,562.760009765625,564.0,562.030029296875,562.219970703125,1557855,72.86329650878906,72.94999694824219,72.68000030517578,72.76000213623047,4975066,346.3699951171875,347.7200012207031,345.8399963378906,345.9100036621094,2963714,295.8399963378906,296.5,294.2120056152344,294.2799987792969,7805347
2026-06-24 09:30:00-04:00,233.84500122070312,238.97000122070312,232.9499969482422,238.4149932861328,10337405,562.1500244140625,569.0399780273438,557.4749755859375,562.7999877929688,2401432,72.62000274658203,73.44999694824219,72.33000183105469,72.47989654541016,7461794,348.7200012207031,351.8599853515625,346.7699890136719,349.8500061035156,3712487,295.375,296.4599914550781,293.20001220703125,295.4649963378906,6118447
2026-06-24 10:30:00-04:00,238.41000366210938,242.41990661621094,237.73500061035156,241.8249969482422,7835089,562.7899780273438,568.030029296875,559.7999877929688,566.50732421875,1426969,72.47000122070312,72.5999984741211,72.05000305175781,72.41500091552734,10498651,349.8299865722656,352.8299865722656,349.4100036621094,350.1199951171875,1787033,295.4599914550781,298.8800048828125,295.1099853515625,298.7850036621094,4101414
2026-06-24 11:30:00-04:00,241.80999755859375,242.02499389648438,240.72000122070312,240.91000366210938,6159802,566.510009765625,566.72998046875,562.5,563.530029296875,1062074,72.41500091552734,72.44000244140625,71.94999694824219,72.05999755859375,3368516,350.1300048828125,350.3999938964844,348.7099914550781,349.010009765625,1485594,298.760009765625,299.70001220703125,297.839599609375,298.07000732421875,3791472
2026-06-24 12:30:00-04:00,240.9199981689453,240.94000244140625,239.30079650878906,239.3350067138672,3874425,563.5499877929688,563.552490234375,555.55029296875,556.864990234375,2017979,72.05500030517578,72.07499694824219,71.625,71.94999694824219,3927527,349.010009765625,349.0799865722656,347.45001220703125,348.07000732421875,1778470,298.04998779296875,298.04998779296875,295.79998779296875,296.4200134277344,3403888
2026-06-24 13:30:00-04:00,239.3350067138672,239.52999877929688,237.4949951171875,237.65499877929688,5195054,556.9099731445312,560.5598754882812,555.8300170898438,560.1168212890625,1220462,71.95500183105469,72.80999755859375,71.87999725341797,72.70500183105469,5247602,348.0299987792969,348.989990234375,343.6400146484375,344.4649963378906,4311212,296.4100036621094,296.8644104003906,295.3800048828125,296.0,3969113
2026-06-24 14:30:00-04:00,237.6999969482422,238.0500030517578,235.82000732421875,235.91000366210938,7165348,560.0,560.969970703125,556.6400146484375,557.7000122070312,1137362,72.70999908447266,72.81500244140625,72.20999908447266,72.33499908447266,4930794,344.45001220703125,345.20001220703125,341.510009765625,344.0199890136719,3214699,296.0,296.17999267578125,294.1600036621094,294.9400939941406,5185415
2026-06-24 15:30:00-04:00,235.9149932861328,235.9199981689453,233.89999389648438,234.35000610351562,11846486,557.72998046875,559.3400268554688,557.030029296875,557.8049926757812,1195483,72.33499908447266,72.38999938964844,71.75,71.83000183105469,5120682,344.010009765625,345.2099914550781,343.1700134277344,345.0350036621094,2454435,294.92999267578125,295.3699951171875,292.94000244140625,293.260009765625,7615869
2026-06-25 09:30:00-04:00,231.92999267578125,232.25999450683594,226.05999755859375,229.0449981689453,16203817,553.1298828125,553.7932739257812,540.2050170898438,553.510009765625,3916055,71.36750030517578,72.94000244140625,71.08999633789062,72.44499969482422,11049807,336.67498779296875,341.5400085449219,335.8999938964844,340.1650085449219,5394416,287.510009765625,288.79998779296875,277.4599914550781,279.6300048828125,22743842
2026-06-25 10:30:00-04:00,229.02499389648438,229.8800048828125,228.35000610351562,229.85000610351562,7174098,553.8499145507812,556.3400268554688,549.110107421875,552.8775024414062,1304040,72.44000244140625,72.45539855957031,71.7301025390625,72.25,4886417,340.1650085449219,342.7049865722656,338.9800109863281,340.6099853515625,2556170,279.635009765625,280.0899963378906,276.44000244140625,277.6400146484375,10113501
2026-06-25 11:30:00-04:00,229.8800048828125,230.77000427246094,229.77000427246094,229.88999938964844,1281564,553.1199951171875,554.655029296875,550.6599731445312,551.2000122070312,277573,72.23999786376953,72.44499969482422,72.19499969482422,72.33999633789062,679393,340.67999267578125,341.5,340.5799865722656,340.7349853515625,226574,277.6600036621094,279.25,277.5899963378906,278.3699951171875,1675606
