Ticker,META,META,META,META,META,NFLX,NFLX,NFLX,NFLX,NFLX,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN
2026-05-12 14:30:00+00:00,602.1300048828125,603.5,600.0,601.8900146484375,1261256,88.20500183105469,89.0,87.91010284423828,88.83499908447266,7946322,383.7799987792969,385.44000244140625,383.3103942871094,385.1700134277344,1682174,293.9100036621094,294.89990234375,293.25,294.3699951171875,4316772,264.82000732421875,265.3299865722656,263.70001220703125,264.5199890136719,4542475
2026-05-12 15:30:00+00:00,601.8300170898438,601.8300170898438,599.2899780273438,600.0399780273438,797424,88.83999633789062,88.97000122070312,88.38999938964844,88.82499694824219,3719105,385.11749267578125,385.75,382.55999755859375,383.2300109863281,1100193,294.3599853515625,294.7799987792969,293.4599914550781,293.9599914550781,2815308,264.57000732421875,264.9595031738281,263.25,263.31201171875,2949590
2026-05-12 16:30:00+00:00,600.2000122070312,601.5399780273438,596.527099609375,598.7899780273438,1185117,88.82499694824219,89.16100311279297,88.0,88.22000122070312,4060904,383.20001220703125,383.21990966796875,379.7200012207031,381.1700134277344,2025409,293.95001220703125,294.5899963378906,293.3800048828125,293.8999938964844,3097799,263.29998779296875,264.5199890136719,262.6300048828125,264.17999267578125,3653353
2026-05-12 17:30:00+00:00,598.7000122070312,600.8499755859375,598.4000244140625,600.4249877929688,758781,88.20999908447266,88.20999908447266,87.3280029296875,87.36000061035156,3559935,381.17999267578125,382.989990234375,380.864990234375,382.67498779296875,988320,293.8999938964844,294.6600036621094,293.69000244140625,294.6499938964844,3363937,264.17498779296875,264.75,263.6099853515625,264.42999267578125,2247692
2026-05-12 18:30:00+00:00,600.3699951171875,602.4400024414062,598.969970703125,602.4393920898438,978506,87.36499786376953,87.7699966430664,87.29000091552734,87.63500213623047,3055701,382.6600036621094,383.1000061035156,381.1400146484375,383.0,1276018,294.6199951171875,294.9200134277344,294.0,294.8006896972656,3451447,264.4100036621094,265.2699890136719,263.9849853515625,265.19000244140625,2933444
2026-05-12 19:30:00+00:00,602.4400024414062,603.4000244140625,601.1400756835938,603.1300048828125,1111125,87.63990020751953,87.79000091552734,87.50499725341797,87.68000030517578,3920840,383.0,384.3500061035156,382.65008544921875,383.9700012207031,1837727,294.79998779296875,295.2699890136719,294.3599853515625,294.8699951171875,4049102,265.18499755859375,266.5,265.1400146484375,265.8900146484375,4791857
2026-05-13 13:30:00+00:00,598.8099975585938,609.375,596.6600952148438,606.3499755859375,3272049,86.4800033569336,87.3550033569336,86.27999877929688,87.2699966430664,6638372,381.9049987792969,391.6199951171875,381.5799865722656,391.05999755859375,3725028,293.6300048828125,297.5097961425781,293.55999755859375,295.1499938964844,10759628,264.45001220703125,266.24560546875,263.20001220703125,265.4849853515625,7645908
2026-05-13 14:30:00+00:00,606.2849731445312,606.9600219726562,602.9299926757812,606.4896240234375,1337473,87.2699966430664,87.29499816894531,86.80000305175781,87.0199966430664,2852999,391.03851318359375,394.1000061035156,389.7015075683594,393.9700012207031,2095466,295.1700134277344,297.25,295.1600036621094,296.94000244140625,4349742,265.4700012207031,267.239990234375,264.7799987792969,267.1000061035156,3760676
2026-05-13 15:30:00+00:00,606.4400024414062,612.6199951171875,605.5100708007812,612.5499877929688,1710811,87.0199966430664,87.55000305175781,86.84500122070312,87.55000305175781,2753173,393.9100036621094,396.489990234375,393.3399963378906,396.1300048828125,1636792,296.93499755859375,298.54998779296875,296.7207946777344,298.40008544921875,4139107,267.0199890136719,269.65948486328125,266.7950134277344,269.5,4522329
2026-05-13 16:30:00+00:00,612.5,616.6599731445312,611.4600219726562,615.510009765625,1892041,87.55000305175781,87.94499969482422,87.55000305175781,87.83979797363281,2403164,396.0899963378906,398.25,395.5799865722656,397.55999755859375,1683938,298.3900146484375,300.3699951171875,298.33099365234375,300.125,6943795,269.489990234375,270.39959716796875,268.80999755859375,269.5249938964844,4213431
2026-05-13 17:30:00+00:00,615.4400024414062,618.5,614.6799926757812,617.8800048828125,1297606,87.83000183105469,88.05000305175781,87.66999816894531,87.94000244140625,2636529,397.5899963378906,399.7900085449219,397.3500061035156,399.70001220703125,1550715,300.1099853515625,300.9200134277344,299.7099914550781,299.7149963378906,4870507,269.5400085449219,270.3500061035156,269.010009765625,270.2699890136719,3599798
2026-05-13 18:30:00+00:00,617.8699951171875,619.9000244140625,616.239990234375,616.614990234375,1622463,87.94000244140625,88.62000274658203,87.8550033569336,88.08499908447266,4816904,399.7099914550781,399.92999267578125,397.7099914550781,399.19000244140625,1545673,299.7099914550781,299.7200012207031,298.614990234375,299.1499938964844,3364858,270.260009765625,270.2900085449219,269.2799987792969,270.135009765625,2992960
2026-05-13 19:30:00+00:00,616.60009765625,617.4224853515625,615.3150024414062,616.5900268554688,1236664,88.08499908447266,88.23500061035156,87.5,87.56999969482422,3126219,399.19000244140625,399.57000732421875,398.06500244140625,399.1000061035156,1998285,299.1499938964844,299.4800109863281,298.8500061035156,298.8800048828125,3870507,270.135009765625,270.7200012207031,269.6000061035156,270.0799865722656,4236684
2026-05-14 13:30:00+00:00,616.125,623.1599731445312,615.0,621.9500122070312,2875167,87.62000274658203,88.5,87.48999786376953,87.69000244140625,5706479,393.92999267578125,397.54998779296875,392.7279968261719,393.05999755859375,3465026,299.82000732421875,300.3500061035156,297.0799865722656,297.93499755859375,7145581,269.2796936035156,270.7799072265625,267.57501220703125,267.739990234375,6255864
2026-05-14 14:30:00+00:00,622.1300048828125,622.8499755859375,617.9201049804688,622.0250244140625,1411208,87.69999694824219,87.8499984741211,87.31999969482422,87.79019927978516,3066625,393.04998779296875,395.5,392.7799987792969,394.8399963378906,1628354,297.95001220703125,299.4700012207031,297.5799865722656,299.06500244140625,3728318,267.7049865722656,268.04998779296875,267.0299987792969,267.69000244140625,3498571
2026-05-14 15:30:00+00:00,621.9199829101562,623.72998046875,620.6099853515625,620.8800048828125,1010972,87.80000305175781,88.21499633789062,87.7300033569336,87.98500061035156,3110480,394.8900146484375,398.8800048828125,394.7699890136719,396.3399963378906,1559735,299.07000732421875,299.3599853515625,298.2799987792969,298.3099060058594,3199871,267.70001220703125,268.739990234375,267.1000061035156,267.9800109863281,2900929
2026-05-14 16:30:00+00:00,621.0399780273438,621.2103271484375,618.0599975585938,619.1400146484375,1056054,87.98500061035156,88.00499725341797,87.58999633789062,87.84010314941406,1732607,396.3800964355469,397.6099853515625,395.3901062011719,397.4100036621094,1354102,298.30999755859375,298.51251220703125,295.3800048828125,298.3800048828125,4489806,267.989990234375,268.8900146484375,267.8900146484375,268.739990234375,2423505
2026-05-14 17:30:00+00:00,619.1500244140625,619.9000244140625,615.75,615.9600219726562,830116,87.83499908447266,87.91999816894531,86.65499877929688,86.91500091552734,3730572,397.4700012207031,399.10400390625,395.69500732421875,396.07000732421875,1216565,298.40899658203125,298.6299133300781,297.54998779296875,298.3699951171875,2323271,268.7449951171875,269.1799011230469,267.7900085449219,267.7900085449219,2879860
2026-05-14 18:30:00+00:00,615.8300170898438,617.9989013671875,615.4199829101562,617.1799926757812,986117,86.91500091552734,87.24500274658203,86.7699966430664,87.22000122070312,3091483,396.07000732421875,397.3500061035156,395.79998779296875,397.0400085449219,1184286,298.364990234375,299.20001220703125,298.2229919433594,299.07501220703125,2930714,267.7799987792969,268.2300109863281,267.3005065917969,268.1000061035156,2761989
2026-05-14 19:30:00+00:00,617.2100219726562,618.75,617.2100219726562,618.4299926757812,971964,87.22989654541016,87.36000061035156,86.8550033569336,86.94000244140625,2705572,397.023193359375,397.3299865722656,396.0199890136719,397.20001220703125,1277243,299.0799865722656,299.0799865722656,297.8800048828125,298.1650085449219,3098706,268.0799865722656,268.1700134277344,266.6300048828125,267.25,3711555
2026-05-15 13:30:00+00:00,614.10498046875,614.5850219726562,609.3099975585938,612.4199829101562,2820808,87.7699966430664,89.48999786376953,87.38999938964844,87.64009857177734,9871967,393.2149963378906,395.8800048828125,389.760009765625,394.6025085449219,4376180,297.7550048828125,299.8500061035156,296.5299987792969,299.2900085449219,10451647,262.5899963378906,264.04998779296875,260.8901062011719,262.94500732421875,12630042
2026-05-15 14:30:00+00:00,612.489990234375,615.8681030273438,612.4849853515625,615.14501953125,1671603,87.66000366210938,87.8949966430664,87.0199966430664,87.09500122070312,2485787,394.57501220703125,395.17999267578125,392.92999267578125,394.45001220703125,1052029,299.2699890136719,301.9700012207031,299.239990234375,301.9599914550781,6471335,262.9800109863281,263.6099853515625,262.04998779296875,263.30999755859375,3166654
