Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL,NFLX,NFLX,NFLX,NFLX,NFLX
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11 10:30:00-04:00,237.27000427246094,237.64999389648438,235.17999267578125,236.75,4375967,560.8499755859375,563.9299926757812,557.010009765625,560.6500244140625,1890738,345.57000732421875,346.8900146484375,343.864990234375,344.7950134277344,2497164,290.6099853515625,291.82000732421875,289.6000061035156,291.19000244140625,4285370,80.91500091552734,81.0250015258789,80.08999633789062,80.54000091552734,4517522
2026-06-11 11:30:00-04:00,236.75,237.9416046142578,236.5399932861328,236.77999877929688,3794552,560.6400146484375,564.9000244140625,559.5999755859375,563.5399780273438,1101707,344.69000244140625,347.3999938964844,344.0400085449219,345.5299987792969,1888815,291.17999267578125,293.94439697265625,291.0614929199219,292.9849853515625,3842780,80.54000091552734,80.93000030517578,80.36000061035156,80.79000091552734,2453594
2026-06-11 12:30:00-04:00,236.77000427246094,238.39999389648438,235.6999969482422,238.33999633789062,3763005,563.4600219726562,565.989990234375,557.7999877929688,565.7675170898438,1385891,345.5299987792969,348.3500061035156,343.6400146484375,348.260009765625,1967057,292.9599914550781,296.0,292.9100036621094,295.9549865722656,3619906,80.77999877929688,81.4000015258789,80.7750015258789,81.38999938964844,2204988
2026-06-11 13:30:00-04:00,238.36000061035156,240.02999877929688,237.94000244140625,238.83999633789062,5164690,565.7999877929688,569.1389770507812,564.6599731445312,567.0999755859375,1801329,348.2650146484375,351.20001220703125,348.2650146484375,350.29998779296875,2481175,295.989990234375,297.0,295.1300048828125,295.5400085449219,4161010,81.38999938964844,81.56500244140625,81.04000091552734,81.12999725341797,5201426
2026-06-11 14:30:00-04:00,238.8300018310547,240.8800048828125,238.8000030517578,240.80999755859375,3931854,567.1900024414062,569.97998046875,566.14501953125,569.7150268554688,1461004,350.3500061035156,354.6700134277344,349.9599914550781,354.55499267578125,2139482,295.54010009765625,296.07000732421875,295.0199890136719,295.3999938964844,3129975,81.13500213623047,81.57499694824219,81.06009674072266,81.55000305175781,2813878
2026-06-11 15:30:00-04:00,240.8300018310547,242.13999938964844,240.82000732421875,241.2899932861328,5758310,569.7999877929688,572.1699829101562,567.0,568.3900146484375,2059761,354.5799865722656,358.010009765625,353.6000061035156,356.32000732421875,6219664,295.4100036621094,296.17999267578125,294.70001220703125,295.3599853515625,5661836,81.55999755859375,81.66999816894531,81.16999816894531,81.26000213623047,4854041
2026-06-12 09:30:00-04:00,243.2100067138672,243.3300018310547,233.58999633789062,236.53250122070312,14937313,572.9500122070312,576.0700073242188,560.9000244140625,565.9550170898438,2901666,361.1000061035156,362.6449890136719,353.3399963378906,360.1050109863281,4020001,296.0799865722656,297.1400146484375,290.6099853515625,291.9949951171875,9097938,81.68000030517578,82.0,79.27999877929688,79.81999969482422,8778650
2026-06-12 10:30:00-04:00,236.52000427246094,238.5,234.92999267578125,237.85000610351562,7565084,565.739990234375,574.6099853515625,563.1199951171875,572.1199951171875,2030421,360.05999755859375,364.7724914550781,357.55999755859375,363.6600036621094,2452102,291.9800109863281,292.989990234375,290.010009765625,292.875,4537684,79.81999969482422,80.69499969482422,79.58000183105469,80.5999984741211,4271021
2026-06-12 11:30:00-04:00,237.8000030517578,237.8101043701172,235.5749969482422,236.47999572753906,5470650,572.0,572.39990234375,567.989990234375,571.280029296875,1180981,363.6099853515625,363.739990234375,358.3800048828125,359.5950012207031,1652513,292.8599853515625,292.8599853515625,290.80999755859375,291.5799865722656,3654099,80.60749816894531,80.83000183105469,80.19999694824219,80.70999908447266,3422335
2026-06-12 12:30:00-04:00,236.47000122070312,237.63999938964844,235.89999389648438,237.02000427246094,4730025,571.2949829101562,572.7849731445312,567.3499755859375,567.6799926757812,1501377,359.6300048828125,362.0,359.1199951171875,360.8599853515625,1051819,291.57000732421875,292.2449951171875,290.75,291.4601135253906,3070602,80.72000122070312,81.13999938964844,80.6500015258789,80.8550033569336,2190043
2026-06-12 13:30:00-04:00,237.02200317382812,237.07000732421875,236.02000427246094,236.39999389648438,2416083,567.75,567.780029296875,564.830078125,565.37548828125,1047464,360.9200134277344,360.9717102050781,358.82000732421875,359.239990234375,1127247,291.4800109863281,291.510009765625,289.6199951171875,290.2250061035156,3083422,80.86000061035156,80.87000274658203,80.5999984741211,80.66500091552734,1636206
2026-06-12 14:30:00-04:00,236.39500427246094,238.1699981689453,236.39500427246094,237.8699951171875,3630462,565.39501953125,567.5399780273438,565.39501953125,566.6199951171875,1165996,359.2200012207031,360.0400085449219,357.9100036621094,358.739990234375,1626947,290.2200012207031,290.9700012207031,290.2200012207031,290.6400146484375,3042374,80.66999816894531,80.87000274658203,80.42500305175781,80.5250015258789,3102066
2026-06-12 15:30:00-04:00,237.83999633789062,238.60000610351562,237.30999755859375,238.52999877929688,4027217,566.7050170898438,567.8681030273438,563.0,566.7000122070312,2129531,358.739990234375,358.82000732421875,356.8999938964844,358.07000732421875,1389000,290.6400146484375,291.6400146484375,290.19000244140625,291.0799865722656,4023717,80.52999877929688,80.55509948730469,80.2699966430664,80.33499908447266,4508035
2026-06-15 09:30:00-04:00,245.16400146484375,247.80499267578125,244.72999572753906,246.1199951171875,12330178,579.9000244140625,593.7100219726562,579.2974853515625,590.3400268554688,4898957,365.7650146484375,370.2049865722656,364.6499938964844,366.9999084472656,3945692,294.1199951171875,296.32861328125,291.70001220703125,295.67999267578125,9626670,80.61499786376953,81.68000030517578,80.47000122070312,80.68499755859375,9707659
2026-06-15 10:30:00-04:00,246.13499450683594,246.57000732421875,245.625,246.08999633789062,3881860,590.4400024414062,597.5999755859375,590.1276245117188,596.75,1818274,367.0,370.29998779296875,366.6000061035156,370.0799865722656,1825292,295.7099914550781,296.8999938964844,295.3999938964844,296.5299987792969,4048336,80.68499755859375,81.5199966430664,80.63999938964844,81.36000061035156,3902554
2026-06-15 11:30:00-04:00,246.11500549316406,247.00999450683594,245.6199951171875,246.7100067138672,3617042,596.8400268554688,601.27001953125,596.1699829101562,598.89501953125,1857820,370.06500244140625,370.6499938964844,368.8699951171875,369.04998779296875,1492537,296.5400085449219,297.7799987792969,296.2200012207031,297.239990234375,3767794,81.3550033569336,81.62999725341797,81.09010314941406,81.41000366210938,3170839
2026-06-15 12:30:00-04:00,246.72000122070312,246.97000122070312,245.8000030517578,246.77499389648438,2484189,598.9299926757812,598.989990234375,594.7100219726562,594.7100219726562,1465117,369.1000061035156,370.0350036621094,368.760009765625,369.69989013671875,947861,297.2300109863281,297.364990234375,296.25,296.6600036621094,2821133,81.40249633789062,81.63999938964844,81.1802978515625,81.29000091552734,2540745
2026-06-15 13:30:00-04:00,246.77999877929688,247.0,245.91000366210938,246.15499877929688,2179349,594.8800048828125,596.719970703125,594.1799926757812,595.5349731445312,961432,369.6400146484375,370.11981201171875,368.7699890136719,369.4200134277344,955385,296.6600036621094,297.0,294.9599914550781,295.07000732421875,3434466,81.27999877929688,81.58000183105469,81.12200164794922,81.55000305175781,2601298
2026-06-15 14:30:00-04:00,246.1699981689453,246.89999389648438,245.64999389648438,245.84500122070312,2953764,595.5349731445312,595.5349731445312,591.1199951171875,591.25,1335653,369.4800109863281,369.7300109863281,367.3800048828125,367.67999267578125,1455054,295.07501220703125,296.6099853515625,295.010009765625,296.5,3208031,81.55000305175781,81.56500244140625,81.24009704589844,81.43000030517578,2751249
2026-06-15 15:30:00-04:00,245.8300018310547,246.49989318847656,245.4600067138672,246.10000610351562,4030015,591.260009765625,593.9199829101562,590.7000122070312,593.489990234375,1810210,367.69000244140625,367.7200012207031,365.6050109863281,367.1199951171875,1702501,296.4949951171875,296.6700134277344,295.6099853515625,296.4200134277344,18202384,81.43499755859375,81.70500183105469,81.40049743652344,81.66999816894531,3347848
2026-06-16 09:30:00-04:00,248.0,248.42999267578125,245.4510955810547,246.80999755859375,7720323,593.489990234375,605.780029296875,593.3900146484375,593.5401000976562,3171042,367.375,370.05499267578125,365.32000732421875,368.42999267578125,2360795,295.2449951171875,298.0,293.9700012207031,297.5350036621094,6748020,81.875,81.93000030517578,78.68180084228516,78.88500213623047,12807302
2026-06-16 10:30:00-04:00,246.8300018310547,249.50999450683594,246.22999572753906,248.7281951904297,4535217,593.5399780273438,598.6599731445312,592.0,596.885009765625,1522329,368.4200134277344,373.6000061035156,368.2900085449219,373.05999755859375,2242359,297.5350036621094,298.45001220703125,296.95001220703125,298.20001220703125,4597668,78.88500213623047,79.19000244140625,78.43000030517578,79.11499786376953,9135610
2026-06-16 11:30:00-04:00,248.74000549316406,248.8699951171875,247.08999633789062,247.13999938964844,3181239,596.8300170898438,597.119873046875,594.3900146484375,596.3300170898438,852860,373.19000244140625,373.4150085449219,369.6199951171875,370.2099914550781,1915503,298.2200012207031,299.2749938964844,297.5,298.94000244140625,3946079,79.12000274658203,79.58000183105469,78.55000305175781,78.78500366210938,6448329
2026-06-16 12:30:00-04:00,247.1199951171875,247.35000610351562,245.69000244140625,245.8300018310547,2889814,596.280029296875,597.7100219726562,595.7000122070312,596.1699829101562,609938,370.19000244140625,370.30999755859375,367.6600036621094,368.4150085449219,1167754,298.94000244140625,300.4800109863281,298.8041076660156,300.2749938964844,3798624,78.77999877929688,79.08999633789062,78.2300033569336,78.2699966430664,5485941
2026-06-16 13:30:00-04:00,245.83999633789062,246.0800018310547,245.50999450683594,245.9550018310547,1376826,596.3049926757812,596.7999877929688,595.080078125,596.6500244140625,265221,368.3949890136719,369.5799865722656,368.3399963378906,368.9849853515625,631225,300.260009765625,300.4599914550781,299.3500061035156,299.44000244140625,1471924,78.27010345458984,78.37999725341797,77.70999908447266,77.95500183105469,4605181
