Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-09 09:30:00-04:00,247.6999969482422,250.42999267578125,246.50999450683594,247.32000732421875,7702121,591.75,597.6300048828125,587.719970703125,594.5499877929688,2864887,82.03199768066406,82.32499694824219,81.62999725341797,81.91000366210938,5929206,300.2749938964844,300.7200012207031,292.2099914550781,292.5299987792969,15558354,365.0,369.69219970703125,363.6700134277344,365.54998779296875,3562963
2026-06-09 10:30:00-04:00,247.2949981689453,247.49000549316406,237.0,242.6999969482422,4610820,594.3900146484375,596.739990234375,588.114990234375,588.35009765625,1592038,81.91999816894531,82.33999633789062,81.63999938964844,82.06999969482422,3640789,292.5191955566406,293.8800048828125,291.5,291.5799865722656,9159006,365.5,366.6099853515625,358.1000061035156,358.4750061035156,2241540
2026-06-09 11:30:00-04:00,242.6999969482422,243.94000244140625,242.1728057861328,243.32000732421875,4863728,588.47998046875,590.3599853515625,583.3300170898438,586.155029296875,1775108,82.08000183105469,82.2699966430664,81.7699966430664,81.95999908447266,4739189,291.55999755859375,291.9800109863281,289.4800109863281,289.5,8529475,358.510009765625,359.2099914550781,355.82000732421875,358.34161376953125,2556562
2026-06-09 12:30:00-04:00,243.3000030517578,244.00999450683594,240.39999389648438,243.50999450683594,5901758,586.155029296875,587.6699829101562,581.010009765625,586.7274780273438,1392226,81.95999908447266,82.27999877929688,81.3949966430664,81.43499755859375,4932210,289.5,291.1300048828125,287.7799987792969,290.4599914550781,8503325,358.30999755859375,360.6400146484375,354.7200012207031,360.4549865722656,2307390
2026-06-09 13:30:00-04:00,243.4600067138672,245.5050048828125,243.25,245.27000427246094,3519863,586.5499877929688,590.6998901367188,586.5499877929688,589.5900268554688,1395856,81.44000244140625,81.73500061035156,81.40499877929688,81.56500244140625,2174118,290.44000244140625,290.95001220703125,289.3399963378906,290.95001220703125,4788451,360.4100036621094,363.1400146484375,359.9800109863281,363.1300048828125,2179601
2026-06-09 14:30:00-04:00,245.25,245.79989624023438,243.99000549316406,244.28500366210938,3571190,589.5900268554688,591.530029296875,587.8699951171875,588.3300170898438,1008807,81.56500244140625,81.87999725341797,81.43000030517578,81.69000244140625,2983854,290.94000244140625,291.9200134277344,290.2900085449219,291.1300048828125,5060332,363.0899963378906,364.6499938964844,361.6499938964844,361.9599914550781,1938685
2026-06-09 15:30:00-04:00,244.27999877929688,244.6300048828125,243.13999938964844,244.0399932861328,4358901,588.260009765625,588.4849853515625,584.5,584.5599975585938,1622056,81.69499969482422,81.69999694824219,81.33999633789062,81.41500091552734,4369217,291.1199951171875,291.67999267578125,288.79998779296875,290.3599853515625,7035820,361.9599914550781,363.19000244140625,360.57000732421875,362.0,2137434
2026-06-10 09:30:00-04:00,243.60499572753906,244.0500030517578,240.22999572753906,240.89999389648438,7985937,580.72998046875,591.2999877929688,579.27001953125,583.5050048828125,2774091,81.72000122070312,82.57550048828125,80.97720336914062,81.61000061035156,8071228,290.7650146484375,291.19000244140625,287.3800048828125,289.7349853515625,10605790,360.8399963378906,366.30999755859375,359.8800048828125,365.20001220703125,3948575
