Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-03 10:30:00-04:00,82.37999725341797,82.5999984741211,81.80999755859375,82.4800033569336,2422095,257.6745910644531,258.8699951171875,256.07000732421875,258.739990234375,3324310,612.2550048828125,619.4400024414062,607.2000122070312,617.5150146484375,3018529,329.7149963378906,330.80999755859375,327.6099853515625,329.8299865722656,5915118,339.0400085449219,339.75,337.260009765625,339.29998779296875,1614039
2026-09-03 11:30:00-04:00,82.4800033569336,82.62000274658203,82.052001953125,82.08999633789062,1430511,258.760009765625,259.32501220703125,258.20001220703125,258.5350036621094,2399433,617.5150146484375,619.3800048828125,614.260009765625,614.9949951171875,1461905,329.8500061035156,330.57000732421875,329.239990234375,330.06988525390625,2989051,339.3299865722656,339.4800109863281,337.44000244140625,337.8800048828125,963504
2026-09-03 12:30:00-04:00,82.09500122070312,82.74500274658203,81.62999725341797,82.74369812011719,2754516,258.510009765625,258.9010009765625,257.75,258.6517028808594,1612582,614.989990234375,615.3599853515625,611.8900146484375,613.010009765625,1059429,330.0400085449219,330.239990234375,327.45001220703125,327.7300109863281,2487437,337.8299865722656,338.9700012207031,337.4200134277344,338.8900146484375,815869
2026-09-03 13:30:00-04:00,82.74500274658203,83.18000030517578,82.46499633789062,82.49500274658203,2885533,258.67999267578125,259.4700012207031,258.04998779296875,259.4700012207031,1818364,613.010009765625,615.47998046875,613.010009765625,614.4857788085938,1077733,327.7200012207031,328.0400085449219,326.67999267578125,327.1199951171875,2893449,338.8999938964844,340.1600036621094,338.8599853515625,340.1499938964844,868053
2026-09-03 14:30:00-04:00,82.49500274658203,82.79000091552734,82.25499725341797,82.73999786376953,1898816,259.4599914550781,259.5,258.41009521484375,258.6549987792969,1991322,614.5499877929688,616.0,612.3201293945312,612.780029296875,1756842,327.1449890136719,327.8399963378906,326.510009765625,327.7950134277344,3166307,340.1600036621094,340.19000244140625,338.95001220703125,339.8299865722656,945353
2026-09-03 15:30:00-04:00,82.73500061035156,82.83000183105469,82.45999908447266,82.69000244140625,3478757,258.6549987792969,259.1600036621094,258.44000244140625,258.8999938964844,2672522,612.7000122070312,613.8099975585938,609.5999755859375,610.6799926757812,1406401,327.7900085449219,328.8399963378906,327.4100036621094,328.2099914550781,3531235,339.80999755859375,340.20001220703125,338.69000244140625,339.1099853515625,1433148
2026-09-04 09:30:00-04:00,82.16999816894531,82.69000244140625,80.70999908447266,80.71499633789062,5574722,259.2149963378906,261.1199951171875,256.80999755859375,257.30999755859375,6649791,612.4949951171875,616.3300170898438,605.27001953125,609.2999877929688,3712138,328.30499267578125,328.92999267578125,320.44000244140625,320.7099914550781,9203066,339.2049865722656,340.17999267578125,334.6099853515625,334.668701171875,3028585
2026-09-04 10:30:00-04:00,80.72000122070312,80.88999938964844,79.4000015258789,79.4749984741211,7839776,257.3299865722656,257.5,255.2899932861328,255.9949951171875,3872571,609.280029296875,613.4000244140625,608.1599731445312,612.010009765625,1810974,320.7099914550781,321.1600036621094,317.8599853515625,319.4700012207031,6226795,334.67999267578125,335.9200134277344,333.75,334.3900146484375,1508711
2026-09-04 11:30:00-04:00,79.4800033569336,79.59030151367188,78.91010284423828,79.33999633789062,5897075,255.9949951171875,257.1199035644531,255.6699981689453,257.0400085449219,2328037,612.02001953125,614.3399047851562,609.72998046875,612.885009765625,1168367,319.4700012207031,321.3291931152344,319.1099853515625,320.5,4008228,334.4100036621094,335.523193359375,334.1300048828125,335.2900085449219,898069
2026-09-04 12:30:00-04:00,79.33000183105469,79.37000274658203,78.8499984741211,78.9800033569336,2815011,257.0400085449219,257.3900146484375,256.82000732421875,256.8800048828125,1761332,612.9000244140625,613.34130859375,608.719970703125,609.5,746925,320.51739501953125,321.8999938964844,320.41009521484375,321.68499755859375,2654137,335.260009765625,335.625,335.07000732421875,335.4200134277344,928975
2026-09-04 13:30:00-04:00,78.98999786376953,79.17500305175781,78.841796875,79.00499725341797,2244332,256.8399963378906,257.4999084472656,256.68499755859375,257.32501220703125,1919458,609.5,612.6300048828125,608.1024169921875,610.864990234375,1023568,321.67999267578125,321.67999267578125,320.739990234375,320.8800048828125,1957604,335.3599853515625,335.3999938964844,334.45001220703125,335.1000061035156,841721
2026-09-04 14:30:00-04:00,79.00499725341797,79.19999694824219,78.66999816894531,78.68499755859375,3283188,257.3399963378906,258.5,257.30999755859375,258.44500732421875,2849453,610.8599853515625,617.25,610.0401000976562,617.0183715820312,1642364,320.8800048828125,322.1000061035156,320.8599853515625,321.7850036621094,2682837,335.1099853515625,336.3500061035156,335.010009765625,336.3500061035156,969933
2026-09-04 15:30:00-04:00,78.67500305175781,78.69499969482422,78.2300033569336,78.23999786376953,6693580,258.4049987792969,259.2799987792969,258.25,258.510009765625,3531659,617.0700073242188,617.4600219726562,615.4000244140625,616.75,1392686,321.7699890136719,321.8091125488281,319.6510009765625,319.989990234375,4295687,336.3349914550781,336.3900146484375,335.1300048828125,335.2699890136719,1838179
2026-09-08 09:30:00-04:00,77.51000213623047,77.72000122070312,75.91999816894531,76.40989685058594,9572851,256.760009765625,257.69000244140625,254.8000030517578,255.14300537109375,6578319,615.875,623.219970703125,615.0504760742188,616.2100219726562,3197329,317.1199951171875,320.70001220703125,315.2919921875,315.6700134277344,7866168,331.94000244140625,333.6300048828125,330.3900146484375,331.8999938964844,3378715
2026-09-08 10:30:00-04:00,76.40499877929688,76.80999755859375,76.36000061035156,76.5999984741211,3487951,255.19000244140625,257.4599914550781,254.75,257.3163146972656,3429833,616.239990234375,618.6199951171875,613.469970703125,617.1199951171875,1524567,315.6700134277344,316.7799987792969,315.2699890136719,316.2491149902344,3628788,331.8699951171875,335.44000244140625,331.6000061035156,335.1300048828125,1891569
2026-09-08 11:30:00-04:00,76.59500122070312,76.76000213623047,76.33000183105469,76.48500061035156,2874032,257.3599853515625,257.6177062988281,256.2300109863281,256.9049987792969,2403840,617.1599731445312,617.9000244140625,615.1701049804688,616.4099731445312,904118,316.2449951171875,316.80999755859375,315.4599914550781,316.0849914550781,2793598,335.1300048828125,335.7900085449219,334.8301086425781,335.32501220703125,920139
2026-09-08 12:30:00-04:00,76.48200225830078,76.93000030517578,76.41500091552734,76.71499633789062,2598350,256.8800048828125,257.989990234375,256.8702087402344,256.91009521484375,1706774,616.4099731445312,620.030029296875,616.3099975585938,617.8939819335938,1120516,316.1000061035156,316.55999755859375,315.75,316.2699890136719,2043779,335.30999755859375,336.4200134277344,334.95001220703125,336.1499938964844,873475
2026-09-08 13:30:00-04:00,76.71499633789062,76.88999938964844,76.63500213623047,76.74500274658203,2055705,256.92498779296875,257.2900085449219,256.6700134277344,257.06500244140625,1500540,617.8900146484375,618.6298828125,616.0,616.5599975585938,931584,316.2720031738281,316.739990234375,315.9410095214844,316.3900146484375,2237699,336.1300048828125,336.4700012207031,334.5799865722656,334.8204040527344,876154
2026-09-08 14:30:00-04:00,76.75,76.83989715576172,76.58000183105469,76.6449966430664,3389571,257.1099853515625,257.5,256.07000732421875,257.1200866699219,2219035,616.5700073242188,624.7999877929688,609.739990234375,613.364990234375,4021065,316.3949890136719,316.5299987792969,314.9200134277344,315.79998779296875,3695049,334.82000732421875,335.29998779296875,333.7799987792969,334.3999938964844,1403099
2026-09-08 15:30:00-04:00,76.6449966430664,76.83999633789062,76.47000122070312,76.77999877929688,4313529,257.1600036621094,257.2701110839844,256.44000244140625,256.9599914550781,3295667,613.3599853515625,617.47998046875,612.7100219726562,613.3099975585938,1840718,315.80010986328125,316.69000244140625,315.5249938964844,316.3500061035156,3631577,334.3999938964844,335.4700012207031,334.0299987792969,335.4100036621094,1481873
2026-09-09 09:30:00-04:00,76.33999633789062,76.72000122070312,76.2300033569336,76.54499816894531,4251913,253.1199951171875,254.6199951171875,250.88999938964844,252.4499969482422,8969325,648.6400146484375,651.6909790039062,638.5601196289062,643.780029296875,11961727,315.4106140136719,318.1300048828125,314.3299865722656,314.75,7809919,328.8868103027344,328.989990234375,325.6300048828125,328.2449951171875,6239678
2026-09-09 10:30:00-04:00,76.54000091552734,76.70500183105469,76.4000015258789,76.53500366210938,2847829,252.4499969482422,252.69000244140625,250.64999389648438,250.77999877929688,4012394,643.7449951171875,657.8599853515625,640.6900024414062,652.409912109375,6420278,314.7099914550781,314.7101135253906,312.1099853515625,312.5025939941406,5239070,328.2200012207031,328.260009765625,325.75,326.55999755859375,2085461
2026-09-09 11:30:00-04:00,76.53500366210938,76.5999984741211,76.0999984741211,76.27999877929688,2043556,250.77499389648438,251.97999572753906,250.75,251.38499450683594,2846111,652.2899780273438,654.919921875,649.52001953125,651.0700073242188,2686560,312.510009765625,313.7099914550781,312.2200012207031,313.6650085449219,4691671,326.55999755859375,327.8500061035156,326.5299987792969,327.2699890136719,1196821
2026-09-09 12:30:00-04:00,76.28500366210938,76.37000274658203,76.16999816894531,76.19499969482422,1104981,251.36819458007812,252.16000366210938,251.0800018310547,252.02000427246094,1270872,651.0900268554688,652.0,649.27001953125,651.5700073242188,1155085,313.67999267578125,314.989990234375,313.44000244140625,314.7900085449219,2304282,327.30999755859375,328.2200012207031,327.2099914550781,328.17999267578125,496506
