Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26 09:30:00-04:00,261.2749938964844,262.04998779296875,258.8800048828125,259.05999755859375,4298023,590.4375,593.27001953125,561.9450073242188,574.0924072265625,14246200,81.875,82.41999816894531,81.29499816894531,82.125,6633605,310.2449951171875,313.4198913574219,308.80010986328125,311.7950134277344,5614805,343.1449890136719,343.19110107421875,337.7843017578125,338.6099853515625,3430185
2026-08-26 10:30:00-04:00,259.05999755859375,261.1199951171875,258.7799987792969,260.1659851074219,2610670,574.0750122070312,588.760009765625,570.75,582.6199951171875,6178507,82.125,82.19999694824219,81.58000183105469,81.81999969482422,2703734,311.7900085449219,313.45001220703125,311.6600036621094,312.5199890136719,3001620,338.5899963378906,339.8500061035156,337.7699890136719,339.4501037597656,1565295
2026-08-26 11:30:00-04:00,260.17498779296875,260.2900085449219,258.3500061035156,258.5069885253906,2078967,582.5,582.8400268554688,574.27001953125,576.7550048828125,2785844,81.81909942626953,81.83499908447266,81.44999694824219,81.51000213623047,1839336,312.5199890136719,313.94000244140625,312.17999267578125,313.2947082519531,2587551,339.4504089355469,339.4508056640625,337.3399963378906,337.42999267578125,1258906
2026-08-26 12:30:00-04:00,258.4800109863281,259.3800048828125,258.239990234375,259.32000732421875,1721830,576.6849975585938,579.1599731445312,574.7719116210938,578.2947998046875,1499064,81.51000213623047,81.83499908447266,81.44999694824219,81.79019927978516,1710816,313.30499267578125,313.4800109863281,312.5,313.1300048828125,1913849,337.45001220703125,338.4800109863281,337.010009765625,338.1199951171875,1242663
2026-08-26 13:30:00-04:00,259.3399963378906,259.3399963378906,258.45001220703125,258.80999755859375,1719773,578.3150024414062,579.0800170898438,576.4099731445312,577.8049926757812,1423819,81.78500366210938,81.95500183105469,81.7300033569336,81.8550033569336,1565494,313.1549987792969,313.25,312.65008544921875,313.0498962402344,1986950,338.1449890136719,338.7880859375,338.1099853515625,338.3999938964844,806694
2026-08-26 14:30:00-04:00,258.7950134277344,260.3699951171875,258.7799987792969,259.8299865722656,2174349,577.8049926757812,580.9235229492188,576.8099975585938,577.021728515625,1663921,81.8550033569336,81.93499755859375,81.69999694824219,81.7249984741211,1575051,313.0299987792969,315.25,312.95001220703125,314.8446044921875,3850057,338.3999938964844,339.0249938964844,338.17999267578125,338.45989990234375,1391799
2026-08-26 15:30:00-04:00,259.8299865722656,260.75,259.7699890136719,260.2799987792969,2452334,577.0,578.6500244140625,575.8099975585938,576.1099853515625,1733188,81.7249984741211,81.87000274658203,81.31500244140625,81.45999908447266,2694421,314.8599853515625,315.42999267578125,313.19000244140625,313.4800109863281,4389301,338.43499755859375,339.5299987792969,338.29998779296875,339.07501220703125,1536978
2026-08-27 09:30:00-04:00,259.2300109863281,259.6600036621094,255.5800018310547,257.125,8118298,576.47998046875,588.3900146484375,567.6199951171875,578.3400268554688,4776680,81.06999969482422,81.1500015258789,79.29000091552734,79.7300033569336,6392145,310.5450134277344,312.10198974609375,309.40008544921875,310.7921142578125,7249330,336.3219909667969,338.69000244140625,335.3999938964844,337.0,2981157
