Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23 10:30:00-04:00,68.54000091552734,69.0,68.51499938964844,68.68000030517578,5218812,607.6099853515625,607.9949951171875,598.1900024414062,599.280029296875,2266780,321.4649963378906,322.9100036621094,320.7149963378906,321.2799987792969,3963966,318.0400085449219,319.6199951171875,314.8900146484375,316.5899963378906,6453035,234.55999755859375,234.88499450683594,232.10000610351562,232.27999877929688,7313527
2026-07-23 11:30:00-04:00,68.68000030517578,68.91999816894531,68.30000305175781,68.51499938964844,4104097,599.0999755859375,604.7899780273438,597.219970703125,604.4000244140625,1576862,321.2900085449219,321.54998779296875,320.07000732421875,320.3598937988281,4791936,316.6099853515625,321.6000061035156,316.5404052734375,320.9700012207031,4601336,232.3000030517578,235.0,223.67950439453125,234.8000030517578,5750929
2026-07-23 12:30:00-04:00,68.51499938964844,69.12000274658203,68.48999786376953,69.09940338134766,3524725,604.5,607.219970703125,601.3400268554688,605.9199829101562,1367887,320.30999755859375,321.04998779296875,320.0,320.8699951171875,2240708,320.92999267578125,321.4599914550781,318.8299865722656,320.4800109863281,3883615,234.8300018310547,235.14999389648438,233.84010314941406,234.49000549316406,3069226
2026-07-23 13:30:00-04:00,69.09500122070312,69.3550033569336,68.86000061035156,69.05999755859375,3843258,605.840087890625,607.8800048828125,604.1649780273438,606.1400146484375,900356,320.8700866699219,321.39898681640625,320.0,320.2699890136719,2551049,320.4800109863281,320.5299987792969,319.3599853515625,319.939697265625,2538094,234.5,234.50999450683594,233.66000366210938,233.9250030517578,2508087
2026-07-23 14:30:00-04:00,69.06999969482422,69.20999908447266,68.75,68.76219940185547,5546192,606.1400146484375,608.135009765625,604.8175048828125,607.3001098632812,1499210,320.2749938964844,321.20001220703125,319.760009765625,320.4198913574219,3757792,319.9100036621094,319.9299011230469,318.2099914550781,318.54998779296875,2943051,233.9250030517578,234.07049560546875,233.1300048828125,233.14999389648438,2951789
2026-07-23 15:30:00-04:00,68.76000213623047,69.01000213623047,68.45999908447266,68.86000061035156,4645618,607.4299926757812,607.6900024414062,603.0399780273438,605.969970703125,1858985,320.3800048828125,321.9800109863281,320.0400085449219,321.6099853515625,4281719,318.5299987792969,319.3599853515625,317.7799987792969,318.2699890136719,3751312,233.14999389648438,234.08999633789062,232.91000366210938,233.55999755859375,5636183
2026-07-24 09:30:00-04:00,69.25499725341797,69.45999908447266,67.97039794921875,69.12000274658203,7340702,605.3400268554688,607.52001953125,600.75,604.9000244140625,2224365,324.375,329.4389953613281,323.2300109863281,328.79998779296875,8571059,319.8399963378906,323.9800109863281,318.75,319.8699951171875,5941981,234.3699951171875,234.9499969482422,231.58999633789062,231.58999633789062,7973154
2026-07-24 10:30:00-04:00,69.12000274658203,70.16000366210938,69.12000274658203,70.11499786376953,4840724,605.0,609.3800048828125,603.7899780273438,608.760009765625,1080615,328.7950134277344,331.92999267578125,328.7099914550781,331.7650146484375,6271725,319.80999755859375,321.510009765625,317.5,321.4100036621094,2852974,231.61000061035156,233.92999267578125,231.35000610351562,233.77999877929688,5075022
2026-07-24 11:30:00-04:00,70.11499786376953,70.14510345458984,69.69999694824219,70.1449966430664,3068118,608.7550048828125,609.97998046875,603.02001953125,603.155029296875,1207925,331.7749938964844,334.3699951171875,331.6700134277344,333.7200012207031,6621698,321.44000244140625,321.7699890136719,319.0199890136719,319.1099853515625,1838689,233.82000732421875,234.1898956298828,232.86000061035156,234.03500366210938,2942707
2026-07-24 12:30:00-04:00,70.1500015258789,70.2300033569336,70.0,70.22000122070312,2384045,603.0599975585938,604.9099731445312,600.0700073242188,602.989990234375,1033769,333.69500732421875,334.2200012207031,332.1505126953125,332.3999938964844,3846747,319.114990234375,320.2799987792969,318.19500732421875,320.0199890136719,1668744,234.02999877929688,234.30999755859375,232.88999938964844,233.55499267578125,2680443
2026-07-24 13:30:00-04:00,70.21499633789062,70.37000274658203,70.0199966430664,70.33049774169922,2842871,603.0,603.780029296875,599.1300048828125,601.47998046875,898570,332.3949890136719,333.19000244140625,332.1400146484375,332.2650146484375,2780581,320.010009765625,320.6600036621094,318.8999938964844,319.6700134277344,1498056,233.57000732421875,233.8699951171875,232.16000366210938,232.16000366210938,3212511
2026-07-24 14:30:00-04:00,70.33999633789062,70.68000030517578,70.2300033569336,70.25,4697939,601.52001953125,601.8189697265625,599.0599975585938,600.0549926757812,1091685,332.2650146484375,333.2300109863281,332.05999755859375,332.489990234375,6248052,319.67999267578125,319.8550109863281,318.5722961425781,319.0069885253906,1913048,232.16009521484375,232.3300018310547,231.36000061035156,231.49459838867188,3900801
2026-07-24 15:30:00-04:00,70.25,70.375,70.05999755859375,70.09500122070312,5300395,600.0549926757812,601.1799926757812,594.5999755859375,595.2000122070312,1792240,332.4800109863281,333.45001220703125,331.8500061035156,333.07000732421875,4719723,319.0,320.0799865722656,318.739990234375,319.0899963378906,2492104,231.4499969482422,232.5,231.4499969482422,232.07000732421875,4092356
2026-07-27 09:30:00-04:00,70.58999633789062,70.80000305175781,69.86000061035156,70.41000366210938,6218866,607.219970703125,611.260009765625,600.1799926757812,605.3250122070312,2456826,334.8999938964844,338.1400146484375,334.0199890136719,337.69000244140625,11270804,324.739990234375,330.1014099121094,324.4700012207031,326.260009765625,6083540,235.6999969482422,235.8800048828125,233.22000122070312,233.47999572753906,6565341
2026-07-27 10:30:00-04:00,70.40499877929688,71.25,70.3949966430664,71.1500015258789,4512115,605.2000122070312,607.010009765625,598.97998046875,605.5349731445312,1599141,337.70001220703125,339.5,336.1199951171875,338.739990234375,7762742,326.3299865722656,329.69000244140625,324.5299987792969,328.2099914550781,3171003,233.47999572753906,234.42999267578125,232.92999267578125,233.30499267578125,4794245
2026-07-27 11:30:00-04:00,71.1500015258789,71.6500015258789,71.05999755859375,71.26499938964844,3736143,605.4299926757812,605.7000122070312,597.3905029296875,599.02001953125,1073446,338.7300109863281,339.57000732421875,336.75,337.4501037597656,6554357,328.1875,329.05999755859375,327.1400146484375,327.8699951171875,2002872,233.30999755859375,233.30999755859375,230.99000549316406,231.52999877929688,3656257
2026-07-27 12:30:00-04:00,71.26000213623047,71.37000274658203,70.8499984741211,70.9800033569336,3356148,599.02001953125,600.3699951171875,596.3250122070312,596.8499755859375,823646,337.4599914550781,338.1300048828125,335.67999267578125,336.04998779296875,3314628,327.79998779296875,328.2200012207031,325.8999938964844,326.6650085449219,1455661,231.52999877929688,232.19000244140625,231.3800048828125,231.70069885253906,2560976
2026-07-27 13:30:00-04:00,70.99500274658203,71.16000366210938,70.80999755859375,70.8550033569336,2407507,596.8200073242188,597.3499755859375,593.5050048828125,594.8499755859375,991497,336.07000732421875,336.79998779296875,335.04998779296875,335.1499938964844,3140907,326.6650085449219,326.80999755859375,325.69000244140625,326.135009765625,1048480,231.7100067138672,232.5128936767578,231.49000549316406,231.8800048828125,2212299
2026-07-27 14:30:00-04:00,70.86000061035156,70.97029876708984,70.27999877929688,70.31999969482422,3122105,594.8214721679688,598.0399780273438,593.8300170898438,595.7100219726562,844177,335.1499938964844,336.239990234375,334.70001220703125,335.7200012207031,3486673,326.1099853515625,327.81500244140625,325.6400146484375,327.44000244140625,1227261,231.86000061035156,232.98890686035156,231.75999450683594,232.25,2702443
2026-07-27 15:30:00-04:00,70.32499694824219,70.66590118408203,70.28500366210938,70.4000015258789,3955121,595.77001953125,596.5,593.1500244140625,593.9299926757812,1137412,335.7200012207031,337.2200012207031,335.6499938964844,336.9200134277344,3614510,327.44000244140625,327.8999938964844,326.3599853515625,326.6099853515625,1970704,232.2449951171875,232.3350067138672,231.2100067138672,231.36000061035156,3391901
2026-07-28 09:30:00-04:00,72.11000061035156,73.75499725341797,71.2300033569336,73.56999969482422,12781009,595.9000244140625,601.0,591.0,594.52001953125,2261115,340.0299987792969,342.8900146484375,335.6000061035156,337.9599914550781,13575047,327.79998779296875,330.1700134277344,324.5400085449219,327.6700134277344,4732808,232.85000610351562,233.02000427246094,229.27000427246094,229.57000732421875,9046681
2026-07-28 10:30:00-04:00,73.56999969482422,73.58499908447266,72.62999725341797,73.1050033569336,6338931,594.5,594.5,587.0,594.1400146484375,1392993,337.9800109863281,339.5150146484375,336.6000061035156,339.3900146484375,5039620,327.6400146484375,331.9800109863281,327.05999755859375,331.92999267578125,1854258,229.55499267578125,230.41000366210938,228.10000610351562,230.41000366210938,4400300
