Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07 14:30:00+00:00,298.29998779296875,299.239990234375,297.0899963378906,298.8900146484375,1980843,99.03500366210938,99.12000274658203,98.4800033569336,98.88999938964844,2630498,210.56500244140625,210.77999877929688,209.0800018310547,210.16000366210938,2850372,247.6649932861328,248.19000244140625,245.6999969482422,247.82000732421875,8526234,570.0349731445312,570.4400024414062,564.760009765625,566.6799926757812,1027713
2026-04-07 15:30:00+00:00,298.8800964355469,301.3500061035156,298.3500061035156,301.04998779296875,1550182,98.88999938964844,99.41999816894531,98.72000122070312,98.93499755859375,1981398,210.17999267578125,212.25,210.08999633789062,211.69000244140625,2371937,247.82000732421875,250.28990173339844,247.39999389648438,250.1699981689453,6863002,566.9099731445312,570.1799926757812,565.760009765625,569.0050048828125,808164
2026-04-07 16:30:00+00:00,301.0199890136719,301.4100036621094,300.5150146484375,300.8299865722656,1069303,98.93000030517578,99.04000091552734,98.54000091552734,98.72029876708984,2075333,211.63999938964844,212.23989868164062,211.41000366210938,212.02000427246094,1932658,250.1699981689453,253.38999938964844,249.66009521484375,251.5850067138672,8239350,569.0050048828125,570.5,567.5501098632812,568.2999877929688,731881
2026-04-07 17:30:00+00:00,300.80999755859375,302.2900085449219,300.6099853515625,301.1300048828125,1008539,98.7249984741211,99.06999969482422,98.57499694824219,98.58999633789062,1550377,212.02999877929688,213.14999389648438,211.9949951171875,212.41000366210938,2170226,251.61500549316406,252.7899932861328,251.2899932861328,251.32000732421875,3425924,568.4000244140625,571.6900024414062,568.219970703125,568.7899780273438,722998
2026-04-07 18:30:00+00:00,301.1300048828125,301.54998779296875,299.5376892089844,300.8299865722656,1591674,98.58999633789062,98.91999816894531,98.25,98.48999786376953,2338143,212.44500732421875,213.39999389648438,211.27000427246094,212.5800018310547,3219591,251.3300018310547,252.5,250.1199951171875,251.9550018310547,4257297,568.8350219726562,571.2449951171875,565.5,569.27001953125,917678
2026-04-07 19:30:00+00:00,300.760009765625,304.1000061035156,300.55999755859375,303.8900146484375,2521199,98.4800033569336,98.91999816894531,98.33999633789062,98.8499984741211,2809541,212.5050048828125,213.97000122070312,212.33999633789062,213.77999877929688,3603589,251.92100524902344,253.60989379882812,251.44000244140625,253.49000549316406,5898745,569.1500244140625,575.2249755859375,568.2200927734375,574.9099731445312,1261986
2026-04-08 13:30:00+00:00,317.80999755859375,319.3299865722656,312.7049865722656,314.3299865722656,6904198,100.13999938964844,100.37999725341797,97.44000244140625,99.0999984741211,9969157,223.94000244140625,226.0,219.6199951171875,221.2899932861328,14195117,258.510009765625,259.7499084472656,256.5299987792969,258.1300048828125,10222566,605.7000122070312,608.9600219726562,596.1099853515625,596.47998046875,5404751
2026-04-08 14:30:00+00:00,314.3299865722656,314.6549987792969,312.79998779296875,313.9800109863281,2206930,99.0999984741211,99.8301010131836,99.04000091552734,99.29499816894531,3318877,221.29100036621094,221.39999389648438,220.0800018310547,220.88999938964844,4747964,258.1400146484375,259.510009765625,257.510009765625,257.510009765625,4460093,596.47998046875,598.5999755859375,592.4500122070312,593.1799926757812,1917507
2026-04-08 15:30:00+00:00,314.0,316.05999755859375,313.7799987792969,315.9599914550781,1671494,99.30000305175781,99.55500030517578,98.98999786376953,99.44000244140625,2023797,220.89500427246094,222.1699981689453,220.75,221.9250030517578,4157301,257.5199890136719,258.3999938964844,257.1099853515625,257.4280090332031,3452386,593.0900268554688,622.8699951171875,591.8300170898438,621.3400268554688,7138083
2026-04-08 16:30:00+00:00,316.0,317.32000732421875,315.510009765625,315.6199951171875,1359672,99.43499755859375,99.55999755859375,99.0250015258789,99.03140258789062,1924507,221.92999267578125,222.7198944091797,221.4499969482422,221.8000030517578,4147277,257.42498779296875,258.69000244140625,257.42498779296875,257.510009765625,2664363,621.1900024414062,629.9099731445312,618.8800048828125,622.4099731445312,6869441
2026-04-08 17:30:00+00:00,315.5899963378906,316.6000061035156,315.2701110839844,315.614990234375,1354989,99.03500366210938,99.3550033569336,98.91999816894531,99.11499786376953,1937625,221.7899932861328,222.7996063232422,221.57000732421875,221.76559448242188,3685286,257.5,258.1499938964844,256.9100036621094,257.239990234375,2940397,622.4849853515625,625.25,616.4000244140625,616.6140747070312,2940093
2026-04-08 18:30:00+00:00,315.6000061035156,316.2099914550781,314.3399963378906,314.4949951171875,1489435,99.11499786376953,99.23999786376953,98.73999786376953,98.88500213623047,2388106,221.7899932861328,221.92999267578125,220.17999267578125,220.34080505371094,4686765,257.2300109863281,257.8399963378906,257.0899963378906,257.20001220703125,3088380,616.6649780273438,616.9400024414062,610.0,610.1900024414062,2484570
2026-04-08 19:30:00+00:00,314.4700012207031,315.4100036621094,313.92999267578125,314.7699890136719,2673161,98.88500213623047,99.47000122070312,98.88500213623047,99.47000122070312,3340313,220.33999633789062,221.41000366210938,220.32000732421875,221.25,4615578,257.17999267578125,258.989990234375,257.17999267578125,258.92999267578125,3893271,610.1849975585938,613.4998779296875,609.6099853515625,612.6900024414062,2570894
2026-04-09 13:30:00+00:00,312.79998779296875,312.8561096191406,309.8699951171875,310.1199951171875,3449815,99.77999877929688,100.3499984741211,99.08000183105469,99.41500091552734,5347356,224.42999267578125,226.4600067138672,223.27000427246094,224.5800018310547,12487533,259.3699951171875,260.0299987792969,256.07000732421875,257.8399963378906,5914405,626.969970703125,632.7000122070312,623.0,625.4949951171875,6118745
2026-04-09 14:30:00+00:00,310.0799865722656,313.6000061035156,309.4800109863281,313.2449951171875,2083648,99.41500091552734,100.73999786376953,99.38999938964844,100.7300033569336,2783975,224.5399932861328,229.80990600585938,224.39999389648438,229.36000061035156,9049994,257.80999755859375,258.260009765625,257.35009765625,257.54998779296875,2479856,625.4000244140625,632.0,624.5499877929688,629.5999755859375,2649520
2026-04-09 15:30:00+00:00,313.20001220703125,316.8299865722656,313.0350036621094,316.4200134277344,1821526,100.7300033569336,101.4000015258789,100.62000274658203,101.18499755859375,4386653,229.36000061035156,233.8000030517578,229.2100067138672,231.77000427246094,11722065,257.5150146484375,259.4700012207031,257.47601318359375,259.1199951171875,2615049,629.5,637.5,628.9000244140625,634.9949951171875,2400835
2026-04-09 16:30:00+00:00,316.4750061035156,317.42999267578125,315.8550109863281,316.8699951171875,1292408,101.19100189208984,102.16000366210938,101.12999725341797,101.83499908447266,5089718,231.77000427246094,231.8300018310547,230.47999572753906,231.4250030517578,6161329,259.1199951171875,260.5299987792969,258.80499267578125,260.05499267578125,2292578,635.0800170898438,635.4998779296875,631.02099609375,631.0999755859375,1561970
2026-04-09 17:30:00+00:00,316.8299865722656,317.3299865722656,316.07000732421875,316.2124938964844,1193844,101.83000183105469,102.08000183105469,101.55030059814453,101.94999694824219,4151879,231.42990112304688,232.25,230.6300048828125,231.64999389648438,4754618,260.04998779296875,260.45001220703125,259.29998779296875,259.625,1852839,631.1599731445312,632.719970703125,627.3228149414062,628.1300048828125,1289784
2026-04-09 18:30:00+00:00,316.19500732421875,316.9200134277344,316.1000061035156,316.3900146484375,1071259,101.94499969482422,102.33000183105469,101.88999938964844,102.0250015258789,3814044,231.63999938964844,232.57000732421875,230.981201171875,232.35000610351562,4919762,259.6099853515625,260.3399963378906,259.45001220703125,260.05999755859375,2088354,628.10498046875,629.72998046875,627.2210083007812,629.0999755859375,1245976
2026-04-09 19:30:00+00:00,316.3900146484375,317.0566101074219,316.32000732421875,316.32000732421875,1231652,102.0199966430664,102.33799743652344,101.91999816894531,102.09500122070312,4499033,232.34500122070312,233.66000366210938,232.22000122070312,233.64999389648438,9022132,260.04998779296875,261.1199951171875,260.0249938964844,260.3900146484375,2894901,629.125,630.1599731445312,628.0,628.25,1664630
2026-04-10 13:30:00+00:00,318.1199951171875,319.5,317.0,317.38128662109375,1937978,102.46499633789062,103.08000183105469,101.45999908447266,101.86499786376953,5421169,235.3800048828125,239.14999389648438,235.2100067138672,239.10000610351562,15404865,259.95001220703125,261.7699890136719,259.07000732421875,261.6700134277344,4678791,634.469970703125,638.5800170898438,629.02001953125,633.125,2896312
