Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG,META,META,META,META,META
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29 10:30:00-04:00,244.10000610351562,246.7550048828125,242.0800018310547,242.94000244140625,11436903,75.66999816894531,75.87999725341797,75.2750015258789,75.6364974975586,5530653,280.8800048828125,282.8299865722656,280.3299865722656,282.3301086425781,7865974,347.0400085449219,349.7799987792969,346.239990234375,349.4516906738281,4098768,567.655029296875,569.3400268554688,562.489990234375,566.7050170898438,1472179
2026-06-29 11:30:00-04:00,242.96499633789062,252.52499389648438,240.05169677734375,240.2449951171875,7459563,75.62999725341797,75.66000366210938,74.75,74.8510971069336,4370133,282.3424987792969,283.03448486328125,280.2200012207031,280.55999755859375,7404129,349.44000244140625,351.04998779296875,348.57000732421875,350.0799865722656,2893286,566.77001953125,566.9199829101562,563.3599853515625,564.52001953125,1317842
2026-06-29 12:30:00-04:00,240.25,241.59750366210938,239.72000122070312,240.80999755859375,5581265,74.8550033569336,74.9386978149414,74.30999755859375,74.6500015258789,3467569,280.55999755859375,281.5400085449219,279.8500061035156,281.4800109863281,5224516,350.0799865722656,350.95001220703125,348.7308044433594,350.635009765625,2013168,564.4000244140625,565.8800048828125,563.0900268554688,564.6199951171875,959030
2026-06-29 13:30:00-04:00,240.81500244140625,241.5399932861328,240.1199951171875,240.24000549316406,3842243,74.6449966430664,74.80999755859375,73.98500061035156,74.18499755859375,3589105,281.4700012207031,282.29998779296875,280.8599853515625,281.54998779296875,4206523,350.6300048828125,351.739013671875,350.125,350.8399963378906,1888533,564.6799926757812,566.239990234375,564.0800170898438,565.1649780273438,711916
2026-06-29 14:30:00-04:00,240.23500061035156,241.99000549316406,239.94000244140625,240.2449951171875,8545770,74.18990325927734,74.22000122070312,73.88999938964844,74.03700256347656,3783270,281.54998779296875,283.0775146484375,281.4549865722656,282.67999267578125,5654409,350.79998779296875,351.45001220703125,349.6400146484375,349.7699890136719,1894580,565.0501098632812,566.614990234375,563.9500122070312,563.97998046875,1040813
2026-06-29 15:30:00-04:00,240.25999450683594,240.55999755859375,239.72500610351562,240.1199951171875,8784580,74.02999877929688,74.07990264892578,73.73500061035156,73.75,4744921,282.7099914550781,282.739990234375,281.4700012207031,281.6300048828125,6544751,349.7491149902344,351.9700012207031,349.739990234375,351.0799865722656,2497685,564.0900268554688,567.4299926757812,562.0499877929688,562.3300170898438,1561959
2026-06-30 09:30:00-04:00,237.42999267578125,240.4600067138672,237.19000244140625,239.55499267578125,12033175,73.58999633789062,73.74500274658203,72.54000091552734,72.66000366210938,6567167,281.1700134277344,286.2898864746094,280.69500732421875,286.0249938964844,9106597,351.3550109863281,352.3500061035156,348.1099853515625,350.864990234375,2814624,560.9400024414062,561.510009765625,554.14501953125,556.35498046875,2659321
2026-06-30 10:30:00-04:00,239.5500030517578,240.72500610351562,237.55999755859375,238.65499877929688,5946206,72.6500015258789,72.76000213623047,72.12000274658203,72.7249984741211,5697994,286.010009765625,288.6600036621094,285.260009765625,288.2699890136719,5769602,350.8218994140625,354.0899963378906,350.7099914550781,353.82501220703125,1911179,556.4400024414062,557.5,551.4299926757812,556.0050048828125,1730659
2026-06-30 11:30:00-04:00,238.66000366210938,240.33999633789062,238.47140502929688,240.02000427246094,5564318,72.7249984741211,73.08999633789062,72.58000183105469,72.91000366210938,3169563,288.2799987792969,289.3800048828125,287.80999755859375,288.1449890136719,4424512,353.82000732421875,355.1700134277344,352.94000244140625,354.4999084472656,1594337,556.1099243164062,557.510009765625,555.1400146484375,556.0,1227874
2026-06-30 12:30:00-04:00,240.0800018310547,241.5399932861328,238.8800048828125,239.07000732421875,5870745,72.9000015258789,73.05999755859375,72.50499725341797,72.53500366210938,2780699,288.1600036621094,289.6600036621094,288.125,288.42999267578125,3373069,354.4700012207031,355.3900146484375,352.7601013183594,352.7601013183594,1172649,556.0,560.3200073242188,555.9000244140625,559.0,1143108
2026-06-30 13:30:00-04:00,239.07000732421875,239.27999877929688,238.1999969482422,238.47999572753906,6284862,72.53500366210938,72.58000183105469,72.25,72.30500030517578,3144981,288.44500732421875,289.19000244140625,287.8550109863281,288.0899963378906,3500049,352.7872009277344,353.9049987792969,352.4200134277344,353.7300109863281,1888406,559.0999755859375,561.75,558.77001953125,560.6699829101562,1000693
2026-06-30 14:30:00-04:00,238.49000549316406,239.24000549316406,237.41000366210938,239.1999969482422,6240680,72.31999969482422,72.41999816894531,72.08000183105469,72.25499725341797,3900733,288.0849914550781,288.17999267578125,286.67999267578125,287.5299987792969,4344541,353.7300109863281,354.1000061035156,352.55999755859375,353.989990234375,1714653,560.6799926757812,561.7498779296875,558.9600219726562,561.4893798828125,1518696
2026-06-30 15:30:00-04:00,239.1999969482422,239.52999877929688,237.5449981689453,238.25,9544259,72.25499725341797,72.2699966430664,71.36499786376953,71.37999725341797,12548678,287.5299987792969,289.9100036621094,287.4200134277344,289.0899963378906,8374915,354.0050048828125,354.7300109863281,353.20001220703125,353.32000732421875,3932413,561.4299926757812,565.5225219726562,560.47998046875,563.0999755859375,2554526
2026-07-01 09:30:00-04:00,239.97999572753906,240.75999450683594,234.89999389648438,240.3101043701172,10895829,72.55999755859375,73.58999633789062,72.33000183105469,73.12000274658203,10311878,293.3299865722656,293.4798889160156,289.19500732421875,293.05999755859375,8755422,354.614990234375,358.7799987792969,353.2300109863281,356.739990234375,3664450,607.9099731445312,616.9600219726562,595.0999755859375,612.4550170898438,16187767
2026-07-01 10:30:00-04:00,240.3350067138672,243.57000732421875,240.2050018310547,243.2899932861328,7484053,73.11000061035156,73.78990173339844,72.9749984741211,73.19499969482422,6445620,293.05999755859375,296.5899963378906,292.7300109863281,295.751708984375,6765940,356.7666015625,359.5398864746094,356.6700134277344,358.6199035644531,1835088,612.52001953125,628.280029296875,611.7000122070312,627.5,8911892
2026-07-01 11:30:00-04:00,243.30999755859375,243.42999267578125,241.35000610351562,242.2050018310547,5709663,73.19509887695312,73.58000183105469,72.96499633789062,73.28500366210938,4346535,295.7799987792969,295.7900085449219,294.6300048828125,294.94500732421875,3404930,358.6000061035156,358.8999938964844,355.04998779296875,355.4100036621094,1391001,627.5899047851562,627.77001953125,615.7750244140625,618.0800170898438,4547859
2026-07-01 12:30:00-04:00,242.22000122070312,244.89999389648438,242.02999877929688,244.3249969482422,4642535,73.29000091552734,74.08000183105469,73.2699966430664,73.86000061035156,3697222,294.94500732421875,295.0599060058594,293.9200134277344,294.0899963378906,3566425,355.3800048828125,356.0899963378906,354.2200012207031,355.56500244140625,1574346,618.1749877929688,620.3599853515625,615.6300048828125,617.864990234375,2167445
2026-07-01 13:30:00-04:00,244.35000610351562,244.60000610351562,243.625,244.11500549316406,4021264,73.875,74.33999633789062,73.83999633789062,74.16000366210938,3384186,294.0799865722656,295.1000061035156,292.70001220703125,294.80499267578125,5502330,355.5199890136719,357.5199890136719,355.2349853515625,356.2900085449219,2132480,617.97998046875,622.8699951171875,617.0,621.3400268554688,2900838
2026-07-01 14:30:00-04:00,244.08999633789062,244.3300018310547,242.02999877929688,242.03500366210938,5084998,74.16280364990234,74.3550033569336,73.80999755859375,74.0,4471842,294.80999755859375,295.5299987792969,294.0,294.0151062011719,4406744,356.3399963378906,357.8999938964844,356.25,356.9100036621094,1435881,621.3800048828125,621.4400024414062,614.25,615.02001953125,2783467
2026-07-01 15:30:00-04:00,242.03500366210938,242.47000122070312,241.5,241.6699981689453,6483082,74.0,74.2300033569336,73.95999908447266,74.19000244140625,5475121,294.0,295.54998779296875,293.7500915527344,294.25,6231653,356.9100036621094,358.3699951171875,356.8900146484375,357.8699951171875,2985926,614.9000244140625,616.989990234375,611.4000244140625,612.9500122070312,3242791
2026-07-02 09:30:00-04:00,241.6024932861328,244.69949340820312,241.0800018310547,244.07000732421875,7849573,75.15799713134766,76.38990020751953,74.91000366210938,76.19999694824219,10292219,294.0849914550781,305.32000732421875,293.67999267578125,305.04998779296875,15588276,356.1499938964844,360.7699890136719,355.0,358.8999938964844,3096468,607.89501953125,610.0,588.7999877929688,590.9199829101562,7109387
2026-07-02 10:30:00-04:00,244.1300048828125,245.8800048828125,243.8000030517578,244.75999450683594,9075076,76.19000244140625,77.1500015258789,76.12999725341797,76.69000244140625,6124867,305.04400634765625,307.82000732421875,304.8500061035156,305.4150085449219,11321356,358.989990234375,360.989990234375,353.5199890136719,353.864990234375,2528219,590.9749755859375,592.8499755859375,585.8800048828125,587.864990234375,2482770
2026-07-02 11:30:00-04:00,244.8000030517578,246.72000122070312,244.52000427246094,246.13999938964844,4368011,76.69000244140625,77.48500061035156,76.5199966430664,77.43499755859375,4831000,305.4200134277344,308.45001220703125,305.2799987792969,308.0899963378906,7200646,353.8949890136719,354.8599853515625,350.94000244140625,352.1099853515625,1613418,587.875,590.0,584.3099975585938,587.0899047851562,1849384
2026-07-02 12:30:00-04:00,246.1300048828125,246.2100067138672,243.7550048828125,244.88499450683594,3187675,77.43000030517578,78.2750015258789,77.33999633789062,78.1050033569336,7030190,308.0899963378906,308.5299072265625,306.6700134277344,307.80499267578125,6654699,352.1050109863281,352.5,350.32000732421875,351.92999267578125,1134318,587.010009765625,587.4400024414062,584.1500244140625,584.989990234375,1192808
2026-07-02 13:30:00-04:00,244.8699951171875,245.4290008544922,243.50999450683594,243.8800048828125,4761423,78.1050033569336,78.43000030517578,78.08999633789062,78.2699966430664,5663512,307.80499267578125,308.29998779296875,306.8200988769531,307.3299865722656,5550150,351.947998046875,355.2699890136719,351.7200012207031,355.0899963378906,1016571,584.9650268554688,586.8099975585938,583.760009765625,586.47998046875,1182767
2026-07-02 14:30:00-04:00,243.8699951171875,244.2299041748047,242.67010498046875,243.97999572753906,3608833,78.26499938964844,78.43000030517578,77.86499786376953,78.11499786376953,5759384,307.3399963378906,308.30999755859375,307.1300048828125,307.42498779296875,5450575,355.0150146484375,356.260009765625,354.3299865722656,355.5899963378906,1040574,586.344970703125,587.6900024414062,580.4199829101562,586.2550048828125,2154604
2026-07-02 15:30:00-04:00,243.9600067138672,244.13999938964844,242.27999877929688,242.27999877929688,4247394,78.11499786376953,78.15499877929688,77.58499908447266,77.5999984741211,7040372,307.44000244140625,309.4200134277344,307.2099914550781,308.2200012207031,8660612,355.6199951171875,356.80999755859375,355.30999755859375,355.8699951171875,1984329,586.2550048828125,586.7999877929688,582.5700073242188,582.6500244140625,2296882
