Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN
2025-12-23 15:30:00+00:00,93.16000366210938,93.56999969482422,93.02999877929688,93.26499938964844,1943115,662.6699829101562,664.5999755859375,662.3300170898438,664.0750122070312,525635,270.8399963378906,271.95001220703125,270.70001220703125,271.7814025878906,2241209,313.6499938964844,316.2149963378906,313.6400146484375,314.95989990234375,1553256,230.1199951171875,231.1699981689453,229.97999572753906,230.4600067138672,2389710
2025-12-23 16:30:00+00:00,93.26499938964844,93.45999908447266,93.18000030517578,93.375,1498901,664.219970703125,665.739990234375,663.3281860351562,664.1799926757812,610049,271.81500244140625,272.3111877441406,271.4729919433594,271.5299987792969,2086319,314.9649963378906,315.9800109863281,314.6449890136719,315.41241455078125,975490,230.460205078125,231.6999969482422,230.460205078125,231.38999938964844,1907572
2025-12-23 17:30:00+00:00,93.37000274658203,93.4000015258789,93.08999633789062,93.32499694824219,1433067,664.22998046875,664.8499755859375,663.4099731445312,664.234619140625,439998,271.5400085449219,271.80999755859375,271.1099853515625,271.70001220703125,1310733,315.4100036621094,315.57000732421875,314.8399963378906,315.57000732421875,776840,231.33999633789062,231.8300018310547,231.11000061035156,231.53799438476562,1391950
2025-12-23 18:30:00+00:00,93.31999969482422,93.375,93.0999984741211,93.13899993896484,1129877,664.2349853515625,665.260009765625,663.7000122070312,665.0900268554688,427006,271.70001220703125,272.1199951171875,271.5,271.80999755859375,1442128,315.5899963378906,316.29998779296875,315.3800048828125,315.57501220703125,620681,231.53500366210938,232.13999938964844,231.47999572753906,232.0,1349927
2025-12-23 19:30:00+00:00,93.13500213623047,93.33999633789062,93.08000183105469,93.19000244140625,1488927,665.0999755859375,666.0,664.3800048828125,665.489990234375,488599,271.80999755859375,272.44000244140625,271.760009765625,272.10699462890625,1857021,315.5899963378906,316.2560119628906,315.4200134277344,316.1610107421875,710700,232.0,232.44500732421875,231.74000549316406,232.2100067138672,1825561
2025-12-23 20:30:00+00:00,93.18499755859375,93.5,93.06500244140625,93.4800033569336,2515925,665.4400024414062,665.8800048828125,663.5,664.7000122070312,736127,272.1000061035156,272.45001220703125,271.8399963378906,272.239990234375,2287709,316.1600036621094,316.16461181640625,315.3999938964844,315.7099914550781,910979,232.2100067138672,232.27999877929688,231.9199981689453,232.1199951171875,8218043
2025-12-24 14:30:00+00:00,93.18000030517578,93.30000305175781,92.66500091552734,93.125,3550025,662.8699951171875,667.2999877929688,662.5750122070312,665.152587890625,939446,273.25,274.739990234375,273.0899963378906,274.03509521484375,4589623,315.0,315.5899963378906,313.32000732421875,314.0000915527344,1814702,232.0,232.4199981689453,231.3300018310547,232.10000610351562,2816480
2025-12-24 15:30:00+00:00,93.125,93.62999725341797,93.07009887695312,93.48500061035156,1960432,665.2000122070312,666.75,665.0,666.5150146484375,501463,274.0400085449219,275.04998779296875,273.9100036621094,274.85101318359375,2096233,314.010009765625,315.04998779296875,313.8399963378906,314.989990234375,744707,232.09500122070312,232.7100067138672,231.94000244140625,232.5399932861328,1730779
2025-12-24 16:30:00+00:00,93.48989868164062,93.62000274658203,93.38999938964844,93.45500183105469,1309517,666.5800170898438,667.75,665.9600219726562,667.239990234375,554652,274.8599853515625,275.42999267578125,274.8299865722656,275.3599853515625,2055154,315.010009765625,315.4200134277344,314.6199951171875,314.79998779296875,696021,232.5399932861328,232.9499969482422,232.47999572753906,232.80999755859375,1280151
2025-12-26 14:30:00+00:00,93.4749984741211,94.43000030517578,93.2699966430664,94.30500030517578,3827524,666.25,668.8399047851562,664.8099975585938,665.1400146484375,834578,274.385009765625,275.3699951171875,274.05999755859375,274.8247985839844,2899986,316.5,316.5599060058594,313.7300109863281,314.62078857421875,1485859,231.42999267578125,232.818603515625,231.17999267578125,232.14990234375,2808135
2025-12-26 15:30:00+00:00,94.30999755859375,94.68499755859375,94.12999725341797,94.2300033569336,2497383,665.1199951171875,665.9099731445312,663.75,664.5150146484375,719925,274.81500244140625,274.9800109863281,274.3699951171875,274.8800048828125,1434883,314.614990234375,315.18499755859375,314.1000061035156,315.0799865722656,652137,232.14999389648438,232.6699981689453,231.99000549316406,232.53500366210938,1133230
2025-12-26 16:30:00+00:00,94.2249984741211,94.40989685058594,94.0199966430664,94.02999877929688,1393814,664.5499877929688,664.7098999023438,662.6500244140625,663.61962890625,475765,274.8800048828125,274.93499755859375,274.4100036621094,274.6400146484375,1079100,315.0899963378906,315.30999755859375,314.7799987792969,314.9599914550781,391917,232.5449981689453,232.99000549316406,232.22000122070312,232.95840454101562,923707
2025-12-26 17:30:00+00:00,94.02999877929688,94.41999816894531,94.0199966430664,94.16999816894531,1379850,663.655029296875,663.7698974609375,661.7000122070312,662.1400146484375,494468,274.6300048828125,274.6499938964844,274.2250061035156,274.5199890136719,903247,314.965087890625,315.19000244140625,314.590087890625,315.0899963378906,320264,232.93499755859375,232.9499969482422,232.3800048828125,232.46580505371094,1021968
2025-12-26 18:30:00+00:00,94.16500091552734,94.38999938964844,94.04000091552734,94.25499725341797,1437112,662.1300048828125,663.1500244140625,661.3800048828125,662.6514892578125,450997,274.5249938964844,274.9849853515625,274.3800048828125,274.7601013183594,1447341,315.04998779296875,315.42999267578125,314.8700866699219,314.92999267578125,386744,232.46499633789062,232.8280029296875,232.38999938964844,232.74000549316406,796947
2025-12-26 19:30:00+00:00,94.26000213623047,94.58000183105469,94.20999908447266,94.26000213623047,1365211,662.655029296875,663.8499755859375,662.1400146484375,662.1444702148438,442019,274.7650146484375,274.8299865722656,273.8700866699219,273.9800109863281,1463547,314.8800048828125,315.2900085449219,314.7349853515625,315.0199890136719,378808,232.74000549316406,232.91769409179688,232.70159912109375,232.7949981689453,855546
2025-12-26 20:30:00+00:00,94.2699966430664,94.55000305175781,94.1500015258789,94.45999908447266,1780153,662.1699829101562,663.989990234375,662.1199951171875,663.2100219726562,603502,273.9800109863281,273.989990234375,272.8699951171875,273.25,2563251,314.9840087890625,315.17999267578125,314.7113037109375,314.9599914550781,608242,232.8000030517578,232.88499450683594,232.42999267578125,232.5,1506664
2025-12-29 14:30:00+00:00,93.98500061035156,94.97000122070312,93.76000213623047,94.01499938964844,3972825,658.010009765625,660.25,655.5,658.4450073242188,1610881,272.69000244140625,274.3599853515625,272.3900146484375,273.9543151855469,3705071,312.81500244140625,314.1700134277344,311.8999938964844,313.8500061035156,2845493,231.94000244140625,232.60000610351562,230.77000427246094,232.25,3378921
2025-12-29 15:30:00+00:00,94.0199966430664,94.09500122070312,93.74500274658203,93.84439849853516,2022867,658.3701171875,659.3800048828125,657.1300048828125,657.7100219726562,598414,273.95001220703125,274.0299987792969,272.989990234375,273.2200012207031,1533379,313.81500244140625,314.4620056152344,312.5,312.8074951171875,916108,232.24000549316406,232.3699951171875,231.2899932861328,231.52239990234375,1551364
2025-12-29 16:30:00+00:00,93.83999633789062,93.95500183105469,93.625,93.66000366210938,1569628,657.75,658.0,655.0399780273438,655.489990234375,636449,273.21881103515625,273.2900085449219,272.8299865722656,273.0400085449219,1203367,312.7699890136719,313.0,312.3550109863281,312.760009765625,610071,231.5,231.5800018310547,231.0399932861328,231.1300048828125,1210353
2025-12-29 17:30:00+00:00,93.66000366210938,93.91999816894531,93.66000366210938,93.91500091552734,1442916,655.4249877929688,656.8200073242188,654.3900146484375,656.6849975585938,442665,273.0400085449219,273.6700134277344,272.9502868652344,273.6400146484375,3234552,312.7099914550781,313.79998779296875,312.67010498046875,313.614990234375,537862,231.14999389648438,231.83999633789062,231.0800018310547,231.50999450683594,1062191
2025-12-29 18:30:00+00:00,93.91999816894531,94.0199966430664,93.83999633789062,93.875,1320215,656.6849975585938,657.6799926757812,656.3900146484375,657.4349975585938,385508,273.6300048828125,274.0,273.44000244140625,273.67999267578125,0,313.5968017578125,314.4599914550781,313.3500061035156,314.20001220703125,585743,231.50999450683594,231.77920532226562,231.11000061035156,231.32000732421875,1277102
2025-12-29 19:30:00+00:00,93.87999725341797,94.44999694824219,93.83499908447266,94.0999984741211,1868750,657.4400024414062,659.9600219726562,657.3900146484375,659.5900268554688,485188,273.67999267578125,274.0,273.6700134277344,273.9028015136719,1410063,314.2099914550781,314.9700012207031,313.860107421875,314.3399963378906,623808,231.3249969482422,232.4499969482422,231.30999755859375,232.10000610351562,1755351
2025-12-29 20:30:00+00:00,94.1050033569336,94.25,94.08999633789062,94.13999938964844,1994912,659.5399780273438,659.8099975585938,658.3200073242188,658.5499877929688,486363,273.9100036621094,273.94000244140625,273.4599914550781,273.79901123046875,1452813,314.32000732421875,314.7300109863281,314.1300048828125,314.3800048828125,3980055,232.08999633789062,232.38999938964844,231.89999389648438,232.0800018310547,1417358
