Ticker,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-28 10:30:00-04:00,577.2100219726562,589.1900024414062,574.3599853515625,584.6400146484375,3152942,260.9200134277344,267.25,260.6300048828125,266.8500061035156,11175168,81.34500122070312,82.35350036621094,81.32830047607422,82.18499755859375,3560036,316.7250061035156,322.0299987792969,316.5199890136719,321.94000244140625,7393135,340.2799987792969,345.42999267578125,339.85589599609375,344.95001220703125,2845271
2026-08-28 11:30:00-04:00,584.75,585.2100219726562,573.3001098632812,575.1799926757812,1766691,266.864990234375,267.55999755859375,264.7099914550781,265.8500061035156,6794291,82.19000244140625,82.2699966430664,81.58000183105469,81.68499755859375,2148724,321.9549865722656,322.3699951171875,320.5350036621094,320.9700012207031,4403946,344.9700012207031,345.0899963378906,341.8800048828125,342.8299865722656,1548980
2026-08-28 12:30:00-04:00,575.239990234375,576.8809204101562,574.35009765625,575.8400268554688,845993,265.8900146484375,266.3800048828125,264.3900146484375,265.260009765625,4954529,81.68000030517578,81.87930297851562,81.45999908447266,81.48989868164062,1393190,320.94500732421875,321.5199890136719,319.5801086425781,319.739990234375,2541939,342.79998779296875,343.5299072265625,341.5199890136719,342.8999938964844,883603
2026-08-28 13:30:00-04:00,575.965576171875,577.2899780273438,574.2803955078125,574.5050048828125,1138269,265.2200012207031,265.6300048828125,264.8100891113281,265.29998779296875,2629848,81.49009704589844,81.56999969482422,81.41000366210938,81.55000305175781,1269798,319.80999755859375,320.04998779296875,319.3699951171875,319.5400085449219,2007857,342.8999938964844,343.5892028808594,342.1400146484375,342.57000732421875,850761
2026-08-28 14:30:00-04:00,574.5499877929688,577.7000122070312,573.8800048828125,577.3499755859375,1087817,265.3599853515625,266.05999755859375,264.7699890136719,266.0400085449219,3902119,81.55000305175781,81.80500030517578,81.51940155029297,81.80000305175781,1811667,319.54998779296875,319.989990234375,319.04998779296875,319.5450134277344,3252611,342.5740051269531,344.5199890136719,342.54998779296875,344.0368957519531,1223576
2026-08-28 15:30:00-04:00,577.3499755859375,578.97998046875,575.4099731445312,578.02001953125,1714054,266.07501220703125,266.7300109863281,265.67999267578125,266.3800048828125,4331435,81.80000305175781,82.0198974609375,81.5999984741211,81.7300033569336,3120222,319.54998779296875,320.3299865722656,319.5,319.6400146484375,3423783,344.0199890136719,344.2200012207031,342.7300109863281,342.8800048828125,1823278
2026-08-31 09:30:00-04:00,576.77001953125,578.6500244140625,569.1386108398438,570.1500244140625,2623162,263.82501220703125,264.260009765625,259.71600341796875,260.0799865722656,7994168,80.87999725341797,81.51000213623047,80.6500015258789,80.97989654541016,3358250,319.55999755859375,321.2349853515625,315.45001220703125,315.7099914550781,6501007,339.989990234375,340.6300048828125,333.42999267578125,333.760498046875,3958062
2026-08-31 10:30:00-04:00,570.0900268554688,573.1599731445312,569.2999877929688,571.6500244140625,1242831,260.04998779296875,261.80999755859375,259.7300109863281,261.5683898925781,3264597,80.9800033569336,81.6449966430664,80.80999755859375,81.58999633789062,2298667,315.7099914550781,315.82000732421875,314.3599853515625,315.06988525390625,3307355,333.7699890136719,335.3699951171875,333.6200866699219,334.94000244140625,1947529
2026-08-31 11:30:00-04:00,571.5999755859375,572.2899780273438,570.2999877929688,570.75,715363,261.54998779296875,261.5799865722656,260.6499938964844,260.95001220703125,1912225,81.59500122070312,81.72000122070312,81.37999725341797,81.48500061035156,1437689,315.0400085449219,315.2250061035156,313.94000244140625,314.6700134277344,2437167,334.9599914550781,335.1700134277344,334.25640869140625,334.70001220703125,1288897
2026-08-31 12:30:00-04:00,570.7730102539062,571.969970703125,570.4199829101562,571.0599975585938,753240,260.94500732421875,261.6693115234375,260.70001220703125,260.7950134277344,1923024,81.48500061035156,81.7300033569336,81.43000030517578,81.5,1702979,314.6000061035156,316.0,312.79998779296875,313.8800048828125,3893327,334.7200012207031,335.2298889160156,334.2300109863281,334.67999267578125,876695
2026-08-31 13:30:00-04:00,570.8607788085938,574.10498046875,570.8607788085938,571.5999755859375,1044543,260.79998779296875,261.3800048828125,257.1499938964844,257.82501220703125,6644878,81.49500274658203,81.59989929199219,81.41000366210938,81.5199966430664,1049646,313.8500061035156,316.0199890136719,313.385009765625,315.68499755859375,2695119,334.6600036621094,335.18499755859375,334.3800048828125,334.4700012207031,1022322
2026-08-31 14:30:00-04:00,571.5753173828125,576.1799926757812,570.6937866210938,572.7550048828125,1498745,257.8500061035156,259.17999267578125,257.3699951171875,258.9800109863281,4659056,81.51499938964844,81.62999725341797,81.34500122070312,81.38999938964844,2008863,315.681884765625,316.1600036621094,315.010009765625,316.0249938964844,2227790,334.4800109863281,335.46990966796875,334.3399963378906,335.0400085449219,1098897
2026-08-31 15:30:00-04:00,572.8200073242188,575.1599731445312,571.4400024414062,572.9099731445312,1682821,258.9800109863281,261.3900146484375,258.9100036621094,259.92999267578125,6389628,81.39540100097656,81.54000091552734,80.87000274658203,81.04000091552734,3506235,316.0299987792969,317.69000244140625,315.7099914550781,317.2300109863281,5002995,335.0299987792969,337.739990234375,334.79998779296875,335.489990234375,2636863
2026-09-01 09:30:00-04:00,557.7999877929688,570.219970703125,556.469970703125,569.760009765625,3179089,254.8300018310547,255.82000732421875,251.92999267578125,254.5561981201172,8991244,80.11199951171875,82.08999633789062,79.5999984741211,81.9800033569336,5119635,316.9800109863281,325.3900146484375,314.73699951171875,325.3445129394531,14540988,332.29998779296875,333.81939697265625,329.2900085449219,333.2749938964844,3665241
2026-09-01 10:30:00-04:00,569.7100219726562,581.1900024414062,569.7100219726562,578.8499755859375,2733633,254.55999755859375,255.3350067138672,253.97000122070312,254.97999572753906,3618967,81.98999786376953,82.12550354003906,80.70999908447266,80.94000244140625,3339069,325.3351135253906,325.8599853515625,322.739990234375,324.6000061035156,7060269,333.28509521484375,333.94970703125,332.4100036621094,333.07000732421875,1878908
2026-09-01 11:30:00-04:00,578.760009765625,583.4382934570312,578.0,580.4000244140625,2475999,255.0,255.52999877929688,254.0,254.39999389648438,2559050,80.91999816894531,81.12999725341797,80.80000305175781,80.94499969482422,1546743,324.6199951171875,327.29998779296875,324.0199890136719,326.6600036621094,5503251,333.05999755859375,333.3699951171875,331.8900146484375,332.2200012207031,1174473
2026-09-01 12:30:00-04:00,580.5,582.719970703125,578.6212158203125,580.3049926757812,1048037,254.38999938964844,254.80999755859375,253.9499969482422,254.35499572753906,2121764,80.94999694824219,81.08999633789062,80.81500244140625,80.8949966430664,1209354,326.67999267578125,326.885009765625,324.4849853515625,324.6499938964844,4497727,332.20001220703125,332.6300048828125,331.6700134277344,332.0150146484375,684817
2026-09-01 13:30:00-04:00,580.469970703125,584.9000244140625,580.1436157226562,581.4550170898438,1237883,254.38999938964844,255.41000366210938,254.1699981689453,254.90499877929688,1913772,80.89510345458984,81.29000091552734,80.79000091552734,80.8550033569336,1475258,324.69000244140625,325.75,324.32000732421875,325.2099914550781,2879767,332.0299987792969,332.4150085449219,331.1400146484375,331.1600036621094,871361
2026-09-01 14:30:00-04:00,581.4550170898438,581.7999877929688,576.22998046875,580.77001953125,1326680,254.90499877929688,255.02499389648438,253.9499969482422,254.14999389648438,2361982,80.8550033569336,81.06999969482422,80.75,80.94499969482422,1887465,325.20001220703125,325.92999267578125,324.3905029296875,325.57000732421875,3499348,331.1600036621094,331.6304016113281,330.45001220703125,331.2900085449219,1194371
2026-09-01 15:30:00-04:00,580.77001953125,580.9600219726562,577.4000244140625,578.530029296875,1171113,254.1999969482422,254.9199981689453,253.8800048828125,254.9199981689453,3365909,80.94950103759766,80.95500183105469,80.69000244140625,80.80000305175781,2737402,325.6099853515625,325.88800048828125,324.1000061035156,325.1400146484375,5754962,331.2699890136719,332.1400146484375,330.82000732421875,331.80999755859375,1720973
2026-09-02 09:30:00-04:00,579.5499877929688,600.3800048828125,577.0,595.0800170898438,5653479,254.2550048828125,256.239990234375,253.39999389648438,256.1000061035156,5727998,80.54000091552734,83.12000274658203,80.30000305175781,82.3949966430664,5161787,326.9700012207031,328.3999938964844,323.5299987792969,324.57000732421875,8462137,330.6449890136719,336.510009765625,329.5201110839844,334.9800109863281,3677564
2026-09-02 10:30:00-04:00,594.969970703125,598.9500122070312,593.280029296875,597.0,2013505,256.05499267578125,256.07501220703125,254.75999450683594,255.27999877929688,3234727,82.37999725341797,82.76000213623047,82.16000366210938,82.5999984741211,2366961,324.5849914550781,326.54998779296875,324.0,326.54998779296875,3210077,334.8999938964844,334.9700012207031,332.1700134277344,333.8550109863281,1613587
2026-09-02 11:30:00-04:00,596.9099731445312,597.0,591.25,592.2100830078125,1102131,255.30999755859375,255.42999267578125,254.44000244140625,254.8699951171875,2172631,82.5999984741211,82.69000244140625,81.98999786376953,82.0562973022461,1379518,326.5299987792969,327.05499267578125,323.8949890136719,324.6698913574219,5659496,333.8450012207031,335.44000244140625,332.739990234375,334.04998779296875,1060836
2026-09-02 12:30:00-04:00,592.3209838867188,595.8400268554688,592.2849731445312,595.4199829101562,414881,254.85000610351562,255.60000610351562,254.6300048828125,255.19000244140625,822638,82.06999969482422,82.30000305175781,82.0199966430664,82.24500274658203,619883,324.6600036621094,326.2380065917969,324.6199951171875,326.2200012207031,1481436,334.1400146484375,335.0,334.0199890136719,334.4800109863281,303745
