Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 13:30:00+00:00,88.19999694824219,89.39910125732422,88.16999816894531,88.61000061035156,6269843,275.0,276.6300048828125,272.7900085449219,273.3450012207031,8420824,614.4949951171875,624.9500122070312,613.9500122070312,620.8599853515625,3440404,289.2699890136719,292.1300048828125,288.20001220703125,290.4700012207031,11895992,397.1700134277344,397.2799987792969,392.79998779296875,394.30999755859375,3597691
2026-05-07 14:30:00+00:00,88.5999984741211,89.1500015258789,88.43000030517578,88.58999633789062,3206936,273.3599853515625,273.9700012207031,272.1914978027344,273.31500244140625,4275726,620.8314819335938,624.9500122070312,619.6099853515625,621.27001953125,1624591,290.4700012207031,291.3900146484375,289.9200134277344,290.2001037597656,4189077,394.3500061035156,394.489990234375,392.69000244140625,393.8999938964844,1613041
2026-05-07 15:30:00+00:00,88.5999984741211,88.95999908447266,88.55500030517578,88.73500061035156,3012775,273.3399963378906,273.889892578125,271.3999938964844,272.5849914550781,4378086,621.3800048828125,623.3699951171875,616.2600708007812,619.8049926757812,1600955,290.20001220703125,290.739990234375,288.7799987792969,289.4100036621094,3696404,393.9200134277344,394.2300109863281,390.30999755859375,391.9750061035156,1648634
2026-05-07 16:30:00+00:00,88.73999786376953,88.88990020751953,88.3550033569336,88.3949966430664,2547526,272.5899963378906,273.0400085449219,271.18011474609375,271.4599914550781,2768340,619.85498046875,619.8599853515625,613.630126953125,614.9600219726562,1443660,289.42498779296875,289.6549987792969,288.239990234375,288.7650146484375,3128156,391.989990234375,394.0,391.5899963378906,393.2799987792969,1392404
2026-05-07 17:30:00+00:00,88.40499877929688,88.5999984741211,88.19000244140625,88.5250015258789,2311640,271.4800109863281,272.9800109863281,271.2101135253906,272.6199951171875,2607643,615.0900268554688,617.159912109375,613.5401000976562,616.6801147460938,720943,288.7449951171875,289.7699890136719,287.8999938964844,288.2699890136719,3005520,393.2799987792969,394.8699951171875,392.55999755859375,393.95001220703125,907698
2026-05-07 18:30:00+00:00,88.5250015258789,88.79000091552734,88.31009674072266,88.40260314941406,2418412,272.614990234375,272.8399963378906,271.3800048828125,271.9800109863281,2738089,616.6799926757812,617.2999267578125,615.030029296875,615.8099975585938,719933,288.2799987792969,288.3399963378906,285.7799987792969,286.739990234375,4941011,393.95001220703125,394.7699890136719,391.70001220703125,393.3550109863281,1292492
2026-05-07 19:30:00+00:00,88.4000015258789,88.68499755859375,88.12999725341797,88.26000213623047,4117619,271.9700012207031,272.1300048828125,270.489990234375,271.25,3492195,615.8049926757812,617.989990234375,615.27001953125,616.9600219726562,892716,286.7349853515625,287.55999755859375,286.2799987792969,287.4700012207031,3254466,393.3900146484375,395.510009765625,392.6499938964844,395.2900085449219,1590434
2026-05-08 13:30:00+00:00,87.70999908447266,88.0199966430664,87.20999908447266,87.55999755859375,6517722,271.6300048828125,273.3758850097656,269.95001220703125,272.4200134277344,7499357,615.2000122070312,616.77001953125,612.3099975585938,612.8499755859375,2486609,290.1099853515625,294.55499267578125,290.0,293.7850036621094,11356891,394.4175109863281,398.0,393.67999267578125,396.4700012207031,2761109
