Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09 15:30:00+00:00,88.94979858398438,89.11000061035156,88.56999969482422,88.74500274658203,5303809,258.4599914550781,258.75,256.8800048828125,256.9599914550781,3212319,330.3599853515625,331.4800109863281,329.07000732421875,330.69500732421875,1569062,649.25,654.9500122070312,648.64501953125,654.5150146484375,1454695,245.67999267578125,246.9199981689453,244.90499877929688,246.33250427246094,2975138
2026-01-09 16:30:00+00:00,88.74970245361328,89.08999633789062,88.68000030517578,88.8949966430664,3955324,256.9512939453125,259.05499267578125,256.7663879394531,258.92999267578125,3345096,330.69000244140625,331.3599853515625,330.07000732421875,330.510009765625,1058506,654.4608764648438,654.5150146484375,650.6099853515625,651.4000244140625,771346,246.32000732421875,246.47999572753906,245.41000366210938,245.9250030517578,1866918
2026-01-09 17:30:00+00:00,88.8949966430664,89.06500244140625,88.69999694824219,88.75499725341797,2968049,258.9100036621094,259.1600036621094,258.2401123046875,259.1199951171875,2173770,330.489990234375,330.67999267578125,329.1199951171875,329.92999267578125,1213445,651.2999877929688,652.7899780273438,650.69873046875,651.2999877929688,505734,245.89999389648438,246.02999877929688,245.41000366210938,245.75,1429269
2026-01-09 18:30:00+00:00,88.75499725341797,89.05000305175781,88.75,88.9198989868164,3444911,259.1300048828125,259.95001220703125,259.010009765625,259.7300109863281,1971968,329.9100036621094,330.93499755859375,329.885009765625,330.4501037597656,742423,651.239990234375,653.5999755859375,650.9400024414062,652.6900024414062,655639,245.74000549316406,246.80999755859375,245.74000549316406,246.63009643554688,1538268
2026-01-09 19:30:00+00:00,88.91310119628906,89.26000213623047,88.8499984741211,88.93499755859375,3575165,259.7300109863281,260.2099914550781,259.67999267578125,259.9649963378906,2732054,330.4695129394531,331.19000244140625,329.9949951171875,330.310302734375,989429,652.739990234375,653.0900268554688,650.6749877929688,651.8864135742188,718352,246.64999389648438,247.27000427246094,246.64010620117188,247.0,2171384
2026-01-09 20:30:00+00:00,88.93499755859375,89.47000122070312,88.93000030517578,89.43499755859375,3648686,259.95001220703125,260.05499267578125,258.95001220703125,259.3500061035156,2303687,330.2149963378906,330.55999755859375,329.1199951171875,329.1499938964844,1026868,651.8834838867188,654.2999877929688,651.7100219726562,653.0399780273438,795975,246.99000549316406,247.86000061035156,246.85000610351562,247.35000610351562,2716803
2026-01-12 14:30:00+00:00,89.69000244140625,90.33499908447266,89.625,89.77999877929688,6051754,259.4100036621094,261.29998779296875,256.79998779296875,260.3500061035156,8505619,326.5,334.44000244140625,325.75,331.2099914550781,4098995,652.5250244140625,653.969970703125,646.6599731445312,647.6749877929688,2105540,246.8000030517578,248.47999572753906,246.60000610351562,247.6699981689453,6074745
2026-01-12 15:30:00+00:00,89.7699966430664,90.11000061035156,89.6500015258789,90.10590362548828,2871138,260.364990234375,260.45001220703125,259.04998779296875,260.2300109863281,3280015,331.17999267578125,331.2799987792969,327.5199890136719,329.94500732421875,2505363,647.6920776367188,649.25,645.4299926757812,648.0479736328125,1338737,247.64999389648438,248.23280334472656,247.03819274902344,247.64759826660156,2280502
2026-01-12 16:30:00+00:00,90.11000061035156,90.16000366210938,89.71499633789062,89.79000091552734,2577218,260.2300109863281,261.1099853515625,259.7099914550781,260.60931396484375,2709473,329.91558837890625,330.9599914550781,329.8599853515625,330.67999267578125,974380,648.0449829101562,650.969970703125,647.4201049804688,649.4299926757812,933956,247.64210510253906,248.44500732421875,247.52999877929688,248.0998992919922,1937328
2026-01-12 17:30:00+00:00,89.79000091552734,89.88500213623047,89.54000091552734,89.63500213623047,1888101,260.6000061035156,261.29998779296875,260.3500061035156,260.8900146484375,2160352,330.6499938964844,331.07000732421875,329.82000732421875,330.572509765625,752248,649.3200073242188,649.7042236328125,646.625,647.4099731445312,574855,248.08999633789062,248.27999877929688,247.77000427246094,248.08999633789062,1541988
2026-01-12 18:30:00+00:00,89.63999938964844,89.66000366210938,89.4126968383789,89.56500244140625,1985881,260.8909912109375,260.94000244140625,260.19000244140625,260.6400146484375,1974059,330.6300048828125,331.32000732421875,330.2099914550781,330.93499755859375,1110735,647.530029296875,647.9299926757812,646.1199951171875,647.5700073242188,733180,248.08999633789062,248.19500732421875,247.36000061035156,248.0050048828125,1876944
2026-01-12 19:30:00+00:00,89.55999755859375,89.91999816894531,89.52999877929688,89.74500274658203,2160219,260.6499938964844,261.19000244140625,260.48529052734375,260.9700012207031,2654547,330.9471130371094,332.1700134277344,330.9200134277344,331.5773010253906,1231186,647.6199951171875,648.5399780273438,646.6699829101562,647.0750122070312,654221,248.0,248.94000244140625,246.73629760742188,247.0500030517578,2652117
2026-01-12 20:30:00+00:00,89.74500274658203,89.8499984741211,89.33000183105469,89.41999816894531,3040956,260.9599914550781,261.1300048828125,260.010009765625,260.2099914550781,2380012,331.5899963378906,333.0050048828125,331.41009521484375,332.70001220703125,1651139,647.010009765625,648.25,641.2249755859375,641.9299926757812,1852909,247.00999450683594,247.3000030517578,245.9600067138672,246.4199981689453,2885137
2026-01-13 14:30:00+00:00,89.69599914550781,91.0,89.20999908447266,89.44999694824219,6955828,258.8999938964844,261.80999755859375,258.8999938964844,260.090087890625,8478567,336.7449951171875,341.1700134277344,335.6000061035156,336.239990234375,5723375,639.9199829101562,640.3499755859375,625.080078125,625.9301147460938,4382077,245.23500061035156,247.66000366210938,242.72000122070312,243.5491943359375,6430474
2026-01-13 15:30:00+00:00,89.44000244140625,89.71499633789062,89.22000122070312,89.57499694824219,3231282,260.1400146484375,260.2799072265625,259.489990234375,259.9100036621094,2608808,336.19500732421875,338.7900085449219,334.9100036621094,337.7099914550781,2311530,626.030029296875,627.7999877929688,624.0999755859375,626.8800048828125,2347807,243.5449981689453,245.02999877929688,243.19000244140625,244.15499877929688,3478362
2026-01-13 16:30:00+00:00,89.57499694824219,89.87000274658203,89.38009643554688,89.66000366210938,7424819,259.8999938964844,261.1600036621094,259.8500061035156,260.8399963378906,2483937,337.67999267578125,340.45001220703125,337.3992004394531,340.3900146484375,1785405,626.8900146484375,630.489990234375,626.3300170898438,628.719970703125,1583797,244.14999389648438,245.52999877929688,243.81500244140625,244.35499572753906,2310896
2026-01-13 17:30:00+00:00,89.65499877929688,89.83000183105469,89.53500366210938,89.625,0,260.8500061035156,261.44000244140625,259.989990234375,259.989990234375,2059870,340.3699951171875,340.5,337.94000244140625,338.5,1058706,628.739990234375,630.0,627.010009765625,629.3814697265625,839819,244.33999633789062,244.42999267578125,242.63999938964844,242.71499633789062,2326729
2026-01-13 18:30:00+00:00,89.625,89.75599670410156,89.44499969482422,89.70500183105469,1704132,259.9800109863281,260.6736145019531,259.1499938964844,259.739990234375,2357708,338.4700012207031,339.1650085449219,336.30999755859375,337.2099914550781,1298582,629.3099975585938,629.4400024414062,626.5499877929688,628.22998046875,668660,242.7050018310547,242.77999877929688,240.25,241.3000030517578,3579986
2026-01-13 19:30:00+00:00,89.70500183105469,90.2300033569336,89.51499938964844,89.8949966430664,2435235,259.7398986816406,259.79998779296875,258.7601013183594,259.0199890136719,1960648,337.17999267578125,337.94000244140625,335.7200012207031,336.1199035644531,1484296,628.22998046875,629.3699951171875,627.580078125,628.0650024414062,819255,241.27000427246094,242.5,240.72999572753906,242.1199951171875,2966356
2026-01-13 20:30:00+00:00,89.8949966430664,91.1500015258789,89.30000305175781,90.30999755859375,9230792,259.010009765625,261.20001220703125,258.8399963378906,261.04998779296875,12843144,336.0400085449219,336.5199890136719,335.1300048828125,336.42999267578125,6502972,628.0499877929688,631.1699829101562,627.9600219726562,630.97998046875,1069846,242.11000061035156,242.89999389648438,241.4499969482422,242.61000061035156,2301852
2026-01-14 14:30:00+00:00,91.25499725341797,91.58000183105469,88.66999816894531,88.93000030517578,9077332,259.489990234375,261.80999755859375,258.82000732421875,259.75,5147768,335.0625,335.5,331.1400146484375,333.5,3372321,626.4000244140625,628.3599853515625,619.5999755859375,620.2849731445312,2749859,241.1999969482422,241.1999969482422,237.6699981689453,238.8300018310547,6756780
2026-01-14 15:30:00+00:00,88.93000030517578,89.0,88.48999786376953,88.91500091552734,3875996,259.7550048828125,260.0,257.8599853515625,258.739990234375,2978461,333.5,334.42999267578125,331.7300109863281,334.1449890136719,1194591,620.3800048828125,622.119873046875,617.7100830078125,621.5850219726562,1202388,238.80999755859375,239.33740234375,237.2100067138672,238.5800018310547,3510306
2026-01-14 16:30:00+00:00,88.91580200195312,88.91999816894531,88.2699966430664,88.49500274658203,3040837,258.739990234375,258.80999755859375,256.7099914550781,257.3800048828125,2333928,334.1199951171875,334.5199890136719,332.0242004394531,333.29998779296875,945002,621.52001953125,621.6799926757812,615.75,616.27001953125,1092724,238.55999755859375,238.74000549316406,236.36000061035156,237.49000549316406,2920158
2026-01-14 17:30:00+00:00,88.48999786376953,88.48999786376953,88.01000213623047,88.33999633789062,3362152,257.3900146484375,257.7149963378906,256.9100036621094,257.5299987792969,1604961,333.2799987792969,335.3800048828125,332.7799987792969,334.53460693359375,872935,616.3300170898438,617.40087890625,615.0,616.9151000976562,915159,237.49000549316406,237.49000549316406,236.60000610351562,237.07000732421875,1911511
2026-01-14 18:30:00+00:00,88.34539794921875,88.38500213623047,87.94999694824219,88.22989654541016,2647321,257.5299987792969,258.1000061035156,257.05499267578125,257.79998779296875,1777225,334.510009765625,336.19000244140625,334.0799865722656,335.1000061035156,892992,616.9149780273438,617.5900268554688,615.1500244140625,617.0999755859375,696850,237.05999755859375,237.8800048828125,236.22000122070312,237.57000732421875,1936095
2026-01-14 19:30:00+00:00,88.2249984741211,88.48999786376953,88.14459991455078,88.2593002319336,2430071,257.79998779296875,259.9800109863281,257.7900085449219,259.9700012207031,2443932,335.1300048828125,336.6600036621094,335.05999755859375,335.6199951171875,806015,617.0499877929688,619.64501953125,616.4349975585938,617.7000122070312,798230,237.57000732421875,238.0800018310547,236.64010620117188,237.41000366210938,2569512
2026-01-14 20:30:00+00:00,88.26000213623047,88.68000030517578,88.23999786376953,88.51899719238281,16878560,259.9800109863281,260.6000061035156,258.6841125488281,259.95001220703125,14485668,335.6499938964844,337.0199890136719,335.57000732421875,336.3699951171875,1274789,617.8900146484375,618.9199829101562,614.8150024414062,615.3499755859375,5123288,237.4199981689453,237.7899932861328,236.24000549316406,236.6750030517578,3809421
