Ticker,META,META,META,META,META,NFLX,NFLX,NFLX,NFLX,NFLX,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-28 15:30:00+00:00,675.4400024414062,675.8499755859375,669.0999755859375,669.9249877929688,1163462,85.75,86.0,84.91000366210938,84.9749984741211,2888099,336.2200012207031,336.3185119628906,333.3800048828125,334.42999267578125,1270064,256.05999755859375,256.7099914550781,255.25999450683594,255.49000549316406,2745774,244.89999389648438,245.08990478515625,242.5800018310547,243.0800018310547,3867330
2026-01-28 16:30:00+00:00,669.989990234375,671.5,667.9901123046875,669.2000122070312,972105,84.97000122070312,84.9800033569336,84.4000015258789,84.41000366210938,3374397,334.3699951171875,334.44000244140625,332.2200012207031,332.5,1016850,255.47000122070312,255.47999572753906,254.66000366210938,254.82000732421875,2230506,243.05999755859375,243.05999755859375,241.52999877929688,242.4425048828125,3070921
2026-01-28 17:30:00+00:00,669.1099853515625,671.6699829101562,668.8200073242188,671.4099731445312,622448,84.4000015258789,84.83999633789062,84.29499816894531,84.70549774169922,2430800,332.5,334.57000732421875,332.1300048828125,334.44500732421875,1051128,254.8000030517578,255.38999938964844,254.50999450683594,255.2550048828125,1683148,242.42999267578125,243.39999389648438,242.1699981689453,242.94000244140625,2111097
2026-01-28 18:30:00+00:00,671.4600219726562,672.5800170898438,669.3400268554688,671.3900146484375,691533,84.70500183105469,85.2698974609375,84.68000030517578,85.00499725341797,2103159,334.4800109863281,335.17999267578125,333.739990234375,334.9599914550781,869532,255.25999450683594,255.8800048828125,254.77999877929688,255.11000061035156,1899457,242.94000244140625,243.2904052734375,242.2100067138672,242.27000427246094,2128176
2026-01-28 19:30:00+00:00,671.27001953125,673.0999755859375,670.0,671.10498046875,1147449,85.00499725341797,85.38999938964844,84.9800033569336,85.06500244140625,2194077,334.8900146484375,337.1600036621094,334.2200012207031,337.1499938964844,1778341,255.0800018310547,256.6400146484375,255.0500030517578,256.4750061035156,3391568,242.24000549316406,243.64999389648438,242.0500030517578,243.08990478515625,2758510
2026-01-28 20:30:00+00:00,671.1900024414062,672.8599853515625,666.1199951171875,668.8599853515625,1778456,85.06500244140625,85.08000183105469,84.5999984741211,84.62999725341797,3115228,337.0799865722656,337.6300048828125,335.9599914550781,336.2799987792969,5009536,256.4599914550781,256.8999938964844,255.92999267578125,256.44000244140625,3092338,243.10000610351562,243.75999450683594,242.88999938964844,243.02000427246094,11365088
2026-01-29 14:30:00+00:00,737.75,744.0,716.4000854492188,720.52001953125,16256192,84.32499694824219,84.36000061035156,82.5999984741211,82.66670227050781,7501575,340.5450134277344,342.2900085449219,327.9413146972656,328.7099914550781,5007261,258.07000732421875,259.6499938964844,255.49000549316406,256.8999938964844,7282171,242.9550018310547,243.0,237.61500549316406,238.78500366210938,10183341
2026-01-29 15:30:00+00:00,720.52001953125,721.2949829101562,712.5499877929688,719.885009765625,4581962,82.66500091552734,82.91999816894531,82.35009765625,82.73500061035156,5548557,328.7200012207031,330.57000732421875,326.7200012207031,330.3399963378906,2631063,256.8900146484375,257.0400085449219,254.41000366210938,256.1700134277344,4801889,238.77000427246094,238.8800048828125,236.74200439453125,238.0,4826906
2026-01-29 16:30:00+00:00,719.780029296875,734.6699829101562,719.3900146484375,733.1950073242188,4620631,82.7300033569336,82.96499633789062,82.4800033569336,82.89700317382812,2920209,330.30499267578125,334.3999938964844,330.1199951171875,334.32000732421875,1298793,256.1300048828125,257.4100036621094,255.1199951171875,257.2200012207031,3524580,237.97000122070312,240.0399932861328,237.77059936523438,239.97999572753906,2547498
2026-01-29 17:30:00+00:00,733.1627197265625,738.0,729.0499877929688,735.1300048828125,2728341,82.8949966430664,82.9000015258789,82.5199966430664,82.80500030517578,2180528,334.32000732421875,335.6986083984375,333.0299987792969,335.44000244140625,1062163,257.20001220703125,257.6700134277344,256.54998779296875,257.3800048828125,3232719,239.97000122070312,240.57000732421875,238.27000427246094,239.57260131835938,2204413
2026-01-29 18:30:00+00:00,735.1851196289062,738.97998046875,734.530029296875,736.198974609375,2686413,82.80500030517578,82.98999786376953,82.75,82.83560180664062,1817145,335.4100036621094,337.1099853515625,335.2099914550781,336.739990234375,1047643,257.364990234375,258.1816101074219,257.1600036621094,258.1449890136719,3079026,239.5800018310547,240.22999572753906,238.9333038330078,239.51980590820312,2133171
2026-01-29 19:30:00+00:00,736.1300048828125,737.9000244140625,733.6799926757812,737.030029296875,2343663,82.83499908447266,82.94989776611328,82.63999938964844,82.8550033569336,2574232,336.760009765625,337.1549987792969,335.2300109863281,335.3500061035156,1239408,258.1449890136719,258.5683898925781,257.7401123046875,258.2950134277344,4240841,239.50999450683594,240.1898956298828,238.89999389648438,239.97999572753906,2228594
2026-01-29 20:30:00+00:00,736.989990234375,741.0,735.1099853515625,738.5,2918459,82.8550033569336,83.18499755859375,82.84500122070312,83.11000061035156,13950542,335.3399963378906,339.489990234375,334.8900146484375,338.54998779296875,2948313,258.30999755859375,259.3500061035156,257.75,258.17498779296875,5837763,239.99000549316406,241.9600067138672,239.1699981689453,241.67999267578125,4401459
2026-01-30 14:30:00+00:00,727.5,732.1699829101562,720.2899780273438,720.4583129882812,4144122,83.11000061035156,84.05500030517578,82.9800033569336,83.08000183105469,7774838,334.5400085449219,340.289306640625,332.6400146484375,338.4200134277344,3212162,255.1649932861328,258.70001220703125,252.17999267578125,254.0,18411294,239.8800048828125,243.31500244140625,238.57000732421875,242.30999755859375,6130228
2026-01-30 15:30:00+00:00,720.4000244140625,722.3400268554688,719.7999877929688,721.8775024414062,256491,83.07499694824219,83.1449966430664,83.0199966430664,83.08499908447266,138621,338.3999938964844,338.6400146484375,337.7200012207031,338.1050109863281,282476,254.0800018310547,254.9499969482422,253.69500732421875,254.9199981689453,595102,242.3000030517578,242.41000366210938,241.7100067138672,241.8000030517578,246715
2026-02-02 18:30:00+00:00,713.010009765625,715.594970703125,712.530029296875,712.739990234375,2190980,83.19499969482422,83.38999938964844,82.87999725341797,82.91999816894531,12452493,343.8800048828125,344.9100036621094,343.7699890136719,344.0799865722656,5736704,266.7900085449219,267.3500061035156,266.6199951171875,267.17999267578125,7990643,243.47999572753906,244.0500030517578,243.4499969482422,243.52999877929688,10135803
2026-02-02 19:30:00+00:00,712.7849731445312,713.4899291992188,708.9299926757812,710.0399780273438,847458,82.9000015258789,83.19999694824219,82.7300033569336,83.13349914550781,2991802,344.04998779296875,345.1650085449219,343.7250061035156,344.5150146484375,2024247,267.125,269.56988525390625,266.82000732421875,268.9800109863281,6110168,243.52999877929688,243.9600067138672,242.69500732421875,242.9582061767578,2475474
2026-02-02 20:30:00+00:00,709.9500122070312,710.0750122070312,706.219970703125,706.4199829101562,1031896,83.13999938964844,83.16000366210938,82.72010040283203,82.73999786376953,2540156,344.510009765625,345.0,344.0249938964844,344.8900146484375,6472834,268.9750061035156,270.489990234375,268.8399963378906,269.9599914550781,6031354,242.9499969482422,243.3800048828125,242.55999755859375,242.9600067138672,2671799
