Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META
2025-12-22 15:30:00+00:00,93.6594009399414,93.97000122070312,93.4000015258789,93.66500091552734,2620637,308.760009765625,310.55999755859375,308.04998779296875,310.0,1083590,227.8300018310547,227.89999389648438,226.71499633789062,227.52999877929688,2931769,272.0299987792969,272.79998779296875,271.510009765625,272.44000244140625,2467910,663.8599853515625,664.280029296875,658.7000122070312,660.3342895507812,1444846
2025-12-22 16:30:00+00:00,93.66999816894531,93.76000213623047,93.33200073242188,93.4749984741211,1993650,310.0199890136719,311.0799865722656,309.5600891113281,310.989990234375,895444,227.52999877929688,228.25990295410156,227.3300018310547,228.01499938964844,2184784,272.4200134277344,272.510009765625,271.5199890136719,271.94000244140625,2114933,660.3400268554688,660.5900268554688,656.6500244140625,659.0,1623557
2025-12-22 17:30:00+00:00,93.4749984741211,93.53990173339844,93.2300033569336,93.26499938964844,2295762,310.9700012207031,311.0899963378906,310.05499267578125,310.3800048828125,839796,228.02999877929688,228.25999450683594,227.67999267578125,228.0,1425726,271.9200134277344,272.1400146484375,270.739990234375,270.9399108886719,2226647,659.0900268554688,660.6300048828125,658.2050170898438,658.760009765625,600040
2025-12-22 18:30:00+00:00,93.26000213623047,93.3499984741211,92.91000366210938,93.27999877929688,2868238,310.3399963378906,310.6199951171875,309.9200134277344,310.4100036621094,536499,227.9600067138672,228.5500030517578,227.94000244140625,228.39500427246094,1416247,270.93499755859375,271.1400146484375,270.510009765625,270.864990234375,1960079,658.75,661.5999755859375,658.5900268554688,660.3250122070312,604072
2025-12-22 19:30:00+00:00,93.27999877929688,93.33999633789062,93.04000091552734,93.16999816894531,1823912,310.4100036621094,311.5,310.4100036621094,311.31500244140625,647680,228.39500427246094,228.8975067138672,228.22500610351562,228.83999633789062,1652885,270.8699951171875,271.1099853515625,270.7149963378906,270.7200012207031,1999793,660.3900146484375,661.010009765625,657.4600219726562,660.9786987304688,816058
2025-12-22 20:30:00+00:00,93.17500305175781,93.2699966430664,93.0,93.22000122070312,2640510,311.32000732421875,311.70001220703125,311.0899963378906,311.3399963378906,968648,228.83999633789062,229.47999572753906,228.3300018310547,228.44000244140625,2861548,270.7149963378906,271.19989013671875,270.5050048828125,270.82000732421875,2599971,660.9849853515625,662.0999755859375,660.6799926757812,661.2999877929688,812350
2025-12-23 14:30:00+00:00,93.13500213623047,93.80999755859375,92.7699966430664,93.15499877929688,4147602,311.1199951171875,316.17999267578125,310.75,313.68499755859375,2659909,229.05499267578125,232.16000366210938,228.72999572753906,230.11849975585938,6784389,270.3599853515625,271.92999267578125,269.55999755859375,270.8399963378906,5104762,662.0,665.1400146484375,660.1500244140625,662.5999755859375,1332160
2025-12-23 15:30:00+00:00,93.16000366210938,93.56999969482422,93.02999877929688,93.26499938964844,1943115,313.6499938964844,316.2149963378906,313.6400146484375,314.95989990234375,1553256,230.1199951171875,231.1699981689453,229.97999572753906,230.4600067138672,2389710,270.8399963378906,271.95001220703125,270.70001220703125,271.7814025878906,2241209,662.6699829101562,664.5999755859375,662.3499755859375,664.0750122070312,525635
2025-12-23 16:30:00+00:00,93.26499938964844,93.45999908447266,93.18000030517578,93.375,1498901,314.9649963378906,315.9800109863281,314.6449890136719,315.41241455078125,975490,230.460205078125,231.6999969482422,230.460205078125,231.38999938964844,1907572,271.81500244140625,272.3111877441406,271.4729919433594,271.5299987792969,2086319,664.219970703125,665.739990234375,663.3281860351562,664.1799926757812,610049
2025-12-23 17:30:00+00:00,93.37000274658203,93.4000015258789,93.08999633789062,93.32499694824219,1433067,315.4100036621094,315.57000732421875,314.8399963378906,315.57000732421875,776840,231.33999633789062,231.8300018310547,231.11000061035156,231.53799438476562,1391950,271.5400085449219,271.80999755859375,271.1099853515625,271.70001220703125,1310733,664.22998046875,664.8499755859375,663.4099731445312,664.234619140625,439998
2025-12-23 18:30:00+00:00,93.31999969482422,93.375,93.0999984741211,93.13899993896484,1129877,315.5899963378906,316.29998779296875,315.3800048828125,315.57501220703125,620681,231.53500366210938,232.13999938964844,231.47999572753906,232.0,1349927,271.70001220703125,272.1199951171875,271.5,271.80999755859375,1442128,664.2349853515625,665.260009765625,663.7000122070312,665.0900268554688,427006
2025-12-23 19:30:00+00:00,93.13500213623047,93.33999633789062,93.08000183105469,93.19000244140625,1488927,315.5899963378906,316.2560119628906,315.4200134277344,316.1610107421875,710700,232.0,232.44500732421875,231.74000549316406,232.2100067138672,1825561,271.80999755859375,272.44000244140625,271.760009765625,272.10699462890625,1857021,665.0999755859375,666.0,664.3800048828125,665.489990234375,488599
2025-12-23 20:30:00+00:00,93.18499755859375,93.5,93.06500244140625,93.4800033569336,2515925,316.1600036621094,316.16461181640625,315.3999938964844,315.7099914550781,910979,232.2100067138672,232.27999877929688,231.9199981689453,232.1199951171875,8218043,272.1000061035156,272.45001220703125,271.8399963378906,272.239990234375,2287709,665.4400024414062,665.8800048828125,663.5,664.7000122070312,736127
2025-12-24 14:30:00+00:00,93.125,93.30000305175781,92.66500091552734,93.125,3550025,315.0,315.5899963378906,313.32000732421875,314.0000915527344,1814702,232.0,232.4199981689453,231.3300018310547,232.10000610351562,2816480,273.25,274.739990234375,273.0899963378906,274.03509521484375,4589623,663.0,667.2999877929688,662.5750122070312,665.152587890625,939446
2025-12-24 15:30:00+00:00,93.125,93.62999725341797,93.07009887695312,93.48500061035156,1960432,314.010009765625,315.04998779296875,313.8399963378906,314.989990234375,744707,232.09500122070312,232.7100067138672,231.94000244140625,232.5399932861328,1730779,274.0400085449219,275.04998779296875,273.9100036621094,274.85101318359375,2096233,665.2000122070312,666.75,665.0,666.5150146484375,501463
2025-12-24 16:30:00+00:00,93.48989868164062,93.62000274658203,93.38999938964844,93.45500183105469,1309517,315.010009765625,315.4200134277344,314.6199951171875,314.79998779296875,696021,232.5399932861328,232.9499969482422,232.47999572753906,232.80999755859375,1280151,274.8599853515625,275.42999267578125,274.8299865722656,275.3599853515625,2055154,666.5800170898438,667.75,665.9600219726562,667.239990234375,554652
2025-12-26 14:30:00+00:00,93.375,94.43000030517578,93.29199981689453,94.30500030517578,3827524,316.0,316.4549865722656,313.7300109863281,314.62078857421875,1485859,231.5,232.818603515625,231.17999267578125,232.14990234375,2808135,274.25,275.3699951171875,274.05999755859375,274.8247985839844,2899986,668.5,668.9498901367188,664.8099975585938,665.1400146484375,834578
2025-12-26 15:30:00+00:00,94.30999755859375,94.68499755859375,94.12999725341797,94.2300033569336,2497383,314.614990234375,315.18499755859375,314.1000061035156,315.0799865722656,652137,232.14999389648438,232.6699981689453,231.99000549316406,232.53500366210938,1133230,274.81500244140625,274.9800109863281,274.3699951171875,274.8800048828125,1434883,665.1199951171875,665.9099731445312,663.75,664.5150146484375,719925
2025-12-26 16:30:00+00:00,94.2249984741211,94.40989685058594,94.0199966430664,94.02999877929688,1393814,315.0899963378906,315.30999755859375,314.7799987792969,314.9599914550781,391917,232.5449981689453,232.99000549316406,232.22000122070312,232.95840454101562,923707,274.8800048828125,274.93499755859375,274.4100036621094,274.6400146484375,1079100,664.5499877929688,664.7098999023438,662.6500244140625,663.61962890625,475765
2025-12-26 17:30:00+00:00,94.02999877929688,94.41999816894531,94.0199966430664,94.16999816894531,1379850,314.965087890625,315.19000244140625,314.590087890625,315.0899963378906,320264,232.93499755859375,232.9499969482422,232.3800048828125,232.46580505371094,1021968,274.6300048828125,274.6499938964844,274.2250061035156,274.5199890136719,903247,663.655029296875,663.7698974609375,661.7000122070312,662.1400146484375,494468
2025-12-26 18:30:00+00:00,94.16500091552734,94.38999938964844,94.04000091552734,94.25499725341797,1437112,315.04998779296875,315.42999267578125,314.8700866699219,314.92999267578125,386744,232.46499633789062,232.8280029296875,232.38999938964844,232.74000549316406,796947,274.5249938964844,274.9849853515625,274.3800048828125,274.7601013183594,1447341,662.1300048828125,663.1500244140625,661.3201293945312,662.6514892578125,450997
2025-12-26 19:30:00+00:00,94.26000213623047,94.58000183105469,94.20999908447266,94.26000213623047,1365211,314.8800048828125,315.2900085449219,314.7349853515625,315.0199890136719,378808,232.74000549316406,232.91769409179688,232.70159912109375,232.7949981689453,855546,274.7650146484375,274.8299865722656,273.8700866699219,273.9800109863281,1463547,662.655029296875,663.8499755859375,662.1400146484375,662.1444702148438,442019
2025-12-26 20:30:00+00:00,94.2699966430664,94.55000305175781,94.1500015258789,94.45999908447266,1780153,314.9840087890625,315.17999267578125,314.7113037109375,314.9599914550781,608242,232.8000030517578,232.88499450683594,232.42999267578125,232.5,1506664,273.9800109863281,273.989990234375,272.8699951171875,273.25,2563251,662.1699829101562,663.989990234375,662.1199951171875,663.2100219726562,603502
