Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN
2026-09-18 10:30:00-04:00,72.04499816894531,72.37999725341797,71.83000183105469,71.93000030517578,6399308,673.7164916992188,681.8350219726562,673.0700073242188,673.6799926757812,2346194,333.4996032714844,335.80999755859375,332.5299987792969,334.9949951171875,4546693,346.56500244140625,348.17999267578125,345.4700012207031,346.82501220703125,2938674,252.63999938964844,255.42999267578125,252.22000122070312,253.07000732421875,5182986
2026-09-18 11:30:00-04:00,71.91500091552734,71.93000030517578,71.45999908447266,71.63999938964844,5049467,673.780029296875,674.02001953125,669.4299926757812,670.8900146484375,2346574,334.9801025390625,335.2250061035156,334.230712890625,334.6000061035156,2307608,346.8525085449219,346.9100036621094,344.95001220703125,345.82501220703125,1707513,253.07000732421875,253.90499877929688,252.5500030517578,253.6199951171875,2084915
2026-09-18 12:30:00-04:00,71.63999938964844,72.05000305175781,71.53500366210938,71.94499969482422,3875802,670.9061279296875,672.5900268554688,669.27001953125,670.5999755859375,2408072,334.6300048828125,335.4599914550781,334.4200134277344,335.2149963378906,2356150,345.8299865722656,346.2699890136719,345.3699951171875,345.4142150878906,738326,253.60000610351562,253.80999755859375,252.94000244140625,253.0500030517578,1044651
2026-09-18 13:30:00-04:00,71.94499969482422,71.95999908447266,71.53109741210938,71.61000061035156,3704229,670.6500244140625,672.489990234375,670.1300048828125,671.22998046875,920051,335.20001220703125,335.8500061035156,335.0600891113281,335.7099914550781,1914387,345.3999938964844,346.9898986816406,345.18438720703125,346.75,887132,253.05999755859375,253.27000427246094,252.75100708007812,253.18499755859375,1284868
2026-09-18 14:30:00-04:00,71.61499786376953,72.16999816894531,71.5999984741211,71.94499969482422,5692367,671.22998046875,674.2999877929688,670.1500244140625,670.5086059570312,1392443,335.7200012207031,336.4800109863281,335.3999938964844,336.2200012207031,3298622,346.7349853515625,348.25,346.68890380859375,347.95001220703125,1246618,253.1875,254.8000030517578,253.14999389648438,254.5749969482422,2143601
2026-09-18 15:30:00-04:00,71.94000244140625,72.00499725341797,71.58000183105469,71.79000091552734,7433464,670.4949951171875,670.6395263671875,660.7999877929688,665.52001953125,2759327,336.239990234375,336.94000244140625,335.5899963378906,335.5899963378906,5514957,347.94000244140625,348.0199890136719,343.8699951171875,344.30999755859375,3793816,254.5749969482422,254.59359741210938,253.5,253.50999450683594,3900238
2026-09-21 09:30:00-04:00,71.94000244140625,73.12000274658203,71.79000091552734,73.05000305175781,8559742,680.3800048828125,716.2899780273438,679.5999755859375,712.35498046875,12617758,335.20001220703125,337.79998779296875,333.04998779296875,337.29998779296875,7995425,346.1000061035156,353.2900085449219,344.79998779296875,351.95001220703125,4640366,256.5199890136719,257.1199951171875,253.60000610351562,255.82000732421875,9032052
2026-09-21 10:30:00-04:00,73.05500030517578,73.57499694824219,72.73999786376953,73.33000183105469,4183459,712.35498046875,713.6895751953125,706.0999755859375,712.5349731445312,3687001,337.2900085449219,338.2149963378906,336.30999755859375,337.0400085449219,3529230,351.8500061035156,353.29998779296875,349.93798828125,352.1600036621094,1536649,255.83999633789062,256.7099914550781,254.47999572753906,255.4199981689453,3843650
2026-09-21 11:30:00-04:00,73.33499908447266,73.73999786376953,73.27999877929688,73.63500213623047,3033096,712.405029296875,728.4000244140625,712.3699951171875,726.530029296875,5651487,337.0299987792969,339.0,336.9049987792969,338.5299987792969,3353338,352.1600036621094,353.0299987792969,351.6199951171875,352.5299072265625,1508527,255.4149932861328,257.8999938964844,255.1300048828125,257.864990234375,4067639
2026-09-21 12:30:00-04:00,73.62999725341797,73.81500244140625,73.58000183105469,73.65499877929688,2154252,726.4949951171875,738.3099975585938,726.469970703125,737.6489868164062,5155601,338.5398864746094,339.260009765625,338.4100036621094,338.760009765625,1905170,352.55499267578125,352.7200012207031,351.0960998535156,352.0474853515625,965624,257.864990234375,258.69000244140625,257.2699890136719,257.6625061035156,4255484
2026-09-21 13:30:00-04:00,73.65499877929688,73.65499877929688,73.19000244140625,73.29499816894531,3280985,737.6397094726562,749.489990234375,736.3400268554688,747.3400268554688,6894905,338.760009765625,339.1199951171875,337.75,338.9200134277344,2223067,352.0920104980469,352.6199951171875,351.0899963378906,351.4549865722656,1324439,257.673095703125,259.05999755859375,257.5,258.29998779296875,2839940
2026-09-21 14:30:00-04:00,73.29499816894531,73.87000274658203,73.2300033569336,73.81500244140625,5041910,747.3400268554688,748.760009765625,742.8699951171875,746.25,4744226,338.9150085449219,339.55999755859375,338.19000244140625,339.4383850097656,2820146,351.4800109863281,352.1600036621094,350.2950134277344,352.1000061035156,1451492,258.28009033203125,259.489990234375,258.1199951171875,258.9700012207031,3551198
2026-09-21 15:30:00-04:00,73.80999755859375,73.86000061035156,73.30999755859375,73.36000061035156,3981145,746.1599731445312,753.0,740.8300170898438,741.1300048828125,5723995,339.45001220703125,339.6400146484375,338.80999755859375,338.8900146484375,3068501,352.1099853515625,352.54998779296875,350.6199951171875,351.07501220703125,2019726,258.9750061035156,259.489990234375,258.0409851074219,258.42999267578125,4250538
2026-09-22 09:30:00-04:00,73.75299835205078,73.76000213623047,71.93000030517578,72.0199966430664,8111566,731.4749755859375,757.27001953125,730.0,751.0650024414062,11148096,340.3299865722656,345.3399963378906,338.75,340.43499755859375,9894702,353.5,359.9800109863281,352.95001220703125,357.20001220703125,5970057,255.3800048828125,259.0,253.7899932861328,256.739990234375,9708498
2026-09-22 10:30:00-04:00,72.01499938964844,72.11000061035156,71.625,72.07440185546875,4990654,751.0549926757812,752.4598999023438,745.719970703125,748.875,2887113,340.4700012207031,343.8500061035156,339.42999267578125,343.4306945800781,6258664,357.2449951171875,357.3500061035156,353.0899963378906,353.0967102050781,1534864,256.7550048828125,257.3399963378906,255.25999450683594,255.35000610351562,4263736
2026-09-22 11:30:00-04:00,72.06999969482422,72.16999816894531,71.81999969482422,72.07499694824219,2954244,748.8800048828125,754.3499755859375,746.5,749.60498046875,3328428,343.42999267578125,343.635009765625,341.75,342.5400085449219,3247607,353.1099853515625,353.1195068359375,347.6300048828125,347.6300048828125,2075481,255.33999633789062,255.40499877929688,254.22999572753906,254.35000610351562,4253063
2026-09-22 12:30:00-04:00,72.06999969482422,72.16500091552734,71.81500244140625,71.86499786376953,2736544,749.5601196289062,749.8300170898438,741.3400268554688,742.5150146484375,2398475,342.5286865234375,342.8699951171875,341.20001220703125,341.55999755859375,2154917,347.6600036621094,348.35211181640625,345.739990234375,347.9599914550781,2368342,254.360107421875,254.89999389648438,254.0500030517578,254.26339721679688,3897937
2026-09-22 13:30:00-04:00,71.86499786376953,71.87000274658203,71.5801010131836,71.69999694824219,3062078,742.5150146484375,744.3300170898438,737.8900146484375,740.97998046875,2966967,341.5450134277344,341.6000061035156,340.5,341.0150146484375,2231377,347.8999938964844,349.5,346.82000732421875,348.42999267578125,1147074,254.23500061035156,255.9600067138672,253.8300018310547,255.4199981689453,3555595
2026-09-22 14:30:00-04:00,71.70500183105469,72.04000091552734,71.69499969482422,72.03500366210938,3205606,741.0850219726562,742.243896484375,737.3699951171875,739.8499755859375,1782862,341.0299987792969,341.4800109863281,339.8800048828125,340.1099853515625,2705253,348.3999938964844,349.3999938964844,347.6099853515625,349.1300048828125,1117520,255.4199981689453,255.92999267578125,254.88999938964844,255.85000610351562,2940213
2026-09-22 15:30:00-04:00,72.03500366210938,72.20999908447266,71.97000122070312,72.16000366210938,3950101,739.8699951171875,741.0599975585938,735.6300048828125,736.6799926757812,1681755,340.1000061035156,340.6300048828125,339.2699890136719,339.7300109863281,3274656,349.1400146484375,349.57000732421875,347.1199951171875,347.44000244140625,1548999,255.85899353027344,256.3500061035156,254.83999633789062,254.8800048828125,4137998
2026-09-23 09:30:00-04:00,72.05999755859375,72.26000213623047,71.06999969482422,71.76499938964844,7916976,747.9500122070312,763.9000244140625,739.510009765625,745.4749755859375,10731236,341.07501220703125,341.79998779296875,336.4100036621094,337.32000732421875,7594314,345.2900085449219,346.2799987792969,336.6440124511719,337.7699890136719,5382626,253.3300018310547,253.80999755859375,248.19000244140625,249.18130493164062,11077251
2026-09-23 10:30:00-04:00,71.76000213623047,72.36949920654297,71.48989868164062,71.51499938964844,3895646,745.3699951171875,759.1500244140625,743.5,756.5299072265625,4219859,337.32000732421875,338.6099853515625,335.9110107421875,336.1700134277344,3220563,337.7900085449219,339.3299865722656,337.57000732421875,337.80999755859375,2920660,249.14999389648438,250.9250030517578,248.79029846191406,250.22999572753906,4810006
2026-09-23 11:30:00-04:00,71.51029968261719,71.76000213623047,71.41500091552734,71.63999938964844,2453428,756.364990234375,757.75,752.5,755.9879150390625,2838674,336.1700134277344,337.239990234375,335.9700012207031,336.75,2331391,337.8349914550781,338.0249938964844,335.55999755859375,335.6650085449219,1995528,250.24989318847656,250.4499969482422,249.61000061035156,249.63999938964844,3220018
2026-09-23 12:30:00-04:00,71.6449966430664,71.7699966430664,71.5199966430664,71.61499786376953,2403563,755.989990234375,759.4500122070312,745.6939697265625,746.6099853515625,2878153,336.7325134277344,337.94000244140625,336.55999755859375,336.8299865722656,1776323,335.6400146484375,336.1199035644531,334.20001220703125,334.8349914550781,2565519,249.63999938964844,249.74000549316406,247.75999450683594,248.05499267578125,5455721
2026-09-23 13:30:00-04:00,71.61000061035156,71.7300033569336,71.5999984741211,71.69509887695312,514960,746.3200073242188,750.5549926757812,745.5999755859375,750.5549926757812,547564,336.82501220703125,337.2699890136719,336.7359924316406,337.2349853515625,356638,334.82000732421875,335.135009765625,334.5,335.135009765625,287162,248.0500030517578,248.4499053955078,247.83999633789062,248.4499053955078,643256
