Ticker,META,META,META,META,META,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG
2026-08-24 10:30:00-04:00,551.719970703125,556.5399780273438,549.6599731445312,556.0900268554688,1424914,80.30000305175781,80.33000183105469,79.75,80.19000244140625,2047245,261.42498779296875,262.8299865722656,261.239990234375,262.6600036621094,2893260,312.92999267578125,313.3299865722656,311.5299987792969,312.239990234375,4358724,345.3999938964844,347.55999755859375,344.8800048828125,347.4100036621094,1627682
2026-08-24 11:30:00-04:00,556.1649780273438,557.5,554.719970703125,555.4591064453125,1305068,80.18000030517578,80.30000305175781,80.0,80.2300033569336,1800284,262.6400146484375,263.32000732421875,262.1700134277344,262.7449951171875,2480057,312.239990234375,312.3900146484375,311.3399963378906,311.9285888671875,1959853,347.3800048828125,348.0799865722656,347.0199890136719,347.57000732421875,1163870
2026-08-24 12:30:00-04:00,555.4149780273438,558.989990234375,554.7005004882812,557.719970703125,1268616,80.2300033569336,80.55999755859375,80.13999938964844,80.47000122070312,1656154,262.760009765625,263.2900085449219,261.8429870605469,261.8999938964844,1894391,311.9100036621094,313.3599853515625,311.8599853515625,312.1199035644531,2194290,347.5000915527344,347.8500061035156,345.7250061035156,345.8500061035156,971630
2026-08-24 13:30:00-04:00,557.6699829101562,560.9000244140625,556.0,560.1849975585938,1272370,80.46990203857422,80.62000274658203,80.43000030517578,80.5199966430664,2140401,261.8900146484375,263.0400085449219,261.5,262.7900085449219,1795684,312.1189880371094,312.3500061035156,311.5,311.739990234375,1968689,345.8599853515625,346.0,344.9100036621094,345.6099853515625,1124298
2026-08-24 14:30:00-04:00,560.25,560.9500122070312,558.7899780273438,559.6699829101562,1270180,80.52999877929688,80.54000091552734,80.19000244140625,80.33499908447266,1918119,262.8299865722656,263.0,261.6499938964844,262.07000732421875,1938931,311.7200012207031,311.8399963378906,310.7200012207031,311.25,2188744,345.6400146484375,345.7900085449219,344.6400146484375,345.5150146484375,824447
2026-08-24 15:30:00-04:00,559.6950073242188,561.4199829101562,558.9901123046875,559.1400146484375,1795786,80.33999633789062,80.48989868164062,80.0,80.01000213623047,2886308,262.1000061035156,262.6099853515625,261.75,262.0303955078125,2448524,311.2300109863281,311.2799072265625,310.1719970703125,310.3500061035156,3344226,345.5400085449219,345.7900085449219,344.1499938964844,344.6000061035156,1542201
2026-08-25 09:30:00-04:00,563.75,568.6400146484375,562.2000122070312,563.0534057617188,2145703,79.6500015258789,81.62000274658203,79.4000015258789,81.56999969482422,5468211,262.6000061035156,263.87188720703125,260.2799987792969,260.9599914550781,5167079,310.93499755859375,313.5799865722656,309.6499938964844,310.0849914550781,5344241,345.6619873046875,346.70001220703125,342.9549865722656,343.2200012207031,2253465
2026-08-25 10:30:00-04:00,562.9400024414062,565.8699951171875,561.4000854492188,563.39501953125,980957,81.58000183105469,81.7249984741211,80.94000244140625,81.63500213623047,3472320,260.9599914550781,261.43499755859375,260.3399963378906,260.5400085449219,2377261,310.0799865722656,310.7900085449219,308.3900146484375,309.3100891113281,2926335,343.20001220703125,343.8450012207031,342.1449890136719,342.9800109863281,1108441
2026-08-25 11:30:00-04:00,563.384521484375,566.25,563.1199951171875,565.77001953125,814800,81.63999938964844,82.18499755859375,81.58999633789062,82.16999816894531,3410440,260.54998779296875,261.30999755859375,260.2799987792969,260.8900146484375,1885383,309.30999755859375,310.19000244140625,309.2200012207031,309.9549865722656,1906951,342.9100036621094,343.6000061035156,342.56500244140625,343.3399963378906,863287
2026-08-25 12:30:00-04:00,565.739990234375,567.5250244140625,564.0,565.3200073242188,697735,82.16999816894531,82.32499694824219,82.05000305175781,82.15989685058594,2398454,260.8900146484375,261.3900146484375,260.1199951171875,260.239990234375,1404072,309.95001220703125,310.1000061035156,309.5,309.6549987792969,1332591,343.3450012207031,344.2200012207031,342.95001220703125,343.1499938964844,655753
2026-08-25 13:30:00-04:00,565.3419189453125,565.9600219726562,559.02001953125,565.0336303710938,569113,82.1500015258789,82.2699966430664,80.01000213623047,81.95999908447266,3020618,260.25,262.07000732421875,259.8299865722656,260.1000061035156,2263692,309.6549987792969,310.3399963378906,308.6099853515625,309.5400085449219,2457846,343.17999267578125,344.5899963378906,342.3500061035156,342.739990234375,668607
2026-08-25 14:30:00-04:00,565.2899169921875,566.8599853515625,564.7100219726562,566.3400268554688,839948,81.95500183105469,82.31999969482422,81.83499908447266,82.20999908447266,2637867,260.1050109863281,260.889892578125,259.8699951171875,260.1199951171875,1852999,309.55499267578125,309.6099853515625,308.2099914550781,308.9700927734375,2209356,342.7550048828125,343.260009765625,342.510009765625,343.20001220703125,1341403
2026-08-25 15:30:00-04:00,566.3848266601562,570.7999877929688,566.3800048828125,569.864990234375,1761170,82.19999694824219,82.45500183105469,82.10009765625,82.25499725341797,3798991,260.1300048828125,261.3323974609375,260.1050109863281,260.9700012207031,2629684,308.9700927734375,310.29998779296875,308.6199951171875,309.8299865722656,2846819,343.185791015625,344.0899963378906,342.92999267578125,343.3500061035156,1302715
2026-08-26 09:30:00-04:00,590.4375,593.27001953125,561.9450073242188,574.0924072265625,14246200,81.875,82.41999816894531,81.29499816894531,82.125,6633605,260.7200012207031,262.04998779296875,258.8800048828125,259.05999755859375,4298023,310.2449951171875,313.4198913574219,308.80010986328125,311.7950134277344,5614805,343.1449890136719,343.19110107421875,337.7843017578125,338.6099853515625,3430185
2026-08-26 10:30:00-04:00,574.0750122070312,588.760009765625,570.75,582.6199951171875,6178507,82.12000274658203,82.19999694824219,81.58000183105469,81.81999969482422,2703734,259.05999755859375,261.1199951171875,258.7799987792969,260.1659851074219,2610670,311.7900085449219,313.45001220703125,311.6600036621094,312.5199890136719,3001620,338.5899963378906,339.8500061035156,337.7699890136719,339.4501037597656,1565295
2026-08-26 11:30:00-04:00,582.5,582.8400268554688,574.27001953125,576.7550048828125,2785844,81.81909942626953,81.83499908447266,81.44999694824219,81.51000213623047,1839336,260.17498779296875,260.2900085449219,258.3500061035156,258.5069885253906,2078967,312.5199890136719,313.94000244140625,312.17999267578125,313.2947082519531,2587551,339.4504089355469,339.4508056640625,337.3399963378906,337.42999267578125,1258906
2026-08-26 12:30:00-04:00,576.6849975585938,579.1599731445312,574.7719116210938,578.2947998046875,1499064,81.51000213623047,81.83499908447266,81.44999694824219,81.79019927978516,1710816,258.4800109863281,259.3800048828125,258.239990234375,259.32000732421875,1721830,313.30499267578125,313.4800109863281,312.5,313.1300048828125,1913849,337.45001220703125,338.4800109863281,337.010009765625,338.1199951171875,1242663
2026-08-26 13:30:00-04:00,578.3150024414062,579.0800170898438,576.4099731445312,577.8049926757812,1423819,81.78500366210938,81.95500183105469,81.7300033569336,81.8550033569336,1565494,259.3399963378906,259.3399963378906,258.45001220703125,258.80999755859375,1719773,313.1549987792969,313.25,312.65008544921875,313.0498962402344,1986950,338.1449890136719,338.7880859375,338.1099853515625,338.3999938964844,806694
2026-08-26 14:30:00-04:00,577.8049926757812,580.9235229492188,576.8099975585938,577.021728515625,1663921,81.8550033569336,81.93499755859375,81.69999694824219,81.7249984741211,1575051,258.7950134277344,260.3699951171875,258.7799987792969,259.8299865722656,2174218,313.0299987792969,315.25,312.95001220703125,314.8446044921875,3850044,338.3999938964844,339.0249938964844,338.17999267578125,338.45989990234375,1391799
2026-08-26 15:30:00-04:00,577.0,578.6500244140625,575.8099975585938,576.1099853515625,1733188,81.7249984741211,81.87000274658203,81.31500244140625,81.45999908447266,2694421,259.8299865722656,260.75,259.7699890136719,260.2799987792969,2452465,314.8599853515625,315.42999267578125,313.19000244140625,313.489990234375,4385320,338.43499755859375,339.5299987792969,338.29998779296875,339.07501220703125,1536938
2026-08-27 09:30:00-04:00,576.47998046875,588.3900146484375,567.6199951171875,578.3400268554688,7223060,81.06999969482422,81.1500015258789,79.29000091552734,79.7300033569336,6392241,259.2300109863281,259.6600036621094,255.5800018310547,257.125,9343356,311.989990234375,312.10198974609375,309.40008544921875,310.7921142578125,7249485,336.3219909667969,338.69000244140625,335.3999938964844,337.0,2981159
2026-08-27 10:30:00-04:00,578.3400268554688,578.739990234375,570.5,571.4849853515625,8968854,79.72000122070312,79.94999694824219,79.30000305175781,79.69010162353516,4166798,257.125,257.5799865722656,256.3900146484375,256.4200134277344,12628514,310.79998779296875,315.1600036621094,310.6300048828125,314.6499938964844,23642110,336.9649963378906,338.5799865722656,336.1199951171875,337.75,1471741
2026-08-27 11:30:00-04:00,571.5,574.2991943359375,570.3099975585938,572.9508056640625,1124731,79.69000244140625,79.81999969482422,79.55000305175781,79.62000274658203,1655883,256.4200134277344,256.75,255.8699951171875,256.4599914550781,2549957,314.6549987792969,315.07989501953125,314.110107421875,314.57000732421875,26563156,337.760009765625,338.45001220703125,337.3450012207031,338.4200134277344,854078
2026-08-27 12:30:00-04:00,572.8400268554688,572.9552001953125,569.719970703125,571.219970703125,9803111,79.62000274658203,79.875,79.46009826660156,79.8196029663086,1824726,256.4599914550781,256.7550048828125,255.44000244140625,255.89999389648438,4032360,314.56500244140625,315.3999938964844,314.25,315.2699890136719,16796673,338.42498779296875,338.80999755859375,337.54998779296875,338.0299987792969,920816
2026-08-27 13:30:00-04:00,571.135009765625,571.8350830078125,568.0499877929688,569.1599731445312,971437,79.81510162353516,79.95500183105469,79.63999938964844,79.81009674072266,1539285,255.8800048828125,256.42999267578125,255.02000427246094,255.08999633789062,3871122,315.2799987792969,315.3399963378906,313.9934997558594,314.17999267578125,18251651,338.0039978027344,338.52398681640625,337.3299865722656,337.47900390625,761312
2026-08-27 14:30:00-04:00,569.1599731445312,570.7985229492188,568.7000122070312,569.4299926757812,872223,79.81500244140625,80.05999755859375,79.69000244140625,79.99500274658203,2406293,255.09500122070312,256.0799865722656,255.09500122070312,255.74000549316406,26634183,314.20001220703125,314.5870056152344,313.44500732421875,313.57000732421875,1894911,337.4700012207031,337.8900146484375,337.2799987792969,337.44000244140625,1187555
2026-08-27 15:30:00-04:00,569.4249877929688,572.1900024414062,568.72998046875,571.0700073242188,1284173,79.98999786376953,80.19000244140625,79.80999755859375,79.83000183105469,3759407,255.72999572753906,257.0799865722656,255.72999572753906,256.2200012207031,3909418,313.5799865722656,315.0899963378906,313.3699951171875,314.57501220703125,24009727,337.4599914550781,338.07000732421875,337.1700134277344,337.55499267578125,1475633
