Ticker,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-21 10:30:00-04:00,712.35498046875,713.6895751953125,706.0999755859375,712.5349731445312,3687001,351.8500061035156,353.29998779296875,349.93798828125,352.1600036621094,1536649,73.05500030517578,73.57499694824219,72.73999786376953,73.33000183105469,4183459,255.83999633789062,256.7099914550781,254.47999572753906,255.4199981689453,3843650,337.2900085449219,338.2149963378906,336.30999755859375,337.0400085449219,3529230
2026-09-21 11:30:00-04:00,712.405029296875,728.4000244140625,712.3699951171875,726.530029296875,5651487,352.1600036621094,353.0299987792969,351.6199951171875,352.5299072265625,1508527,73.33499908447266,73.73999786376953,73.27999877929688,73.63500213623047,3033096,255.4149932861328,257.8999938964844,255.1300048828125,257.864990234375,4067639,337.0299987792969,339.0,336.9049987792969,338.5299987792969,3353338
2026-09-21 12:30:00-04:00,726.4949951171875,738.3099975585938,726.469970703125,737.6489868164062,5155601,352.55499267578125,352.7200012207031,351.0960998535156,352.0474853515625,965624,73.62999725341797,73.81500244140625,73.58000183105469,73.65499877929688,2154252,257.864990234375,258.69000244140625,257.2699890136719,257.6625061035156,4255484,338.5398864746094,339.260009765625,338.4100036621094,338.760009765625,1905170
2026-09-21 13:30:00-04:00,737.6397094726562,749.489990234375,736.3400268554688,747.3400268554688,6894905,352.0920104980469,352.6199951171875,351.0899963378906,351.4549865722656,1324439,73.65499877929688,73.65499877929688,73.19000244140625,73.29499816894531,3280985,257.673095703125,259.05999755859375,257.5,258.29998779296875,2839940,338.760009765625,339.1199951171875,337.75,338.9200134277344,2223067
2026-09-21 14:30:00-04:00,747.3400268554688,748.760009765625,742.8699951171875,746.25,4744226,351.4800109863281,352.1600036621094,350.2950134277344,352.1000061035156,1451492,73.29499816894531,73.87000274658203,73.2300033569336,73.81500244140625,5041910,258.28009033203125,259.489990234375,258.1199951171875,258.9700012207031,3551198,338.9150085449219,339.55999755859375,338.19000244140625,339.4383850097656,2820146
2026-09-21 15:30:00-04:00,746.1599731445312,753.0,740.8300170898438,741.1300048828125,5723995,352.1099853515625,352.54998779296875,350.6199951171875,351.07501220703125,2019726,73.80999755859375,73.86000061035156,73.30999755859375,73.36000061035156,3981145,258.9750061035156,259.489990234375,258.0409851074219,258.42999267578125,4250538,339.45001220703125,339.6400146484375,338.80999755859375,338.8900146484375,3068501
2026-09-22 09:30:00-04:00,731.4749755859375,757.27001953125,730.0,751.0650024414062,11148096,353.5,359.9800109863281,352.95001220703125,357.20001220703125,5970057,73.75299835205078,73.76000213623047,71.93000030517578,72.0199966430664,8111566,255.3800048828125,259.0,253.7899932861328,256.739990234375,9708498,340.3299865722656,345.3399963378906,338.75,340.43499755859375,9894702
2026-09-22 10:30:00-04:00,751.0549926757812,752.4598999023438,745.719970703125,748.875,2887113,357.2449951171875,357.3500061035156,353.0899963378906,353.0967102050781,1534864,72.01499938964844,72.11000061035156,71.625,72.07440185546875,4990654,256.7550048828125,257.3399963378906,255.25999450683594,255.35000610351562,4263736,340.4700012207031,343.8500061035156,339.42999267578125,343.4306945800781,6258664
2026-09-22 11:30:00-04:00,748.8800048828125,754.3499755859375,746.5,749.60498046875,3328428,353.1099853515625,353.1195068359375,347.6300048828125,347.6300048828125,2075481,72.06999969482422,72.16999816894531,71.81999969482422,72.07499694824219,2954244,255.33999633789062,255.40499877929688,254.22999572753906,254.35000610351562,4253063,343.42999267578125,343.635009765625,341.75,342.5400085449219,3247607
2026-09-22 12:30:00-04:00,749.5601196289062,749.8300170898438,741.3400268554688,742.5150146484375,2398475,347.6600036621094,348.35211181640625,345.739990234375,347.9599914550781,2368342,72.06999969482422,72.16500091552734,71.81500244140625,71.86499786376953,2736544,254.360107421875,254.89999389648438,254.0500030517578,254.26339721679688,3897937,342.5286865234375,342.8699951171875,341.20001220703125,341.55999755859375,2154917
2026-09-22 13:30:00-04:00,742.5150146484375,744.3300170898438,737.8900146484375,740.97998046875,2966967,347.8999938964844,349.5,346.82000732421875,348.42999267578125,1147074,71.86499786376953,71.87000274658203,71.5801010131836,71.69999694824219,3062078,254.23500061035156,255.9600067138672,253.8300018310547,255.4199981689453,3555595,341.5450134277344,341.6000061035156,340.5,341.0150146484375,2231377
2026-09-22 14:30:00-04:00,741.0850219726562,742.243896484375,737.3699951171875,739.8499755859375,1782862,348.3999938964844,349.3999938964844,347.6099853515625,349.1300048828125,1117520,71.70500183105469,72.04000091552734,71.69499969482422,72.03500366210938,3205606,255.4199981689453,255.92999267578125,254.88999938964844,255.85000610351562,2940213,341.0299987792969,341.4800109863281,339.8800048828125,340.1099853515625,2705253
2026-09-22 15:30:00-04:00,739.8699951171875,741.0599975585938,735.6300048828125,736.6799926757812,1681755,349.1400146484375,349.57000732421875,347.1199951171875,347.44000244140625,1548999,72.03500366210938,72.20999908447266,71.97000122070312,72.16000366210938,3950101,255.85899353027344,256.3500061035156,254.83999633789062,254.8800048828125,4137998,340.1000061035156,340.6300048828125,339.2699890136719,339.7300109863281,3274656
2026-09-23 09:30:00-04:00,747.9500122070312,763.9000244140625,739.510009765625,745.4749755859375,10731236,345.2900085449219,346.2799987792969,336.6440124511719,337.7699890136719,5382626,72.05999755859375,72.26000213623047,71.06999969482422,71.76499938964844,7892317,253.3300018310547,253.80999755859375,248.19000244140625,249.18130493164062,11077251,341.07501220703125,341.79998779296875,336.4100036621094,337.32000732421875,7594314
2026-09-23 10:30:00-04:00,745.3699951171875,759.1500244140625,743.5,756.5299072265625,4219859,337.7900085449219,339.3299865722656,337.57000732421875,337.80999755859375,2920660,71.76000213623047,72.36949920654297,71.48989868164062,71.51499938964844,3895646,249.14999389648438,250.9250030517578,248.79029846191406,250.22999572753906,4810006,337.32000732421875,338.6099853515625,335.9110107421875,336.1700134277344,3220563
2026-09-23 11:30:00-04:00,756.364990234375,757.75,752.5,755.9879150390625,2838674,337.8349914550781,338.0249938964844,335.55999755859375,335.6650085449219,1995528,71.51029968261719,71.76000213623047,71.41500091552734,71.63999938964844,2453428,250.24989318847656,250.4499969482422,249.61000061035156,249.63999938964844,3220018,336.1700134277344,337.239990234375,335.9700012207031,336.75,2331391
2026-09-23 12:30:00-04:00,755.989990234375,759.4500122070312,745.6939697265625,746.6099853515625,2878153,335.6400146484375,336.1199035644531,334.20001220703125,334.8349914550781,2565519,71.6449966430664,71.7699966430664,71.5199966430664,71.61499786376953,2403563,249.63999938964844,249.74000549316406,247.75999450683594,248.05499267578125,5455721,336.7325134277344,337.94000244140625,336.55999755859375,336.8299865722656,1776323
2026-09-23 13:30:00-04:00,746.3200073242188,754.8499755859375,745.5999755859375,749.114990234375,2490484,334.82000732421875,336.3699035644531,334.5,336.2300109863281,1436285,71.61000061035156,71.74500274658203,71.43000030517578,71.48999786376953,2382956,248.0500030517578,249.89999389648438,247.83999633789062,249.42999267578125,3310028,336.82501220703125,337.67498779296875,336.5801086425781,337.04998779296875,1822421
2026-09-23 14:30:00-04:00,749.0399780273438,750.510009765625,746.3499755859375,747.5399780273438,1583278,336.2200012207031,336.2300109863281,335.3599853515625,335.6600036621094,1261329,71.49500274658203,71.67500305175781,71.37999725341797,71.57499694824219,2630587,249.44000244140625,250.1999969482422,249.30999755859375,250.1750030517578,3259191,337.05499267578125,337.3900146484375,336.20001220703125,336.3299865722656,2037450
2026-09-23 15:30:00-04:00,747.5399780273438,752.4299926757812,743.7656860351562,744.02001953125,2763110,335.6400146484375,336.05999755859375,334.3999938964844,334.9599914550781,2873766,71.58000183105469,71.58999633789062,71.27999877929688,71.375,4097605,250.18499755859375,250.2899932861328,248.4600067138672,249.35000610351562,4831688,336.3299865722656,337.1400146484375,335.6099853515625,336.95001220703125,4117350
2026-09-24 09:30:00-04:00,756.8300170898438,768.64990234375,747.6900024414062,765.760009765625,12416555,333.6499938964844,336.2699890136719,333.4100036621094,335.6400146484375,3040658,71.5199966430664,72.0,71.20999908447266,71.61100006103516,4152554,246.08230590820312,247.52000427246094,245.60499572753906,246.60499572753906,7597046,336.32000732421875,338.260009765625,334.29998779296875,337.43499755859375,5519846
2026-09-24 10:30:00-04:00,765.760009765625,770.9000244140625,761.0999755859375,764.4400024414062,4874941,335.6400146484375,336.489990234375,333.510009765625,334.4200134277344,2020402,71.62000274658203,71.80000305175781,71.30999755859375,71.33499908447266,2371411,246.61500549316406,247.07989501953125,245.86000061035156,246.11000061035156,3775305,337.4700012207031,337.57000732421875,335.6499938964844,336.05499267578125,2120356
2026-09-24 11:30:00-04:00,764.2100219726562,770.7999877929688,760.5,768.5800170898438,3969989,334.3999938964844,338.260009765625,333.80999755859375,337.0450134277344,2234607,71.33769989013672,71.8550033569336,71.28500366210938,71.77999877929688,2284940,246.10000610351562,248.3376007080078,245.8800048828125,247.8800048828125,3884403,336.05499267578125,338.9100036621094,335.8399963378906,337.8299865722656,2379689
2026-09-24 12:30:00-04:00,768.72998046875,774.25,766.4000244140625,771.236328125,2713610,337.05999755859375,338.94000244140625,336.7149963378906,337.4526062011719,1532808,71.77999877929688,72.04000091552734,71.67400360107422,71.83910369873047,2501601,247.89500427246094,249.73899841308594,247.4499969482422,249.30999755859375,3194787,337.82000732421875,338.5799865722656,337.489990234375,338.1449890136719,2206868
2026-09-24 13:30:00-04:00,771.3099975585938,772.2150268554688,768.9000244140625,769.2249755859375,428686,337.4800109863281,337.6341857910156,336.92608642578125,337.1199951171875,183214,71.83049774169922,71.86499786376953,71.69000244140625,71.7249984741211,410735,249.3000030517578,249.45899963378906,248.35000610351562,248.5399932861328,687069,338.1549987792969,338.2900085449219,336.8999938964844,336.93499755859375,487815
