Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG,META,META,META,META,META
2026-09-11 10:30:00-04:00,76.41999816894531,76.79000091552734,76.37000274658203,76.75499725341797,2066796,255.72000122070312,256.5498962402344,254.6999969482422,256.32000732421875,2597374,334.0882873535156,336.2200012207031,332.4200134277344,335.57000732421875,9018937,337.3699951171875,339.95001220703125,336.5199890136719,338.989990234375,2009006,651.97998046875,654.3795166015625,648.9099731445312,652.27001953125,1520918
2026-09-11 11:30:00-04:00,76.75499725341797,76.88999938964844,76.61180114746094,76.7593002319336,1973381,256.31500244140625,256.385009765625,255.48500061035156,255.55999755859375,2213363,335.5400085449219,335.5400085449219,333.6300048828125,334.1700134277344,4739878,339.0350036621094,339.1199951171875,337.260009765625,337.30999755859375,1018550,652.2899780273438,654.6699829101562,648.8809814453125,648.9299926757812,1042811
2026-09-11 12:30:00-04:00,76.75499725341797,77.14969635009766,76.68499755859375,77.05000305175781,1739014,255.57000732421875,256.8800048828125,255.41000366210938,256.70001220703125,1610493,334.19000244140625,334.8500061035156,333.8299865722656,333.95001220703125,2580323,337.3299865722656,338.3500061035156,337.0899963378906,337.67999267578125,1243793,648.9849853515625,650.6900024414062,647.4000244140625,650.2440185546875,1222347
2026-09-11 13:30:00-04:00,77.04010009765625,77.28500366210938,77.01000213623047,77.2698974609375,1855174,256.69000244140625,257.25,256.19000244140625,256.6300048828125,2214489,333.9599914550781,334.29998779296875,332.54998779296875,332.8550109863281,3573189,337.6600036621094,338.0,336.0199890136719,336.4700927734375,1548485,650.3150024414062,651.1900024414062,648.2000122070312,649.3400268554688,869120
2026-09-11 14:30:00-04:00,77.26499938964844,77.48529815673828,77.17040252685547,77.43000030517578,2347697,256.6600036621094,257.44000244140625,256.57000732421875,257.2900085449219,2040659,332.8599853515625,333.1789855957031,332.3900146484375,332.6401062011719,4162608,336.5199890136719,336.5249938964844,335.67999267578125,336.07000732421875,624151,649.4099731445312,651.27001953125,648.674072265625,651.0750122070312,1097219
2026-09-11 15:30:00-04:00,77.44000244140625,77.56610107421875,77.36000061035156,77.4000015258789,3101093,257.2774963378906,257.5899963378906,256.6600036621094,256.7900085449219,3600039,332.67999267578125,333.07000732421875,332.07000732421875,332.2300109863281,3626964,336.0899963378906,336.1499938964844,335.2200012207031,335.42999267578125,1536479,651.0750122070312,651.1400146484375,646.2000122070312,648.22998046875,1646766
2026-09-14 09:30:00-04:00,78.97000122070312,80.30000305175781,78.48999786376953,79.81500244140625,9041100,253.375,255.1999969482422,250.75,251.92010498046875,8792005,334.8299865722656,335.0799865722656,331.3399963378906,333.19500732421875,9965651,339.1099853515625,343.6400146484375,338.739990234375,340.6099853515625,5592896,657.6199951171875,663.9000244140625,649.25,653.1500854492188,5866575
2026-09-14 10:30:00-04:00,79.80000305175781,80.45829772949219,79.72000122070312,80.31999969482422,3356205,251.91009521484375,253.3800048828125,251.5800018310547,253.07000732421875,3238562,333.17999267578125,333.4670104980469,332.1180114746094,332.6600036621094,3912426,340.5851135253906,342.56500244140625,339.7900085449219,342.0015869140625,1518751,653.1799926757812,657.5399780273438,650.5001220703125,656.030029296875,1971694
2026-09-14 11:30:00-04:00,80.31500244140625,80.83000183105469,80.25,80.70500183105469,3042809,253.02999877929688,254.72000122070312,252.85000610351562,253.41000366210938,3315918,332.6549987792969,335.5,332.6499938964844,334.5849914550781,4342623,341.9800109863281,343.1000061035156,341.260009765625,342.5718078613281,1026027,656.02001953125,661.989990234375,655.6500244140625,660.5999755859375,1941129
2026-09-14 12:30:00-04:00,80.70500183105469,81.01000213623047,80.58999633789062,80.63500213623047,2251738,253.41000366210938,255.06500244140625,253.1999969482422,254.8699951171875,2481878,334.5899963378906,335.260009765625,334.0,334.6199951171875,2727094,342.57000732421875,344.6199951171875,342.57000732421875,344.5400085449219,1677222,660.5999755859375,666.219970703125,660.469970703125,665.4600219726562,1577679
2026-09-14 13:30:00-04:00,80.63500213623047,80.81900024414062,80.46369934082031,80.73500061035156,1969645,254.86000061035156,255.9499969482422,254.86000061035156,255.02999877929688,3280384,334.6199951171875,334.7149963378906,333.57000732421875,334.489990234375,1964124,344.5400085449219,346.44000244140625,343.6000061035156,344.57000732421875,3867121,665.6300048828125,668.5999755859375,663.8900146484375,667.8400268554688,1906042
2026-09-14 14:30:00-04:00,80.74500274658203,80.77999877929688,80.2699966430664,80.42500305175781,2090135,255.05999755859375,255.47999572753906,252.72999572753906,253.5749969482422,3340023,334.489990234375,335.4200134277344,333.4800109863281,334.3999938964844,3910657,344.5199890136719,345.2900085449219,343.20001220703125,345.0150146484375,1670239,667.8099975585938,668.1900024414062,664.0900268554688,665.760009765625,1204538
2026-09-14 15:30:00-04:00,80.41999816894531,80.4749984741211,80.12000274658203,80.33000183105469,4154108,253.5749969482422,254.1199951171875,253.36000061035156,253.55999755859375,3975265,334.39990234375,334.5899963378906,333.0,333.04998779296875,4184614,345.0,345.9700012207031,344.3900146484375,345.739990234375,2209059,665.760009765625,668.510009765625,664.5999755859375,665.7100219726562,1779203
2026-09-15 09:30:00-04:00,79.31999969482422,79.48079681396484,77.45999908447266,77.63999938964844,6362035,252.375,253.27000427246094,249.125,249.60000610351562,7132448,330.260009765625,331.5899963378906,328.3500061035156,329.5400085449219,6573388,343.1549987792969,344.3599853515625,340.2200012207031,341.010009765625,2524408,659.2999877929688,678.8699951171875,656.2000122070312,668.2150268554688,5583647
2026-09-15 10:30:00-04:00,77.63999938964844,78.26000213623047,77.61000061035156,77.84500122070312,2993219,249.5850067138672,249.66000366210938,248.43499755859375,248.81500244140625,4536005,329.45001220703125,330.3299865722656,328.8800048828125,329.9100036621094,4605821,340.9949951171875,341.69000244140625,340.0199890136719,340.0899963378906,1156604,668.0001220703125,673.5,663.3800048828125,666.7000122070312,2584702
2026-09-15 11:30:00-04:00,77.8499984741211,78.02999877929688,77.7750015258789,78.0250015258789,2332425,248.81500244140625,249.74000549316406,248.6999969482422,249.32000732421875,3750549,329.9200134277344,330.8699951171875,329.2850036621094,330.4190979003906,2187132,340.1400146484375,341.19000244140625,339.44000244140625,340.760009765625,897554,666.7100219726562,669.5999755859375,664.77001953125,665.1699829101562,1610370
2026-09-15 12:30:00-04:00,78.0250015258789,78.375,77.95999908447266,78.25,3730532,249.32000732421875,249.47999572753906,248.3000030517578,248.42990112304688,2400508,330.40020751953125,330.62921142578125,329.4200134277344,330.0299987792969,2038493,340.7650146484375,341.20001220703125,339.17999267578125,339.32000732421875,672455,665.0830078125,667.1099853515625,664.3300170898438,665.1199951171875,1005656
2026-09-15 13:30:00-04:00,78.25,78.4749984741211,78.25,78.38500213623047,1925159,248.44000244140625,249.0,248.32000732421875,248.67999267578125,2433643,330.0400085449219,330.8299865722656,330.0400085449219,330.4100036621094,1734807,339.32000732421875,340.8999938964844,339.2449951171875,340.5199890136719,763117,665.2000122070312,671.2999877929688,664.8800048828125,670.6400146484375,1437635
2026-09-15 14:30:00-04:00,78.38500213623047,78.41000366210938,78.11489868164062,78.17500305175781,2000650,248.7050018310547,248.80999755859375,247.63999938964844,247.78500366210938,3225179,330.3999938964844,330.5899963378906,329.8299865722656,330.239990234375,2057605,340.5199890136719,340.9999084472656,340.20001220703125,340.57000732421875,712625,670.52001953125,672.47998046875,668.0900268554688,671.47998046875,1589097
2026-09-15 15:30:00-04:00,78.17140197753906,78.17500305175781,77.7738037109375,77.94000244140625,3827948,247.77000427246094,248.69000244140625,247.22000122070312,248.44000244140625,5865189,330.239990234375,331.760009765625,329.8500061035156,331.3349914550781,4432026,340.57000732421875,341.5,340.2401123046875,341.44000244140625,1638594,671.4099731445312,672.1300048828125,668.6699829101562,670.489990234375,1604957
2026-09-16 09:30:00-04:00,77.80000305175781,77.80000305175781,77.16999816894531,77.36000061035156,3734475,248.1999969482422,249.25999450683594,246.69000244140625,247.25,6496774,332.4200134277344,335.4800109863281,331.8699951171875,333.2655944824219,7998078,343.510009765625,344.70001220703125,340.1199951171875,341.55999755859375,2283521,679.75,685.3099975585938,674.2901000976562,679.8200073242188,4388616
2026-09-16 10:30:00-04:00,77.36499786376953,77.65989685058594,77.2249984741211,77.25,1930007,247.27000427246094,248.27000427246094,246.77000427246094,247.6300048828125,4375881,333.32000732421875,334.2799987792969,332.27508544921875,332.70001220703125,2634989,341.54998779296875,343.6199035644531,341.2601013183594,342.7850036621094,1391498,679.7349853515625,680.5,676.0599975585938,676.3599853515625,1476798
2026-09-16 11:30:00-04:00,77.23999786376953,77.45999908447266,77.11000061035156,77.31999969482422,1649937,247.6300048828125,248.1699981689453,247.3699951171875,247.8800048828125,1990570,332.7001037597656,333.57000732421875,332.3299865722656,332.7200012207031,2552667,342.7300109863281,342.8999938964844,342.04998779296875,342.35321044921875,589611,676.4285278320312,679.0999755859375,675.1799926757812,676.4000244140625,1058492
2026-09-16 12:30:00-04:00,77.32499694824219,77.36000061035156,77.19999694824219,77.29000091552734,1085043,247.88999938964844,248.02000427246094,247.3699951171875,247.74000549316406,2125586,332.7099914550781,333.2799987792969,332.2900085449219,333.19000244140625,1692338,342.32000732421875,342.67999267578125,341.69000244140625,341.7799987792969,448269,676.4650268554688,677.5093994140625,675.3400268554688,676.2999877929688,1532742
