Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04 10:30:00-04:00,257.3299865722656,257.5,255.2899932861328,255.9949951171875,3872571,80.72000122070312,80.88999938964844,79.4000015258789,79.4749984741211,7839776,334.67999267578125,335.9200134277344,333.75,334.3900146484375,1508711,320.7099914550781,321.1600036621094,317.8599853515625,319.4700012207031,6226795,609.280029296875,613.4000244140625,608.1599731445312,612.010009765625,1810974
2026-09-04 11:30:00-04:00,255.9949951171875,257.1199035644531,255.6699981689453,257.0400085449219,2328037,79.4800033569336,79.59030151367188,78.91010284423828,79.33999633789062,5897075,334.4100036621094,335.523193359375,334.1300048828125,335.2900085449219,898069,319.4700012207031,321.3291931152344,319.1099853515625,320.5,4008228,612.02001953125,614.3399047851562,609.72998046875,612.885009765625,1168367
2026-09-04 12:30:00-04:00,257.0400085449219,257.3900146484375,256.82000732421875,256.8800048828125,1761332,79.33000183105469,79.37000274658203,78.8499984741211,78.9800033569336,2815011,335.260009765625,335.625,335.07000732421875,335.4200134277344,928975,320.51739501953125,321.8999938964844,320.41009521484375,321.68499755859375,2654137,612.9000244140625,613.34130859375,608.719970703125,609.5,746925
2026-09-04 13:30:00-04:00,256.8399963378906,257.4999084472656,256.68499755859375,257.32501220703125,1919458,78.98999786376953,79.17500305175781,78.841796875,79.00499725341797,2244332,335.3599853515625,335.3999938964844,334.45001220703125,335.1000061035156,841721,321.67999267578125,321.67999267578125,320.739990234375,320.8800048828125,1957604,609.5,612.6300048828125,608.1024169921875,610.864990234375,1023568
2026-09-04 14:30:00-04:00,257.3399963378906,258.5,257.30999755859375,258.44500732421875,2849453,79.00499725341797,79.19999694824219,78.66999816894531,78.68499755859375,3283188,335.1099853515625,336.3500061035156,335.010009765625,336.3500061035156,969933,320.8800048828125,322.1000061035156,320.8599853515625,321.7850036621094,2682837,610.8599853515625,617.25,610.0401000976562,617.0183715820312,1642364
2026-09-04 15:30:00-04:00,258.4049987792969,259.2799987792969,258.25,258.510009765625,3531659,78.67500305175781,78.69499969482422,78.2300033569336,78.23999786376953,6693580,336.3349914550781,336.3900146484375,335.1300048828125,335.2699890136719,1838179,321.7699890136719,321.8091125488281,319.6510009765625,319.989990234375,4295687,617.0700073242188,617.4600219726562,615.4000244140625,616.75,1392686
2026-09-08 09:30:00-04:00,256.760009765625,257.69000244140625,254.8000030517578,255.14300537109375,6578319,77.51000213623047,77.72000122070312,75.91999816894531,76.40989685058594,9572851,331.94000244140625,333.6300048828125,330.3900146484375,331.8999938964844,3378715,317.1199951171875,320.70001220703125,315.2919921875,315.6700134277344,7866168,615.875,623.219970703125,615.0504760742188,616.2100219726562,3197329
2026-09-08 10:30:00-04:00,255.19000244140625,257.4599914550781,254.75,257.3163146972656,3429833,76.40499877929688,76.80999755859375,76.36000061035156,76.5999984741211,3487951,331.8699951171875,335.44000244140625,331.6000061035156,335.1300048828125,1891569,315.6700134277344,316.7799987792969,315.2699890136719,316.2491149902344,3628788,616.239990234375,618.6199951171875,613.469970703125,617.1199951171875,1524567
2026-09-08 11:30:00-04:00,257.3599853515625,257.6177062988281,256.2300109863281,256.9049987792969,2403840,76.59500122070312,76.76000213623047,76.33000183105469,76.48500061035156,2874032,335.1300048828125,335.7900085449219,334.8301086425781,335.32501220703125,920139,316.2449951171875,316.80999755859375,315.4599914550781,316.0849914550781,2793598,617.1599731445312,617.9000244140625,615.1701049804688,616.4099731445312,904118
2026-09-08 12:30:00-04:00,256.8800048828125,257.989990234375,256.8702087402344,256.91009521484375,1706774,76.48200225830078,76.93000030517578,76.41500091552734,76.71499633789062,2598350,335.30999755859375,336.4200134277344,334.95001220703125,336.1499938964844,873475,316.1000061035156,316.55999755859375,315.75,316.2699890136719,2043779,616.4099731445312,620.030029296875,616.3099975585938,617.8939819335938,1120516
2026-09-08 13:30:00-04:00,256.92498779296875,257.2900085449219,256.6700134277344,257.06500244140625,1500540,76.71499633789062,76.88999938964844,76.63500213623047,76.74500274658203,2055705,336.1300048828125,336.4700012207031,334.5799865722656,334.8204040527344,876154,316.2720031738281,316.739990234375,315.9410095214844,316.3900146484375,2237699,617.8900146484375,618.6298828125,616.0,616.5599975585938,931584
2026-09-08 14:30:00-04:00,257.1099853515625,257.5,256.07000732421875,257.1200866699219,2219035,76.75,76.83989715576172,76.58000183105469,76.6449966430664,3389571,334.82000732421875,335.29998779296875,333.7799987792969,334.3999938964844,1403099,316.3949890136719,316.5299987792969,314.9200134277344,315.79998779296875,3695049,616.5700073242188,624.7999877929688,609.739990234375,613.364990234375,4021065
2026-09-08 15:30:00-04:00,257.1600036621094,257.2701110839844,256.44000244140625,256.9599914550781,3295667,76.6449966430664,76.83999633789062,76.47000122070312,76.77999877929688,4313529,334.3999938964844,335.4700012207031,334.0299987792969,335.4100036621094,1481873,315.80010986328125,316.69000244140625,315.5249938964844,316.3500061035156,3631577,613.3599853515625,617.47998046875,612.7100219726562,613.3099975585938,1840718
2026-09-09 09:30:00-04:00,253.1199951171875,254.6199951171875,250.88999938964844,252.4499969482422,8969325,76.33999633789062,76.72000122070312,76.2300033569336,76.54499816894531,4251913,328.8868103027344,328.989990234375,325.6300048828125,328.2449951171875,6239678,315.4106140136719,318.1300048828125,314.3299865722656,314.75,7809919,648.6400146484375,651.6909790039062,638.5601196289062,643.780029296875,11961727
2026-09-09 10:30:00-04:00,252.4499969482422,252.69000244140625,250.64999389648438,250.77999877929688,4012394,76.54000091552734,76.70500183105469,76.4000015258789,76.53500366210938,2847829,328.2200012207031,328.260009765625,325.75,326.55999755859375,2085461,314.7099914550781,314.7101135253906,312.1099853515625,312.5025939941406,5239070,643.7449951171875,657.8599853515625,640.6900024414062,652.409912109375,6420278
2026-09-09 11:30:00-04:00,250.77499389648438,251.97999572753906,250.75,251.38499450683594,2846111,76.53500366210938,76.5999984741211,76.0999984741211,76.27999877929688,2043556,326.55999755859375,327.8500061035156,326.5299987792969,327.2699890136719,1196821,312.510009765625,313.7099914550781,312.2200012207031,313.6650085449219,4691671,652.2899780273438,654.919921875,649.52001953125,651.0700073242188,2686560
2026-09-09 12:30:00-04:00,251.36819458007812,252.5800018310547,251.0800018310547,252.25,2189973,76.28500366210938,76.41999816894531,76.1500015258789,76.40010070800781,1948149,327.30999755859375,329.3399963378906,327.2099914550781,328.82000732421875,1222876,313.67999267578125,315.0,310.9700012207031,311.7049865722656,7975919,651.0900268554688,654.7698974609375,649.27001953125,653.5850219726562,2380627
2026-09-09 13:30:00-04:00,252.25,252.5,251.9113006591797,252.41000366210938,2482165,76.40499877929688,76.42500305175781,76.16000366210938,76.30000305175781,1427919,328.80999755859375,329.25,327.94000244140625,328.239990234375,943159,311.7200012207031,314.3599853515625,309.8999938964844,312.1300048828125,14171586,653.530029296875,655.5,649.8400268554688,653.489990234375,2310285
2026-09-09 14:30:00-04:00,252.41000366210938,252.75999450683594,251.42999267578125,252.2200927734375,2303326,76.30000305175781,76.30989837646484,75.87000274658203,76.125,2661723,328.2300109863281,329.0799865722656,327.6700134277344,328.760009765625,1361282,312.135009765625,319.1499938964844,311.95001220703125,315.57000732421875,12887925,653.4600219726562,656.02001953125,652.2999877929688,655.6854248046875,2723670
2026-09-09 15:30:00-04:00,252.22999572753906,252.61000061035156,252.0500030517578,252.47999572753906,3558648,76.12999725341797,76.27999877929688,75.93000030517578,76.05000305175781,4247978,328.7699890136719,328.7799987792969,327.8900146484375,328.3800048828125,1846437,315.55999755859375,315.94390869140625,314.8800048828125,315.4100036621094,4968709,655.7100219726562,656.97998046875,652.0499877929688,653.4149780273438,3253166
2026-09-10 09:30:00-04:00,250.19000244140625,252.66000366210938,249.5800018310547,252.07000732421875,6102310,75.28199768066406,76.29000091552734,75.02999877929688,76.06999969482422,5412030,326.0299987792969,328.94000244140625,325.6510009765625,328.4849853515625,3766832,316.7900085449219,323.1289978027344,316.57000732421875,318.9549865722656,15813095,653.5999755859375,663.5,643.0900268554688,653.4500122070312,6946904
2026-09-10 10:30:00-04:00,252.07000732421875,252.99000549316406,251.8800048828125,252.36500549316406,2948225,76.05999755859375,76.2291030883789,75.65499877929688,76.05999755859375,2004770,328.5098876953125,329.3197021484375,327.5,327.54998779296875,1354418,319.010009765625,323.82000732421875,318.8800048828125,323.7099914550781,8713414,653.4450073242188,658.8800048828125,651.5499877929688,651.9500122070312,2607221
2026-09-10 11:30:00-04:00,252.37989807128906,253.05999755859375,252.11000061035156,252.49000549316406,2038999,76.05999755859375,76.22989654541016,75.87999725341797,76.19999694824219,1668136,327.57000732421875,328.70001220703125,326.9100036621094,328.29998779296875,964267,323.6700134277344,324.3500061035156,319.2099914550781,321.9049987792969,9627576,651.9749755859375,656.780029296875,650.25,650.6500244140625,1533027
2026-09-10 12:30:00-04:00,252.5,252.97000122070312,252.18600463867188,252.875,745417,76.19499969482422,76.30000305175781,76.08000183105469,76.1500015258789,697198,328.2900085449219,329.6852111816406,328.1000061035156,329.1499938964844,450832,321.8550109863281,324.8299865722656,321.260009765625,323.6099853515625,4750049,650.6500244140625,652.6699829101562,648.9000244140625,651.5599975585938,524141
