Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-30 15:30:00+00:00,242.3000030517578,243.05999755859375,239.82000732421875,240.66009521484375,3133966,83.07499694824219,83.6050033569336,83.0199966430664,83.37000274658203,2668214,720.4000244140625,724.0,715.9600219726562,718.9500122070312,2431510,254.0800018310547,256.9049987792969,253.69500732421875,256.6875,5356000,338.3999938964844,339.9100036621094,337.7200012207031,338.57000732421875,1672881
2026-01-30 16:30:00+00:00,240.64010620117188,241.60000610351562,239.80999755859375,240.72000122070312,2172978,83.37999725341797,83.55000305175781,83.125,83.49500274658203,2095394,718.9450073242188,720.6300048828125,714.7999877929688,720.6300048828125,5397634,256.69000244140625,257.1400146484375,254.2834930419922,255.2100067138672,4040411,338.5400085449219,339.7099914550781,337.20001220703125,338.8399963378906,1201992
2026-01-30 17:30:00+00:00,240.69000244140625,240.91000366210938,237.77000427246094,238.63999938964844,2605928,83.49500274658203,83.62000274658203,82.77999877929688,83.06500244140625,2135833,720.5599975585938,721.0599975585938,714.489990234375,717.5349731445312,0,255.16000366210938,256.07000732421875,254.5399932861328,256.05499267578125,3264119,338.7200012207031,339.6000061035156,336.3299865722656,337.92498779296875,910887
2026-01-30 18:30:00+00:00,238.66000366210938,241.30999755859375,238.3000030517578,240.1699981689453,2359490,83.06500244140625,83.55000305175781,82.91999816894531,83.45500183105469,1766155,717.6199951171875,718.8735961914062,715.6500244140625,717.1900024414062,934894,256.05499267578125,258.0799865722656,255.75,257.5849914550781,3652617,337.92999267578125,340.05999755859375,336.9599914550781,338.3299865722656,1218366
2026-01-30 19:30:00+00:00,240.1750030517578,240.83999633789062,239.5301055908203,239.94000244140625,2342550,83.45500183105469,83.66000366210938,83.04000091552734,83.16000366210938,2210417,717.1599731445312,719.3200073242188,713.5900268554688,715.489990234375,1228301,257.6000061035156,259.9100036621094,257.4100036621094,259.9100036621094,4945206,338.2900085449219,338.9750061035156,336.92999267578125,338.0299987792969,1214437
2026-01-30 20:30:00+00:00,239.9600067138672,240.13409423828125,237.63999938964844,239.25999450683594,16743720,83.15499877929688,83.70999908447266,83.12000274658203,83.5,3607247,715.4600219726562,718.8300170898438,714.5,716.4400024414062,1728773,259.9200134277344,261.89990234375,258.0,259.4800109863281,9402318,338.0799865722656,340.04998779296875,337.5,338.6400146484375,2341878
2026-02-02 14:30:00+00:00,238.30999755859375,245.62989807128906,238.1699981689453,244.7550048828125,7384759,83.62000274658203,85.2699966430664,83.41000366210938,83.63999938964844,8583503,714.3699951171875,721.2999877929688,703.5200805664062,709.0900268554688,3115976,260.0199890136719,265.25,259.2049865722656,265.0400085449219,12724698,336.5400085449219,345.1300048828125,336.010009765625,342.4049987792969,4255155
2026-02-02 15:30:00+00:00,244.77000427246094,245.30999755859375,243.27999877929688,244.5399932861328,3027622,83.63999938964844,84.08999633789062,83.26000213623047,84.04499816894531,5532498,709.1199951171875,712.0599975585938,706.4149780273438,709.9400024414062,1065620,265.0350036621094,265.3699951171875,262.30999755859375,264.29180908203125,4300486,342.3512878417969,343.3955993652344,340.4549865722656,342.08929443359375,1667631
2026-02-02 16:30:00+00:00,244.52999877929688,245.38999938964844,244.3800048828125,244.96029663085938,1974127,84.04499816894531,84.2750015258789,83.55999755859375,83.57969665527344,2114630,709.8800048828125,709.989990234375,705.52001953125,705.5599975585938,777363,264.2950134277344,264.8500061035156,263.80999755859375,264.17999267578125,2688303,342.0400085449219,343.2099914550781,341.45001220703125,343.1400146484375,1108579
2026-02-02 17:30:00+00:00,244.97500610351562,245.2050018310547,243.5399932861328,243.5850067138672,2067276,83.58000183105469,83.63999938964844,83.30999755859375,83.31670379638672,1697426,705.6365966796875,712.3300170898438,705.1900024414062,711.6900024414062,801002,264.19000244140625,265.30999755859375,263.7799987792969,265.1300048828125,2603466,343.1449890136719,344.05999755859375,342.8500061035156,343.6400146484375,1120850
2026-02-02 18:30:00+00:00,243.57000732421875,244.22000122070312,243.4499969482422,243.52999877929688,2058962,83.31500244140625,83.38999938964844,82.87999725341797,82.91999816894531,2437895,711.6900024414062,715.594970703125,710.9199829101562,712.739990234375,831632,265.1449890136719,267.3500061035156,265.010009765625,267.17999267578125,4680086,343.6199951171875,344.9100036621094,343.3800048828125,344.0799865722656,1079127
2026-02-02 19:30:00+00:00,243.52999877929688,243.9600067138672,242.69500732421875,242.9582061767578,2475474,82.9000015258789,83.19999694824219,82.7300033569336,83.13349914550781,2991802,712.7849731445312,713.4899291992188,708.9299926757812,710.0399780273438,847458,267.125,269.56988525390625,266.82000732421875,268.9800109863281,6110168,344.04998779296875,345.1650085449219,343.7250061035156,344.5150146484375,2024247
2026-02-02 20:30:00+00:00,242.9499969482422,243.3800048828125,242.55999755859375,242.9409942626953,2671065,83.13999938964844,83.16000366210938,82.7249984741211,82.73999786376953,2540156,709.9500122070312,710.0750122070312,706.219970703125,706.4199829101562,1031896,268.9750061035156,270.489990234375,268.8399963378906,269.9599914550781,6031354,344.510009765625,345.0,344.0249938964844,344.8999938964844,2083528
2026-02-03 14:30:00+00:00,245.07000732421875,246.35000610351562,237.7100067138672,239.21499633789062,9718761,82.19000244140625,82.44999694824219,81.04000091552734,81.57499694824219,6458944,707.3699951171875,717.0,695.75,696.0,2460117,269.1300048828125,271.5799865722656,267.69000244140625,269.885009765625,9032813,349.0,350.1499938964844,342.1000061035156,344.6083984375,4824954
2026-02-03 15:30:00+00:00,239.19000244140625,239.64999389648438,236.97999572753906,237.5800018310547,4987668,81.57050323486328,81.62999725341797,81.06500244140625,81.07499694824219,3359996,695.864990234375,701.4000244140625,694.1500244140625,696.9949951171875,1070148,269.8500061035156,271.2850036621094,267.6099853515625,268.8949890136719,5335029,344.510009765625,346.6499938964844,342.7200012207031,344.239990234375,1914710
2026-02-03 16:30:00+00:00,237.58999633789062,237.89999389648438,236.36000061035156,237.3000030517578,3048779,81.07499694824219,81.0999984741211,80.30000305175781,80.30549621582031,4194189,697.0700073242188,699.9299926757812,696.3699951171875,697.1500244140625,628665,268.8999938964844,270.5,268.2900085449219,268.8999938964844,3977028,344.2300109863281,345.010009765625,342.3299865722656,342.3450012207031,1282207
2026-02-03 17:30:00+00:00,237.27999877929688,238.23989868164062,236.3000030517578,236.92990112304688,3112998,80.3009033203125,80.9000015258789,80.19999694824219,80.33599853515625,3059643,696.760009765625,698.47998046875,689.97998046875,691.77001953125,990971,268.8900146484375,270.3699951171875,268.7550048828125,269.3399963378906,3592052,342.2900085449219,342.6400146484375,340.32000732421875,341.1400146484375,1572732
2026-02-03 18:30:00+00:00,236.89280700683594,237.11000061035156,235.4499969482422,236.1699981689453,2830358,80.33499908447266,80.55000305175781,79.86000061035156,79.91500091552734,4234994,691.760009765625,691.760009765625,686.4099731445312,688.0,948319,269.3349914550781,271.875,268.8500061035156,271.4800109863281,4426151,341.1700134277344,341.1700134277344,338.5899963378906,339.7200012207031,1549687
2026-02-03 19:30:00+00:00,236.1699981689453,237.74000549316406,235.89999389648438,237.3800048828125,2799861,79.91349792480469,80.16000366210938,79.62999725341797,79.7249984741211,3755552,688.344970703125,689.7930297851562,686.4099731445312,687.4299926757812,777467,271.4700012207031,271.70001220703125,268.6700134277344,269.2099914550781,3448770,339.739990234375,340.489990234375,339.0299987792969,340.3999938964844,1522989
2026-02-03 20:30:00+00:00,237.3800048828125,238.8300018310547,237.3800048828125,238.63299560546875,3009409,79.7249984741211,80.05000305175781,79.62000274658203,79.95989990234375,3967101,687.47998046875,692.1599731445312,687.3800048828125,691.6300048828125,959931,269.2149963378906,270.04998779296875,268.8399963378906,269.4599914550781,3048085,340.4100036621094,341.489990234375,340.1400146484375,340.70001220703125,1461117
2026-02-04 14:30:00+00:00,238.6999969482422,238.77000427246094,234.3699951171875,237.4949951171875,7605192,79.9749984741211,81.38999938964844,79.2249984741211,81.36499786376953,7408217,687.72998046875,688.6900024414062,668.5700073242188,678.905029296875,3556456,272.30999755859375,278.80999755859375,272.2850036621094,276.1000061035156,14363169,343.9200134277344,344.25,335.95001220703125,336.9100036621094,5076576
2026-02-04 15:30:00+00:00,237.4600067138672,238.27000427246094,236.05999755859375,236.9499969482422,3556822,81.36499786376953,81.43499755859375,80.62000274658203,80.93000030517578,3914817,678.72998046875,680.0800170898438,672.4299926757812,676.3455810546875,1184496,276.125,277.3900146484375,275.29998779296875,277.21380615234375,5901048,336.9599914550781,336.9599914550781,333.3999938964844,334.70001220703125,2659617
2026-02-04 16:30:00+00:00,236.9499969482422,237.08999633789062,233.3000946044922,233.42019653320312,3698706,80.93499755859375,81.18000030517578,80.33000183105469,80.62999725341797,3581727,676.4199829101562,676.739990234375,669.5399780273438,669.9199829101562,924622,277.1935119628906,277.260009765625,273.8999938964844,275.25,5657904,334.6600036621094,334.7514953613281,331.1000061035156,332.0249938964844,2234867
2026-02-04 17:30:00+00:00,233.39999389648438,233.82000732421875,231.97000122070312,233.7449951171875,4215645,80.63999938964844,81.07499694824219,80.38999938964844,81.0,3129784,669.8099975585938,671.85302734375,667.4600219726562,671.3350219726562,1046016,275.2699890136719,276.114990234375,273.1400146484375,275.6000061035156,5072262,332.0350036621094,334.0350036621094,329.3800048828125,334.0249938964844,2441923
2026-02-04 18:30:00+00:00,233.72950744628906,233.74000549316406,231.8300018310547,232.60000610351562,3549659,81.0,81.30000305175781,80.71440124511719,80.98500061035156,2471949,671.2869873046875,673.4298706054688,668.6799926757812,671.8099975585938,802114,275.6199951171875,275.760009765625,274.3500061035156,274.9100036621094,3128540,334.0199890136719,334.19000244140625,330.489990234375,332.44000244140625,1785941
2026-02-04 19:30:00+00:00,232.60000610351562,234.89999389648438,232.57000732421875,233.8000030517578,3399915,80.98500061035156,81.20999908447266,80.23999786376953,80.32499694824219,3261265,671.969970703125,674.9299926757812,670.7532958984375,673.52001953125,967539,274.90020751953125,278.0799865722656,274.8299865722656,277.6099853515625,5267006,332.3999938964844,335.1499938964844,332.3299865722656,334.375,2374487
2026-02-04 20:30:00+00:00,233.80999755859375,234.74000549316406,232.41000366210938,232.92999267578125,3434833,80.32499694824219,80.54499816894531,80.05999755859375,80.18499755859375,3626398,673.530029296875,674.4199829101562,667.989990234375,668.989990234375,1078946,277.6099853515625,278.95001220703125,276.3599853515625,276.4599914550781,7312922,334.375,334.8299865722656,333.0,333.30999755859375,2367636
