Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,GOOG,GOOG,GOOG,GOOG,GOOG,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,NFLX,NFLX,NFLX,NFLX,NFLX
2026-05-18 14:30:00+00:00,268.0,268.6300048828125,265.7699890136719,265.8999938964844,6357712,402.04998779296875,402.54998779296875,397.92999267578125,398.3299865722656,2275879,611.6599731445312,611.97998046875,605.7100219726562,607.7100219726562,1676162,298.1400146484375,298.5799865722656,295.4800109863281,295.4800109863281,3859797,89.48999786376953,89.81500244140625,88.81999969482422,89.48500061035156,5733149
2026-05-18 15:30:00+00:00,265.8699951171875,266.4798889160156,264.1499938964844,264.4750061035156,2973459,398.3550109863281,400.09991455078125,396.5,396.7799987792969,1438342,607.5900268554688,610.5050048828125,606.6849975585938,608.0599975585938,1212108,295.5199890136719,296.80999755859375,295.0199890136719,295.25,2469524,89.48500061035156,89.5,88.81009674072266,89.19499969482422,3121696
2026-05-18 16:30:00+00:00,264.5199890136719,265.32501220703125,264.17999267578125,265.159912109375,2286466,396.80999755859375,399.3399963378906,396.19000244140625,398.37640380859375,1070805,608.0599975585938,613.618896484375,607.469970703125,613.0499877929688,1151598,295.2699890136719,296.67999267578125,294.9100036621094,296.1702880859375,3252874,89.19860076904297,89.7699966430664,88.93000030517578,89.55999755859375,2940761
2026-05-18 17:30:00+00:00,265.1499938964844,265.2900085449219,263.09368896484375,263.6499938964844,2169370,398.3900146484375,398.4599914550781,394.6700134277344,395.0199890136719,1201129,613.0499877929688,615.5900268554688,609.752685546875,610.4000244140625,1237533,296.18499755859375,296.68499755859375,295.5199890136719,296.0799865722656,3619911,89.56500244140625,89.62999725341797,89.25,89.32499694824219,2255210
2026-05-18 18:30:00+00:00,263.69000244140625,265.0450134277344,262.70001220703125,264.07000732421875,2981552,395.05999755859375,395.9399108886719,393.0,393.5199890136719,1512096,610.47998046875,612.739990234375,607.388671875,611.7449951171875,1185656,296.14990234375,297.7300109863281,295.45001220703125,297.0773010253906,3607433,89.33000183105469,89.81500244140625,89.13200378417969,89.4800033569336,2957663
2026-05-18 19:30:00+00:00,264.05999755859375,264.95001220703125,263.9100036621094,264.9200134277344,2635088,393.54998779296875,394.4599914550781,392.19000244140625,393.1499938964844,1652037,611.7650146484375,612.4600219726562,610.0599975585938,611.3300170898438,993430,297.0899963378906,297.9200134277344,296.9049987792969,297.8999938964844,2992205,89.4800033569336,89.7300033569336,89.30000305175781,89.68000030517578,3706663
2026-05-19 13:30:00+00:00,262.0199890136719,262.2149963378906,256.5,257.0950927734375,9965524,393.3627014160156,393.3627014160156,384.04998779296875,386.5849914550781,4876967,608.5999755859375,613.9299926757812,605.1099853515625,608.8151245117188,3045439,296.9700012207031,300.510009765625,296.3500061035156,296.9100036621094,9798484,90.08000183105469,91.45999908447266,89.77999877929688,90.81999969482422,10250738
2026-05-19 14:30:00+00:00,257.1000061035156,257.7300109863281,255.57000732421875,255.85000610351562,5455085,386.6300048828125,388.04998779296875,383.45001220703125,383.9100036621094,2767590,608.989990234375,609.22998046875,604.0900268554688,604.280029296875,1395241,296.92999267578125,297.75,296.5199890136719,297.07000732421875,3231900,90.83999633789062,91.03500366210938,90.1001968383789,90.11000061035156,3860884
2026-05-19 15:30:00+00:00,255.8000030517578,256.489990234375,255.19000244140625,256.239990234375,4247570,383.8399963378906,385.260009765625,383.0,384.80999755859375,2024635,604.2000122070312,605.2000122070312,601.7999877929688,602.2999877929688,1373998,297.05999755859375,297.5799865722656,296.364990234375,297.42498779296875,3248136,90.11990356445312,90.25,89.22000122070312,89.23989868164062,4096504
2026-05-19 16:30:00+00:00,256.260009765625,259.06549072265625,256.07501220703125,258.3900146484375,4448203,384.8370056152344,390.3900146484375,384.1099853515625,388.239990234375,2029907,602.2849731445312,604.47998046875,600.5599975585938,603.7949829101562,976305,297.4100036621094,298.7300109863281,297.3599853515625,298.24951171875,2831155,89.23500061035156,89.3499984741211,88.70999908447266,88.83989715576172,2582145
2026-05-19 17:30:00+00:00,258.3999938964844,259.75,256.79998779296875,259.239990234375,3088326,388.17999267578125,388.6600036621094,386.2300109863281,386.6300048828125,1504081,603.739990234375,604.4299926757812,601.5999755859375,602.47998046875,752893,298.25,298.4869079589844,297.8399963378906,297.8900146484375,1931011,88.83499908447266,89.10009765625,88.69000244140625,88.97000122070312,2363199
2026-05-19 18:30:00+00:00,259.25,259.5299987792969,258.7701110839844,259.18499755859375,2533198,386.6000061035156,386.8399963378906,385.0199890136719,386.25,1398001,602.4849853515625,603.3099975585938,600.6199951171875,602.469970703125,837635,297.8699951171875,298.44000244140625,297.489990234375,298.3800048828125,2365400,88.97000122070312,89.21499633789062,88.86000061035156,89.1449966430664,2393296
2026-05-19 19:30:00+00:00,259.19000244140625,259.42999267578125,258.7300109863281,259.4200134277344,4581947,386.29998779296875,386.30999755859375,383.8399963378906,384.9150085449219,2650619,602.5399780273438,603.3599853515625,601.4500122070312,602.75,1187551,298.3900146484375,299.2200012207031,297.8399963378906,298.9800109863281,3821190,89.13999938964844,89.38999938964844,89.01499938964844,89.3499984741211,3745647
2026-05-20 13:30:00+00:00,260.1319885253906,263.1199951171875,259.5329895019531,262.1400146484375,7336000,385.2200012207031,390.69989013671875,380.010009765625,382.1600036621094,4041240,600.7000122070312,603.1699829101562,597.8099975585938,601.7999877929688,2929538,298.17999267578125,302.3699951171875,298.0899963378906,299.5199890136719,7471000,88.51499938964844,88.5199966430664,87.5,88.33000183105469,5019194
2026-05-20 14:30:00+00:00,262.1700134277344,265.3399963378906,262.1700134277344,264.1199951171875,4631603,382.0899963378906,383.70001220703125,381.1000061035156,381.1499938964844,1863978,601.72998046875,608.0,600.47998046875,605.5750122070312,2006733,299.510009765625,300.510009765625,299.07000732421875,299.1600036621094,3782669,88.33999633789062,88.55000305175781,88.12010192871094,88.22010040283203,2700062
2026-05-20 15:30:00+00:00,264.1400146484375,265.5799865722656,263.2500915527344,263.3999938964844,2993207,381.19000244140625,384.0799865722656,381.05999755859375,382.19500732421875,1272876,605.6500244140625,606.6799926757812,603.989990234375,604.0900268554688,1013613,299.1600036621094,300.32000732421875,298.6700134277344,300.0050048828125,2831757,88.22000122070312,88.30000305175781,87.91000366210938,87.95800018310547,2046285
2026-05-20 16:30:00+00:00,263.3900146484375,263.4700012207031,262.3699951171875,263.3800964355469,2849212,382.18499755859375,382.510009765625,380.9800109863281,382.0799865722656,985342,604.1881103515625,605.47998046875,603.3400268554688,605.2650146484375,604131,299.989990234375,301.2699890136719,299.57000732421875,301.04998779296875,2841773,87.95500183105469,88.21499633789062,87.7500991821289,88.16500091552734,1937435
2026-05-20 17:30:00+00:00,263.3949890136719,263.94000244140625,263.1300048828125,263.8550109863281,2307801,382.0899963378906,383.6875,381.2300109863281,383.19000244140625,1076309,605.27001953125,605.739990234375,604.22998046875,605.1599731445312,546528,301.05999755859375,301.7200012207031,300.9100036621094,301.4700012207031,3006343,88.16999816894531,88.36499786376953,88.05999755859375,88.2249984741211,1527071
2026-05-20 18:30:00+00:00,263.8699951171875,264.79998779296875,263.80999755859375,264.2300109863281,2732892,383.19940185546875,384.3999938964844,382.760009765625,384.1000061035156,1232777,605.110107421875,607.010009765625,602.6799926757812,603.47998046875,1015243,301.4700012207031,302.79998779296875,301.4700012207031,302.19000244140625,4224441,88.23500061035156,88.44499969482422,88.16500091552734,88.30999755859375,1884872
2026-05-20 19:30:00+00:00,264.2349853515625,265.3500061035156,263.9599914550781,265.010009765625,4524146,384.0799865722656,385.3299865722656,383.739990234375,384.8900146484375,1771686,603.47998046875,605.4099731445312,603.0900268554688,605.0599975585938,1078499,302.20001220703125,302.5199890136719,301.8575134277344,302.2650146484375,3803278,88.31999969482422,88.42500305175781,88.0199966430664,88.0999984741211,2434538
2026-05-21 13:30:00+00:00,263.54998779296875,264.5199890136719,261.3699951171875,263.6600036621094,8604483,381.885009765625,383.1199951171875,379.4800109863281,382.7301025390625,3407765,600.2000122070312,601.969970703125,594.8082885742188,596.9000244140625,3522748,301.04998779296875,303.07000732421875,300.3999938964844,301.9508972167969,6886720,88.04000091552734,88.95989990234375,87.52010345458984,88.87000274658203,4373783
2026-05-21 14:30:00+00:00,263.6499938964844,264.9800109863281,262.5,264.70001220703125,4235662,382.8299865722656,385.5799865722656,382.6600036621094,385.44500732421875,2189711,596.9000244140625,602.2849731445312,596.25,602.0399780273438,1549835,301.92999267578125,303.3599853515625,301.5801086425781,303.0249938964844,3181261,88.86499786376953,89.4000015258789,88.4000015258789,89.38500213623047,3961458
2026-05-21 15:30:00+00:00,264.7051086425781,265.9200134277344,264.4700012207031,265.2300109863281,2351635,385.44000244140625,386.6700134277344,385.0299987792969,385.3799133300781,988390,602.1300048828125,604.1300048828125,601.059326171875,601.510009765625,775181,303.0249938964844,304.2442932128906,302.9100036621094,303.6199951171875,2520151,89.38999938964844,89.58190155029297,89.18000030517578,89.31999969482422,2260711
