Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL
2026-01-22 15:30:00+00:00,232.75999450683594,235.2216033935547,232.5850067138672,234.77999877929688,3510187,331.489990234375,332.4299011230469,330.45001220703125,332.1650085449219,1151483,84.48999786376953,84.80000305175781,83.87000274658203,83.88500213623047,5692588,635.8699951171875,639.5599975585938,635.2000122070312,638.2180786132812,1625556,250.14999389648438,250.16000366210938,249.0,249.6999053955078,3165743
2026-01-22 16:30:00+00:00,234.8000030517578,235.3800048828125,234.38999938964844,235.02740478515625,1786751,332.1700134277344,332.489990234375,331.19000244140625,331.8299865722656,911340,83.8833999633789,84.18000030517578,83.69999694824219,83.74500274658203,5384031,638.3300170898438,644.1300048828125,637.6500244140625,643.9500732421875,1441002,249.69500732421875,249.89999389648438,249.25999450683594,249.74000549316406,1884417
2026-01-22 17:30:00+00:00,235.0399932861328,235.72000122070312,234.94000244140625,235.22000122070312,1494364,331.8800048828125,332.25,331.0,331.4599914550781,652643,83.74500274658203,83.76000213623047,82.9800033569336,83.33989715576172,5130151,644.0399780273438,647.344970703125,643.8699951171875,646.8499755859375,1599098,249.75,250.82000732421875,249.72999572753906,250.67999267578125,1833609
2026-01-22 18:30:00+00:00,235.22000122070312,235.25,234.77000427246094,235.02000427246094,1272026,331.44000244140625,332.260009765625,331.1499938964844,332.17999267578125,1279079,83.33499908447266,83.43000030517578,83.05999755859375,83.4000015258789,4198058,646.7999877929688,647.4400024414062,643.8200073242188,646.8150024414062,1177085,250.6699981689453,251.0,249.75010681152344,250.52000427246094,2047891
2026-01-22 19:30:00+00:00,235.00999450683594,235.0399932861328,233.97000122070312,233.97000122070312,1849426,332.19000244140625,332.25,329.7152099609375,329.7300109863281,1553469,83.40499877929688,83.5999984741211,83.13999938964844,83.31449890136719,4094582,646.8200073242188,647.25,645.1099853515625,646.1099853515625,1283665,250.50999450683594,250.625,248.26510620117188,248.3699951171875,3355209
2026-01-22 20:30:00+00:00,233.9600067138672,234.36990356445312,233.63999938964844,234.2899932861328,1729380,329.7200012207031,332.13250732421875,328.885009765625,330.79998779296875,8169616,83.31009674072266,83.55000305175781,83.02999877929688,83.52999877929688,5063767,646.030029296875,648.22998046875,644.47998046875,647.7999877929688,1473523,248.33999633789062,248.9199981689453,248.17999267578125,248.33999633789062,2783413
2026-01-23 14:30:00+00:00,234.72000122070312,238.17999267578125,234.57000732421875,238.0,5933996,332.7250061035156,333.54998779296875,330.1700134277344,332.4100036621094,3300800,83.41500091552734,85.45999908447266,83.29000091552734,85.30999755859375,12667730,644.8350219726562,661.0,644.4450073242188,658.3007202148438,4199151,247.24000549316406,247.24000549316406,244.67999267578125,247.01010131835938,7601136
2026-01-23 15:30:00+00:00,237.97999572753906,240.4499969482422,237.39010620117188,239.15499877929688,3985536,332.4849853515625,332.7900085449219,330.4700012207031,330.6400146484375,1827144,85.31500244140625,85.7300033569336,85.0199966430664,85.65599822998047,5908429,658.0900268554688,663.2000122070312,656.4199829101562,661.7999877929688,1842056,247.02000427246094,249.41000366210938,246.97000122070312,248.35000610351562,3278816
2026-01-23 16:30:00+00:00,239.10499572753906,240.3300018310547,238.88999938964844,239.86500549316406,2359271,330.6199951171875,330.94000244140625,327.9700012207031,329.1000061035156,2396915,85.6500015258789,86.27999877929688,85.6404037475586,85.8385009765625,5188972,661.719970703125,663.6500244140625,660.3599853515625,662.364990234375,1091215,248.3699951171875,248.8000030517578,247.8800048828125,248.73989868164062,2265060
2026-01-23 17:30:00+00:00,239.87989807128906,239.99000549316406,238.82249450683594,239.40609741210938,1892962,329.1000061035156,329.25,328.010009765625,329.1400146484375,1437505,85.83499908447266,86.30000305175781,85.77999877929688,86.0,4183978,662.280029296875,665.6500244140625,659.9099731445312,665.510009765625,1773603,248.72000122070312,248.80990600585938,247.61000061035156,247.92999267578125,1917334
2026-01-23 18:30:00+00:00,239.42999267578125,239.9149932861328,238.91000366210938,239.4499969482422,1431257,329.1300048828125,330.17999267578125,328.8999938964844,329.8699951171875,1448079,86.01000213623047,86.02999877929688,85.41500091552734,85.59500122070312,2987708,665.5900268554688,666.4899291992188,663.4299926757812,664.280029296875,1043057,247.9600067138672,248.0299072265625,246.97000122070312,247.47500610351562,2288849
2026-01-23 19:30:00+00:00,239.4499969482422,239.99000549316406,239.00999450683594,239.27000427246094,1759010,329.8399963378906,330.010009765625,328.54998779296875,328.6400146484375,1136854,85.59700012207031,85.81999969482422,85.43000030517578,85.66919708251953,3122622,664.280029296875,664.75,661.4400024414062,662.0999755859375,902105,247.47000122070312,248.47000122070312,247.40499877929688,248.19000244140625,1941323
2026-01-23 20:30:00+00:00,239.27999877929688,239.44500732421875,238.57000732421875,239.19000244140625,2372509,328.6400146484375,328.9100036621094,328.0,328.42999267578125,1309851,85.66500091552734,86.19000244140625,85.54000091552734,86.08000183105469,4664319,662.0469970703125,662.1799926757812,657.5,658.75,1478185,248.19000244140625,248.85000610351562,247.7449951171875,247.97000122070312,2635711
2026-01-26 14:30:00+00:00,239.97999572753906,240.89999389648438,237.5399932861328,238.96499633789062,5445505,328.20001220703125,333.44000244140625,327.5249938964844,333.1000061035156,3113292,86.91000366210938,86.94000244140625,85.3499984741211,85.9198989868164,8231114,665.2249755859375,670.9099731445312,661.2855224609375,670.77001953125,3254347,251.47999572753906,254.88999938964844,249.8000030517578,254.0399932861328,9810606
2026-01-26 15:30:00+00:00,238.94000244140625,240.0,238.9199981689453,239.84249877929688,2694004,333.1300048828125,335.0198974609375,332.54998779296875,334.760009765625,1604144,85.91500091552734,86.16000366210938,85.62999725341797,85.93499755859375,3522113,670.760009765625,674.97998046875,668.1099853515625,672.1699829101562,1675462,254.0399932861328,255.5,253.9199981689453,255.0998992919922,4941159
2026-01-26 16:30:00+00:00,239.85499572753906,240.1300048828125,239.35009765625,239.6300048828125,1924507,334.760009765625,336.34991455078125,334.69000244140625,336.05499267578125,1354644,85.93499755859375,86.04000091552734,85.83999633789062,85.9446029663086,1961786,672.2650146484375,674.8300170898438,671.280029296875,674.1500244140625,1050040,255.0850067138672,255.4199981689453,254.25999450683594,254.5,3015226
2026-01-26 17:30:00+00:00,239.60000610351562,239.6300048828125,238.86000061035156,239.0800018310547,1588783,336.05499267578125,336.07000732421875,334.79998779296875,335.2149963378906,987538,85.9446029663086,86.13980102539062,85.69999694824219,85.94499969482422,2273584,674.0999755859375,674.719970703125,672.5499877929688,672.8150024414062,906977,254.47000122070312,254.75,254.0800018310547,254.64999389648438,1861533
2026-01-26 18:30:00+00:00,239.0800018310547,239.55799865722656,238.86000061035156,239.44000244140625,1514415,335.260009765625,335.690185546875,334.7699890136719,335.1700134277344,854351,85.94499969482422,86.00499725341797,85.73999786376953,85.7750015258789,2280973,672.7849731445312,675.280029296875,671.8800048828125,674.8729858398438,914413,254.63999938964844,255.97000122070312,254.32000732421875,255.94000244140625,3013817
2026-01-26 19:30:00+00:00,239.44000244140625,239.89999389648438,238.9199981689453,239.24000549316406,1755608,335.1300048828125,335.1600036621094,333.9700012207031,334.385009765625,1041818,85.77010345458984,86.05000305175781,85.76010131835938,86.02999877929688,2060789,674.8743286132812,675.280029296875,672.0139770507812,673.989990234375,1007334,255.92999267578125,256.55999755859375,255.47000122070312,255.72500610351562,3495145
2026-01-26 20:30:00+00:00,239.1999969482422,239.5800018310547,238.18499755859375,238.4199981689453,2595906,334.3299865722656,334.6099853515625,333.3399963378906,333.6000061035156,1253191,86.02999877929688,86.05999755859375,85.6500015258789,85.70500183105469,3188113,674.0,674.239990234375,671.9000244140625,672.3200073242188,1055397,255.72999572753906,255.99000549316406,254.89999389648438,255.4199981689453,14219113
2026-01-27 14:30:00+00:00,239.6750030517578,242.2899932861328,238.0800018310547,242.0399932861328,6404779,335.5849914550781,338.20001220703125,333.75,336.7650146484375,3142244,85.2750015258789,85.5,83.88999938964844,84.41449737548828,7966233,674.6500244140625,676.8150024414062,664.6599731445312,671.094970703125,2612110,259.1400146484375,261.95001220703125,258.6600036621094,259.8450012207031,10912773
2026-01-27 15:30:00+00:00,242.02999877929688,242.92990112304688,240.82000732421875,241.77000427246094,3514760,336.739990234375,337.8070068359375,336.17999267578125,336.20001220703125,1001457,84.41500091552734,84.86000061035156,84.30349731445312,84.54499816894531,3077466,671.0499877929688,672.8499755859375,669.5889892578125,669.9600219726562,1032314,259.8599853515625,261.3900146484375,259.760009765625,260.7200012207031,3262895
2026-01-27 16:30:00+00:00,241.75999450683594,242.89999389648438,241.75,242.35000610351562,2570146,336.20001220703125,336.2449951171875,335.3800048828125,335.82000732421875,850989,84.54499816894531,84.67500305175781,84.18000030517578,84.20500183105469,2323885,669.9450073242188,670.510009765625,667.030029296875,668.0700073242188,736490,260.7200012207031,261.3599853515625,260.4700012207031,261.30999755859375,2175987
2026-01-27 17:30:00+00:00,242.33999633789062,243.1591033935547,241.7100067138672,243.0800018310547,1944527,335.79998779296875,335.8500061035156,334.79998779296875,335.40069580078125,902544,84.20079803466797,84.36000061035156,84.04000091552734,84.34989929199219,2294354,668.0549926757812,668.5800170898438,665.8900146484375,668.0999755859375,879656,261.30010986328125,261.3500061035156,260.2301025390625,260.2550048828125,1989091
2026-01-27 18:30:00+00:00,243.08999633789062,243.9600067138672,242.98260498046875,243.8249969482422,3206230,335.3900146484375,336.14739990234375,335.1600036621094,335.8699951171875,1017284,84.34500122070312,85.14540100097656,84.33999633789062,85.13500213623047,2502581,668.1699829101562,671.52001953125,667.760009765625,671.47998046875,645330,260.2699890136719,260.3599853515625,259.5199890136719,259.875,2504629
2026-01-27 19:30:00+00:00,243.83999633789062,244.8800048828125,243.67999267578125,244.02999877929688,3225698,335.8800048828125,336.07000732421875,335.5249938964844,335.7950134277344,872770,85.13500213623047,85.36499786376953,85.00499725341797,85.28500366210938,2693849,671.489990234375,675.719970703125,670.3400268554688,675.5900268554688,1034485,259.875,260.0400085449219,259.1499938964844,259.3800048828125,2602286
2026-01-27 20:30:00+00:00,244.0399932861328,244.85000610351562,243.82000732421875,244.6699981689453,12753981,335.7900085449219,335.79998779296875,334.6000061035156,334.9800109863281,1307814,85.28500366210938,85.5999984741211,85.22000122070312,85.5999984741211,3250653,675.4500122070312,676.52001953125,672.5399780273438,672.969970703125,1023026,259.385009765625,259.67498779296875,258.2099914550781,258.2799987792969,2715151
