Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,NFLX,NFLX,NFLX,NFLX,NFLX
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-26 19:30:00+00:00,314.8800048828125,315.2900085449219,314.7349853515625,315.0199890136719,378808,662.655029296875,663.8499755859375,662.1400146484375,662.1444702148438,442019,232.74000549316406,232.91769409179688,232.70159912109375,232.7949981689453,855546,274.7650146484375,274.8299865722656,273.8700866699219,273.9800109863281,1463547,94.26000213623047,94.58000183105469,94.20999908447266,94.26000213623047,1365211
2025-12-26 20:30:00+00:00,314.9840087890625,315.17999267578125,314.7113037109375,314.9599914550781,608242,662.1699829101562,663.989990234375,662.1199951171875,663.2100219726562,603502,232.8000030517578,232.88499450683594,232.42999267578125,232.5,1506664,273.9800109863281,273.989990234375,272.8699951171875,273.25,2563251,94.2699966430664,94.55000305175781,94.1500015258789,94.45999908447266,1780153
2025-12-29 14:30:00+00:00,313.5,314.1700134277344,311.8999938964844,313.8500061035156,2845493,657.25,660.25,655.5,658.4450073242188,1610881,231.0,232.60000610351562,230.77000427246094,232.25,3378921,272.5,274.3599853515625,272.4049987792969,273.9543151855469,3705071,94.0,94.97000122070312,93.76000213623047,94.01499938964844,3972825
2025-12-29 15:30:00+00:00,313.81500244140625,314.4620056152344,312.5,312.8074951171875,916108,658.3701171875,659.3800048828125,657.1300048828125,657.7100219726562,598414,232.24000549316406,232.3699951171875,231.2899932861328,231.52239990234375,1551364,273.95001220703125,274.0299987792969,272.989990234375,273.2200012207031,1533379,94.0199966430664,94.09500122070312,93.74500274658203,93.84439849853516,2022867
2025-12-29 16:30:00+00:00,312.7699890136719,313.0,312.3550109863281,312.760009765625,610071,657.75,658.0,655.0399780273438,655.489990234375,636449,231.5,231.5800018310547,231.0399932861328,231.1300048828125,1210353,273.21881103515625,273.2900085449219,272.8299865722656,273.0400085449219,1203367,93.83999633789062,93.95500183105469,93.625,93.66000366210938,1569628
2025-12-29 17:30:00+00:00,312.7099914550781,313.79998779296875,312.67010498046875,313.614990234375,537862,655.4249877929688,656.8200073242188,654.3900146484375,656.6849975585938,442665,231.14999389648438,231.83999633789062,231.0800018310547,231.50999450683594,1062191,273.0400085449219,273.6700134277344,272.9502868652344,273.6400146484375,3234552,93.66000366210938,93.91999816894531,93.66000366210938,93.91500091552734,1442916
2025-12-29 18:30:00+00:00,313.5968017578125,314.4599914550781,313.3500061035156,314.20001220703125,585743,656.6849975585938,657.6799926757812,656.3900146484375,657.4349975585938,385508,231.50999450683594,231.77920532226562,231.11000061035156,231.32000732421875,1277102,273.6300048828125,274.0,273.44000244140625,273.67999267578125,0,93.91999816894531,94.0199966430664,93.83999633789062,93.875,1320215
2025-12-29 19:30:00+00:00,314.2099914550781,314.9700012207031,313.860107421875,314.3399963378906,623808,657.4400024414062,659.9600219726562,657.3900146484375,659.5900268554688,485188,231.3249969482422,232.4499969482422,231.30999755859375,232.10000610351562,1755351,273.67999267578125,274.0,273.6700134277344,273.9028015136719,1410063,93.87999725341797,94.44999694824219,93.83499908447266,94.0999984741211,1868750
2025-12-29 20:30:00+00:00,314.32000732421875,314.7300109863281,314.1300048828125,314.3800048828125,3980055,659.5399780273438,659.8099975585938,658.3200073242188,658.5499877929688,486363,232.08999633789062,232.38999938964844,231.89999389648438,232.0800018310547,1417358,273.9100036621094,273.94000244140625,273.4599914550781,273.79901123046875,1452813,94.1050033569336,94.25,94.08999633789062,94.13999938964844,1994912
2025-12-30 14:30:00+00:00,314.25,317.70001220703125,313.62109375,314.3399963378906,1938831,658.6900024414062,672.219970703125,657.8400268554688,666.8065185546875,2445233,230.5,232.35000610351562,230.4199981689453,231.30499267578125,3431235,274.0,274.07000732421875,272.3948059082031,272.5899963378906,3335833,93.75,93.98989868164062,93.41999816894531,93.64009857177734,3455118
2025-12-30 15:30:00+00:00,314.3349914550781,315.81500244140625,314.0299987792969,315.5,779182,666.75,667.669921875,664.8099975585938,666.8900146484375,754881,231.30999755859375,232.0500030517578,230.91000366210938,231.86000061035156,1587907,272.5799865722656,273.32000732421875,272.4200134277344,272.85980224609375,1711221,93.63999938964844,93.97000122070312,93.34200286865234,93.90499877929688,2618416
2025-12-30 16:30:00+00:00,315.489990234375,315.7799987792969,314.6499938964844,314.8900146484375,554494,666.8916015625,667.0499877929688,665.239990234375,666.0100708007812,441647,231.85000610351562,231.97340393066406,231.10000610351562,231.2949981689453,1194488,272.8299865722656,272.9200134277344,272.2799987792969,272.5899963378906,1582688,93.90850067138672,93.91000366210938,93.5999984741211,93.7750015258789,1473023
2025-12-30 17:30:00+00:00,314.875,314.9200134277344,314.2130126953125,314.6499938964844,554958,666.0999755859375,667.0700073242188,665.5700073242188,667.0,387669,231.27999877929688,231.45899963378906,231.05960083007812,231.19569396972656,1106057,272.5899963378906,273.19000244140625,272.55999755859375,273.1000061035156,1137372,93.7750015258789,93.93000030517578,93.75,93.81439971923828,1380986
2025-12-30 18:30:00+00:00,314.6400146484375,315.0,314.3974914550781,314.8699951171875,507309,666.9299926757812,667.6199951171875,666.3200073242188,667.239990234375,423305,231.17999267578125,231.86000061035156,231.08009338378906,231.6999053955078,1537866,273.1000061035156,273.52178955078125,273.0101013183594,273.3900146484375,1396303,93.81500244140625,93.95999908447266,93.70999908447266,93.8550033569336,1482870
2025-12-30 19:30:00+00:00,314.9100036621094,315.3219909667969,314.489990234375,315.25,603213,667.2150268554688,667.7999877929688,666.469970703125,666.969970703125,487890,231.6999969482422,231.8000030517578,231.22999572753906,231.74000549316406,1443287,273.3800048828125,273.4744873046875,273.0899963378906,273.1650085449219,1396305,93.8550033569336,93.9800033569336,93.71499633789062,93.77999877929688,1497216
2025-12-30 20:30:00+00:00,315.2900085449219,315.3399963378906,314.5,314.54998779296875,1017070,666.989990234375,667.1199951171875,665.5499877929688,665.9099731445312,2981323,231.75,232.77000427246094,231.75,232.48989868164062,2410712,273.1600036621094,273.2550048828125,272.739990234375,272.989990234375,2121973,93.78500366210938,93.91500091552734,93.67500305175781,93.79000091552734,1987471
2025-12-31 14:30:00+00:00,313.1593017578125,315.3900146484375,313.0199890136719,314.8599853515625,1642202,663.6409912109375,665.0,660.7899780273438,663.3350219726562,1041778,232.27000427246094,232.58999633789062,231.72999572753906,231.85879516601562,2874288,273.3599853515625,273.67999267578125,272.2318115234375,272.489990234375,2706559,93.66999816894531,94.12999725341797,93.19999694824219,93.44999694824219,3183561
2025-12-31 15:30:00+00:00,314.8599853515625,314.9200134277344,313.9599914550781,314.9200134277344,583401,663.3400268554688,663.7999877929688,661.2999877929688,663.6900024414062,851920,231.8300018310547,231.8800048828125,230.72900390625,231.2100067138672,2011014,272.4949951171875,272.5849914550781,271.760009765625,272.489990234375,1886713,93.45999908447266,93.7300033569336,93.33000183105469,93.69499969482422,1417855
2025-12-31 16:30:00+00:00,314.8900146484375,314.9100036621094,313.9700012207031,314.3699951171875,516062,663.6599731445312,663.97998046875,662.469970703125,662.7501220703125,384138,231.22000122070312,231.5316925048828,230.9600067138672,231.36000061035156,1138375,272.489990234375,272.79998779296875,272.2699890136719,272.6700134277344,1322310,93.69499969482422,94.25,93.64330291748047,94.11499786376953,2161999
2025-12-31 17:30:00+00:00,314.385009765625,314.989990234375,313.9100036621094,314.9150085449219,545601,662.7999877929688,663.1799926757812,662.0399780273438,662.9697875976562,311952,231.35989379882812,231.64999389648438,231.3177032470703,231.63999938964844,1172815,272.6600036621094,273.1000061035156,272.54998779296875,272.625,1445671,94.12000274658203,94.1500015258789,93.88999938964844,94.07499694824219,1290297
2025-12-31 18:30:00+00:00,314.8500061035156,315.3599853515625,314.5899963378906,314.9800109863281,522696,663.0,663.9299926757812,662.1749877929688,662.3599853515625,413535,231.6501007080078,232.2100067138672,231.6199951171875,231.8800048828125,1435599,272.625,273.42999267578125,272.5799865722656,272.9609069824219,1456290,94.08000183105469,94.30500030517578,94.00029754638672,94.15499877929688,1170114
2025-12-31 19:30:00+00:00,314.9599914550781,315.0199890136719,313.6099853515625,313.625,555864,662.3200073242188,662.6799926757812,659.8699951171875,660.1199951171875,480765,231.88999938964844,232.05470275878906,230.67999267578125,230.77999877929688,1733844,272.97021484375,273.0068054199219,271.9599914550781,272.0799865722656,1417798,94.15499877929688,94.19989776611328,93.69000244140625,93.79550170898438,6266835
2025-12-31 20:30:00+00:00,313.6000061035156,314.4100036621094,313.29998779296875,313.79010009765625,995569,660.1199951171875,661.27001953125,659.4400024414062,659.9000244140625,744764,230.7899932861328,231.23980712890625,230.6999969482422,230.83999633789062,1767594,272.0899963378906,272.75,271.75,271.8399963378906,2509865,93.79499816894531,93.92500305175781,93.66999816894531,93.76000213623047,0
