Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27 09:30:00-04:00,87.0459976196289,88.47000122070312,86.81999969482422,88.29499816894531,5837367,382.8125,388.8999938964844,382.0,387.7200012207031,3889192,266.1499938964844,270.6600036621094,265.7001037597656,269.8900146484375,10163044,308.44000244140625,312.7699890136719,308.3299865722656,311.260009765625,9481867,609.760009765625,616.0999755859375,609.2109985351562,615.0,2770595
2026-05-27 10:30:00-04:00,88.27999877929688,88.48999786376953,87.91500091552734,88.32499694824219,2511467,387.7200927734375,388.32000732421875,386.5,387.9649963378906,1653760,269.864990234375,271.44000244140625,269.29998779296875,271.04998779296875,4900986,311.260009765625,313.260009765625,311.19000244140625,311.7749938964844,11989445,615.010009765625,616.7000122070312,612.0700073242188,613.4349975585938,1303986
2026-05-27 11:30:00-04:00,88.32499694824219,88.48570251464844,87.64009857177734,87.69499969482422,1605173,387.9649963378906,388.05999755859375,386.0799865722656,387.3699951171875,1369718,271.0799865722656,271.1600036621094,269.1000061035156,271.0199890136719,3386197,311.7900085449219,312.1400146484375,310.7001037597656,311.2349853515625,4954830,613.4349975585938,614.6300048828125,610.9600219726562,612.3599853515625,1147903
2026-05-27 12:30:00-04:00,87.69499969482422,87.86000061035156,87.44000244140625,87.44999694824219,1859054,387.375,389.7250061035156,386.42999267578125,386.44000244140625,1172297,271.0199890136719,272.4100036621094,270.3500061035156,270.4800109863281,3928135,311.2349853515625,311.4849853515625,310.3800048828125,310.4700012207031,3377025,612.3099975585938,614.1799926757812,609.2100219726562,609.7999267578125,1029638
2026-05-27 13:30:00-04:00,87.44999694824219,87.70500183105469,87.36499786376953,87.51499938964844,1574721,386.4599914550781,388.75,386.4599914550781,388.4898986816406,1514451,270.44000244140625,270.8580017089844,269.625,269.95001220703125,3019318,310.4700012207031,311.0,310.30999755859375,310.8299865722656,2683160,609.760009765625,629.780029296875,609.3800048828125,628.5800170898438,4989836
2026-05-27 14:30:00-04:00,87.51499938964844,87.77999877929688,87.43000030517578,87.77999877929688,1828036,388.489990234375,388.5199890136719,386.2049865722656,386.4549865722656,1269787,269.9599914550781,271.70001220703125,269.1700134277344,271.30999755859375,3124045,310.8232116699219,310.8800048828125,309.7699890136719,309.82000732421875,2810007,628.5737915039062,638.4998779296875,627.3599853515625,632.5775146484375,5670194
2026-05-27 15:30:00-04:00,87.7699966430664,87.80999755859375,87.30500030517578,87.33499908447266,3142302,386.4599914550781,386.6700134277344,384.3900146484375,384.8599853515625,2159677,271.3299865722656,271.8900146484375,270.82000732421875,271.8673095703125,3934539,309.82000732421875,311.1000061035156,309.5199890136719,310.92999267578125,4216251,632.5800170898438,637.260009765625,632.1300048828125,635.2550048828125,2940309
2026-05-28 09:30:00-04:00,86.83999633789062,87.04000091552734,85.91000366210938,86.80000305175781,6245940,383.87750244140625,386.4700012207031,381.260009765625,385.6600036621094,3408552,272.239990234375,272.32000732421875,267.44000244140625,269.70001220703125,9269174,310.67999267578125,312.760009765625,309.6000061035156,311.70001220703125,7569372,639.97998046875,643.0,629.3099975585938,638.8900146484375,5946061
