Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-04 10:30:00-04:00,82.79000091552734,82.88500213623047,82.12000274658203,82.38330078125,4167825,253.85000610351562,255.82989501953125,253.52000427246094,255.57000732421875,4407861,638.1799926757812,640.5,634.60009765625,638.4949951171875,2175355,310.260009765625,311.3500061035156,309.79998779296875,310.3999938964844,3601740,365.010009765625,367.8599853515625,364.0400085449219,367.80499267578125,3548853
2026-06-04 11:30:00-04:00,82.38999938964844,82.48999786376953,81.80000305175781,81.82499694824219,2859661,255.55999755859375,255.66439819335938,253.60000610351562,253.7899932861328,3308145,638.4949951171875,642.3300170898438,632.9801025390625,633.5999755859375,2355304,310.4100036621094,311.1099853515625,309.6499938964844,310.6300048828125,3102831,367.79998779296875,369.3699951171875,365.1199951171875,368.2749938964844,3130528
2026-06-04 12:30:00-04:00,81.82499694824219,81.98999786376953,81.5,81.75499725341797,3203060,253.7949981689453,254.6699981689453,253.55999755859375,254.39500427246094,3177271,633.3201904296875,633.760009765625,627.6099853515625,630.02001953125,1627692,310.6300048828125,311.7900085449219,310.4800109863281,311.6650085449219,3514607,368.30499267578125,369.7090148925781,367.1600036621094,369.6700134277344,2250789
2026-06-04 13:30:00-04:00,81.75,81.83999633789062,81.51000213623047,81.66790008544922,2808398,254.3699951171875,254.83999633789062,253.625,254.6999969482422,2543038,630.0599975585938,630.2999267578125,625.9199829101562,626.280029296875,1014115,311.6700134277344,311.9750061035156,310.989990234375,311.4200134277344,2206917,369.63751220703125,369.8450012207031,367.75,369.40008544921875,2026805
2026-06-04 14:30:00-04:00,81.66500091552734,81.83499908447266,81.58000183105469,81.58000183105469,3475096,254.7050018310547,254.89999389648438,253.38499450683594,253.7899932861328,3018818,626.239990234375,627.0999755859375,624.3300170898438,624.4650268554688,980323,311.4100036621094,312.07000732421875,311.35919189453125,311.94000244140625,2612939,369.4049987792969,369.625,367.1199951171875,367.7699890136719,2564972
2026-06-04 15:30:00-04:00,81.58000183105469,81.62000274658203,81.37000274658203,81.56999969482422,5146211,253.77000427246094,254.10000610351562,250.02000427246094,253.91000366210938,3737964,624.510009765625,627.7150268554688,622.7999877929688,627.5399780273438,1490687,311.94000244140625,311.9599914550781,310.260009765625,311.1600036621094,4150477,367.7900085449219,369.82000732421875,355.67999267578125,369.3699951171875,3137712
2026-06-05 09:30:00-04:00,82.38400268554688,82.75,81.54010009765625,81.87999725341797,8574611,254.0,256.3800048828125,252.01010131835938,253.83999633789062,10002710,623.4600219726562,629.0399780273438,614.6900024414062,618.5650024414062,3486132,312.989990234375,315.1700134277344,312.3999938964844,313.42498779296875,10660699,363.55999755859375,369.20001220703125,361.8299865722656,367.6499938964844,5378451
2026-06-05 10:30:00-04:00,81.88999938964844,81.91000366210938,81.35009765625,81.66500091552734,3831974,253.8300018310547,254.08999633789062,252.42999267578125,253.61500549316406,3642042,618.5742797851562,618.9000244140625,612.72998046875,613.4650268554688,1458232,313.4200134277344,314.75,312.239990234375,313.42999267578125,4746478,367.6400146484375,367.9200134277344,365.3399963378906,367.42999267578125,2128789
2026-06-05 11:30:00-04:00,81.66000366210938,81.69000244140625,81.13999938964844,81.41000366210938,3293861,253.60000610351562,253.6999969482422,252.360107421875,253.03500366210938,3030300,613.4749755859375,614.1300048828125,609.7899780273438,609.7999877929688,1992499,313.4200134277344,314.14990234375,311.8500061035156,312.0,4534835,367.2799987792969,368.4599914550781,366.1700134277344,367.32000732421875,1887485
2026-06-05 12:30:00-04:00,81.40499877929688,81.69000244140625,81.30000305175781,81.33000183105469,3668821,253.02000427246094,253.77000427246094,252.5,253.41000366210938,4079049,609.8099975585938,610.469970703125,607.3300170898438,608.72998046875,1772051,312.0050048828125,312.1499938964844,309.5799865722656,311.510009765625,7722107,367.32000732421875,367.96990966796875,365.42999267578125,367.1499938964844,1788379
2026-06-05 13:30:00-04:00,81.30069732666016,81.67500305175781,81.0,81.57499694824219,4760335,253.3699951171875,253.83999633789062,247.80999755859375,248.8300018310547,9011662,608.7000122070312,611.5999755859375,582.9099731445312,586.6099853515625,6135213,311.4949951171875,312.79998779296875,311.3800048828125,311.5260009765625,4435527,367.1499938964844,367.20001220703125,363.7300109863281,364.8399963378906,1953426
2026-06-05 14:30:00-04:00,81.56999969482422,82.0510025024414,81.52999877929688,81.97989654541016,5446455,248.80499267578125,249.0500030517578,246.6300048828125,247.22000122070312,7060546,586.8400268554688,596.7000122070312,584.2000122070312,592.3150024414062,6343862,311.5400085449219,312.0199890136719,307.1499938964844,308.9100036621094,11256615,364.79998779296875,365.9800109863281,361.66009521484375,362.7799987792969,2555037
2026-06-05 15:30:00-04:00,81.9800033569336,82.31500244140625,81.83000183105469,82.20500183105469,5585144,247.2100067138672,248.1300048828125,245.77999877929688,245.97000122070312,7179505,592.3150024414062,595.0,589.2000122070312,592.6400146484375,3132770,308.8800048828125,308.9800109863281,307.3599853515625,307.3900146484375,7276594,362.82000732421875,366.3999938964844,361.6300048828125,366.0,2773830
2026-06-08 09:30:00-04:00,81.54199981689453,83.07980346679688,81.33999633789062,82.7249984741211,7071928,246.61000061035156,249.4199981689453,246.12010192871094,246.8101043701172,7851941,590.22998046875,591.9199829101562,579.219970703125,588.2349853515625,4385600,308.739013671875,315.1700134277344,308.5220031738281,311.9750061035156,10861725,362.4849853515625,363.3800048828125,357.8900146484375,359.239990234375,5705168
2026-06-08 10:30:00-04:00,82.7249984741211,82.83000183105469,82.05000305175781,82.2699966430664,4299802,246.7949981689453,247.71499633789062,246.25999450683594,246.44000244140625,3579828,588.405029296875,591.8200073242188,586.7000122070312,587.6500244140625,1649564,311.9599914550781,315.3599853515625,311.7799987792969,313.92999267578125,5519448,359.20001220703125,361.9700012207031,358.239990234375,360.4700012207031,2189066
2026-06-08 11:30:00-04:00,82.26499938964844,82.49500274658203,82.11000061035156,82.11499786376953,2448513,246.4600067138672,246.98989868164062,245.57200622558594,246.4600067138672,3197678,587.64501953125,589.35498046875,586.52001953125,587.9400024414062,1321450,313.92999267578125,314.989990234375,313.32000732421875,313.6650085449219,4972235,360.5199890136719,360.635009765625,358.6499938964844,359.1400146484375,1645552
2026-06-08 12:30:00-04:00,82.12000274658203,82.2699966430664,81.97000122070312,82.1500015258789,2214749,246.47999572753906,246.59950256347656,244.88999938964844,245.8000030517578,2690649,588.1046752929688,588.7199096679688,584.8300170898438,588.260009765625,997779,313.67999267578125,314.69000244140625,312.2099914550781,314.57000732421875,5529465,359.19000244140625,361.7900085449219,358.3399963378906,361.4949951171875,1433426
2026-06-08 13:30:00-04:00,82.1500015258789,82.76000213623047,81.9800033569336,82.63999938964844,2595091,245.7899932861328,245.8800048828125,243.39500427246094,244.27000427246094,3488108,588.0999755859375,588.8800048828125,585.9000244140625,588.5549926757812,876445,314.56500244140625,317.3999938964844,303.7099914550781,304.8599853515625,19927828,361.4599914550781,362.3599853515625,360.7699890136719,361.82000732421875,1466640
2026-06-08 14:30:00-04:00,82.63500213623047,82.87000274658203,82.36000061035156,82.54499816894531,3977605,244.27000427246094,244.85000610351562,243.654296875,244.72000122070312,2984173,588.510009765625,588.9400024414062,585.22998046875,587.7449951171875,1066785,304.8999938964844,305.5299987792969,302.05010986328125,302.7049865722656,9894127,361.82000732421875,362.3999938964844,359.6499938964844,360.4200134277344,1170447
2026-06-08 15:30:00-04:00,82.55000305175781,82.8949966430664,82.5,82.62999725341797,3857761,244.72000122070312,245.60000610351562,244.61000061035156,245.2100067138672,3459574,587.8099975585938,590.0,584.85498046875,585.3350219726562,1364262,302.7099914550781,303.2445068359375,301.1700134277344,301.57000732421875,7298835,360.45001220703125,361.5799865722656,359.82000732421875,361.1499938964844,1755355
2026-06-09 09:30:00-04:00,82.03199768066406,82.32499694824219,81.62999725341797,81.91000366210938,5929206,247.6999969482422,250.42999267578125,246.50999450683594,247.32000732421875,7702121,591.75,597.6300048828125,587.719970703125,594.5499877929688,2864887,300.2749938964844,300.7200012207031,292.2099914550781,292.5299987792969,15558354,365.0,369.69219970703125,363.6700134277344,365.54998779296875,3562963
2026-06-09 10:30:00-04:00,81.91999816894531,82.33999633789062,81.63999938964844,82.06999969482422,3640789,247.2949981689453,247.49000549316406,237.0,242.6999969482422,4610820,594.3900146484375,596.739990234375,588.114990234375,588.35009765625,1592038,292.5191955566406,293.8800048828125,291.5,291.5799865722656,9159006,365.5,366.6099853515625,358.1000061035156,358.4750061035156,2241540
2026-06-09 11:30:00-04:00,82.08000183105469,82.16000366210938,81.7699966430664,81.9800033569336,1744416,242.6999969482422,243.14999389648438,242.1728057861328,243.13999938964844,1775866,588.47998046875,590.3599853515625,587.52001953125,589.5900268554688,607949,291.55999755859375,291.9800109863281,290.8999938964844,291.79998779296875,2969978,358.510009765625,359.2099914550781,357.2200012207031,359.0350036621094,910638
