Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG,META,META,META,META,META
2026-03-12 14:30:00+00:00,94.62999725341797,94.98500061035156,94.41999816894531,94.78600311279297,4056839,210.25,211.1699981689453,208.14999389648438,208.64999389648438,5306810,254.66000366210938,255.7899932861328,254.35000610351562,255.35499572753906,3974410,302.4200134277344,303.25,300.8399963378906,302.04998779296875,1843007,644.75,646.6300048828125,639.4000244140625,640.4650268554688,1063627
2026-03-12 15:30:00+00:00,94.78500366210938,94.83499908447266,93.87000274658203,94.05000305175781,3683899,208.6199951171875,210.55999755859375,208.36000061035156,209.69000244140625,4434111,255.3300018310547,256.25,254.17999267578125,255.65780639648438,3679550,302.0299987792969,303.7200012207031,301.760009765625,302.760009765625,1809152,640.469970703125,643.39990234375,638.4550170898438,639.5499877929688,1027244
2026-03-12 16:30:00+00:00,94.04989624023438,94.7699966430664,93.98999786376953,94.63999938964844,3945639,209.69349670410156,210.87989807128906,209.35000610351562,210.0500030517578,3898944,255.6300048828125,255.9499969482422,254.77000427246094,255.0500030517578,3104437,302.739990234375,304.0,302.57000732421875,303.5799865722656,1168790,639.4500122070312,641.97998046875,638.780029296875,639.5499877929688,816303
2026-03-12 17:30:00+00:00,94.63500213623047,95.04000091552734,94.49500274658203,94.86009979248047,2795702,210.05999755859375,210.61000061035156,209.37989807128906,209.70899963378906,2901225,255.04010009765625,255.67999267578125,254.80999755859375,255.39500427246094,2746542,303.5799865722656,304.4703063964844,302.79998779296875,304.3320007324219,1341099,639.5250244140625,641.5700073242188,636.9000244140625,639.3599853515625,870759
2026-03-12 18:30:00+00:00,94.86000061035156,95.08999633789062,94.6449966430664,94.74009704589844,2881318,209.69000244140625,209.88999938964844,208.80499267578125,209.7899932861328,3378580,255.3699951171875,256.25,254.88999938964844,256.0899963378906,3162742,304.30999755859375,304.7900085449219,303.67999267578125,304.57000732421875,1163167,639.239990234375,639.6199951171875,637.7899780273438,639.0599975585938,914869
2026-03-12 19:30:00+00:00,94.73999786376953,94.83999633789062,94.11000061035156,94.31999969482422,4272358,209.79989624023438,210.25509643554688,209.31500244140625,209.52000427246094,4801456,256.09991455078125,256.2051086425781,254.97000122070312,255.75,4532523,304.6199951171875,304.7449951171875,303.1000061035156,303.17999267578125,1447393,639.1400146484375,639.7399291992188,637.52001953125,638.1599731445312,1622261
2026-03-13 13:30:00+00:00,94.55000305175781,95.67970275878906,94.4000015258789,95.24089813232422,6278779,209.39999389648438,210.55999755859375,207.60000610351562,209.97999572753906,7781287,255.39999389648438,256.3299865722656,254.6407012939453,255.4250030517578,5452768,307.0,307.239990234375,303.9599914550781,306.2900085449219,2964299,623.27001953125,627.3300170898438,617.6699829101562,626.7999877929688,5391702
2026-03-13 14:30:00+00:00,95.23999786376953,95.40499877929688,94.55999755859375,94.75,2768824,210.0,210.5,207.96780395507812,208.02999877929688,4051165,255.42999267578125,255.80999755859375,253.27000427246094,253.3007049560547,3280492,306.2449951171875,307.1300048828125,303.57000732421875,303.6700134277344,1772444,626.7249755859375,629.169921875,617.3200073242188,618.4099731445312,2442971
2026-03-13 15:30:00+00:00,94.75499725341797,94.98999786376953,94.37000274658203,94.75499725341797,3325827,208.02999877929688,208.39999389648438,206.8699951171875,207.77999877929688,4243612,253.3300018310547,253.50999450683594,251.85000610351562,252.65499877929688,3395163,303.7099914550781,303.8699951171875,301.739990234375,302.13031005859375,1919830,618.4099731445312,619.669921875,615.1580810546875,617.75,1842761
2026-03-13 16:30:00+00:00,94.74500274658203,94.9000015258789,94.32499694824219,94.66000366210938,2352758,207.77000427246094,208.14999389648438,206.5399932861328,207.14500427246094,3100421,252.63999938964844,252.97000122070312,250.9600067138672,251.17999267578125,4343212,302.1400146484375,302.5201110839844,300.0,301.2650146484375,1901813,617.780029296875,618.760009765625,613.260009765625,615.6699829101562,1817113
2026-03-13 17:30:00+00:00,94.66000366210938,94.69390106201172,94.23999786376953,94.62000274658203,2048684,207.19000244140625,207.8000030517578,206.22000122070312,207.8000030517578,3348930,251.18499755859375,251.65750122070312,250.779296875,251.26400756835938,2493737,301.3951110839844,301.3951110839844,299.78009033203125,301.3500061035156,1501459,615.719970703125,615.9299926757812,609.5499877929688,613.219970703125,1897342
2026-03-13 18:30:00+00:00,94.61499786376953,94.88999938964844,94.58499908447266,94.59500122070312,2248775,207.76609802246094,208.49000549316406,207.67999267578125,208.1199951171875,2978467,251.25999450683594,251.84500122070312,250.2100067138672,250.2949981689453,3296194,301.3399963378906,301.9649963378906,300.4599914550781,300.82000732421875,964726,613.2756958007812,614.280029296875,611.7249755859375,611.7849731445312,1459849
2026-03-13 19:30:00+00:00,94.5999984741211,95.58999633789062,94.56999969482422,95.33999633789062,6007186,208.1300048828125,208.5,207.39999389648438,207.7100067138672,4430500,250.27999877929688,250.6199951171875,249.52000427246094,250.11500549316406,6367474,300.80499267578125,301.75,300.3599853515625,301.4649963378906,1893636,611.8200073242188,614.8300170898438,611.7999877929688,613.6300048828125,2168095
2026-03-16 13:30:00+00:00,95.58000183105469,96.0999984741211,94.36000061035156,95.58999633789062,4718644,208.35000610351562,210.13999938964844,207.44500732421875,209.59500122070312,5951335,252.10499572753906,253.58999633789062,249.91000366210938,253.2357940673828,4604631,303.5,305.57000732421875,302.4849853515625,304.310302734375,2549254,632.0,634.739990234375,625.7999877929688,632.1500244140625,5389646
2026-03-16 14:30:00+00:00,95.59500122070312,95.71499633789062,95.0999984741211,95.1449966430664,2190963,209.61000061035156,209.61000061035156,208.36000061035156,209.3699951171875,2934524,253.22000122070312,253.88499450683594,252.9199981689453,253.01499938964844,2784630,304.3349914550781,304.3399963378906,302.20001220703125,302.9798889160156,1156989,632.0900268554688,632.0900268554688,627.0900268554688,629.1799926757812,0
2026-03-16 15:30:00+00:00,95.13999938964844,95.41999816894531,94.87999725341797,94.9458999633789,1796169,209.36000061035156,209.66000366210938,208.62989807128906,208.8415985107422,2005757,253.00999450683594,253.5399932861328,252.20010375976562,252.36500549316406,1738509,303.1099853515625,303.3475036621094,301.80999755859375,302.0,739732,629.1500244140625,630.0,623.1004028320312,623.719970703125,968008
2026-03-16 16:30:00+00:00,94.94499969482422,95.2300033569336,94.7699966430664,94.98600006103516,2621491,208.86000061035156,210.1300048828125,208.63999938964844,209.88999938964844,2378548,252.35000610351562,253.3300018310547,252.1999969482422,252.92999267578125,1437485,302.0199890136719,303.67999267578125,301.8900146484375,303.32000732421875,768318,623.7849731445312,627.030029296875,623.3049926757812,625.5,3916268
2026-03-16 17:30:00+00:00,94.9800033569336,95.23999786376953,94.86000061035156,95.05000305175781,1451349,209.89999389648438,211.21499633789062,209.6699981689453,211.00399780273438,2256442,252.94000244140625,253.05999755859375,252.1300048828125,252.9199981689453,1544256,303.3450012207031,303.9599914550781,303.03948974609375,303.70001220703125,656468,625.52001953125,626.8699951171875,623.4000244140625,626.864990234375,0
2026-03-16 18:30:00+00:00,95.04000091552734,95.38999938964844,94.9749984741211,95.37000274658203,1786423,211.0,212.7239990234375,210.9199981689453,212.3800048828125,3948226,252.9219970703125,253.44000244140625,252.27000427246094,252.86199951171875,1954982,303.67498779296875,305.0299987792969,303.614990234375,304.94000244140625,995230,626.8499755859375,628.639892578125,625.6900024414062,627.5150146484375,4982823
2026-03-16 19:30:00+00:00,95.375,95.46499633789062,95.13500213623047,95.19999694824219,2464203,212.35000610351562,212.4499969482422,211.10000610351562,211.75999450683594,15202768,252.83999633789062,253.05999755859375,252.11000061035156,252.77999877929688,2287594,304.8949890136719,305.05999755859375,303.8999938964844,304.42999267578125,4746102,627.4299926757812,628.2100219726562,626.655029296875,627.6300048828125,0
2026-03-17 13:30:00+00:00,95.30000305175781,96.33999633789062,94.95999908447266,95.375,13024237,212.88499450683594,214.8350067138672,212.42999267578125,213.63999938964844,15606926,253.07850646972656,255.0749969482422,252.17999267578125,253.91000366210938,12843289,304.6499938964844,306.3999938964844,304.3699951171875,305.0199890136719,4047045,628.530029296875,636.5499877929688,628.0,629.5700073242188,6471379
