Ticker,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19 14:30:00+00:00,606.9450073242188,610.3300170898438,606.010009765625,606.6599731445312,53526,206.88499450683594,208.8000030517578,206.8800048828125,207.44000244140625,2674594,302.3349914550781,304.55999755859375,302.3349914550781,302.739990234375,1192257,92.82499694824219,93.375,92.51000213623047,92.52639770507812,2514421,249.80099487304688,250.7100067138672,249.14010620117188,249.41000366210938,1824930
2026-03-19 15:30:00+00:00,606.5999755859375,608.4500122070312,605.0700073242188,607.0399780273438,783724,207.42999267578125,207.9102020263672,206.8800048828125,207.25,2095464,302.6199951171875,304.54998779296875,302.05999755859375,304.1650085449219,867530,92.5250015258789,92.625,91.95500183105469,92.02999877929688,2964245,249.41000366210938,249.95260620117188,248.8800048828125,249.25999450683594,1704879
2026-03-19 16:30:00+00:00,606.8416137695312,607.0999755859375,604.5999755859375,605.25,724116,207.25999450683594,207.52000427246094,206.6300048828125,207.05999755859375,1927676,304.19500732421875,304.7200012207031,303.4914855957031,304.2550048828125,716047,92.02999877929688,92.05999755859375,90.94000244140625,91.07499694824219,3478303,249.27499389648438,249.4199981689453,247.7100067138672,248.2801055908203,7064876
2026-03-19 17:30:00+00:00,605.2949829101562,605.9400024414062,603.219970703125,603.7899780273438,710216,207.07000732421875,207.91009521484375,206.83999633789062,207.24000549316406,1596769,304.2799987792969,304.71990966796875,303.54998779296875,304.0199890136719,676129,91.07499694824219,91.23500061035156,90.7750015258789,91.11000061035156,2563353,248.2949981689453,248.5299072265625,247.6699981689453,248.02200317382812,0
2026-03-19 18:30:00+00:00,603.7899780273438,609.0999755859375,602.260009765625,606.1300048828125,1095834,207.24000549316406,209.1199951171875,206.75,208.02999877929688,2647430,304.0,306.67999267578125,303.6400146484375,305.4800109863281,1148560,91.11499786376953,91.91999816894531,91.01000213623047,91.80500030517578,2625231,248.00999450683594,249.58999633789062,247.6699981689453,248.47000122070312,2599457
2026-03-19 19:30:00+00:00,606.0084838867188,606.9500122070312,604.8400268554688,606.8358764648438,771844,208.02999877929688,208.9949951171875,207.86000061035156,208.80999755859375,2825343,305.44000244140625,306.1199951171875,304.9200134277344,305.67999267578125,1065594,91.80500030517578,92.04499816894531,91.62999725341797,91.78500366210938,4003651,248.44000244140625,249.3300018310547,248.2899932861328,248.90699768066406,2408615
2026-03-20 13:30:00+00:00,603.530029296875,603.9550170898438,593.219970703125,595.7999877929688,5072708,207.5,207.52999877929688,205.14999389648438,206.75,16750634,304.135009765625,304.3699951171875,299.9800109863281,300.8999938964844,7157042,91.37000274658203,91.66000366210938,90.69000244140625,91.37999725341797,11519262,248.11000061035156,248.75999450683594,246.61000061035156,247.75999450683594,16388329
2026-03-20 14:30:00+00:00,596.010009765625,596.719970703125,591.7285766601562,592.3798828125,1723961,206.77999877929688,207.4199981689453,206.11000061035156,206.2899932861328,4356259,300.8999938964844,301.4800109863281,299.54998779296875,300.0199890136719,2127917,91.38999938964844,91.63999938964844,91.03500366210938,91.11499786376953,3946413,247.80999755859375,248.85000610351562,247.16009521484375,247.98500061035156,6539448
2026-03-20 15:30:00+00:00,592.2750244140625,596.5499877929688,591.9099731445312,595.4400024414062,1215679,206.28500366210938,207.53990173339844,205.92999267578125,206.84010314941406,4414852,300.0408935546875,301.5199890136719,299.89990234375,300.7898864746094,1465198,91.11499786376953,91.44999694824219,90.91999816894531,91.16000366210938,3156922,247.9499969482422,249.05999755859375,247.86000061035156,248.6199951171875,2911321
2026-03-20 16:30:00+00:00,595.3250122070312,595.5599975585938,592.22998046875,594.4749755859375,1058197,206.8699951171875,207.25,206.39230346679688,206.67999267578125,2885329,300.7699890136719,300.81829833984375,298.82000732421875,299.2300109863281,2696540,91.1500015258789,91.57250213623047,91.01000213623047,91.53500366210938,3296205,248.6300048828125,248.7899932861328,248.0800018310547,248.27000427246094,2570162
2026-03-20 17:30:00+00:00,594.4749755859375,594.5963134765625,591.7999877929688,592.5650024414062,1447796,206.67970275878906,206.82000732421875,205.67999267578125,206.17999267578125,3414957,299.2200012207031,299.3500061035156,298.2550048828125,298.5050048828125,1508854,91.53250122070312,91.5999984741211,91.1500015258789,91.45040130615234,4404433,248.2899932861328,248.75990295410156,247.5301055908203,248.0399932861328,2895312
2026-03-20 18:30:00+00:00,592.5650024414062,592.669921875,588.75,590.27001953125,1646167,206.1699981689453,206.30499267578125,205.3699951171875,205.81500244140625,4727122,298.5199890136719,298.55999755859375,297.40460205078125,298.0006103515625,2115349,91.4520034790039,91.72000122070312,91.31999969482422,91.58999633789062,3329884,248.08999633789062,249.1999053955078,247.58999633789062,248.08999633789062,3994932
2026-03-20 19:30:00+00:00,590.27001953125,594.0,587.27001953125,593.719970703125,2061067,205.8300018310547,205.86000061035156,204.3159942626953,205.36000061035156,5680840,298.0299987792969,299.6099853515625,296.760009765625,298.8999938964844,3351569,91.58499908447266,91.87999725341797,91.16500091552734,91.87000274658203,6237942,248.08999633789062,248.1999969482422,246.0,248.19000244140625,6366085
2026-03-23 13:30:00+00:00,605.7869873046875,606.3900146484375,599.010009765625,605.469970703125,4090649,209.77999877929688,212.8000030517578,209.50999450683594,212.10000610351562,13416598,300.5299987792969,303.3699951171875,300.42999267578125,302.4849853515625,5300346,91.98999786376953,93.2300033569336,91.86000061035156,92.7699966430664,8628798,253.99000549316406,254.55999755859375,251.02000427246094,252.4398956298828,9464664
2026-03-23 14:30:00+00:00,605.489990234375,608.6400146484375,603.06201171875,607.91357421875,1512065,212.07000732421875,212.6999969482422,211.36000061035156,212.0,5158333,302.385009765625,302.4700012207031,300.3599853515625,301.3699951171875,3128636,92.7699966430664,93.43000030517578,92.69499969482422,93.21499633789062,3240046,252.4199981689453,252.9199981689453,251.52999877929688,252.57989501953125,3394637
2026-03-23 15:30:00+00:00,607.9099731445312,608.3499145507812,600.8001098632812,601.0599975585938,1474947,212.02000427246094,212.25999450683594,210.19000244140625,210.2899932861328,4920069,301.4599914550781,301.5199890136719,298.04998779296875,298.1099853515625,3835025,93.22000122070312,93.5250015258789,92.69180297851562,92.94999694824219,3021503,252.58999633789062,252.90499877929688,250.6750030517578,250.80499267578125,4431092
2026-03-23 16:30:00+00:00,600.9099731445312,603.5,600.260009765625,601.9650268554688,667464,210.27999877929688,211.4499969482422,210.27999877929688,210.52999877929688,2982273,298.19000244140625,299.20001220703125,298.0299987792969,298.510009765625,1435303,92.94999694824219,93.42500305175781,92.92500305175781,93.04000091552734,2672227,250.80999755859375,251.75,250.27999877929688,250.9199981689453,2569031
2026-03-23 17:30:00+00:00,601.9500122070312,604.47998046875,601.6599731445312,602.9849853515625,788374,210.52000427246094,211.5399932861328,210.5,210.69500732421875,2912920,298.5299987792969,299.4599914550781,298.28509521484375,299.1199951171875,1542196,93.04000091552734,93.83499908447266,93.0199966430664,93.69000244140625,3752034,250.9550018310547,251.98500061035156,250.89999389648438,251.3300018310547,2523158
2026-03-23 18:30:00+00:00,603.0,607.869873046875,602.9299926757812,606.7850952148438,1218293,210.72000122070312,211.41000366210938,210.5800018310547,210.64999389648438,3477266,299.1499938964844,300.3500061035156,299.1499938964844,299.7099914550781,1671608,93.69499969482422,93.9800033569336,93.4800033569336,93.5999984741211,3582075,251.3699951171875,252.4149932861328,251.3699951171875,251.76499938964844,2979367
2026-03-23 19:30:00+00:00,606.72998046875,607.5,602.8809814453125,603.9400024414062,1483455,210.64500427246094,211.27000427246094,210.00999450683594,210.11000061035156,4545733,299.7181091308594,300.3399963378906,298.8599853515625,298.9700012207031,1960628,93.5999984741211,93.83499908447266,93.36000061035156,93.38999938964844,3361877,251.76499938964844,252.52499389648438,250.97000122070312,251.44000244140625,4373303
2026-03-24 13:30:00+00:00,599.0999755859375,601.0,592.0399780273438,592.875,1733938,207.88499450683594,209.35000610351562,206.63999938964844,207.8300018310547,5761592,296.2099914550781,297.0899963378906,293.7301025390625,294.25,3401857,92.79000091552734,93.73979949951172,92.31999969482422,92.6449966430664,3981741,250.49000549316406,253.1199951171875,249.5500030517578,252.64999389648438,4582974
