Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,GOOG,GOOG,GOOG,GOOG,GOOG,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,NFLX,NFLX,NFLX,NFLX,NFLX
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-01 14:30:00+00:00,271.3999938964844,271.5400085449219,268.3399963378906,269.4607849121094,5932859,381.4800109863281,382.1000061035156,378.15301513671875,381.9601135253906,3677614,611.4298706054688,615.0,606.110107421875,614.4255981445312,3632436,285.340087890625,285.6000061035156,281.4599914550781,283.95001220703125,9289199,93.88999938964844,94.31999969482422,93.79000091552734,94.30000305175781,2574801
2026-05-01 15:30:00+00:00,269.5050048828125,270.7950134277344,268.75,269.0,5434658,382.0,383.260009765625,379.8599853515625,380.8999938964844,2437859,614.4500122070312,614.8400268554688,609.9600219726562,612.1624755859375,2433586,283.9549865722656,285.489990234375,283.20001220703125,283.9549865722656,9693580,94.30999755859375,94.38999938964844,93.25499725341797,93.29499816894531,2640660
2026-05-01 16:30:00+00:00,268.95001220703125,269.80999755859375,268.1200866699219,269.385009765625,4399944,380.8599853515625,383.0,379.9599914550781,382.6499938964844,1937137,612.1649780273438,615.6699829101562,610.7999877929688,615.614990234375,2046825,283.9549865722656,284.1099853515625,282.3951110839844,282.80999755859375,5060158,93.29000091552734,93.37000274658203,92.62020111083984,92.81500244140625,2713212
2026-05-01 17:30:00+00:00,269.3699951171875,269.6199951171875,268.8399963378906,269.6098937988281,2768074,382.67999267578125,382.739990234375,380.79998779296875,381.6300048828125,1654813,615.2100219726562,615.969970703125,610.3699951171875,611.8499755859375,1699768,282.80499267578125,282.82000732421875,280.6401062011719,281.2300109863281,4791832,92.81500244140625,92.83989715576172,92.27999877929688,92.33000183105469,2949164
2026-05-01 18:30:00+00:00,269.6400146484375,269.6700134277344,268.2300109863281,268.8500061035156,4154023,381.6499938964844,382.75,379.0201110839844,382.67999267578125,2794630,611.8350219726562,613.5,609.5,611.2750244140625,2255827,281.239990234375,281.239990234375,279.739990234375,280.34991455078125,4824173,92.3550033569336,92.36499786376953,92.06999969482422,92.25,4089172
2026-05-01 19:30:00+00:00,268.8599853515625,268.9049987792969,267.6700134277344,268.3399963378906,4957503,382.69500732421875,383.3900146484375,381.9599914550781,383.3900146484375,2800346,611.260009765625,612.7000122070312,608.3800048828125,608.7449951171875,2440692,280.3399963378906,280.69000244140625,279.6099853515625,280.1499938964844,5835827,92.25499725341797,92.33999633789062,91.9000015258789,92.0999984741211,4974393
2026-05-04 13:30:00+00:00,268.9949951171875,273.3500061035156,268.8599853515625,271.9700012207031,10840725,382.32000732421875,384.1600036621094,377.92999267578125,378.95001220703125,5588600,607.9349975585938,608.2999877929688,602.7501220703125,605.5900268554688,4215544,279.6549987792969,280.6300048828125,274.860107421875,276.25360107421875,11843654,92.02999877929688,92.33000183105469,91.12200164794922,92.11499786376953,6369192
2026-05-04 14:30:00+00:00,271.9800109863281,276.1000061035156,271.75,273.5950012207031,11082155,378.8900146484375,380.32000732421875,376.7699890136719,378.6499938964844,2224052,605.6400146484375,613.7498779296875,605.3820190429688,608.2717895507812,3141713,276.2749938964844,278.0,276.07000732421875,276.8349914550781,5095478,92.13999938964844,92.30000305175781,91.62010192871094,91.7249984741211,2908637
2026-05-04 15:30:00+00:00,273.6499938964844,273.7099914550781,269.8999938964844,270.0801086425781,5941773,378.6400146484375,380.79998779296875,377.7601013183594,379.7532958984375,1765508,608.2401123046875,612.0900268554688,606.3516235351562,611.1599731445312,1407684,276.8500061035156,277.3699951171875,275.45001220703125,276.0899963378906,3294311,91.7300033569336,91.77999877929688,91.29989624023438,91.48500061035156,2324740
2026-05-04 16:30:00+00:00,270.44000244140625,271.69000244140625,269.739990234375,271.69000244140625,4717152,379.7528076171875,381.32989501953125,379.3999938964844,380.94000244140625,1338326,611.0999755859375,612.8699951171875,609.5900268554688,611.8099975585938,1081409,276.1000061035156,277.3399963378906,275.9800109863281,277.0400085449219,2386442,91.48500061035156,91.61000061035156,91.16999816894531,91.3550033569336,1890566
2026-05-04 17:30:00+00:00,271.6650085449219,272.05999755859375,270.6300048828125,271.2049865722656,3084221,380.94000244140625,381.79998779296875,380.32501220703125,380.92999267578125,1147270,611.6900024414062,614.0,611.1400146484375,612.156005859375,1107208,277.05999755859375,277.4200134277344,276.6300048828125,276.7699890136719,2422618,91.3499984741211,91.3499984741211,91.0,91.16709899902344,1894089
2026-05-04 18:30:00+00:00,271.2300109863281,271.7200012207031,270.3900146484375,271.7200012207031,3717289,380.7900085449219,380.989990234375,379.07000732421875,379.75,1129866,612.1199951171875,612.9299926757812,610.2100219726562,612.4000244140625,1753651,276.7699890136719,277.6700134277344,276.260009765625,277.0784912109375,3114535,91.16999816894531,91.38999938964844,91.06999969482422,91.1500015258789,2184515
2026-05-04 19:30:00+00:00,271.75,272.1099853515625,270.67999267578125,272.04998779296875,3839237,379.760009765625,380.2799987792969,379.0199890136719,379.489990234375,1879101,612.47998046875,613.219970703125,610.0999755859375,610.5399780273438,1516243,277.0799865722656,277.32000732421875,276.510009765625,276.8399963378906,4124586,91.15499877929688,91.28500366210938,90.91500091552734,91.04000091552734,3609258
2026-05-05 13:30:00+00:00,276.20001220703125,278.55999755859375,274.510009765625,275.9200134277344,13328745,381.1499938964844,388.9599914550781,380.8399963378906,384.5050048828125,4286576,613.3699951171875,614.3400268554688,603.580078125,604.5,3806697,276.8999938964844,281.3800048828125,276.5010070800781,281.19000244140625,9001566,91.20500183105469,91.2300033569336,88.88200378417969,88.88999938964844,10267586
2026-05-05 14:30:00+00:00,275.9200134277344,277.2699890136719,274.67999267578125,275.6600036621094,5988762,384.489990234375,385.69000244140625,383.6099853515625,384.9877014160156,1526153,604.4199829101562,606.0999755859375,601.4299926757812,604.5900268554688,2311084,281.17999267578125,283.2099914550781,279.7099914550781,280.2200012207031,6121481,88.88999938964844,89.22000122070312,88.1050033569336,88.1449966430664,7581235
2026-05-05 15:30:00+00:00,275.6700134277344,276.2799987792969,273.92498779296875,273.9599914550781,4161427,384.92999267578125,385.8900146484375,383.45001220703125,383.6700134277344,1183575,604.5999755859375,605.1500244140625,600.3599853515625,601.5549926757812,1725421,280.2300109863281,281.55999755859375,279.8450012207031,281.3999938964844,3040049,88.1500015258789,88.30999755859375,87.56500244140625,88.0,7638169
2026-05-05 16:30:00+00:00,273.94000244140625,274.1871032714844,272.3800048828125,273.67999267578125,3427517,383.5950012207031,384.0513000488281,380.3500061035156,381.0799865722656,1280855,601.4849853515625,602.3900146484375,600.780029296875,602.0800170898438,1627423,281.3900146484375,284.57000732421875,281.3299865722656,282.81500244140625,5146396,88.0,88.4000015258789,87.87999725341797,87.94000244140625,4560821
2026-05-05 17:30:00+00:00,273.69000244140625,274.2749938964844,273.3100891113281,274.0899963378906,3424458,381.05999755859375,382.80999755859375,380.6499938964844,382.0950012207031,1085310,602.760009765625,605.10498046875,602.0800170898438,602.8049926757812,1401121,282.80999755859375,284.2799987792969,282.3526916503906,284.2500915527344,3957543,87.93499755859375,88.27999877929688,87.81999969482422,87.93340301513672,3642831
2026-05-05 18:30:00+00:00,274.0950012207031,274.30999755859375,273.6300048828125,273.8399963378906,2650438,382.1300048828125,383.4700012207031,381.67999267578125,383.4183044433594,992022,602.8099975585938,605.9299926757812,600.5499877929688,605.7949829101562,2287499,284.2550048828125,284.45001220703125,283.4200134277344,284.2099914550781,3606272,87.92500305175781,88.18499755859375,87.62000274658203,88.05500030517578,4054428
2026-05-05 19:30:00+00:00,273.8299865722656,274.25,273.45001220703125,273.5,3055299,383.45001220703125,384.4200134277344,383.1700134277344,384.2699890136719,1361865,605.760009765625,606.7999267578125,603.8800048828125,605.0800170898438,1877146,284.2200012207031,284.3299865722656,283.45001220703125,284.1700134277344,4695212,88.05500030517578,88.16000366210938,87.63999938964844,87.9000015258789,5691135
2026-05-06 13:30:00+00:00,272.8900146484375,275.3500061035156,272.2076110839844,274.07501220703125,9979645,389.260009765625,393.42999267578125,387.20001220703125,389.91400146484375,10352239,601.27001953125,618.72998046875,598.1099853515625,614.5050048828125,14300996,281.9150085449219,286.7200012207031,281.07501220703125,286.1099853515625,11276927,87.0145034790039,88.44999694824219,86.72000122070312,88.37999725341797,10031313
2026-05-06 14:30:00+00:00,274.1099853515625,275.4700012207031,273.55999755859375,274.0849914550781,4932970,389.8949890136719,394.5,389.2799987792969,392.3399963378906,1930162,614.75,619.9500122070312,612.1201171875,612.6749877929688,20570223,286.1300048828125,286.3399963378906,283.8800048828125,284.29998779296875,31514260,88.41000366210938,88.55000305175781,87.80999755859375,87.8499984741211,15895995
