Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG
2026-07-16 10:30:00-04:00,73.04499816894531,73.81999969482422,73.0250015258789,73.77999877929688,4297107,255.35000610351562,257.1199951171875,254.50999450683594,255.72000122070312,5249043,676.719970703125,681.9000244140625,674.6199951171875,675.10498046875,2015095,330.3399963378906,331.1499938964844,329.3500061035156,330.6300048828125,5287556,372.32000732421875,374.1000061035156,370.8118896484375,371.05999755859375,2450767
2026-07-16 11:30:00-04:00,73.77999877929688,73.87999725341797,73.51000213623047,73.79000091552734,3667866,255.72000122070312,256.4100036621094,254.9600067138672,255.75999450683594,3660872,675.1387939453125,681.3099975585938,668.3800048828125,670.02001953125,958562,330.65008544921875,332.2799987792969,327.5,331.1400146484375,4606871,371.1099853515625,372.3900146484375,369.375,370.8550109863281,1525600
2026-07-16 12:30:00-04:00,73.80249786376953,74.25499725341797,73.79989624023438,74.06999969482422,5157407,255.77999877929688,256.6698913574219,255.29010009765625,256.4599914550781,3801825,670.2000122070312,671.9998779296875,668.0,669.9699096679688,1311895,331.1899108886719,332.9700012207031,329.8599853515625,332.8999938964844,5689496,370.8800048828125,371.67999267578125,370.25,371.19000244140625,1063982
2026-07-16 13:30:00-04:00,74.0698013305664,74.29000091552734,73.7699966430664,74.28500366210938,4510739,256.4800109863281,256.5950012207031,252.13999938964844,252.80999755859375,4399530,669.739990234375,674.3099975585938,666.719970703125,668.125,1331938,332.898193359375,333.54998779296875,329.3399963378906,331.260009765625,6798812,371.1400146484375,371.5799865722656,358.79998779296875,360.8999938964844,3878574
2026-07-16 14:30:00-04:00,74.29000091552734,74.43000030517578,73.63999938964844,73.7249984741211,9202812,252.78500366210938,253.49000549316406,251.41000366210938,251.5926971435547,4719874,668.3800048828125,669.3400268554688,662.0449829101562,662.75,1512240,331.239990234375,334.67999267578125,330.9100036621094,332.989990234375,7975310,360.8299865722656,361.57000732421875,351.70001220703125,353.6099853515625,3955408
2026-07-16 15:30:00-04:00,73.7300033569336,74.5999984741211,73.41999816894531,74.58499908447266,13717207,251.58999633789062,252.0800018310547,248.0,249.89999389648438,6391708,662.9400024414062,664.5999755859375,660.1599731445312,664.5399780273438,1920242,333.0,333.70001220703125,330.7699890136719,333.2699890136719,8204005,353.6099853515625,354.70001220703125,352.6099853515625,353.80999755859375,3220079
2026-07-17 09:30:00-04:00,65.81500244140625,68.26000213623047,65.38999938964844,67.8949966430664,54353011,244.6999969482422,248.94000244140625,243.58999633789062,248.50999450683594,14945618,644.75,649.219970703125,632.010009765625,634.5700073242188,4858859,332.5400085449219,334.9800109863281,329.0006103515625,331.8399963378906,16544554,345.760009765625,348.1700134277344,341.125,344.7900085449219,7213172
2026-07-17 10:30:00-04:00,67.8949966430664,68.8949966430664,67.3499984741211,68.04010009765625,20067177,248.55999755859375,250.24000549316406,248.11000061035156,248.6699981689453,4138003,634.6199951171875,636.3300170898438,626.0,629.989990234375,1885655,331.8800048828125,334.7666931152344,331.8500061035156,334.6549987792969,6533789,344.80499267578125,347.6199951171875,344.3999938964844,346.6000061035156,2012406
2026-07-17 11:30:00-04:00,68.04000091552734,69.04000091552734,68.01010131835938,68.83999633789062,10478530,248.67999267578125,249.02000427246094,247.2899932861328,248.27000427246094,3098287,629.989990234375,648.6500244140625,628.1900024414062,643.530029296875,3924633,334.6698913574219,334.8699035644531,330.0,331.7449951171875,6252902,346.7049865722656,347.7900085449219,345.30999755859375,346.1600036621094,1792509
2026-07-17 12:30:00-04:00,68.84500122070312,69.37999725341797,68.3550033569336,68.81500244140625,9932835,248.25,249.38999938964844,247.97000122070312,248.75999450683594,2510825,643.8400268554688,652.1699829101562,638.3699951171875,651.9000244140625,3141230,331.7200012207031,333.5,329.1600036621094,330.5400085449219,6274349,346.1449890136719,347.23480224609375,344.82501220703125,344.8900146484375,1558155
2026-07-17 13:30:00-04:00,68.81009674072266,69.45999908447266,68.41999816894531,69.16000366210938,8935285,248.75,248.75,246.89999389648438,247.63999938964844,2491131,651.9000244140625,652.2000122070312,645.72998046875,646.9099731445312,1475878,330.51080322265625,333.2300109863281,330.0799865722656,332.375,4577738,344.8900146484375,345.0450134277344,342.32000732421875,343.739990234375,2241971
2026-07-17 14:30:00-04:00,69.16500091552734,69.38749694824219,68.50499725341797,68.95999908447266,10439987,247.7100067138672,248.11000061035156,247.11500549316406,247.25,2658291,647.0499267578125,648.3400268554688,641.110107421875,643.885009765625,2204787,332.375,334.6700134277344,332.1099853515625,332.8299865722656,5792451,343.7900085449219,345.1199951171875,343.70001220703125,344.989990234375,1393215
2026-07-17 15:30:00-04:00,68.94999694824219,69.48999786376953,68.47000122070312,68.85990142822266,17267579,247.24000549316406,247.8800048828125,246.60000610351562,247.25999450683594,4237350,643.885009765625,648.1500244140625,641.0800170898438,646.02001953125,1881721,332.7799987792969,334.3800048828125,332.260009765625,333.739990234375,6369671,344.9750061035156,346.8900146484375,343.7099914550781,346.1199951171875,1930938
2026-07-20 09:30:00-04:00,67.83999633789062,68.37999725341797,66.69000244140625,67.52999877929688,16895534,248.75,250.77999877929688,248.1199951171875,249.44500732421875,5797092,643.9099731445312,645.989990234375,636.010498046875,641.9899291992188,2211955,333.0249938964844,333.7099914550781,326.1099853515625,327.0199890136719,11178368,353.30999755859375,359.489990234375,352.510009765625,358.30999755859375,3566401
2026-07-20 10:30:00-04:00,67.53500366210938,68.0353012084961,67.22000122070312,67.77999877929688,8139717,249.47000122070312,251.3300018310547,249.25,251.25999450683594,3416336,642.1699829101562,648.9600219726562,641.9099731445312,648.0,1107336,327.0199890136719,328.0199890136719,324.4200134277344,324.8999938964844,7312927,358.3599853515625,358.9049987792969,355.7699890136719,356.7099914550781,1228721
2026-07-20 11:30:00-04:00,67.78500366210938,68.25,67.53500366210938,67.8949966430664,5994948,251.2949981689453,252.57000732421875,251.25010681152344,252.4759979248047,2800714,648.0050048828125,652.1400146484375,646.7205200195312,652.0750122070312,1139124,324.94000244140625,326.5450134277344,324.8699951171875,325.0,4701093,356.69000244140625,357.5,354.7099914550781,354.95001220703125,1037604
2026-07-20 12:30:00-04:00,67.8949966430664,67.91000366210938,67.44249725341797,67.77999877929688,6004422,252.5,252.88999938964844,249.9217987060547,250.44000244140625,4051473,652.0750122070312,653.2999877929688,648.3280029296875,649.7750244140625,920136,325.0199890136719,325.1449890136719,323.70001220703125,324.7200012207031,4126525,354.9700012207031,355.6600036621094,351.8900146484375,352.510009765625,1160852
2026-07-20 13:30:00-04:00,67.80000305175781,67.84500122070312,67.07499694824219,67.37000274658203,5158085,250.44500732421875,250.82000732421875,250.13999938964844,250.25,2174905,649.7899780273438,650.1500244140625,647.3599853515625,648.260009765625,673910,324.7300109863281,326.489990234375,324.20001220703125,325.94000244140625,5044844,352.5350036621094,353.5,351.5801086425781,351.75,1019243
2026-07-20 14:30:00-04:00,67.36009979248047,67.625,67.29499816894531,67.53500366210938,5392588,250.24000549316406,250.25,249.06500244140625,249.58999633789062,2877409,648.3150024414062,649.8098754882812,645.8101196289062,648.780029296875,1067974,325.9800109863281,329.0799865722656,325.30999755859375,329.0199890136719,5761535,351.70001220703125,352.29998779296875,350.4601135253906,351.8999938964844,1048665
2026-07-20 15:30:00-04:00,67.53500366210938,67.80000305175781,67.50499725341797,67.57499694824219,7434109,249.60000610351562,250.15499877929688,249.11000061035156,250.09500122070312,3648482,648.8699951171875,651.0349731445312,645.260009765625,645.8599853515625,1054206,329.010009765625,329.760009765625,326.32000732421875,326.70001220703125,5528498,351.95001220703125,352.8800048828125,351.1000061035156,351.510009765625,1333259
2026-07-21 09:30:00-04:00,67.4800033569336,68.0999984741211,67.16999816894531,67.69000244140625,9594787,249.1219940185547,249.33999633789062,246.72000122070312,247.4600067138672,5453211,654.1300048828125,655.8800048828125,643.2000122070312,646.7999877929688,1739674,323.3450012207031,327.0299987792969,322.22039794921875,326.739990234375,9697821,350.55999755859375,350.67999267578125,346.88189697265625,348.8099060058594,2876032
2026-07-21 10:30:00-04:00,67.68000030517578,68.0199966430664,67.47000122070312,67.58499908447266,3418460,247.47000122070312,248.58999633789062,247.0500030517578,247.08030700683594,1792230,646.5900268554688,649.659912109375,646.0,646.0,410562,326.7200012207031,327.4599914550781,326.2300109863281,326.510009765625,1909351,348.739990234375,349.6700134277344,347.30999755859375,347.760009765625,919105
