Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22 13:30:00+00:00,93.05999755859375,93.8499984741211,92.77999877929688,93.7300033569336,8156466,334.885009765625,336.4778137207031,332.9599914550781,335.9599914550781,2818166,252.44500732421875,253.6699981689453,250.3300018310547,253.19500732421875,7277602,267.82000732421875,271.94000244140625,266.8699951171875,271.94000244140625,11027751,674.3400268554688,676.0,669.75,675.739990234375,2023222
2026-04-22 14:30:00+00:00,93.7300033569336,93.79000091552734,93.02999877929688,93.20999908447266,3786137,335.9599914550781,336.6700134277344,335.05999755859375,335.44000244140625,1237930,253.18499755859375,253.36500549316406,252.27000427246094,253.0,4098004,271.94000244140625,272.7650146484375,270.9800109863281,272.40008544921875,5075100,675.8300170898438,676.2999877929688,672.8699951171875,675.0698852539062,864507
2026-04-22 15:30:00+00:00,93.20500183105469,93.23999786376953,92.84500122070312,92.91000366210938,3293803,335.44000244140625,336.3999938964844,334.8599853515625,334.9200134277344,964092,252.97999572753906,253.19000244140625,251.99000549316406,252.9998016357422,3028785,272.3900146484375,273.5050048828125,272.260009765625,272.69000244140625,4099370,675.0499877929688,676.0,673.7999877929688,674.0050048828125,634205
2026-04-22 16:30:00+00:00,92.90499877929688,93.29000091552734,92.86000061035156,93.20500183105469,3048946,334.9049987792969,335.6449890136719,334.49591064453125,335.07000732421875,917178,252.9949951171875,254.05499267578125,252.5850067138672,253.27000427246094,3367362,272.7049865722656,273.4200134277344,272.3599853515625,273.2099914550781,2955513,673.9400024414062,676.2100219726562,673.47998046875,675.2000122070312,594454
2026-04-22 17:30:00+00:00,93.20999908447266,93.30999755859375,92.9800033569336,93.1050033569336,2253781,335.0950012207031,336.7025146484375,335.0199890136719,336.30999755859375,760467,253.25999450683594,254.61929321289062,253.16000366210938,253.875,3327088,273.218994140625,273.739990234375,272.6300048828125,272.68499755859375,3034300,675.2000122070312,677.8699951171875,674.9199829101562,675.7650146484375,875272
2026-04-22 18:30:00+00:00,93.1050033569336,93.38999938964844,93.05999755859375,93.30999755859375,3178629,336.32000732421875,337.3999938964844,336.135009765625,337.3900146484375,1012041,253.8800048828125,254.7899932861328,253.85000610351562,254.52000427246094,3742194,272.7099914550781,272.82000732421875,272.1004943847656,272.7099914550781,2582682,675.8200073242188,677.1699829101562,674.8699951171875,675.864990234375,727257
2026-04-22 19:30:00+00:00,93.31500244140625,93.48500061035156,93.13999938964844,93.20999908447266,3935624,337.3699951171875,338.0299987792969,337.0625,337.75,2214631,254.52999877929688,255.94000244140625,254.47500610351562,255.33999633789062,4950449,272.7149963378906,273.260009765625,272.54998779296875,273.19000244140625,4278621,675.864990234375,678.3800048828125,674.4000244140625,674.6699829101562,1334271
2026-04-23 13:30:00+00:00,94.05999755859375,94.63999938964844,93.29000091552734,93.63500213623047,9761828,339.70001220703125,339.9700012207031,337.0129089355469,337.82000732421875,3197743,255.3000030517578,256.2799987792969,253.8300018310547,255.69000244140625,7583137,275.0450134277344,275.7699890136719,273.135498046875,273.9049987792969,6409699,663.530029296875,665.8300170898438,658.25,663.8699951171875,2735741
