Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13 10:30:00-04:00,74.97000122070312,75.44999694824219,74.56999969482422,74.75499725341797,4287174,353.0899963378906,353.7699890136719,351.8299865722656,352.6199951171875,1104562,246.5500030517578,249.33999633789062,246.14999389648438,248.76499938964844,4446333,320.2099914550781,320.2950134277344,316.8500061035156,317.2200012207031,3994197,657.1199951171875,664.5599975585938,656.3499755859375,659.510009765625,2197542
2026-07-13 11:30:00-04:00,74.76000213623047,74.80999755859375,74.46499633789062,74.65499877929688,3056891,352.625,353.5,352.05999755859375,353.5,784879,248.76499938964844,249.0500030517578,247.6699981689453,248.16529846191406,2629803,317.2200012207031,317.8999938964844,316.0899963378906,317.3699951171875,3728751,659.5,663.9650268554688,659.1300048828125,660.5250244140625,1409648
2026-07-13 12:30:00-04:00,74.66000366210938,75.0780029296875,74.33999633789062,74.42500305175781,2698122,353.4100036621094,354.17999267578125,352.4100036621094,353.3999938964844,688431,248.1300048828125,248.64999389648438,247.39999389648438,248.42999267578125,2369175,317.3399963378906,317.44000244140625,315.7799987792969,316.4700012207031,3615264,660.3400268554688,664.4600219726562,657.6599731445312,660.8250122070312,1623392
2026-07-13 13:30:00-04:00,74.42500305175781,74.59500122070312,74.33999633789062,74.45999908447266,2720196,353.42999267578125,353.69000244140625,352.5299987792969,353.114990234375,812540,248.5,248.66000366210938,247.72000122070312,248.5050048828125,2552792,316.489990234375,316.8450012207031,315.8999938964844,316.84051513671875,2357040,661.1400146484375,663.14990234375,659.3173828125,663.0150146484375,1510246
2026-07-13 14:30:00-04:00,74.45999908447266,74.5198974609375,74.01000213623047,74.06999969482422,3194432,353.114990234375,353.1300048828125,351.3599853515625,351.6300048828125,881613,248.5,249.64999389648438,247.81500244140625,247.91000366210938,4283424,316.8599853515625,317.5199890136719,316.1700134277344,316.3299865722656,4128503,662.8200073242188,663.5900268554688,658.3599853515625,658.7000122070312,1565651
2026-07-13 15:30:00-04:00,74.06999969482422,74.10569763183594,73.70999908447266,73.86000061035156,3872767,351.6000061035156,351.6499938964844,349.8399963378906,350.6705017089844,1396260,247.9199981689453,247.9550018310547,245.9600067138672,247.3699951171875,4323420,316.32501220703125,317.739990234375,316.04998779296875,317.4200134277344,4025682,658.77001953125,659.030029296875,654.8099975585938,656.72998046875,2135816
2026-07-14 09:30:00-04:00,72.63500213623047,73.5,72.27749633789062,73.33000183105469,8397464,348.8399963378906,354.0899963378906,348.8399963378906,353.7699890136719,2098281,245.52999877929688,247.25,243.8000030517578,245.41000366210938,6188087,313.6400146484375,315.68499755859375,311.9100036621094,314.9419860839844,6954014,652.0,662.6500244140625,649.0499877929688,657.8150024414062,3182309
2026-07-14 10:30:00-04:00,73.31999969482422,73.67500305175781,73.24359893798828,73.5199966430664,3540848,353.75,355.98199462890625,353.56060791015625,355.7099914550781,1389322,245.4499969482422,246.83999633789062,244.64999389648438,245.72999572753906,3408791,314.95001220703125,316.19000244140625,314.0205078125,314.29998779296875,4610996,657.8049926757812,664.280029296875,657.6099853515625,660.635009765625,1629761
2026-07-14 11:30:00-04:00,73.51280212402344,73.68990325927734,73.41000366210938,73.6449966430664,2630387,355.7200012207031,356.1199951171875,352.92999267578125,353.29998779296875,786419,245.77499389648438,246.18800354003906,244.5800018310547,245.2899932861328,2452051,314.32000732421875,314.8699951171875,312.8699951171875,313.2699890136719,3168667,660.6849975585938,660.8699951171875,655.1900024414062,658.4349975585938,1031004
2026-07-14 12:30:00-04:00,73.6449966430664,74.00499725341797,73.58000183105469,73.95500183105469,2696513,353.2850036621094,356.20001220703125,352.2699890136719,356.1199951171875,843363,245.3000030517578,246.6199951171875,245.29010009765625,246.46499633789062,2295933,313.260009765625,314.9700012207031,313.1099853515625,314.8699951171875,2646535,658.4749755859375,666.5,658.4749755859375,663.0900268554688,1311104
2026-07-14 13:30:00-04:00,73.95500183105469,73.9800033569336,73.625,73.88639831542969,3867915,356.135009765625,356.7200012207031,354.7101135253906,355.17999267578125,1108925,246.49000549316406,247.5800018310547,246.15049743652344,247.39500427246094,2437296,314.8900146484375,315.3900146484375,314.5899963378906,315.2200012207031,1929118,663.2100219726562,664.7000122070312,659.7000122070312,661.2349853515625,874044
2026-07-14 14:30:00-04:00,73.87999725341797,73.9000015258789,73.55000305175781,73.82499694824219,3341673,355.1700134277344,357.3699951171875,354.67999267578125,357.30499267578125,1000150,247.41990661621094,247.91000366210938,246.20840454101562,247.85000610351562,2467686,315.2200012207031,315.8699951171875,314.82000732421875,315.7049865722656,2224839,661.2000122070312,662.8599853515625,657.655029296875,660.3099975585938,1120600
2026-07-14 15:30:00-04:00,73.81999969482422,73.86499786376953,73.4749984741211,73.51499938964844,3935574,357.2799987792969,357.8699951171875,356.80499267578125,357.3800048828125,1377293,247.85000610351562,248.55999755859375,247.32000732421875,247.5,4155670,315.7049865722656,315.760009765625,314.5899963378906,314.9200134277344,3016895,660.4500122070312,661.469970703125,657.5,661.0800170898438,2281639
2026-07-15 09:30:00-04:00,73.78500366210938,75.05999755859375,73.30000305175781,74.73999786376953,7227636,355.9150085449219,364.9599914550781,355.6700134277344,364.2099914550781,3208979,252.6999969482422,254.97000122070312,250.36000061035156,254.75,9665819,317.625,325.67999267578125,317.32000732421875,324.7099914550781,13551334,663.5999755859375,672.3200073242188,656.6600952148438,671.4000244140625,3026607
2026-07-15 10:30:00-04:00,74.75,74.91000366210938,74.06500244140625,74.21499633789062,4182780,364.2349853515625,369.57000732421875,364.1300048828125,369.3900146484375,2837145,254.7899932861328,256.20001220703125,253.27000427246094,255.82000732421875,7521457,324.7099914550781,325.67999267578125,323.5400085449219,325.6199951171875,6278014,671.47998046875,685.0700073242188,669.1099853515625,678.489990234375,4232719
2026-07-15 11:30:00-04:00,74.22000122070312,74.52999877929688,74.06500244140625,74.17500305175781,3657651,369.5,372.1343078613281,368.760009765625,371.2349853515625,2176858,255.8800048828125,256.4800109863281,254.6300048828125,255.6750030517578,4315930,325.6099853515625,328.5299987792969,325.1600036621094,328.1700134277344,7315724,678.5,686.0800170898438,676.3610229492188,683.5399169921875,2812322
2026-07-15 12:30:00-04:00,74.18000030517578,74.37999725341797,73.82050323486328,73.93000030517578,2667573,371.260009765625,371.6199951171875,368.8500061035156,369.55999755859375,1520398,255.69000244140625,256.3185119628906,254.6300048828125,255.0500946044922,3828737,328.1600036621094,328.5,325.9700012207031,326.989990234375,5967302,683.3300170898438,683.760009765625,673.4199829101562,674.989990234375,2041253
2026-07-15 13:30:00-04:00,73.94000244140625,74.05000305175781,73.66000366210938,73.8550033569336,2523657,369.54998779296875,372.1400146484375,368.4750061035156,371.0400085449219,1438157,255.08999633789062,255.41000366210938,254.36000061035156,254.7375946044922,2732840,327.0,328.0,326.6499938964844,327.7900085449219,3896347,674.75,678.260009765625,673.3699951171875,677.3499755859375,999805
2026-07-15 14:30:00-04:00,73.8499984741211,73.98999786376953,73.27999877929688,73.33000183105469,3617682,371.0249938964844,371.4100036621094,368.8699951171875,369.2950134277344,1533386,254.7100067138672,255.08999633789062,253.9199981689453,254.3800048828125,3516896,327.7799987792969,328.7200012207031,326.8599853515625,327.05999755859375,4546317,677.4199829101562,678.4199829101562,673.3900146484375,676.3699951171875,1185688
2026-07-15 15:30:00-04:00,73.32499694824219,73.69000244140625,73.12999725341797,73.66999816894531,3998831,369.239990234375,370.55999755859375,368.1900939941406,370.239990234375,2437801,254.3350067138672,255.2100067138672,253.67599487304688,254.8800048828125,3814681,327.0400085449219,328.3500061035156,325.7200012207031,327.57000732421875,8018122,676.4749755859375,682.030029296875,675.60009765625,681.2750244140625,1704742
2026-07-16 09:30:00-04:00,73.97000122070312,74.44999694824219,72.94010162353516,73.05000305175781,8426907,372.1600036621094,374.3500061035156,368.3699951171875,372.239990234375,3619164,255.38499450683594,258.0824890136719,252.6199951171875,255.35000610351562,8097064,328.0050048828125,331.4100036621094,326.7900085449219,330.3699951171875,12802968,678.6099853515625,680.5900268554688,665.0,676.8099975585938,3311146
2026-07-16 10:30:00-04:00,73.04499816894531,73.58599853515625,73.0250015258789,73.51499938964844,2214537,372.32000732421875,374.1000061035156,370.8118896484375,372.08990478515625,1448939,255.35000610351562,257.1199951171875,254.50999450683594,254.86500549316406,3318698,330.3399963378906,331.1499938964844,329.7749938964844,330.1199951171875,2691873,676.719970703125,681.9000244140625,676.405029296875,678.780029296875,954003
