Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-05 15:30:00+00:00,81.51200103759766,81.74600219726562,80.78500366210938,81.21499633789062,4707547,658.0700073242188,676.219970703125,658.0700073242188,675.0900268554688,1675757,276.7900085449219,277.3999938964844,273.2900085449219,275.2200012207031,4526349,317.3800048828125,324.04998779296875,317.1000061035156,324.0492858886719,4658891,222.27000427246094,223.97000122070312,221.6699981689453,223.69000244140625,5578359
2026-02-05 16:30:00+00:00,81.23999786376953,81.9000015258789,80.63999938964844,81.85980224609375,3015453,675.0900268554688,680.280029296875,674.1199951171875,678.3499755859375,1289523,275.2900085449219,275.5,273.5249938964844,274.739990234375,2531820,324.05999755859375,325.04998779296875,321.8900146484375,323.6451110839844,2869644,223.72999572753906,225.11000061035156,223.39999389648438,224.7050018310547,4798546
2026-02-05 17:30:00+00:00,81.85350036621094,81.93000030517578,81.03019714355469,81.1792984008789,15780419,678.1099853515625,681.5,676.5,677.2550048828125,907829,274.7200012207031,274.9800109863281,273.9100036621094,274.32000732421875,1764770,323.6098937988281,326.3450012207031,322.3623962402344,325.79998779296875,2242924,224.74000549316406,225.5500030517578,223.0,223.3905029296875,4587284
2026-02-05 18:30:00+00:00,81.18000030517578,81.53980255126953,80.96499633789062,80.98500061035156,0,677.2800903320312,680.9000244140625,674.1842041015625,677.35498046875,827997,274.260009765625,277.57000732421875,274.114990234375,277.0450134277344,2995492,325.75,331.45001220703125,325.0899963378906,330.2200012207031,2569120,223.39999389648438,224.50999450683594,222.77999877929688,223.1699981689453,3955104
2026-02-05 19:30:00+00:00,80.98999786376953,81.33999633789062,80.53500366210938,80.88410186767578,2990796,677.22900390625,679.5599975585938,671.4400024414062,671.5399780273438,870552,277.06500244140625,277.7200012207031,276.085693359375,276.6300048828125,3087121,330.25,332.56500244140625,328.1300048828125,330.4150085449219,3078127,223.16000366210938,223.5800018310547,221.99000549316406,223.1699981689453,5658832
2026-02-05 20:30:00+00:00,80.88500213623047,81.08999633789062,80.58000183105469,80.81999969482422,3131932,671.5999755859375,674.5399780273438,668.3900146484375,670.0900268554688,1139208,276.6300048828125,276.9100036621094,275.3500061035156,275.9200134277344,3990713,330.3900146484375,332.6440124511719,329.8500061035156,331.6400146484375,3064356,223.0399932861328,223.38099670410156,221.50999450683594,222.5,6219749
2026-02-06 14:30:00+00:00,81.05000305175781,82.48500061035156,80.6500015258789,81.57499694824219,6666604,665.489990234375,671.9899291992188,646.5001220703125,655.75,3587691,277.1600036621094,280.9049987792969,277.0,279.2900085449219,10301776,327.3800048828125,330.44000244140625,320.1499938964844,323.25,7080370,202.6300048828125,205.38999938964844,200.30999755859375,204.8699951171875,42085668
2026-02-06 15:30:00+00:00,81.56999969482422,81.58999633789062,81.08000183105469,81.2300033569336,2861682,655.77001953125,659.530029296875,653.6124877929688,657.53369140625,1461872,279.29998779296875,279.95001220703125,278.53021240234375,279.114990234375,3913103,323.2300109863281,324.54998779296875,321.0400085449219,321.9100036621094,3043250,204.85499572753906,206.1300048828125,203.9940948486328,204.89999389648438,14744158
2026-02-06 16:30:00+00:00,81.2300033569336,81.56999969482422,81.1500015258789,81.3550033569336,2719356,657.60498046875,663.780029296875,654.489990234375,662.0850219726562,1274641,279.1000061035156,279.7749938964844,278.239990234375,278.67999267578125,3039580,321.9100036621094,323.3900146484375,321.5299987792969,322.739990234375,2461948,204.85000610351562,208.10000610351562,204.5200958251953,208.05999755859375,12762552
2026-02-06 17:30:00+00:00,81.3550033569336,81.5,81.05500030517578,81.29000091552734,2481121,661.95947265625,664.2100219726562,659.8900146484375,660.4398803710938,1127459,278.7099914550781,278.79998779296875,277.4901123046875,277.7749938964844,2618460,322.7200012207031,325.95001220703125,322.5,325.2300109863281,2175511,208.05999755859375,211.25999450683594,207.0,207.25999450683594,14473150
2026-02-06 18:30:00+00:00,81.29499816894531,81.71990203857422,81.15499877929688,81.67500305175781,2043367,660.4500122070312,661.8300170898438,657.8200073242188,661.760009765625,661539,277.79998779296875,277.9599914550781,276.92498779296875,277.1300048828125,2548586,325.25,325.9100036621094,324.0799865722656,324.6600036621094,1658327,207.24000549316406,207.8699951171875,205.75999450683594,207.39999389648438,8127785
2026-02-06 19:30:00+00:00,81.67500305175781,81.98999786376953,80.86000061035156,81.44999694824219,4246665,661.7000122070312,662.0,654.72998046875,660.54248046875,1073566,277.1300048828125,278.75,276.9949951171875,277.6600036621094,3186499,324.6700134277344,324.8299865722656,321.7699890136719,322.9150085449219,2281316,207.39999389648438,208.36500549316406,205.31500244140625,207.7899932861328,8930164
2026-02-06 20:30:00+00:00,81.44999694824219,82.38999938964844,81.32469940185547,82.18000030517578,4392946,660.594970703125,663.64990234375,659.1599731445312,661.2750244140625,1102522,277.6549987792969,279.010009765625,277.57000732421875,278.0799865722656,3255323,322.9024963378906,324.989990234375,322.30010986328125,323.0899963378906,2454836,207.7899932861328,211.43170166015625,207.61000061035156,210.31500244140625,9300250
2026-02-09 14:30:00+00:00,82.20500183105469,82.20500183105469,79.87000274658203,80.48999786376953,8560527,663.2550048828125,670.8200073242188,658.780029296875,661.1400146484375,2011584,277.9049987792969,278.20001220703125,273.04998779296875,273.08270263671875,6334544,321.239990234375,323.9100036621094,317.70001220703125,322.3800048828125,5492217,209.0,209.01499938964844,203.35000610351562,207.14999389648438,19373178
2026-02-09 15:30:00+00:00,80.489501953125,81.0999984741211,80.33499908447266,81.06500244140625,9451586,661.135009765625,672.0900268554688,660.97998046875,671.6900024414062,1219548,273.0899963378906,273.75,272.7699890136719,273.398193359375,2792572,322.3999938964844,326.3599853515625,322.1011047363281,325.8299865722656,2613753,207.1300048828125,210.1699981689453,207.02499389648438,209.6300048828125,9000722
2026-02-09 16:30:00+00:00,81.06500244140625,81.22000122070312,80.86000061035156,81.00499725341797,0,671.5751953125,683.3098754882812,670.8499755859375,680.4400024414062,2115568,273.3699951171875,273.79998779296875,271.70001220703125,272.0115051269531,3245579,325.80999755859375,327.739990234375,325.1199951171875,326.1050109863281,2365335,209.6199951171875,212.80999755859375,209.3800048828125,210.31500244140625,9396953
2026-02-09 17:30:00+00:00,81.00499725341797,81.19000244140625,80.75,80.88500213623047,2438916,680.510986328125,681.3298950195312,678.0,678.9000244140625,725061,272.0400085449219,272.3399963378906,271.7699890136719,271.9800109863281,1937150,326.1099853515625,326.8799133300781,324.6600036621094,324.95001220703125,1327302,210.31500244140625,211.5,209.47999572753906,210.44000244140625,5791855
2026-02-09 18:30:00+00:00,80.88500213623047,81.44999694824219,80.87999725341797,81.3656005859375,2114770,678.8300170898438,681.97998046875,678.7100219726562,681.8099975585938,946705,271.9800109863281,273.7099914550781,271.8399963378906,273.6199951171875,2566471,324.94000244140625,325.3500061035156,324.5,325.29998779296875,1506951,210.4499969482422,210.75999450683594,209.04989624023438,209.19000244140625,4334925
2026-02-09 19:30:00+00:00,81.36499786376953,81.51000213623047,81.16000366210938,81.32499694824219,3522088,681.8099975585938,682.9600219726562,679.2401123046875,679.3900146484375,927751,273.6300048828125,274.25,272.9150085449219,274.0400085449219,2368415,325.3500061035156,325.4800109863281,323.4801025390625,323.5199890136719,1088816,209.19749450683594,209.60879516601562,208.46499633789062,209.03500366210938,5903395
2026-02-09 20:30:00+00:00,81.31999969482422,81.62000274658203,81.13999938964844,81.4000015258789,2652301,679.3800048828125,680.4000244140625,676.3099975585938,677.239990234375,1057498,274.0299987792969,275.1199951171875,273.510009765625,274.5400085449219,3837569,323.489990234375,324.6499938964844,323.3500061035156,324.2300109863281,1587840,209.03500366210938,209.52999877929688,208.60499572753906,208.64999389648438,4812539
2026-02-10 14:30:00+00:00,82.66999816894531,84.66000366210938,82.30000305175781,84.23500061035156,13095697,677.3800048828125,680.6500244140625,671.0700073242188,672.3900146484375,1532612,274.885009765625,275.3599853515625,273.2099914550781,274.4200134277344,4751268,320.9599914550781,321.6199951171875,314.6600036621094,319.2300109863281,6422015,208.7449951171875,212.24000549316406,206.41099548339844,211.80499267578125,13722439
2026-02-10 15:30:00+00:00,84.23370361328125,84.45999908447266,83.12000274658203,83.37999725341797,0,672.4400024414062,675.9799194335938,669.8099975585938,670.6500244140625,962752,274.3900146484375,274.9100036621094,273.989990234375,274.05999755859375,1866180,319.2300109863281,320.260009765625,316.8301086425781,318.1014099121094,2312476,211.8000030517578,212.64990234375,209.84010314941406,210.08740234375,6390167
2026-02-10 16:30:00+00:00,83.37999725341797,83.54000091552734,82.73999786376953,82.80989837646484,2534988,670.6199951171875,674.7849731445312,670.0,674.0250244140625,602235,274.0199890136719,274.0498962402344,272.94000244140625,273.3500061035156,2051404,318.04998779296875,319.6700134277344,317.6099853515625,319.19000244140625,1814987,210.05999755859375,210.6300048828125,209.39999389648438,209.9949951171875,3619860
2026-02-10 17:30:00+00:00,82.79499816894531,83.0199966430664,82.5199966430664,82.55500030517578,9493313,674.25,677.4298706054688,672.6099853515625,673.260009765625,580841,273.3500061035156,274.19000244140625,273.1499938964844,274.05499267578125,1646593,319.17999267578125,319.6300048828125,318.27178955078125,319.3800048828125,1308273,209.99000549316406,210.4499969482422,207.72999572753906,207.75999450683594,4261726
2026-02-10 18:30:00+00:00,82.55500030517578,82.83000183105469,82.47000122070312,82.79499816894531,3095599,673.25,674.0,671.39501953125,673.0999755859375,391390,274.05499267578125,274.2699890136719,273.6600036621094,273.9649963378906,1371940,319.3500061035156,319.45001220703125,318.55999755859375,319.0899963378906,988624,207.75,208.7899932861328,207.43499755859375,208.2550048828125,3710639
2026-02-10 19:30:00+00:00,82.79499816894531,82.91999816894531,82.42500305175781,82.53500366210938,0,673.1599731445312,673.8200073242188,670.85009765625,672.3900756835938,547286,273.9700012207031,274.29998779296875,273.5199890136719,274.07000732421875,1515644,319.1099853515625,320.2900085449219,319.0899963378906,320.10589599609375,1529688,208.25999450683594,208.32000732421875,207.39999389648438,207.71800231933594,3879423
2026-02-10 20:30:00+00:00,82.52999877929688,82.61000061035156,82.08999633789062,82.19999694824219,2966535,672.4550170898438,674.9000244140625,669.7899780273438,670.969970703125,1113874,274.0799865722656,274.489990234375,273.30999755859375,273.7900085449219,2174373,320.0799865722656,320.3900146484375,318.42999267578125,318.6199951171875,1719360,207.7100067138672,207.88999938964844,206.8800048828125,206.99000549316406,23218376
