Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-04 14:30:00+00:00,92.13999938964844,92.30000305175781,91.62010192871094,91.7249984741211,2908637,271.9800109863281,276.1000061035156,271.75,273.5950012207031,11082155,605.6400146484375,613.7498779296875,605.3820190429688,608.2717895507812,3141713,378.8900146484375,380.32000732421875,376.7699890136719,378.6499938964844,2224052,276.2749938964844,278.0,276.07000732421875,276.8349914550781,5095478
2026-05-04 15:30:00+00:00,91.7300033569336,91.77999877929688,91.29989624023438,91.48500061035156,2324740,273.6499938964844,273.7099914550781,269.8999938964844,270.0801086425781,5941773,608.2401123046875,612.0900268554688,606.3516235351562,611.1599731445312,1407684,378.6400146484375,380.79998779296875,377.7601013183594,379.7532958984375,1765508,276.8500061035156,277.3699951171875,275.45001220703125,276.0899963378906,3294311
2026-05-04 16:30:00+00:00,91.48500061035156,91.61000061035156,91.16999816894531,91.3550033569336,1890566,270.44000244140625,271.69000244140625,269.739990234375,271.69000244140625,4717152,611.0999755859375,612.8699951171875,609.5900268554688,611.8099975585938,1081409,379.7528076171875,381.32989501953125,379.3999938964844,380.94000244140625,1338326,276.1000061035156,277.3399963378906,275.9800109863281,277.0400085449219,2386442
2026-05-04 17:30:00+00:00,91.3499984741211,91.3499984741211,91.0,91.16709899902344,1894089,271.6650085449219,272.05999755859375,270.6300048828125,271.2049865722656,3084221,611.6900024414062,614.0,611.1400146484375,612.156005859375,1107208,380.94000244140625,381.79998779296875,380.32501220703125,380.92999267578125,1147270,277.05999755859375,277.4200134277344,276.6300048828125,276.7699890136719,2422618
2026-05-04 18:30:00+00:00,91.16999816894531,91.38999938964844,91.06999969482422,91.1500015258789,2184515,271.2300109863281,271.7200012207031,270.3900146484375,271.7200012207031,3717289,612.1199951171875,612.9299926757812,610.2100219726562,612.4000244140625,1753651,380.7900085449219,380.989990234375,379.07000732421875,379.75,1129866,276.7699890136719,277.6700134277344,276.260009765625,277.0784912109375,3114535
2026-05-04 19:30:00+00:00,91.15499877929688,91.28500366210938,90.91500091552734,91.04000091552734,3609258,271.75,272.1099853515625,270.67999267578125,272.04998779296875,3839237,612.47998046875,613.219970703125,610.0999755859375,610.5399780273438,1516243,379.760009765625,380.2799987792969,379.0199890136719,379.489990234375,1879101,277.0799865722656,277.32000732421875,276.510009765625,276.8399963378906,4124586
2026-05-05 13:30:00+00:00,91.20500183105469,91.2300033569336,88.88200378417969,88.88999938964844,10267586,276.20001220703125,278.55999755859375,274.510009765625,275.9200134277344,13328745,613.3699951171875,614.3400268554688,603.580078125,604.5,3806697,381.1499938964844,388.9599914550781,380.8399963378906,384.5050048828125,4286576,276.8999938964844,281.3800048828125,276.5010070800781,281.19000244140625,9001566
2026-05-05 14:30:00+00:00,88.88999938964844,89.22000122070312,88.1050033569336,88.1449966430664,7581235,275.9200134277344,277.2699890136719,274.67999267578125,275.6600036621094,5988762,604.4199829101562,606.0999755859375,601.4299926757812,604.5900268554688,2311084,384.489990234375,385.69000244140625,383.6099853515625,384.9877014160156,1526153,281.17999267578125,283.2099914550781,279.7099914550781,280.2200012207031,6121481
2026-05-05 15:30:00+00:00,88.1500015258789,88.30999755859375,87.56500244140625,88.0,7638169,275.6700134277344,276.2799987792969,273.92498779296875,273.9599914550781,4161427,604.5999755859375,605.1500244140625,600.3599853515625,601.5549926757812,1725421,384.92999267578125,385.8900146484375,383.45001220703125,383.6700134277344,1183575,280.2300109863281,281.55999755859375,279.8450012207031,281.3999938964844,3040049
2026-05-05 16:30:00+00:00,88.0,88.4000015258789,87.87999725341797,87.94000244140625,4560821,273.94000244140625,274.1871032714844,272.3800048828125,273.67999267578125,3427517,601.4849853515625,602.3900146484375,600.780029296875,602.0800170898438,1627423,383.5950012207031,384.0513000488281,380.3500061035156,381.0799865722656,1280855,281.3900146484375,284.57000732421875,281.3299865722656,282.81500244140625,5146396
2026-05-05 17:30:00+00:00,87.93499755859375,88.27999877929688,87.81999969482422,87.93340301513672,3642831,273.69000244140625,274.2749938964844,273.3100891113281,274.0899963378906,3424458,602.760009765625,605.10498046875,602.0800170898438,602.8049926757812,1401121,381.05999755859375,382.80999755859375,380.6499938964844,382.0950012207031,1085310,282.80999755859375,284.2799987792969,282.3526916503906,284.2500915527344,3957543
2026-05-05 18:30:00+00:00,87.92500305175781,88.18499755859375,87.62000274658203,88.05500030517578,4054428,274.0950012207031,274.30999755859375,273.6300048828125,273.8399963378906,2650438,602.8099975585938,605.9299926757812,600.5499877929688,605.7949829101562,2287499,382.1300048828125,383.4700012207031,381.67999267578125,383.4183044433594,992022,284.2550048828125,284.45001220703125,283.4200134277344,284.2099914550781,3606272
2026-05-05 19:30:00+00:00,88.05500030517578,88.16000366210938,87.63999938964844,87.9000015258789,5691135,273.8299865722656,274.25,273.45001220703125,273.5,3055299,605.760009765625,606.7999267578125,603.8800048828125,605.0800170898438,1877146,383.45001220703125,384.4200134277344,383.1700134277344,384.2699890136719,1361865,284.2200012207031,284.3299865722656,283.45001220703125,284.1700134277344,4695212
2026-05-06 13:30:00+00:00,87.0145034790039,88.44999694824219,86.72000122070312,88.37999725341797,10031262,272.8900146484375,275.3500061035156,272.2076110839844,274.07501220703125,9979645,601.27001953125,618.72998046875,598.1099853515625,614.5050048828125,7399783,389.260009765625,393.42999267578125,387.20001220703125,389.91400146484375,5645429,281.9150085449219,286.7200012207031,281.07501220703125,286.1099853515625,11276788
2026-05-06 14:30:00+00:00,88.41000366210938,88.55000305175781,87.70999908447266,87.75499725341797,4294295,274.1099853515625,275.4700012207031,273.55999755859375,273.7099914550781,5186208,614.75,619.9500122070312,612.1201171875,612.7849731445312,2554077,389.8949890136719,394.5,389.2799987792969,392.3800048828125,2010602,286.1300048828125,286.3399963378906,283.8800048828125,284.739990234375,6691628
2026-05-06 15:30:00+00:00,87.80999755859375,88.01000213623047,87.63999938964844,87.86499786376953,3118592,273.7099914550781,275.9800109863281,272.5400085449219,275.5899963378906,4765319,612.7899780273438,614.9199829101562,611.760009765625,612.580078125,1878820,392.3999938964844,396.3800048828125,391.82000732421875,396.0400085449219,2104909,284.739990234375,286.3699951171875,284.6499938964844,286.260009765625,4527443
2026-05-06 16:30:00+00:00,87.86499786376953,88.19000244140625,87.74500274658203,88.0199966430664,4413254,275.614990234375,276.5799865722656,275.19500732421875,276.4200134277344,3188800,612.739990234375,613.97998046875,610.6099853515625,613.381591796875,1078783,396.0249938964844,396.260009765625,394.3900146484375,394.54998779296875,1955753,286.2550048828125,287.1300048828125,285.7099914550781,286.7349853515625,3689933
2026-05-06 17:30:00+00:00,88.01000213623047,88.13999938964844,87.83000183105469,88.09500122070312,2374237,276.4100036621094,277.7900085449219,276.2200012207031,276.29998779296875,4114314,613.3300170898438,614.219970703125,611.489990234375,614.1900024414062,1070368,394.2200012207031,394.8800048828125,392.2799987792969,392.364990234375,1261196,286.7300109863281,287.8500061035156,286.57000732421875,287.17999267578125,3878452
2026-05-06 18:30:00+00:00,88.08999633789062,88.11000061035156,87.87000274658203,88.08499908447266,2596445,276.80499267578125,277.0799865722656,276.06048583984375,276.2349853515625,4616931,614.219970703125,615.3800048828125,612.1699829101562,612.6099853515625,1178996,392.3900146484375,394.239990234375,391.6300048828125,392.260009765625,2081596,287.1658935546875,287.8999938964844,286.6650085449219,287.760009765625,4158472
2026-05-06 19:30:00+00:00,88.0863037109375,88.3949966430664,87.97000122070312,88.22000122070312,3947739,276.2349853515625,276.7300109863281,274.9100036621094,274.9100036621094,4751569,612.5999755859375,613.719970703125,612.010009765625,612.5399780273438,1295656,392.30999755859375,395.9700012207031,392.05999755859375,394.989990234375,2603364,287.760009765625,288.0299987792969,287.0400085449219,287.5299987792969,5753679
2026-05-07 13:30:00+00:00,88.81500244140625,89.39910125732422,88.16999816894531,88.61000061035156,6269985,275.0,276.6300048828125,272.7900085449219,273.3450012207031,11177366,614.4949951171875,624.9500122070312,613.9500122070312,620.8599853515625,3440454,397.1700134277344,397.2799987792969,392.79998779296875,394.30999755859375,3597993,289.2699890136719,292.1300048828125,288.20001220703125,290.4700012207031,21767583
2026-05-07 14:30:00+00:00,88.5999984741211,89.1500015258789,88.43000030517578,88.68000030517578,3102748,273.3599853515625,273.9700012207031,272.1914978027344,273.30999755859375,4044284,620.8314819335938,624.9500122070312,619.6099853515625,622.1799926757812,10142895,394.3500061035156,394.489990234375,392.69000244140625,393.8599853515625,6232006,290.4700012207031,291.3900146484375,289.9200134277344,290.6499938964844,42107606
