Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-04 15:30:00+00:00,317.44000244140625,317.7799987792969,315.9549865722656,316.80999755859375,1177250,102.53500366210938,102.83999633789062,102.06999969482422,102.12000274658203,5711567,665.6500244140625,667.5900268554688,662.0800170898438,664.8499755859375,2532344,281.2099914550781,281.6000061035156,279.80999755859375,280.2799987792969,2986361,228.75999450683594,228.87840270996094,226.8000030517578,227.89999389648438,6415080
2025-12-04 16:30:00+00:00,316.7699890136719,317.7040100097656,316.6300048828125,317.06500244140625,1003034,102.11499786376953,102.54000091552734,101.7699966430664,102.27999877929688,4164476,664.739990234375,669.6699829101562,664.4600219726562,668.1900024414062,1608145,280.2850036621094,280.9335021972656,279.93780517578125,280.114990234375,2285394,227.8636016845703,227.9600067138672,227.1300048828125,227.1699981689453,3404612
2025-12-04 17:30:00+00:00,317.0775146484375,318.6549987792969,316.4800109863281,317.68499755859375,882040,102.28500366210938,103.11000061035156,102.20999908447266,102.96890258789062,3153877,668.2050170898438,668.3400268554688,661.8699951171875,664.7650146484375,1307691,280.1300048828125,280.4866943359375,279.6400146484375,280.0050048828125,1806229,227.1999969482422,228.3699951171875,227.11000061035156,228.3000030517578,2964488
2025-12-04 18:30:00+00:00,317.6000061035156,318.1499938964844,316.7300109863281,317.281005859375,805792,102.96499633789062,103.29000091552734,102.80999755859375,103.06500244140625,2575441,664.7100219726562,665.489990234375,662.260009765625,662.7999267578125,879092,279.989990234375,280.1000061035156,278.5899963378906,278.8599853515625,2574486,228.2899932861328,228.9600067138672,227.89500427246094,228.30999755859375,2892836
2025-12-04 19:30:00+00:00,317.2699890136719,318.260009765625,317.19000244140625,317.9949951171875,912064,103.05999755859375,103.55000305175781,103.02999877929688,103.4197998046875,2127964,662.6300048828125,664.2050170898438,660.0499877929688,660.6343994140625,1141839,278.8599853515625,280.7300109863281,278.82000732421875,280.125,2807996,228.30999755859375,229.4499969482422,228.1750030517578,228.7082061767578,2591626
2025-12-04 20:30:00+00:00,317.9700012207031,318.44000244140625,317.5,318.3900146484375,1250120,103.41000366210938,103.80000305175781,102.79000091552734,103.22000122070312,3921154,660.5499877929688,662.8399047851562,660.1300048828125,661.72998046875,10384349,280.1199951171875,280.69000244140625,279.5799865722656,280.6499938964844,3165508,228.7100067138672,229.25999450683594,228.0,229.10000610351562,2721209
2025-12-05 14:30:00+00:00,320.0,323.8299865722656,320.0,322.4649963378906,3363481,98.69000244140625,104.7300033569336,97.73999786376953,104.66500091552734,29574869,664.5,673.5,662.4149780273438,670.9849853515625,3614338,280.5400085449219,281.1400146484375,279.2699890136719,280.4551086425781,4393145,230.3800048828125,231.1699981689453,229.80999755859375,230.9384002685547,4965629
2025-12-05 15:30:00+00:00,322.489990234375,322.75,319.9849853515625,320.8789978027344,1594421,104.66000366210938,104.79000091552734,100.43000030517578,100.5199966430664,14309801,670.9849853515625,673.0,667.6500244140625,668.6500244140625,1284282,280.4599914550781,280.9800109863281,279.2900085449219,279.2950134277344,3579247,230.94000244140625,231.24000549316406,229.4499969482422,229.6739959716797,2554794
2025-12-05 16:30:00+00:00,320.8599853515625,322.989990234375,320.2200012207031,321.8500061035156,1103657,100.5,100.72000122070312,99.5,99.94999694824219,11059580,668.6500244140625,674.6900024414062,667.8400268554688,673.6380004882812,2046790,279.29998779296875,279.3299865722656,278.114990234375,278.31500244140625,2319755,229.64999389648438,229.81500244140625,229.1300048828125,229.38999938964844,1806782
2025-12-05 17:30:00+00:00,321.80999755859375,321.97198486328125,320.9200134277344,321.6600036621094,866925,99.95500183105469,100.18000030517578,99.3499984741211,99.68499755859375,8049901,673.719970703125,674.030029296875,670.6699829101562,672.0,768203,278.31500244140625,279.4801025390625,278.04998779296875,279.44000244140625,1693305,229.38999938964844,229.88999938964844,228.72000122070312,229.83999633789062,1791182
2025-12-05 18:30:00+00:00,321.6499938964844,321.7200012207031,320.80999755859375,321.07501220703125,769594,99.68990325927734,100.63490295410156,99.41999816894531,100.375,8006199,672.0499877929688,673.4761962890625,670.010009765625,672.5399780273438,812231,279.4800109863281,279.57000732421875,278.5849914550781,279.2337951660156,1553832,229.8300018310547,229.97000122070312,229.5399932861328,229.6750030517578,1210054
2025-12-05 19:30:00+00:00,321.1000061035156,321.4700012207031,320.8500061035156,321.0400085449219,632008,100.37999725341797,100.9800033569336,100.1500015258789,100.61000061035156,8070497,672.532470703125,673.8198852539062,670.7999877929688,672.7100219726562,1111957,279.2300109863281,279.29998779296875,278.5400085449219,278.8013916015625,1937238,229.6699981689453,229.86000061035156,229.1300048828125,229.25999450683594,1444485
2025-12-05 20:30:00+00:00,321.07000732421875,322.30999755859375,320.9800109863281,322.05999755859375,1490325,100.61000061035156,100.66000366210938,99.75,100.2300033569336,7964291,672.7000122070312,673.7999877929688,671.719970703125,673.4600219726562,1167517,278.79998779296875,279.0249938964844,278.19000244140625,278.7900085449219,2719470,229.25,229.63999938964844,228.5469970703125,229.5500030517578,2699426
2025-12-08 14:30:00+00:00,320.8800048828125,321.2300109863281,317.6600036621094,317.95001220703125,3758988,99.79000091552734,99.81999969482422,95.78500366210938,95.82530212402344,18330581,669.6849975585938,676.7100219726562,665.635009765625,668.7734985351562,2929014,278.1684875488281,279.6693115234375,277.45001220703125,277.55999755859375,6285926,229.52000427246094,230.82400512695312,228.51199340820312,229.0399932861328,5237392
2025-12-08 15:30:00+00:00,317.8999938964844,317.8999938964844,315.6199951171875,315.869384765625,2078465,95.81999969482422,96.56999969482422,95.30000305175781,95.92500305175781,12653429,668.7000122070312,670.77001953125,667.52001953125,669.8380126953125,1062264,277.54998779296875,277.8800048828125,276.7049865722656,277.4599914550781,3326326,229.02999877929688,229.31350708007812,227.5500030517578,228.07000732421875,2886442
2025-12-08 16:30:00+00:00,315.8200988769531,316.1600036621094,311.9100036621094,313.0199890136719,2665657,95.93000030517578,96.52999877929688,95.51000213623047,96.11199951171875,7657343,669.8800048828125,670.9000244140625,668.0700073242188,669.4299926757812,690379,277.4700012207031,277.8190002441406,277.0000915527344,277.2300109863281,1896481,228.03900146484375,228.38999938964844,227.24000549316406,227.2799072265625,2070338
2025-12-08 17:30:00+00:00,313.0436096191406,313.989990234375,312.19000244140625,312.8323974609375,1384447,96.12000274658203,96.23999786376953,95.55000305175781,95.66000366210938,5494339,669.4299926757812,670.2098999023438,667.6500244140625,667.8599853515625,569351,277.2099914550781,277.84991455078125,276.8699951171875,276.9700012207031,1999024,227.27000427246094,227.77000427246094,227.02000427246094,227.0500030517578,2032964
2025-12-08 18:30:00+00:00,312.8599853515625,314.2698974609375,312.7049865722656,313.6099853515625,1098322,95.6500015258789,96.50499725341797,95.44999694824219,96.31500244140625,6449408,667.75,668.3599243164062,666.02001953125,666.4849853515625,542845,276.9494934082031,276.9494934082031,276.20001220703125,276.3599853515625,1825108,227.02000427246094,227.37399291992188,226.6999969482422,227.08999633789062,2086023
2025-12-08 19:30:00+00:00,313.5950012207031,314.06500244140625,312.8399963378906,313.2699890136719,1012658,96.31500244140625,97.02999877929688,96.0199966430664,96.95999908447266,7141535,666.489990234375,668.3400268554688,666.239990234375,668.2100219726562,483116,276.3699951171875,276.9700012207031,276.1499938964844,276.92498779296875,2861661,227.08999633789062,227.1887969970703,226.71499633789062,226.9741973876953,1794666
2025-12-08 20:30:00+00:00,313.2650146484375,314.57000732421875,312.6400146484375,314.2900085449219,6086234,96.95999908447266,97.04000091552734,96.23999786376953,96.83999633789062,5815091,668.2449951171875,668.3499755859375,666.3699951171875,667.030029296875,827687,276.92999267578125,277.9849853515625,276.6600036621094,277.9599914550781,2613900,226.97999572753906,227.1300048828125,226.27000427246094,226.99000549316406,3015249
2025-12-09 14:30:00+00:00,314.45001220703125,314.5715026855469,312.6199951171875,313.29998779296875,1800896,96.79000091552734,97.11000061035156,96.2300033569336,96.83999633789062,7467881,666.7999877929688,666.7999877929688,653.3400268554688,657.739990234375,2612199,277.8900146484375,280.0299987792969,277.70001220703125,277.9700012207031,4446739,226.88999938964844,227.72000122070312,225.11000061035156,227.27999877929688,3845424
