Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-17 14:30:00+00:00,96.91500091552734,98.73999786376953,96.91000366210938,97.40499877929688,17051405,254.41000366210938,256.17999267578125,253.64999389648438,254.0800018310547,7162406,334.510009765625,335.5350036621094,333.8891906738281,335.5299987792969,1681859,268.635009765625,272.1000061035156,268.44000244140625,271.94000244140625,7480237,682.489990234375,687.77001953125,681.9000244140625,683.7000122070312,1995541
2026-04-17 15:30:00+00:00,97.4000015258789,98.42500305175781,97.11000061035156,98.13999938964844,9488737,254.0749969482422,254.4499969482422,253.1750030517578,253.2100067138672,3310173,335.54998779296875,336.57501220703125,335.1700134277344,336.3399963378906,1457837,271.95001220703125,272.29998779296875,270.7699890136719,271.54998779296875,4036285,683.6749877929688,685.5900268554688,682.7800903320312,684.4498901367188,1490292
2026-04-17 16:30:00+00:00,98.13999938964844,98.16000366210938,96.7300033569336,96.82499694824219,10252126,253.22999572753906,254.10000610351562,253.14999389648438,253.68710327148438,5527998,336.3699951171875,337.7300109863281,336.3699951171875,337.260009765625,1690841,271.55999755859375,271.7398986816406,270.17999267578125,270.5799865722656,6141486,684.4400024414062,686.5499877929688,682.2100219726562,683.27001953125,918424
2026-04-17 17:30:00+00:00,96.82499694824219,97.12999725341797,96.52999877929688,97.08499908447266,7534293,253.6699981689453,254.2899932861328,251.66009521484375,251.99949645996094,3821066,337.260009765625,339.5199890136719,336.75,339.2099914550781,1975388,270.5799865722656,270.7300109863281,269.9200134277344,270.19000244140625,2909144,683.1500244140625,686.0800170898438,682.0388793945312,683.3900146484375,976984
2026-04-17 18:30:00+00:00,97.08499908447266,97.38999938964844,96.5,97.26010131835938,9556126,252.0,252.0850067138672,250.4199981689453,250.6300048828125,4509245,339.2200012207031,339.9700012207031,338.7149963378906,338.92999267578125,1522550,270.19000244140625,270.79998779296875,269.5299987792969,269.69500732421875,4089699,683.5,684.989990234375,683.3900146484375,684.3709716796875,904248
2026-04-17 19:30:00+00:00,97.2699966430664,97.6500015258789,97.05999755859375,97.27999877929688,11315807,250.63999938964844,251.25,250.11000061035156,250.47000122070312,4782660,338.94000244140625,339.9849853515625,338.739990234375,339.2799987792969,2161527,269.7099914550781,270.5299987792969,269.66009521484375,270.18499755859375,4777998,684.4099731445312,691.5,684.4099731445312,688.72998046875,2473917
2026-04-20 13:30:00+00:00,97.1449966430664,97.5999984741211,95.5,95.52200317382812,13544324,249.3800048828125,250.13999938964844,246.75,247.1699981689453,9547325,338.94000244140625,339.1600036621094,335.4599914550781,337.6600036621094,3422391,270.3299865722656,274.2749938964844,270.3299865722656,273.3800048828125,9800654,681.4500122070312,683.3300170898438,672.0499877929688,676.0823974609375,3334997
2026-04-20 14:30:00+00:00,95.5250015258789,95.71759796142578,93.6500015258789,93.875,12614245,247.16000366210938,247.32000732421875,245.36500549316406,247.02000427246094,5448975,337.6460876464844,337.739990234375,334.6300048828125,336.8800048828125,1699272,273.389892578125,273.8500061035156,271.7200012207031,272.8800048828125,4154551,676.0150146484375,676.7000122070312,668.0,673.5700073242188,2160361
2026-04-20 15:30:00+00:00,93.87000274658203,94.29000091552734,93.66999816894531,93.86000061035156,8632256,247.00999450683594,247.0500030517578,246.14010620117188,246.77000427246094,3205410,336.739990234375,337.1199951171875,335.8800048828125,336.5799865722656,777072,272.8299865722656,272.9100036621094,272.0799865722656,272.57000732421875,2499488,673.3400268554688,674.719970703125,671.7999877929688,672.8250122070312,1400963
2026-04-20 16:30:00+00:00,93.86000061035156,94.75,93.54000091552734,94.67990112304688,6979195,246.77000427246094,247.72000122070312,246.75999450683594,247.61000061035156,2487380,336.5799865722656,337.2300109863281,336.1600036621094,336.2099914550781,1284875,272.5899963378906,273.135009765625,271.8399963378906,272.19000244140625,2403500,672.9099731445312,673.5999145507812,671.22998046875,672.6500244140625,660669
2026-04-20 17:30:00+00:00,94.67500305175781,94.68000030517578,94.19999694824219,94.26000213623047,4202375,247.6002960205078,248.10000610351562,247.17999267578125,247.80499267578125,2681049,336.239990234375,336.80999755859375,336.0199890136719,336.2900085449219,643222,272.1700134277344,273.6400146484375,271.9800109863281,273.45001220703125,2711593,672.7150268554688,673.1400146484375,670.9149780273438,672.64501953125,766075
2026-04-20 18:30:00+00:00,94.26499938964844,94.87000274658203,94.19999694824219,94.80899810791016,4962797,247.80499267578125,248.5,247.6649932861328,248.13999938964844,3096367,336.30999755859375,336.7200012207031,336.1001892089844,336.30999755859375,618996,273.4599914550781,273.4599914550781,272.6700134277344,272.69000244140625,2176297,672.739990234375,672.9600219726562,669.7999877929688,670.70751953125,842036
2026-04-20 19:30:00+00:00,94.80000305175781,95.0999984741211,94.66999816894531,94.80999755859375,6184971,248.16000366210938,248.64999389648438,247.39999389648438,248.2899932861328,4859780,336.30499267578125,336.4119873046875,334.87359619140625,335.4100036621094,1122731,272.6499938964844,273.1600036621094,272.2699890136719,272.92999267578125,3689439,670.75,672.1300048828125,669.4600219726562,670.9500122070312,1258552
2026-04-21 13:30:00+00:00,93.82499694824219,94.6500015258789,93.45999908447266,93.56500244140625,13867530,254.72000122070312,255.0,251.55999755859375,252.69000244140625,12693800,335.5799865722656,337.1700134277344,333.760009765625,336.53509521484375,2169053,271.44500732421875,272.79998779296875,269.3699951171875,269.5801086425781,8494357,670.8900146484375,676.2000122070312,667.75,674.6754760742188,1753065
2026-04-21 14:30:00+00:00,93.55999755859375,93.81999969482422,93.1500015258789,93.22000122070312,8029333,252.68499755859375,253.1300048828125,251.02999877929688,252.24989318847656,5442507,336.5350036621094,336.5799865722656,334.29010009765625,335.1499938964844,1232927,269.56500244140625,269.8500061035156,267.75,267.92999267578125,5401167,674.635009765625,675.4600219726562,670.0,672.344970703125,985532
2026-04-21 15:30:00+00:00,93.21499633789062,93.41000366210938,93.08999633789062,93.20500183105469,5074431,252.22999572753906,253.27000427246094,251.77000427246094,251.9949951171875,4541841,335.1499938964844,335.30999755859375,333.0849914550781,333.19000244140625,1115430,267.9200134277344,268.0199890136719,265.80999755859375,265.8599853515625,5635814,672.2849731445312,673.1245727539062,670.1099853515625,670.57861328125,608977
2026-04-21 16:30:00+00:00,93.20659637451172,93.29000091552734,92.68000030517578,92.88500213623047,7260874,251.96670532226562,252.52999877929688,251.0,251.5800018310547,4100944,333.2200012207031,333.69500732421875,330.79998779296875,331.0851135253906,1286598,265.8599853515625,266.8800048828125,265.3999938964844,266.1600036621094,6382916,670.5900268554688,672.22998046875,668.5001220703125,669.1900024414062,741559
2026-04-21 17:30:00+00:00,92.88500213623047,93.23999786376953,92.87999725341797,93.05500030517578,3498531,251.5850067138672,252.99000549316406,251.02099609375,251.11000061035156,2719056,331.17999267578125,332.5299987792969,330.5,330.75,1495923,266.17999267578125,267.0,266.05999755859375,266.375,3327326,669.2999877929688,674.125,669.2000122070312,670.8699951171875,747767
2026-04-21 18:30:00+00:00,93.05500030517578,93.28500366210938,92.66999816894531,92.80999755859375,5962988,251.1199951171875,251.7899932861328,250.35000610351562,251.4199981689453,3922213,330.760009765625,332.4100036621094,330.5199890136719,332.3599853515625,829954,266.3800048828125,268.19000244140625,266.3800048828125,267.9599914550781,5107191,670.9099731445312,674.1900024414062,670.47998046875,674.0,745497
2026-04-21 19:30:00+00:00,92.80500030517578,92.81999969482422,92.37000274658203,92.58999633789062,6625414,251.4199981689453,251.6999969482422,249.10000610351562,249.9499969482422,3880657,332.3999938964844,332.5400085449219,329.6300048828125,330.4599914550781,1541951,267.9649963378906,267.9700012207031,265.8699951171875,266.2200012207031,6237992,674.0,674.5999755859375,667.3300170898438,668.9000244140625,1209625
2026-04-22 13:30:00+00:00,93.05999755859375,93.8499984741211,92.77999877929688,93.7300033569336,8156466,252.44500732421875,253.6699981689453,250.3300018310547,253.19500732421875,7277602,334.885009765625,336.4778137207031,332.9599914550781,335.9599914550781,2818166,267.82000732421875,271.94000244140625,266.8699951171875,271.94000244140625,11027751,674.3400268554688,676.0,669.75,675.739990234375,2023222
2026-04-22 14:30:00+00:00,93.7300033569336,93.79000091552734,93.38999938964844,93.42500305175781,1146862,253.18499755859375,253.36500549316406,252.37100219726562,252.5800018310547,1275218,335.9599914550781,336.6700134277344,335.3399963378906,335.3800048828125,432600,271.94000244140625,272.55999755859375,271.5950012207031,271.7001037597656,2019784,675.8300170898438,676.1300048828125,673.7999877929688,674.3699951171875,345800
