Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL,NFLX,NFLX,NFLX,NFLX,NFLX
2026-04-24 14:30:00+00:00,260.739990234375,261.82000732421875,259.385009765625,261.4100036621094,5498676,665.1599731445312,672.75,664.0,672.4500122070312,1301547,336.68499755859375,339.19000244140625,335.2799987792969,338.7340087890625,1898452,272.1000061035156,272.5899963378906,270.5700988769531,270.67999267578125,2757059,92.40499877929688,92.48999786376953,91.80000305175781,92.04499816894531,4685729
2026-04-24 15:30:00+00:00,261.3800048828125,263.1300048828125,261.2601013183594,262.3500061035156,7737499,672.4550170898438,676.9299926757812,671.7999877929688,675.27001953125,1782027,338.7200012207031,343.69000244140625,338.2799987792969,341.69000244140625,3371915,270.69000244140625,271.67999267578125,269.79998779296875,270.989990234375,3542918,92.04000091552734,92.41000366210938,91.9000015258789,92.07499694824219,3679151
2026-04-24 16:30:00+00:00,262.3699951171875,263.04998779296875,261.70001220703125,262.6499938964844,5368185,675.2899780273438,680.6699829101562,675.1099853515625,677.2100219726562,1559587,341.7250061035156,342.4198913574219,341.0799865722656,341.1050109863281,961717,271.0,271.1520080566406,269.6499938964844,270.06500244140625,3376037,92.07499694824219,92.51200103759766,91.98999786376953,92.41500091552734,2434364
2026-04-24 17:30:00+00:00,262.6400146484375,264.0299987792969,262.5350036621094,263.1650085449219,3466388,677.1400146484375,678.3994750976562,674.1300048828125,674.9249877929688,1032145,341.0799865722656,342.31500244140625,340.69000244140625,341.5899963378906,912821,270.04998779296875,270.29998779296875,269.7200012207031,269.9599914550781,3006016,92.41010284423828,92.59500122070312,92.33000183105469,92.33499908447266,2194404
2026-04-24 18:30:00+00:00,263.17498779296875,264.375,263.0504150390625,263.9599914550781,4024691,674.9794921875,678.4799194335938,674.2000122070312,677.380126953125,1097353,341.6199951171875,342.45001220703125,341.6099853515625,342.2099914550781,1122536,269.9700012207031,270.3800048828125,269.8599853515625,270.0899963378906,3623118,92.33499908447266,92.66999816894531,92.2300033569336,92.56999969482422,2844671
2026-04-24 19:30:00+00:00,263.95001220703125,264.3599853515625,263.739990234375,263.8800048828125,5264325,677.4349975585938,677.4400024414062,674.8800048828125,674.8900146484375,1320224,342.2200012207031,343.0799865722656,342.1199951171875,342.239990234375,2802916,270.0899963378906,271.4800109863281,270.0,271.05999755859375,4744314,92.56999969482422,92.59500122070312,92.29000091552734,92.37000274658203,4292854
2026-04-27 13:30:00+00:00,263.42498779296875,264.1499938964844,260.3399963378906,262.19500732421875,13301077,670.9949951171875,678.77001953125,670.8400268554688,676.1599731445312,3160421,343.8399963378906,348.739990234375,340.80999755859375,348.614990234375,5593707,266.0899963378906,268.3599853515625,265.07000732421875,267.3599853515625,10219067,92.05000305175781,92.82890319824219,91.30000305175781,92.80999755859375,6971012
2026-04-27 14:30:00+00:00,262.18499755859375,263.0111999511719,260.7300109863281,261.31500244140625,5554207,676.2575073242188,682.5,675.0999755859375,676.510009765625,1940233,348.6400146484375,349.54998779296875,347.684814453125,348.29998779296875,1854727,267.3900146484375,267.79998779296875,266.6199951171875,267.1099853515625,3251687,92.80500030517578,92.83999633789062,92.41999816894531,92.68080139160156,3403780
2026-04-27 15:30:00+00:00,261.3299865722656,263.1300048828125,260.95001220703125,263.07000732421875,4033071,676.5800170898438,676.8900146484375,672.989990234375,675.2650146484375,1461100,348.32818603515625,349.6499938964844,347.9200134277344,349.4649963378906,993923,267.1400146484375,267.6400146484375,266.260009765625,266.2950134277344,2679704,92.6874008178711,92.7052001953125,92.22000122070312,92.30999755859375,2559959
2026-04-27 16:30:00+00:00,263.0799865722656,263.4700012207031,262.2699890136719,262.75,3993728,675.25,680.0800170898438,675.25,680.0449829101562,963866,349.4649963378906,350.17999267578125,349.0950012207031,349.9800109863281,1169936,266.2900085449219,267.0299987792969,266.2900085449219,266.8399963378906,2950643,92.30500030517578,92.31999969482422,92.0199966430664,92.06999969482422,1874179
2026-04-27 17:30:00+00:00,262.7349853515625,262.9700012207031,261.42999267578125,261.7300109863281,3181435,680.0125122070312,680.5800170898438,678.4500122070312,678.9099731445312,854364,349.98699951171875,350.8900146484375,349.93499755859375,350.3999938964844,1040539,266.8299865722656,267.04998779296875,266.0899963378906,266.34991455078125,2558668,92.06500244140625,92.15499877929688,91.88970184326172,91.95500183105469,1953518
2026-04-27 18:30:00+00:00,261.7200012207031,261.9674072265625,260.9530029296875,261.0199890136719,4294920,678.8900146484375,679.8800048828125,676.635009765625,678.6400146484375,990750,350.385009765625,350.6400146484375,349.6300048828125,350.1300048828125,1037969,266.3500061035156,267.2149963378906,266.1300048828125,267.1499938964844,2713356,91.94999694824219,91.96499633789062,91.34500122070312,91.83499908447266,4435770
2026-04-27 19:30:00+00:00,261.0199890136719,261.29998779296875,260.7900085449219,261.0799865722656,4677048,678.6400146484375,680.0,677.1500244140625,678.4600219726562,1132318,350.135986328125,350.56500244140625,348.3800048828125,348.510009765625,1566026,267.1600036621094,267.9599914550781,267.04998779296875,267.67999267578125,4077895,91.83999633789062,91.83999633789062,91.3499984741211,91.38999938964844,4131193
2026-04-28 13:30:00+00:00,258.4200134277344,261.0299987792969,256.6499938964844,259.9800109863281,10724715,674.4149780273438,678.1799926757812,669.8900146484375,672.760009765625,2607553,346.92999267578125,349.83990478515625,344.2799987792969,349.3299865722656,4608154,272.3349914550781,273.2200012207031,268.6600036621094,271.2799072265625,9095136,91.4000015258789,91.62999725341797,90.0199966430664,90.84500122070312,8269857
2026-04-28 14:30:00+00:00,259.9800109863281,260.7099914550781,259.0799865722656,259.5400085449219,6454938,672.75,672.75,665.625,667.4149780273438,1716806,349.37701416015625,349.8999938964844,347.6300048828125,348.46978759765625,2416639,271.2799987792969,271.8299865722656,270.2900085449219,270.32501220703125,5340855,90.84500122070312,91.04000091552734,90.41000366210938,90.55000305175781,3565418
2026-04-28 15:30:00+00:00,259.5400085449219,260.5299987792969,259.19000244140625,260.1600036621094,4374707,667.4099731445312,669.8599853515625,666.3001098632812,669.3381958007812,1049487,348.44000244140625,348.6300048828125,346.0201110839844,346.94500732421875,1510130,270.32501220703125,270.56500244140625,269.331298828125,269.5159912109375,2719213,90.55000305175781,90.69999694824219,90.3905029296875,90.5250015258789,2174104
2026-04-28 16:30:00+00:00,260.1600036621094,260.25,257.8699951171875,258.0,3651187,669.2899780273438,670.6199951171875,668.219970703125,670.2200927734375,544970,346.94000244140625,347.49859619140625,346.010009765625,346.6099853515625,1327894,269.4949951171875,270.1300048828125,269.440185546875,269.8699951171875,1855230,90.5250015258789,90.95999908447266,90.31999969482422,90.94750213623047,2325938
2026-04-28 17:30:00+00:00,258.0299987792969,259.79998779296875,258.0150146484375,259.69000244140625,3728613,670.260009765625,671.8300170898438,668.5850219726562,671.7479858398438,667479,346.6000061035156,347.75,346.510009765625,347.6099853515625,1088587,269.8699951171875,270.9150085449219,269.7900085449219,270.5,2765318,90.94419860839844,91.55999755859375,90.75,91.55999755859375,4270969
2026-04-28 18:30:00+00:00,259.69000244140625,259.79998779296875,258.8599853515625,259.5400085449219,2968175,671.760009765625,672.7899780273438,669.530029296875,670.5,1002250,347.6050109863281,348.239990234375,347.1449890136719,347.67498779296875,1319963,270.5,270.6300048828125,269.8900146484375,270.2250061035156,2300165,91.55500030517578,92.2699966430664,91.52999877929688,92.20989990234375,3203296
2026-04-28 19:30:00+00:00,259.54998779296875,259.8800048828125,259.25,259.7699890136719,4391909,670.5200805664062,671.5800170898438,669.2999877929688,671.22998046875,883769,347.69000244140625,348.6000061035156,347.07000732421875,347.510009765625,1646747,270.2300109863281,270.94500732421875,269.9949951171875,270.760009765625,3115541,92.20500183105469,92.33999633789062,91.95999908447266,92.30500030517578,4871273
2026-04-29 13:30:00+00:00,257.94000244140625,265.7699890136719,257.70001220703125,265.4825134277344,14906881,668.9099731445312,673.219970703125,663.8084106445312,671.969970703125,2679767,342.7449951171875,351.4200134277344,342.69000244140625,351.3299865722656,6774691,267.8598937988281,270.3117980957031,267.20001220703125,269.3999938964844,12827382,91.2249984741211,92.16000366210938,90.86000061035156,92.0199966430664,10932042
2026-04-29 14:30:00+00:00,265.510009765625,265.9100036621094,263.885009765625,263.885009765625,37590306,671.8699951171875,673.9400024414062,669.4600219726562,669.4600219726562,3753975,351.3599853515625,353.3900146484375,349.4400939941406,349.4400939941406,2287144,269.4100036621094,269.92999267578125,268.8399963378906,269.2301025390625,8197583,92.01000213623047,92.8550033569336,91.93009948730469,92.61499786376953,2393315
